#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;48.49;0.17;PP/0,TA/0,IS/0,PS/0,RB/0.01,OB/0.08,RP/0
60;52.18;0.42;PP/0.07,TA/0.03,IS/0,PS/0.01,RB/0.01,OB/0.09,RP/0
119.96;51.5;0.46;PP/0.08,TA/0.03,IS/0,PS/0.01,RB/0.01,OB/0.1,RP/0
179.96;51.55;0.51;PP/0.08,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/0.1,RP/0
239.96;51.76;0.54;PP/0.08,TA/0.04,IS/0,PS/0.02,RB/0.01,OB/0.11,RP/0
299.96;51.96;0.58;PP/0.08,TA/0.04,IS/0,PS/0.02,RB/0.01,OB/0.11,RP/0
360;52.1;0.62;PP/0.08,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/0.12,RP/0
420;52.1;0.66;PP/0.09,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/0.13,RP/0
480;52.54;0.69;PP/0.09,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/0.14,RP/0
540;52.54;0.72;PP/0.09,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/0.15,RP/0
600;52.57;0.76;PP/0.09,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/0.16,RP/0
659.96;52.64;0.79;PP/0.09,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/0.17,RP/0
719.96;51.98;0.82;PP/0.09,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/0.18,RP/0
779.96;52.17;0.85;PP/0.09,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/0.18,RP/0
839.96;52.27;0.88;PP/0.1,TA/0.06,IS/0,PS/0.02,RB/0.01,OB/0.19,RP/0
899.96;52.5;0.92;PP/0.1,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/0.19,RP/0
959.96;52.57;0.96;PP/0.1,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/0.2,RP/0
1019.96;52.57;0.99;PP/0.1,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/0.21,RP/0
1079.96;52.61;1.03;PP/0.1,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/0.22,RP/0
1139.96;52.68;1.06;PP/0.1,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/0.23,RP/0
1199.96;52.27;1.11;PP/0.1,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/0.24,RP/0
1259.96;52.48;1.21;PP/0.13,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/0.26,RP/0
1319.96;52.72;1.27;PP/0.14,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/0.27,RP/0
1379.96;53.13;1.31;PP/0.14,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/0.28,RP/0
1439.96;53.17;1.35;PP/0.14,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/0.29,RP/0
1499.96;53.34;1.38;PP/0.15,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/0.3,RP/0
1559.96;52.81;1.41;PP/0.15,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/0.3,RP/0
1619.96;52.87;1.44;PP/0.15,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/0.31,RP/0
1679.96;53.06;1.47;PP/0.15,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/0.32,RP/0
1739.96;53.04;1.49;PP/0.15,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/0.32,RP/0
1799.96;53.2;1.53;PP/0.15,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/0.33,RP/0
1859.96;53.3;1.55;PP/0.15,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/0.34,RP/0
1919.96;53.41;1.59;PP/0.15,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/0.34,RP/0
1979.96;53.64;1.62;PP/0.15,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/0.35,RP/0
2039.96;53.7;1.66;PP/0.16,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/0.36,RP/0
2099.96;53.36;1.69;PP/0.16,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/0.36,RP/0
2159.96;53.37;1.72;PP/0.16,TA/0.1,IS/0,PS/0.04,RB/0.01,OB/0.37,RP/0
2219.96;53.53;1.75;PP/0.16,TA/0.1,IS/0,PS/0.04,RB/0.01,OB/0.38,RP/0
2279.96;53.69;1.79;PP/0.17,TA/0.1,IS/0,PS/0.04,RB/0.01,OB/0.39,RP/0
2340;53.92;1.83;PP/0.18,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/0.39,RP/0
2400;53.63;1.87;PP/0.18,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/0.4,RP/0
2460;54.02;1.92;PP/0.19,TA/0.11,IS/0,PS/0.05,RB/0.01,OB/0.41,RP/0
2520;54.28;1.96;PP/0.19,TA/0.11,IS/0,PS/0.05,RB/0.01,OB/0.42,RP/0
2580;54.33;2;PP/0.19,TA/0.11,IS/0,PS/0.05,RB/0.01,OB/0.43,RP/0
2640;54.02;2.05;PP/0.19,TA/0.11,IS/0,PS/0.05,RB/0.01,OB/0.44,RP/0
2700;54.18;2.09;PP/0.2,TA/0.11,IS/0,PS/0.06,RB/0.01,OB/0.45,RP/0
2760;54.41;2.14;PP/0.2,TA/0.12,IS/0,PS/0.06,RB/0.01,OB/0.46,RP/0
2820;54.55;2.18;PP/0.2,TA/0.12,IS/0,PS/0.06,RB/0.01,OB/0.47,RP/0
2880;54.23;2.22;PP/0.2,TA/0.12,IS/0,PS/0.06,RB/0.01,OB/0.48,RP/0
2940;54.3;2.26;PP/0.2,TA/0.12,IS/0,PS/0.06,RB/0.01,OB/0.48,RP/0
3000;54.48;2.29;PP/0.21,TA/0.12,IS/0,PS/0.06,RB/0.01,OB/0.49,RP/0
3060;54.59;2.34;PP/0.21,TA/0.12,IS/0,PS/0.06,RB/0.01,OB/0.5,RP/0
3120;54.46;2.39;PP/0.21,TA/0.12,IS/0,PS/0.06,RB/0.01,OB/0.52,RP/0
3180;54.57;2.45;PP/0.21,TA/0.12,IS/0,PS/0.06,RB/0.01,OB/0.53,RP/0
3240;54.65;2.5;PP/0.21,TA/0.13,IS/0,PS/0.06,RB/0.01,OB/0.54,RP/0
3300;54.68;2.55;PP/0.22,TA/0.13,IS/0,PS/0.06,RB/0.01,OB/0.55,RP/0
3360;54.66;2.59;PP/0.22,TA/0.13,IS/0,PS/0.06,RB/0.01,OB/0.57,RP/0
3420;54.83;2.63;PP/0.22,TA/0.13,IS/0,PS/0.06,RB/0.01,OB/0.58,RP/0
3480;55.09;2.68;PP/0.22,TA/0.13,IS/0,PS/0.07,RB/0.01,OB/0.59,RP/0
3540;55.28;2.72;PP/0.23,TA/0.13,IS/0,PS/0.07,RB/0.01,OB/0.6,RP/0
3600;55.43;2.77;PP/0.23,TA/0.14,IS/0,PS/0.07,RB/0.01,OB/0.61,RP/0
3660;55.13;2.81;PP/0.24,TA/0.14,IS/0,PS/0.07,RB/0.01,OB/0.62,RP/0
3720;55.16;2.85;PP/0.24,TA/0.14,IS/0,PS/0.07,RB/0.01,OB/0.63,RP/0
3780;55.33;2.88;PP/0.24,TA/0.14,IS/0,PS/0.07,RB/0.01,OB/0.63,RP/0
3840;55.57;2.92;PP/0.25,TA/0.14,IS/0,PS/0.07,RB/0.01,OB/0.64,RP/0
3900;55.79;2.95;PP/0.25,TA/0.14,IS/0,PS/0.07,RB/0.01,OB/0.65,RP/0
3960;55.79;2.98;PP/0.25,TA/0.14,IS/0,PS/0.07,RB/0.01,OB/0.66,RP/0
4020;55.87;3.01;PP/0.25,TA/0.14,IS/0,PS/0.07,RB/0.01,OB/0.67,RP/0
4080;55.96;3.05;PP/0.25,TA/0.14,IS/0,PS/0.07,RB/0.01,OB/0.68,RP/0
4140;55.44;3.08;PP/0.25,TA/0.14,IS/0,PS/0.07,RB/0.01,OB/0.69,RP/0
4200;55.61;3.11;PP/0.25,TA/0.14,IS/0,PS/0.07,RB/0.01,OB/0.69,RP/0
4260;55.86;3.15;PP/0.25,TA/0.14,IS/0,PS/0.07,RB/0.01,OB/0.7,RP/0
4320;55.95;3.19;PP/0.26,TA/0.14,IS/0,PS/0.07,RB/0.01,OB/0.71,RP/0
4380;56.34;3.24;PP/0.26,TA/0.15,IS/0,PS/0.07,RB/0.01,OB/0.72,RP/0
4440;55.82;3.28;PP/0.27,TA/0.15,IS/0,PS/0.07,RB/0.01,OB/0.73,RP/0
4500;56.11;3.32;PP/0.27,TA/0.15,IS/0,PS/0.07,RB/0.01,OB/0.73,RP/0
4560;56.12;3.37;PP/0.28,TA/0.15,IS/0,PS/0.07,RB/0.01,OB/0.74,RP/0
4620;55.71;3.43;PP/0.29,TA/0.15,IS/0,PS/0.08,RB/0.01,OB/0.76,RP/0
4680;55.95;3.46;PP/0.29,TA/0.15,IS/0,PS/0.08,RB/0.01,OB/0.76,RP/0
4740;56.09;3.5;PP/0.29,TA/0.15,IS/0,PS/0.08,RB/0.01,OB/0.76,RP/0
4800;56.17;3.53;PP/0.3,TA/0.15,IS/0,PS/0.08,RB/0.01,OB/0.77,RP/0
4860;56.31;3.57;PP/0.3,TA/0.15,IS/0,PS/0.08,RB/0.01,OB/0.78,RP/0
4920;55.5;3.6;PP/0.3,TA/0.15,IS/0,PS/0.08,RB/0.01,OB/0.79,RP/0
4980;55.66;3.63;PP/0.3,TA/0.15,IS/0,PS/0.08,RB/0.01,OB/0.8,RP/0
5040;55.7;3.66;PP/0.3,TA/0.15,IS/0,PS/0.08,RB/0.01,OB/0.8,RP/0
5100;55.47;3.69;PP/0.3,TA/0.15,IS/0,PS/0.08,RB/0.01,OB/0.81,RP/0
5160;55.62;3.73;PP/0.3,TA/0.15,IS/0,PS/0.08,RB/0.01,OB/0.82,RP/0
5220;55.8;3.75;PP/0.3,TA/0.16,IS/0,PS/0.08,RB/0.01,OB/0.83,RP/0
5280;55.92;3.78;PP/0.3,TA/0.16,IS/0,PS/0.08,RB/0.01,OB/0.84,RP/0
5340;55.98;3.81;PP/0.31,TA/0.16,IS/0,PS/0.08,RB/0.01,OB/0.84,RP/0
5400;56.02;3.84;PP/0.31,TA/0.16,IS/0,PS/0.08,RB/0.01,OB/0.85,RP/0
5459.96;56.11;3.87;PP/0.31,TA/0.16,IS/0,PS/0.08,RB/0.01,OB/0.85,RP/0
5519.96;56.18;3.91;PP/0.32,TA/0.16,IS/0,PS/0.08,RB/0.01,OB/0.86,RP/0
5579.96;55.67;3.96;PP/0.32,TA/0.16,IS/0,PS/0.08,RB/0.01,OB/0.87,RP/0
