#TimeStamp;Bot;Pod;InputStation;TurnoverTime;ThroughputTime
31.6;0;98;0;31.6;31.56
41.64;0;98;0;41.64;41.6
52.8;8;70;1;52.8;52.76
55.91;9;71;0;55.91;55.87
62.84;8;70;1;62.84;62.8
70.09;6;43;0;70.09;70.04
72.84;8;70;1;72.84;72.8
87.02;2;5;1;87.02;86.98
97.02;2;5;1;97.02;96.98
107.02;2;5;1;107.02;106.98
117.02;2;5;1;117.02;116.98
131.2;8;44;1;131.2;131.16
141.2;8;44;1;141.2;141.16
178.09;2;87;1;178.09;178.04
188.09;2;87;1;188.09;188.04
202.27;8;89;1;202.27;202.22
204.13;9;19;0;204.13;91.64
212.27;8;89;1;212.27;212.22
253.07;2;3;1;253.07;253.02
279.11;8;7;1;279.11;133.33
322.22;2;41;1;322.22;322.18
340.44;8;63;1;340.44;340.4
404.04;2;51;1;404.04;97.73
880.8;2;30;1;880.8;92.31
1228.13;9;92;0;1228.13;28.09
1237.38;2;11;1;1237.38;37.33
1247.38;2;11;1;1247.38;47.33
1252.98;0;78;0;1252.98;52.93
1261.56;8;33;1;1261.56;61.51
1271.56;8;33;1;1271.56;71.51
1274.27;6;64;0;1274.27;74.22
1284.27;6;64;0;1284.27;84.22
1294.27;6;64;0;1294.27;94.22
1302.98;2;88;1;1302.98;102.93
1312.98;2;88;1;1312.98;112.93
1333.16;8;1;1;1333.16;133.11
1376.44;2;13;1;1376.44;176.4
1404.93;8;39;1;1404.93;204.89
1437.24;2;67;1;1437.24;237.2
2286.58;6;13;0;33.07;32.98
2296.62;6;13;0;43.11;43.02
2310.89;9;88;0;57.38;57.29
2311.42;8;25;1;57.91;57.82
2321.47;8;25;1;67.96;67.87
2335.73;2;86;1;82.22;82.13
2345.78;2;86;1;92.27;92.18
2391.96;8;18;1;138.44;138.36
2402;8;18;1;148.49;148.4
2416.09;0;96;0;162.58;87.24
2422.84;2;22;1;169.33;169.24
2432.89;2;22;1;179.38;179.29
2481.33;8;5;1;227.82;227.73
2491.38;8;5;1;237.87;237.78
2496.44;6;80;0;242.93;242.84
2506.27;2;65;1;252.76;252.67
2506.49;6;80;0;252.98;252.89
2516.31;2;65;1;262.8;262.71
2560.44;8;23;1;306.93;306.84
2584.89;2;21;1;331.38;331.29
2618.49;8;10;1;364.98;364.89
2648.4;2;2;1;394.89;394.8
2669.56;6;76;0;416.04;98.93
2684.71;8;63;1;431.2;209.6
2717.64;2;55;1;464.13;464.04
2744.58;9;72;0;491.07;53.11
2747.47;8;31;1;493.96;403.24
2785.2;2;49;1;531.69;531.6
2809.38;8;44;1;555.87;555.78
2929.07;8;27;1;675.56;81.38
3029.11;8;11;1;775.6;70.67
3490.67;2;24;1;1237.16;37.02
3491.02;0;7;0;1237.51;37.38
3500.71;2;24;1;1247.2;47.07
3501.07;0;7;0;1247.56;47.42
3514.98;8;69;1;1261.47;61.33
3516;9;38;0;1262.49;62.36
3525.02;8;69;1;1271.51;71.38
3530.27;6;66;0;1276.76;76.62
3560.27;2;39;1;1306.76;106.62
3565.38;0;82;0;1311.87;111.73
3570.31;2;39;1;1316.8;116.67
3588.36;8;29;1;1334.84;134.71
3625.82;2;8;1;1372.31;172.18
3658.44;8;32;1;1404.93;204.8
3698.84;2;36;1;1445.33;245.2
3726.31;8;47;1;1472.8;272.67
3767.96;2;46;1;1514.44;314.31
3787.07;8;0;1;1533.56;333.42
4327.96;0;28;0;31.24;31.16
4332.62;2;30;1;35.91;35.82
4337.96;0;28;0;41.24;41.16
4342.62;2;30;1;45.91;45.82
4352.62;2;30;1;55.91;55.82
4352.8;6;37;0;56.09;56
4362.8;6;37;0;66.09;66
4367.47;8;73;1;70.76;70.67
4377.33;9;82;0;80.62;80.53
4377.47;8;73;1;80.76;80.67
4387.33;9;82;0;90.62;90.53
4401.51;0;89;0;104.8;104.71
4411.51;0;89;0;114.8;114.71
4424.67;2;19;1;127.96;127.87
4425.69;6;91;0;128.98;128.89
4434.67;2;19;1;137.96;137.87
4435.69;6;91;0;138.98;138.89
4449.51;8;64;1;152.8;152.71
4454.49;9;72;0;157.78;157.69
