parent,units,children,firstChildDone,lastChildDone,consolidated,consolidationWait,placed,submitted
752,3,2,5795.20000000233,5809.86666666908,5809.86666666908,14.6666666667534,5108.57777777604,5699.60000000176
266,2,2,5734.97777777975,5829.95555555809,5829.95555555809,94.9777777783393,1326.62222222278,5624.71111111243
378,2,2,5559.68888888982,5840.00000000259,5840.00000000259,280.311111112768,2258.31111111133,5459.42222222256
626,4,2,5679.5555555572,5946.26666666989,5946.26666666989,266.711111112688,4051.0222222147,5589.82222222333
556,3,2,5855.28888889157,5956.31111111439,5956.31111111439,101.022222222819,3502.13333332818,5779.77777778001
721,4,2,5875.33333333613,5976.35555555895,5976.35555555895,101.022222222819,4813.06666666319,5799.82222222457
117,6,4,1978.26666666774,5990.44444444792,5990.44444444792,4012.17777778018,95.5555555555603,1920.93333333436
132,4,3,1847.86666666764,6096.71111111522,6096.71111111522,4248.84444444758,245.82222222225,1747.60000000089
273,4,2,5058.44444444241,6106.75555555972,6106.75555555972,1048.31111111731,1379.91111111171,4998.35555555317
896,3,2,6151.68888889332,6156.9333333378,6156.9333333378,5.24444444447545,6081.51111111513,6121.60000000425
101,4,3,3260.35555555145,6166.9777777823,6166.9777777823,2906.62222223085,0,3195.06666666284
558,3,2,6071.46666667063,6171.77777778233,6171.77777778233,100.311111111704,3512.22222221702,5990.44444444792
814,3,2,5835.24444444701,6181.82222222683,6181.82222222683,346.577777779827,5619.42222222351,5779.77777778001
582,3,2,6161.73333333783,6187.02222222686,6187.02222222686,25.2888888890384,3693.3777777718,6121.60000000425
769,2,2,6211.95555556034,6227.11111111599,6227.11111111599,15.1555555556452,5228.88888888787,6156.9333333378
133,2,2,6322.13333333877,6377.51111111688,6377.51111111688,55.3777777781052,252.800000000029,6161.73333333783
743,3,2,6312.08888889427,6387.55555556138,6387.55555556138,75.4666666671128,5003.51111110876,6257.20000000506
816,4,2,5895.3777777807,6392.26666667252,6392.26666667252,496.888888891826,5619.42222222351,5799.82222222457
211,4,3,4030.88888888145,6402.31111111703,6402.31111111703,2371.42222223557,848.533333333507,3889.99999999317
683,3,2,6056.5333333372,6442.4444444506,6442.4444444506,385.911111113393,4512.3555555503,5976.35555555895
733,4,2,5900.17777778072,6462.48888889516,6462.48888889516,562.311111114435,4928.17777777498,5835.24444444701
881,2,2,6432.17777778387,6472.53333333966,6472.53333333966,40.3555555557941,5990.44444444792,6392.26666667252
810,3,2,6452.22222222843,6522.40000000662,6522.40000000662,70.1777777781926,5589.82222222333,6392.26666667252
918,5,2,6552.48888889569,6552.57777778458,6552.57777778458,0.0888888888894144,6191.86666667134,6462.48888889516
889,2,2,6367.46666667238,6612.75555556271,6612.75555556271,245.288888890339,6041.37777778156,6327.3333333388
949,5,2,6502.31111111762,6632.80000000728,6632.80000000728,130.48888888966,6392.26666667252,6402.31111111703
787,3,2,6622.62222222944,6652.88888889628,6652.88888889628,30.2666666668456,5459.42222222256,6522.40000000662
