bot_id;sample_count;expected_mean_sec;actual_mean_sec;gap_mean_sec;gap_var_sec2;gap_std_sec;abs_err_mean_sec;stop_go_mean;queue_stop_go_mean;conflict_wait_mean_sec
1;27;18.177559991517;21.65423432309;3.47667433157296;10.5624770465623;3.24999646869997;3.98340262366401;0.0740740740740741;0;0.740740740735284
3;32;16.1387874284251;19.7082589259813;3.56947149755626;6.7126031826199;2.59086919442489;3.65029310701756;0;0;0.470833333330094
4;25;16.4258831175457;18.9384100101212;2.51252689257556;10.5814306665394;3.25291110646132;2.83795257883447;0;0;0.266666666665774
5;25;16.5229422808993;19.7804747453642;3.25753246446488;15.417879854055;3.92656081756733;3.4827099545555;0.08;0;1.21777777777057
7;18;14.1836880718016;16.8091570444845;2.62546897268291;11.9487792902104;3.45670063647553;3.38118887100948;0;0;0.612345679009309
10;25;16.5210793658892;19.4321341963885;2.91105483049937;9.82036634888971;3.13374637596754;3.38959162783372;0;0;0.298666666664176
11;31;14.6372562037068;18.2098065889297;3.57255038522292;12.9361880038573;3.59669125778921;3.70976353088329;0.0967741935483871;0;0.950537634405072
12;31;17.6838244200801;20.4642288507808;2.78040443070074;14.7087087257796;3.83519344046419;3.49375187396304;0.0967741935483871;0;0.533333333330905
13;31;16.4679793326736;19.4732265024724;3.00524716979879;10.199558045971;3.19367469319764;3.43147488441259;0;0;0.296774193546342
14;17;15.7651387831106;19.3571495149576;3.59201073184701;22.1397662403672;4.70529130239215;3.89866127028314;0;0;1.18431372548245
