#TimeStamp;Bot;Pod;OutputStation
27.82;1;59;0
37.91;1;59;0
38.62;5;21;1
48;1;59;0
48.71;5;21;1
58.09;1;59;0
58.8;5;21;1
68.13;1;59;0
68.84;5;21;1
78.18;1;59;0
78.89;5;21;1
88.22;1;59;0
88.93;5;21;1
98.22;1;59;0
98.98;5;21;1
108.22;1;59;0
108.98;5;21;1
118.27;1;59;0
119.02;5;21;1
128.27;1;59;0
129.02;5;21;1
138.27;1;59;0
139.07;5;21;1
148.31;1;59;0
149.11;5;21;1
158.31;1;59;0
159.16;5;21;1
168.36;1;59;0
169.2;7;28;1
178.36;1;59;0
179.24;7;28;1
188.4;1;59;0
189.24;7;28;1
198.4;1;59;0
199.29;7;28;1
208.44;12;46;0
209.33;7;28;1
218.49;12;46;0
219.38;7;28;1
228.49;12;46;0
229.38;7;28;1
238.53;12;46;0
239.42;7;28;1
248.53;12;46;0
249.42;7;28;1
258.62;12;46;0
259.47;7;28;1
268.67;12;46;0
269.56;7;28;1
278.76;12;46;0
279.6;7;28;1
288.8;12;46;0
289.69;7;28;1
298.89;12;46;0
299.73;7;28;1
308.98;12;46;0
309.82;7;28;1
319.07;12;46;0
319.91;7;28;1
329.16;4;97;0
329.96;1;69;1
339.24;4;97;0
340.04;1;69;1
349.29;4;97;0
350.09;1;69;1
359.38;4;97;0
360.18;1;69;1
369.42;4;97;0
370.27;1;69;1
379.51;4;97;0
380.36;1;69;1
389.56;4;97;0
390.44;1;69;1
399.64;4;97;0
400.53;1;69;1
409.69;4;97;0
410.62;1;69;1
419.78;4;97;0
420.67;1;69;1
429.82;4;97;0
430.71;1;69;1
439.87;13;48;0
440.8;5;73;1
449.91;13;48;0
450.89;5;73;1
459.96;13;48;0
460.93;5;73;1
470;13;48;0
470.98;5;73;1
480.04;13;48;0
481.07;5;73;1
490.13;13;48;0
491.11;5;73;1
500.18;13;48;0
501.2;5;73;1
510.27;13;48;0
511.24;5;73;1
520.27;13;48;0
521.29;5;73;1
530.31;10;86;0
531.33;5;73;1
540.36;10;86;0
541.38;5;73;1
550.36;10;86;0
551.42;5;73;1
560.36;10;86;0
561.47;1;21;1
570.4;10;86;0
571.47;1;21;1
580.44;10;86;0
581.47;1;21;1
590.44;10;86;0
591.47;1;21;1
600.49;10;86;0
601.47;1;21;1
610.49;10;86;0
611.47;1;21;1
620.53;3;81;0
621.47;1;21;1
630.58;3;81;0
631.47;1;21;1
640.58;3;81;0
641.51;4;28;1
650.58;3;81;0
651.56;4;28;1
660.62;3;81;0
661.56;4;28;1
670.62;3;81;0
671.6;4;28;1
680.67;3;81;0
681.6;4;28;1
690.67;3;81;0
691.6;4;28;1
700.71;3;81;0
701.6;4;28;1
710.71;3;81;0
711.64;4;28;1
720.76;3;81;0
721.64;4;28;1
730.76;3;81;0
731.64;4;28;1
740.76;3;81;0
741.64;4;28;1
750.76;3;81;0
751.69;4;28;1
760.76;3;81;0
761.69;4;28;1
770.76;7;43;0
771.69;14;23;1
780.8;7;43;0
781.73;14;23;1
790.8;7;43;0
791.78;14;23;1
800.84;7;43;0
801.78;14;23;1
810.89;7;43;0
811.78;14;23;1
820.89;7;43;0
821.78;14;23;1
830.89;7;43;0
831.78;14;23;1
840.89;7;43;0
841.78;14;23;1
850.93;7;43;0
851.82;13;8;1
860.98;7;43;0
861.87;13;8;1
870.98;7;43;0
871.91;13;8;1
880.98;7;43;0
881.91;13;8;1
890.98;7;43;0
891.91;13;8;1
901.02;7;43;0
901.91;13;8;1
911.07;5;38;0
911.96;13;8;1
921.07;5;38;0
921.96;1;33;1
931.11;5;38;0
931.96;1;33;1
941.11;5;38;0
942;1;33;1
951.16;5;38;0
952.04;1;33;1
961.16;5;38;0
962.09;1;33;1
971.16;5;38;0
972.09;1;33;1
981.2;10;7;0
982.09;1;33;1
991.2;10;7;0
992.09;1;33;1
1001.24;10;7;0
1002.09;1;33;1
1011.24;10;7;0
1012.09;1;33;1
1021.29;10;7;0
1022.09;1;33;1
1031.33;10;7;0
1032.09;1;33;1
1041.33;10;7;0
1042.13;4;31;1
1051.33;10;7;0
1052.18;4;31;1
1061.33;10;7;0
1062.18;4;31;1
1071.33;10;7;0
1072.18;4;31;1
1081.38;10;7;0
1082.18;4;31;1
1091.38;10;7;0
1092.18;4;31;1
1101.42;10;7;0
1102.22;12;47;1
1111.47;3;69;0
1112.27;12;47;1
1121.51;3;69;0
1122.27;12;47;1
1131.51;3;69;0
1132.31;12;47;1
1141.51;3;69;0
1142.36;12;47;1
1151.56;3;69;0
1152.36;12;47;1
1161.56;3;69;0
1162.4;12;47;1
1171.6;3;69;0
1172.44;12;47;1
1181.6;3;69;0
1182.44;12;47;1
1191.64;14;96;0
1192.44;11;90;1
1201.69;14;96;0
1202.49;11;90;1
1211.69;14;96;0
1212.49;11;90;1
1221.69;14;96;0
1222.53;11;90;1
1231.69;14;96;0
1232.53;11;90;1
1241.69;14;96;0
1242.53;11;90;1
1251.69;14;96;0
1252.53;11;90;1
1261.69;14;96;0
1262.58;11;90;1
1271.73;14;96;0
1272.58;11;90;1
1281.73;14;96;0
1282.62;11;90;1
1291.78;14;96;0
1292.62;11;90;1
1301.78;5;2;0
1302.67;11;90;1
1311.82;5;2;0
1312.67;11;90;1
1321.87;5;2;0
1322.71;11;90;1
