#TimeStamp;DistanceTraveled
60;211
119.96;51.06
179.96;58.86
239.96;58.49
299.96;54.76
360;110
420;87.28
480;78.56
540;125.05
600;121.3
659.96;71.97
719.96;111.07
779.96;72.2
839.96;106.84
899.96;137.7
959.96;157.49
1019.96;68.38
1079.96;88
1139.96;148.36
1199.96;160.7
1259.96;61.93
1319.96;67.48
1379.96;135.75
1439.96;156.78
1499.96;104
1559.96;156.81
1619.96;181.23
1679.96;160.14
1739.96;102.82
1799.96;115.74
1859.96;132.26
1919.96;51.47
1979.96;100.53
2039.96;74.29
2099.96;167.4
2159.96;76.29
2219.96;125.54
2279.96;179.4
2340;126.23
2400;126.18
2460;64.06
2520;114.72
2580;230.02
2640;203.54
2700;219.56
2760;185.93
2820;205.76
2880;256.23
2940;178.69
3000;158.22
3060;179.98
3120;213.09
3180;121.06
3240;145.24
3300;208.71
3360;134.81
3420;133.17
3480;89.88
3540;157.42
3600;137.85
3660;211.01
3720;146.37
3780;94.8
3840;145.83
3900;138.52
3960;126.86
4020;157.3
4080;128.03
4140;121.21
4200;166.6
4260;119.6
4320;111.56
4380;114.56
4440;143.86
4500;162.75
4560;101.33
4620;61.93
4680;184.13
4740;151.18
4800;185.95
4860;112.2
4920;176.58
4980;164.35
5040;183.92
5100;113.68
5160;115.75
5220;196.34
5280;183.26
5340;180.26
5400;85.14
5459.96;149.42
5519.96;65.61
5579.96;173.26
5639.96;147.58
5699.96;192.28
5759.96;148.34
5819.96;199.29
5879.96;182.77
5939.96;85.54
5999.96;156.12
6059.96;191.25
6119.96;102.87
6179.96;114.54
6239.96;154.54
6299.96;132.94
6359.96;145.45
6419.96;107.08
6479.96;100.33
6539.96;77.33
6599.96;155.11
6659.96;148.62
6719.96;118.07
6779.96;155.17
6839.96;75.48
6899.96;148.35
6959.96;165.84
7019.96;103.22
7079.96;211.51
7139.96;223.44
7199.96;154.93
7259.96;237.86
7319.96;185.38
7379.96;112.21
7439.96;203.25
7499.96;158.48
7559.96;130.35
7619.96;221.77
7679.96;176.64
7739.96;130.02
7799.96;204.55
7859.96;107.07
7919.96;117.12
7979.96;112.88
8039.96;118.74
8099.96;54.32
8159.96;98.15
8219.96;89.21
8279.96;181.26
8339.96;160.54
8399.96;120.39
8459.96;143.06
8519.96;132.97
8579.96;75.36
8639.96;141.19
8699.96;132.85
8759.96;170.94
8819.96;157.31
8879.96;50.71
8939.96;39.22
8999.96;184.75
9059.96;135.8
9119.96;151.22
9179.96;89.92
9239.96;160.08
9299.96;45.17
9360;162.78
9420;135.12
9480;116.9
9540;202.98
9600;174.83
9660;184.98
9720;110.86
9780;141.27
9840;131.07
9900;179.39
9960;172.38
10020;93.69
10080;107.6
10140;49.02
10200;66.9
10260;168.24
10320;197.38
10380;43.6
10440;155.05
10500;142.77
10560;124.02
10620;121.49
10680;119.02
10740;186.73
10800;159.99
10860;212.17
10920;55.37
10980;192.04
11040;117.4
11100;172.35
11160;200.66
11220;142.1
11280;210.7
11340;149.41
11400;59.08
11460;118.28
11520;144.81
11580;193.51
11640;109.93
11700;132.19
11760;174.2
11820;153.44
11880;114.04
11940;150.33
12000;158.94
12060;154.57
12120;118.61
12180;107.72
12240;184.24
12300;224.59
12360;85.17
12420;150.08
12480;140.72
12540;169.09
12600;111.26
12660;123.8
12720;185.83
12780;79.31
12840;153.8
12900;185.08
12960;235.1
13020;157.77
13080;230.87
13140;124.24
13200;25.59
13260;99.43
13320;109.8
13380;67.53
13440;138.38
13500;39.27
13560;23.61
13620;153.52
13680;78.81
13740;75.07
13800;120.92
13860;90.8
13920;132.68
13980;132.88
14040;85.49
14100;107.89
14160;74.5
14220;106.72
14280;121.14
14340;104.96
14400;47.08
