#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;47.85;0.09;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
60;125.02;2.54;PP/0.04,TA/0.02,IS/0,PS/0,RB/0,OB/2.27,RP/0
119.96;183.25;4.22;PP/0.04,TA/0.02,IS/0,PS/0,RB/0.01,OB/3.9,RP/0
179.96;216.29;5.44;PP/0.04,TA/0.03,IS/0,PS/0.01,RB/0.01,OB/5.08,RP/0
239.96;253.71;6.78;PP/0.04,TA/0.03,IS/0,PS/0.01,RB/0.01,OB/6.4,RP/0
299.96;281.35;7.57;PP/0.05,TA/0.03,IS/0,PS/0.01,RB/0.01,OB/7.16,RP/0
360;337.41;9.37;PP/0.05,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/8.92,RP/0
420;383.44;10.99;PP/0.05,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/10.51,RP/0
480;401.89;11.49;PP/0.05,TA/0.04,IS/0,PS/0.02,RB/0.01,OB/10.98,RP/0
540;439.61;13.23;PP/0.06,TA/0.04,IS/0,PS/0.02,RB/0.01,OB/12.68,RP/0
600;468.73;14.11;PP/0.06,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/13.53,RP/0
659.96;495.17;15.04;PP/0.06,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/14.43,RP/0
719.96;521.94;16;PP/0.06,TA/0.05,IS/0.01,PS/0.02,RB/0.01,OB/15.36,RP/0
779.96;518.67;16.37;PP/0.14,TA/0.06,IS/0.01,PS/0.03,RB/0.01,OB/15.62,RP/0
839.96;544.2;17.08;PP/0.15,TA/0.06,IS/0.01,PS/0.03,RB/0.01,OB/16.29,RP/0
899.96;570.14;17.87;PP/0.15,TA/0.06,IS/0.01,PS/0.03,RB/0.01,OB/17.06,RP/0
959.96;598.98;18.99;PP/0.15,TA/0.06,IS/0.01,PS/0.03,RB/0.01,OB/18.13,RP/0
1019.96;611.65;19.42;PP/0.15,TA/0.06,IS/0.01,PS/0.03,RB/0.01,OB/18.54,RP/0
1079.96;626.81;20.05;PP/0.15,TA/0.06,IS/0.01,PS/0.03,RB/0.01,OB/19.14,RP/0
1139.96;660.71;21.19;PP/0.17,TA/0.07,IS/0.01,PS/0.04,RB/0.01,OB/20.23,RP/0
1199.96;686.98;22.18;PP/0.18,TA/0.07,IS/0.01,PS/0.04,RB/0.01,OB/21.19,RP/0
1259.96;702.21;22.68;PP/0.18,TA/0.07,IS/0.01,PS/0.04,RB/0.01,OB/21.67,RP/0
1319.96;730.26;23.76;PP/0.18,TA/0.07,IS/0.01,PS/0.04,RB/0.01,OB/22.71,RP/0
1379.96;762.26;24.91;PP/0.18,TA/0.07,IS/0.01,PS/0.04,RB/0.01,OB/23.83,RP/0
1439.96;785.89;25.61;PP/0.18,TA/0.07,IS/0.01,PS/0.04,RB/0.01,OB/24.49,RP/0
1499.96;806.56;26.46;PP/0.18,TA/0.07,IS/0.01,PS/0.04,RB/0.01,OB/25.32,RP/0
1559.96;849.7;28.03;PP/0.19,TA/0.07,IS/0.01,PS/0.04,RB/0.01,OB/26.85,RP/0
1619.96;883.47;29.4;PP/0.19,TA/0.07,IS/0.01,PS/0.04,RB/0.01,OB/28.18,RP/0
1679.96;929.2;30.87;PP/0.19,TA/0.08,IS/0.01,PS/0.04,RB/0.01,OB/29.61,RP/0
1739.96;948.03;31.46;PP/0.2,TA/0.08,IS/0.01,PS/0.05,RB/0.01,OB/30.16,RP/0
1799.96;977.24;32.66;PP/0.2,TA/0.08,IS/0.01,PS/0.05,RB/0.01,OB/31.33,RP/0
1859.96;1003.31;33.78;PP/0.2,TA/0.08,IS/0.01,PS/0.05,RB/0.01,OB/32.41,RP/0
1919.96;1022.66;34.39;PP/0.2,TA/0.08,IS/0.01,PS/0.05,RB/0.01,OB/32.99,RP/0
1979.96;1050.21;35.48;PP/0.2,TA/0.08,IS/0.01,PS/0.05,RB/0.01,OB/34.05,RP/0
2039.96;1075.17;36.5;PP/0.2,TA/0.08,IS/0.01,PS/0.05,RB/0.01,OB/35.03,RP/0
2099.96;1093.04;37.55;PP/0.21,TA/0.08,IS/0.01,PS/0.05,RB/0.01,OB/36.05,RP/0
2159.96;1094.54;37.75;PP/0.21,TA/0.08,IS/0.01,PS/0.05,RB/0.01,OB/36.21,RP/0
2219.96;1117.45;38.29;PP/0.21,TA/0.08,IS/0.01,PS/0.05,RB/0.01,OB/36.72,RP/0
2279.96;1148.47;39.78;PP/0.22,TA/0.08,IS/0.01,PS/0.05,RB/0.01,OB/38.17,RP/0
2340;1188.64;41.3;PP/0.22,TA/0.08,IS/0.01,PS/0.05,RB/0.01,OB/39.66,RP/0
2400;1223.9;42.53;PP/0.22,TA/0.09,IS/0.01,PS/0.05,RB/0.01,OB/40.86,RP/0
2460;1263.3;43.77;PP/0.23,TA/0.09,IS/0.01,PS/0.05,RB/0.01,OB/42.07,RP/0
2520;1304.04;45.78;PP/0.23,TA/0.09,IS/0.01,PS/0.05,RB/0.01,OB/44.05,RP/0
2580;1338.41;47.29;PP/0.24,TA/0.09,IS/0.01,PS/0.05,RB/0.01,OB/45.52,RP/0
2640;1356.1;48.22;PP/0.24,TA/0.1,IS/0.01,PS/0.05,RB/0.01,OB/46.41,RP/0
2700;1386.37;49.3;PP/0.25,TA/0.1,IS/0.01,PS/0.05,RB/0.01,OB/47.44,RP/0
2760;1408.6;50.23;PP/0.26,TA/0.1,IS/0.01,PS/0.05,RB/0.01,OB/48.33,RP/0
2820;1431.21;51.12;PP/0.26,TA/0.1,IS/0.01,PS/0.05,RB/0.01,OB/49.19,RP/0
2880;1445.36;51.77;PP/0.27,TA/0.1,IS/0.01,PS/0.05,RB/0.01,OB/49.79,RP/0
2940;1449.91;52.1;PP/0.27,TA/0.1,IS/0.01,PS/0.05,RB/0.01,OB/50.08,RP/0
3000;1474.45;52.77;PP/0.27,TA/0.1,IS/0.01,PS/0.05,RB/0.01,OB/50.71,RP/0
3060;1501.6;54;PP/0.31,TA/0.1,IS/0.01,PS/0.05,RB/0.01,OB/51.86,RP/0
3120;1524.43;54.78;PP/0.31,TA/0.1,IS/0.01,PS/0.05,RB/0.01,OB/52.61,RP/0
3180;1557.93;56.1;PP/0.32,TA/0.1,IS/0.01,PS/0.05,RB/0.01,OB/53.89,RP/0
3240;1586.41;57.25;PP/0.32,TA/0.1,IS/0.01,PS/0.05,RB/0.01,OB/55.01,RP/0
3300;1628.37;58.6;PP/0.33,TA/0.1,IS/0.01,PS/0.05,RB/0.01,OB/56.32,RP/0
3360;1638.49;59.09;PP/0.33,TA/0.1,IS/0.01,PS/0.05,RB/0.01,OB/56.79,RP/0
3420;1660.75;59.86;PP/0.34,TA/0.1,IS/0.01,PS/0.05,RB/0.01,OB/57.52,RP/0
3480;1667.3;60.39;PP/0.36,TA/0.1,IS/0.01,PS/0.05,RB/0.01,OB/58,RP/0
3540;1690.65;61.33;PP/0.36,TA/0.11,IS/0.01,PS/0.06,RB/0.01,OB/58.9,RP/0
3600;1686.55;61.66;PP/0.37,TA/0.11,IS/0.01,PS/0.06,RB/0.01,OB/59.19,RP/0
3660;1704.21;62.32;PP/0.37,TA/0.11,IS/0.01,PS/0.06,RB/0.01,OB/59.83,RP/0
3720;1720.53;63.01;PP/0.37,TA/0.11,IS/0.01,PS/0.06,RB/0.01,OB/60.47,RP/0
3780;1748.68;63.71;PP/0.38,TA/0.11,IS/0.01,PS/0.06,RB/0.01,OB/61.15,RP/0
3840;1774.46;64.65;PP/0.38,TA/0.11,IS/0.01,PS/0.06,RB/0.01,OB/62.06,RP/0
3900;1793.61;65.46;PP/0.38,TA/0.11,IS/0.01,PS/0.06,RB/0.01,OB/62.84,RP/0
3960;1831.86;66.99;PP/0.39,TA/0.11,IS/0.01,PS/0.06,RB/0.01,OB/64.33,RP/0
4020;1846.82;67.75;PP/0.4,TA/0.11,IS/0.01,PS/0.06,RB/0.01,OB/65.05,RP/0
