#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/15,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
60;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/2,Rest/13
119.96;1;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/4,Rest/10
179.96;1;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/3,Rest/11
239.96;0;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/3,Rest/11
299.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/4,Rest/10
360;1;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/4,Rest/9
420;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
480;1;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/3,Rest/11
540;1;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
600;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/9
659.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
719.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/8,Rest/6
779.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
839.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
899.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
959.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/8,Rest/6
1019.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/7,Rest/8
1079.96;6;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
1139.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
1199.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
1259.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
1319.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
1379.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/8,Rest/5
1439.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
1499.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/5,Rest/10
1559.96;3;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/4,Rest/7
1619.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
1679.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
1739.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/5,Rest/10
1799.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
1859.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/7,Rest/8
1919.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
1979.96;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/8,Rest/7
2039.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
2099.96;7;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/10,Rest/3
2159.96;8;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/9,Rest/4
2219.96;6;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/7,Rest/4
2279.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/5,Rest/7
2340;2;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/5,Rest/8
2400;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/6,Rest/8
2460;2;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/4,Rest/10
2520;3;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/5,Rest/7
2580;5;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/5,Rest/6
2640;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/8,Rest/4
2700;8;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/9,Rest/3
2760;4;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/7,Rest/4
2820;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
2880;7;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/10,Rest/2
2940;7;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/8,Rest/4
3000;5;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/7,Rest/5
3060;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
3120;5;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/7,Rest/5
3180;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
3240;3;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
3300;3;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
3360;5;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/7,Rest/6
3420;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
3480;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/9,Rest/6
3540;6;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/9,Rest/3
3600;7;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/9,Rest/4
3660;7;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/9,Rest/3
3720;6;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/8,Rest/6
3780;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
3840;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
3900;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
3960;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/8,Rest/5
4020;6;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/8,Rest/4
4080;5;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
4140;4;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/6,Rest/6
4200;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/8,Rest/6
4260;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/9,Rest/6
4320;6;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/9,Rest/5
4380;5;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/7,Rest/5
4440;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
4500;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
4560;3;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/6,Rest/7
4620;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
4680;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
4740;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/8,Rest/7
4800;4;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/6,Rest/5
4860;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
4920;3;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/6,Rest/6
4980;3;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/5,Rest/7
5040;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/6,Rest/7
5100;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
5160;2;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
5220;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
5280;3;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
5340;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
5400;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/9
5459.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/9,Rest/5
5519.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/8,Rest/5
5579.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/8,Rest/4
5639.96;8;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/9,Rest/4
5699.96;6;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/9,Rest/4
5759.96;7;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/5
5819.96;6;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/10,Rest/3
5879.96;8;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/10,Rest/4
5939.96;6;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/8,Rest/5
5999.96;7;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/10,Rest/2
6059.96;6;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/9,Rest/5
6119.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
6179.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/6,Rest/8
6239.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/8,Rest/5
6299.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/8,Rest/6
6359.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
6419.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/7,Rest/8
6479.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/4,Rest/10
6539.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/5,Rest/8
6599.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/4,Rest/10
6659.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
6719.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/6,Rest/8
6779.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/4,Rest/9
6839.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
6899.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/6,Rest/6
6959.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
7019.96;3;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/5,Rest/7
7079.96;4;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/6,Rest/5
7139.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
7199.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/7,Rest/5
7259.96;4;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/6,Rest/5
7319.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
7379.96;5;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/5,Rest/7
7439.96;4;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/5,Rest/6
7499.96;5;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/5,Rest/7
7559.96;4;None/0,ParkPod/3,RepositionPod/0,Insert/1,Extract/5,Rest/6
7619.96;3;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/6,Rest/6
7679.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
7739.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/9,Rest/4
7799.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
7859.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
7919.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
7979.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/6,Rest/7
8039.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/9
8099.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/4,Rest/9
8159.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/9
8219.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/5,Rest/7
8279.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
8339.96;4;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/7,Rest/5
8399.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/5,Rest/7
8459.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/6,Rest/7
8519.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
8579.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
8639.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/8,Rest/5
8699.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
8759.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/6,Rest/7
8819.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/6,Rest/7
8879.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/7,Rest/8
8939.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
8999.96;7;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/8,Rest/4
9059.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
9119.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
9179.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/6,Rest/6
9239.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/4,Rest/10
9299.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/5,Rest/9
9360;4;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/6,Rest/6
9420;7;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/8,Rest/5
9480;6;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
9540;4;None/0,ParkPod/3,RepositionPod/0,Insert/1,Extract/5,Rest/6
9600;5;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/8,Rest/6
9660;4;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/7,Rest/4
9720;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/7,Rest/7
9780;3;None/0,ParkPod/2,RepositionPod/0,Insert/3,Extract/4,Rest/6
9840;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/9
9900;3;None/0,ParkPod/0,RepositionPod/0,Insert/4,Extract/7,Rest/4
9960;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/9
10020;2;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/3,Rest/10
10080;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/11
10140;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/11
10200;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/4,Rest/10
10260;3;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/8,Rest/5
10320;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/8,Rest/7
10380;7;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/9,Rest/5
10440;6;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/8,Rest/4
10500;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
10560;4;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
10620;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/8,Rest/5
10680;4;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/6,Rest/5
10740;5;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/9,Rest/4
10800;5;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/6,Rest/5
10860;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/8,Rest/5
10920;5;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
10980;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
11040;5;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/7,Rest/5
11100;4;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/7,Rest/6
11160;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/8,Rest/4
11220;6;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/8,Rest/6
11280;5;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/7,Rest/4
11340;5;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
11400;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/6,Rest/8
11460;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/8,Rest/5
