Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;23.50;3.50;194;8;153;12.665214233833;20.8468984612454;10.0444444444438;30.0444444445629;1.26797385620915;12463.3777777873;14400
InputStation1;23.50;9.50;263;6;193;13.6276338514577;35.7401788949289;10.0444444444438;40.0444444444491;1.36269430051813;11775.0666666775;14400
OutputStation0;0.50;6.50;1431;1219;166;88.9052208831304;1472.44827035131;12.8444444444031;193.999999997322;8.62048192771084;95.333333259558;14400
OutputStation1;0.50;12.50;1430;1198;180;81.9348148144476;1622.42600784671;12.4000000000142;203.022222222376;7.94444444444444;106.088888815103;14400
