decision,time,solved,pendingOrders,stationsWithCap,podsPa,podsPb,botsRa,lambda,mu,delta,epsilon,valuedLines,boundLines,valuedOrders,boundOrders,newTrips,boundUnits,objective,solveSec,qmax,rho,unitsFromSunk,unitsFromNew,inboundCoverUnits
329,3939.82222221518,1,104,1,88,5,0,26.7401445351496,44.3047492788264,0.764192139737991,0.0267401445351496,40,1,32,1,0,1,-1917.59893216825,0.0070004,0,17.4034060068304,1,0,48
330,3945.59999999293,1,107,1,88,4,0,26.7295236250849,44.2299609170786,0.766375545851528,0.0267295236250849,29,1,24,1,0,1,-1424.18759544332,0.0080435,0,17.4084589763374,1,0,31
331,3969.99999999282,1,109,1,89,4,1,26.8126144612482,44.3104570155043,0.768558951965066,0.0268126144612482,44,2,36,1,1,3,-2139.44521248467,0.1685987,0,17.3855041538539,2,1,41
332,3975.77777777058,1,108,1,90,3,1,26.7525770245945,44.2413166976304,0.769063180827887,0.0267525770245945,31,1,25,1,1,1,-1470.83813159942,0.2181959,0,17.3925787017402,1,0,25
333,3980.08888888167,1,108,1,90,5,1,26.7478021089527,44.1770150960768,0.767895878524946,0.0267478021089527,51,1,41,1,1,1,-2438.86182767289,0.1941055,0,17.4013655397507,1,0,51
334,4010.26666665932,1,109,1,90,4,2,26.8496186947992,44.4317883562322,0.766738660907127,0.0268496186947992,51,2,36,1,2,3,-2251.32191482269,0.2790036,0,17.3692993574174,2,1,41
335,4015.99999999263,1,106,1,90,2,2,26.8037802349271,44.3856810964227,0.761802575107296,0.0268037802349271,32,1,25,1,2,2,-1478.75294963623,0.220603,0,17.3853234521253,2,0,16
336,4020.35555554816,1,108,1,90,5,2,26.7860226457075,44.2999605294393,0.763948497854077,0.0267860226457075,56,1,45,1,2,1,-2656.67265146408,0.2931159,0,17.3856448870252,1,0,45
337,4026.08888888147,1,108,1,91,2,3,26.7695075730293,44.2167265663135,0.766094420600858,0.0267695075730293,38,1,31,1,3,2,-1788.0603033205,0.2765517,0,17.3867279086132,0,2,13
338,4036.17777777032,1,108,1,90,3,2,26.7876668335,44.1911191711879,0.768240343347639,0.0267876668335,37,1,30,1,2,1,-1759.39537921963,0.1535305,0,17.3884854884123,1,0,26
339,4046.26666665916,1,108,1,90,2,2,26.7924211372176,44.1437033975108,0.770386266094421,0.0267924211372176,35,2,25,1,2,2,-1546.10393670643,0.1390156,0,17.3815832127699,1,1,18
340,4050.53333332581,1,107,1,89,4,1,26.7246472462143,44.0618392888533,0.768736616702355,0.0267246472462143,43,1,33,1,1,1,-2000.57261359937,0.1065304,0,17.3826981464141,0,1,39
341,4057.06666665912,1,106,1,90,3,2,26.7562449750529,44.0591794226423,0.770877944325482,0.0267562449750529,39,1,30,1,2,2,-1803.61254380651,0.138506,0,17.41491256481,2,0,27
342,4060.62222221466,1,106,1,90,4,2,26.747524000758,43.9904246930705,0.773019271948608,0.026747524000758,50,2,36,1,2,3,-2230.22120109545,0.3325847,0,17.4208655696095,1,2,41
343,4067.15555554796,1,105,1,90,3,2,26.6778617063491,43.905571773772,0.775160599571734,0.0266778617063491,42,1,30,1,2,1,-1857.45704052104,0.145554,0,17.4202455172056,1,0,24
344,4070.7111111035,1,106,1,90,5,2,26.6514593088412,43.8083362389077,0.772340425531915,0.0266514593088412,55,2,41,1,2,3,-2494.5411407914,0.1930472,0,17.4144939086341,0,3,48
345,4087.28888888121,1,104,1,88,3,0,26.6947612701082,43.9091400330751,0.770042194092827,0.0266947612701082,20,1,14,1,0,1,-900.750931222981,0.0049976,0,17.4441014240311,1,0,23
346,4100.84444443675,1,103,1,87,6,0,26.7816851837266,43.9984828018366,0.770042194092827,0.0267816851837266,46,1,36,1,0,2,-2184.6940624449,0.0109726,0,17.4691879928377,2,0,60
347,4110.88888888126,1,103,1,89,6,2,26.8336738586072,44.0304865172192,0.772151898734177,0.0268336738586072,61,3,44,1,2,3,-2752.27661982877,0.1435515,0,17.4930469188952,2,1,59
348,4117.37777777018,1,101,1,88,2,1,26.7557725748733,44.0148974765662,0.770526315789474,0.0267557725748733,26,1,17,1,1,1,-1111.83228620899,0.1140245,0,17.5194432216308,1,0,17
349,4127.42222221469,1,101,1,88,2,1,26.7803574195392,44.0021872677966,0.771008403361345,0.0267803574195392,25,1,16,1,1,1,-1058.24930206266,0.1040833,0,17.5253809583749,1,0,16
350,4130.93333332582,1,99,1,87,6,1,26.751707877788,43.9023426828729,0.773109243697479,0.026751707877788,49,1,36,1,1,2,-2230.38894412064,0.1128337,0,17.5179482431047,2,0,55
351,4137.46666665919,1,101,1,89,2,2,26.727513855779,43.8102367788916,0.773584905660377,0.026727513855779,35,1,22,1,2,1,-1455.25821742365,0.155554,0,17.513383162222,1,0,15
352,4147.5111111037,1,101,1,90,1,2,26.773008986252,43.832639712248,0.774058577405858,0.026773008986252,28,1,20,1,2,1,-1229.82869147686,0.1611303,0,17.5330558848992,1,0,6
353,4157.5555555482,1,100,1,92,1,4,26.7784224838221,43.789639198469,0.776150627615063,0.0267784224838221,44,3,31,1,4,4,-1921.00036485949,0.3086531,0,17.5265100928179,0,4,5
354,4160.97777777044,1,103,1,91,4,2,26.646463246788,43.6840503530677,0.780334728033473,0.026646463246788,47,1,34,1,2,1,-2112.7525412018,0.1235496,0,17.516083373648,0,1,34
355,4177.59999999276,1,101,1,91,3,2,26.7111463102479,43.7384933539407,0.779166666666667,0.0267111463102479,40,2,30,1,2,3,-1830.42114915938,0.1871205,0,17.5271686442547,1,2,23
356,4187.64444443727,1,101,1,91,4,2,26.6761570457177,43.7103296170796,0.78125,0.0266761570457177,46,1,35,1,2,1,-2123.30243941203,0.2391034,0,17.5263640493604,1,0,31
357,4191.02222221506,1,102,1,91,4,2,26.6530539389683,43.621364554768,0.781704781704782,0.0266530539389683,47,1,35,1,2,1,-2145.06977299581,0.193826,0,17.5222127825546,1,0,34
358,4197.68888888177,1,100,1,91,4,2,26.6471471037964,43.560905145727,0.783783783783784,0.0266471471037964,47,2,35,1,2,3,-2157.62647712277,0.1281084,0,17.5293280947865,1,2,31
359,4207.73333332627,1,100,1,90,5,1,26.6026202535032,43.5171220863276,0.783783783783784,0.0266026202535032,45,1,34,1,1,1,-2091.14173090834,0.1105771,0,17.5219181477401,0,1,37
360,4211.06666665963,1,101,1,89,4,0,26.5643306924486,43.4042188992687,0.785862785862786,0.0265643306924486,27,1,18,1,0,1,-1192.63493240907,0.0060034,0,17.5075840938227,1,0,34
361,4217.77777777078,1,99,1,89,5,0,26.5615400481979,43.349694440679,0.786307053941909,0.0265615400481979,41,1,31,1,0,1,-1927.94396391523,0.0119691,0,17.5166031492912,1,0,48
362,4231.11111110419,1,101,1,90,3,1,26.5709463783582,43.3153593327673,0.785123966942149,0.0265709463783582,29,1,19,1,1,1,-1244.17718926465,0.2460381,0,17.4917460626946,1,0,25
363,4251.15555554875,1,102,1,91,3,2,26.5725888001837,43.2686401702106,0.787190082644628,0.0265725888001837,38,1,25,1,2,1,-1621.27736942984,0.2726363,0,17.4412235644488,1,0,26
364,4257.82222221546,1,99,1,91,4,3,26.536107846092,43.1601989379085,0.786008230452675,0.026536107846092,54,3,39,1,3,5,-2419.76108128752,0.3477126,0,17.4281088347849,1,4,40
365,4261.19999999326,1,100,1,88,2,1,26.4135786301514,43.0673012268745,0.783673469387755,0.0264135786301514,22,1,14,1,1,1,-918.958448125654,0.2375627,0,17.4210554191746,1,0,17
366,4271.24444443776,1,100,1,88,2,1,26.4356020873507,43.0544747446034,0.784114052953157,0.0264356020873507,21,1,13,1,1,1,-871.202478610555,0.253682,0,17.4255980623128,1,0,16
367,4277.86666666002,1,99,1,89,6,2,26.4238608663548,42.9869223423498,0.786150712830957,0.0264238608663548,60,3,43,1,2,4,-2675.78939752483,0.0995302,0,17.4285039756808,4,0,57
368,4281.28888888226,1,99,1,89,1,2,26.3183464409896,42.9203266087069,0.784274193548387,0.0263183464409896,23,1,17,1,2,1,-1029.94346247392,0.1635571,0,17.4316320583178,0,1,9
369,4291.33333332677,1,99,1,89,2,2,26.3510636334336,42.9255007593904,0.786290322580645,0.0263510636334336,31,1,24,1,2,1,-1423.18433949457,0.1810642,0,17.4432246902117,0,1,18
370,4301.37777777127,1,99,1,90,3,2,26.378403531566,42.9220843591667,0.785140562248996,0.026378403531566,39,2,28,1,2,3,-1697.95242115275,0.2905765,0,17.4512822423874,1,2,28
371,4307.91111110464,1,97,1,89,5,1,26.3172860499081,42.8509124443749,0.784431137724551,0.0263172860499081,44,2,35,1,1,3,-2080.47863923971,0.1700703,0,17.4521908664297,2,1,46
372,4311.42222221578,1,98,1,88,4,0,26.2478610689247,42.7659115691962,0.788423153692615,0.0262478610689247,26,1,20,1,0,1,-1227.03561806895,0.005,0,17.4472886589452,1,0,32
373,4321.46666666028,1,98,1,88,4,0,26.2757947959467,42.764044252429,0.790419161676647,0.0262757947959467,26,1,19,1,0,1,-1196.71576736051,0.0050028,0,17.4557326831552,1,0,32
374,4331.51111110478,1,98,1,89,4,1,26.3003408147825,42.7568397817463,0.790836653386454,0.0263003408147825,36,1,26,1,1,2,-1614.42625628859,0.1030964,0,17.4619532364192,0,2,31
375,4337.95555554927,1,95,1,87,5,0,26.3142107539693,42.7324790021724,0.791252485089463,0.0263142107539693,35,1,29,1,0,2,-1723.76064208008,0.0136042,0,17.4814686827069,2,0,42
376,4351.55555554935,1,97,1,89,4,1,26.3785740023906,42.790243623196,0.791666666666667,0.0263785740023906,39,1,29,1,1,1,-1787.26769775235,0.2105812,0,17.4938045939199,1,0,35
377,4357.99999999383,1,97,1,89,4,2,26.3749246606018,42.7378382602387,0.792079207920792,0.0263749246606018,45,3,32,1,2,3,-2011.76931864983,0.1420653,0,17.5016901460142,2,1,34
378,4361.59999999385,1,96,1,88,4,1,26.2613129830919,42.6560874725362,0.798019801980198,0.0262613129830919,35,1,28,1,1,1,-1674.5741534181,0.2480334,0,17.4973985692675,1,0,34
379,4368.04444443833,1,96,1,88,5,1,26.2718730776857,42.6270391344985,0.8,0.0262718730776857,43,1,31,1,1,1,-1956.70905872347,0.0963392,0,17.5145820517905,0,1,40
380,4371.64444443835,1,95,1,87,3,0,26.2690940261466,42.5765934075467,0.800395256916996,0.0262690940261466,21,1,15,1,0,1,-966.47856963558,0.0070003,0,17.5228523157071,1,0,26
381,4381.68888888286,1,95,1,88,2,1,26.3366240844815,42.6402485177319,0.802371541501976,0.0263366240844815,25,1,15,1,1,1,-1034.15190024206,0.1096091,0,17.5577493896543,0,1,15
382,4401.73333332742,1,96,1,89,3,2,26.4646795174204,42.8018140798504,0.80276134122288,0.0264646795174204,39,1,28,1,2,1,-1758.30650529829,0.2645207,0,17.5924792658857,1,0,28
383,4411.77777777192,1,95,1,89,3,2,26.4623165775331,42.7524891781872,0.801571709233792,0.0264623165775331,38,1,27,1,2,1,-1698.06353969636,0.2646082,0,17.580920521156,1,0,27
384,4418.08888888307,1,96,1,90,5,2,26.4527981569134,42.6918770254631,0.803536345776031,0.0264527981569134,47,1,34,1,2,1,-2133.98489760105,0.2887194,0,17.5847548388635,1,0,38
385,4421.82222221643,1,95,1,89,2,2,26.4203668742534,42.5946080909016,0.803536345776031,0.0264203668742534,35,1,26,1,2,1,-1605.50994048495,0.1820666,0,17.5733183095034,1,0,22
386,4441.86666666099,1,97,1,91,2,3,26.4616502617897,42.616414648131,0.803921568627451,0.0264616502617897,47,3,33,1,3,3,-2076.42492863167,0.1772761,0,17.5507873749982,2,1,22
387,4451.9111111055,1,97,1,90,3,2,26.3955865777611,42.6110571200221,0.800387596899225,0.0263955865777611,44,3,32,1,2,3,-1989.33791801008,0.1611225,0,17.5571098008718,1,2,31
388,4458.13333332775,1,94,1,89,3,1,26.3104689104782,42.5738082095376,0.806201550387597,0.0263104689104782,28,1,21,1,1,2,-1290.10990407691,0.1645119,0,17.5701430706028,2,0,24
389,4468.17777777226,1,94,1,90,3,2,26.3578661396214,42.6058658147305,0.804642166344294,0.0263578661396214,34,1,26,1,2,1,-1558.9374608803,0.2676606,0,17.5917884868514,1,0,22
390,4471.95555555006,1,96,1,90,4,3,26.3555554968042,42.5577412530362,0.806576402321083,0.0263555554968042,57,2,41,1,3,5,-2552.62072561378,0.221048,0,17.6001506198997,5,0,41
391,4481.99999999456,1,96,1,90,4,3,26.3832307996586,42.6301249705655,0.807321772639692,0.0263832307996586,56,2,40,1,3,2,-2518.86910682163,0.1590259,0,17.6383944353975,2,0,36
392,4488.22222221682,1,93,1,90,3,3,26.331983342411,42.5748100237352,0.809615384615385,0.026331983342411,42,2,31,1,3,4,-1905.17189326881,0.2340343,0,17.6436149647912,1,3,22
393,4492.04444443907,1,94,1,89,4,2,26.2570076850301,42.480849831878,0.808429118773946,0.0262570076850301,46,1,35,1,2,2,-2144.65590664053,0.1434872,0,17.6326587041203,2,0,34
394,4502.08888888357,1,93,1,89,4,2,26.2814809718094,42.4765557328162,0.810344827586207,0.0262814809718094,45,1,34,1,2,1,-2094.73674217352,0.1346361,0,17.6389737611021,1,0,32
395,4518.26666666144,1,93,1,90,3,3,26.3503686700056,42.5441262354,0.812260536398467,0.0263503686700056,49,3,32,1,3,5,-2098.54611393146,0.1910429,0,17.65533650261,3,2,26
396,4538.31111110601,1,93,1,89,4,2,26.2918204365079,42.5475158676822,0.814885496183206,0.0262918204365079,47,1,32,1,2,1,-2066.21945361012,0.1205924,0,17.6254742792626,1,0,27
397,4552.13333332831,1,90,1,91,3,3,26.3308583817026,42.5670445151922,0.815238095238095,0.0263308583817026,51,2,34,1,3,2,-2219.2865634023,0.4779063,0,17.6220950101739,1,1,23
398,4558.35555555057,1,93,1,91,3,3,26.268898989899,42.4938071895426,0.813688212927757,0.0262688989898991,46,1,31,1,3,1,-1992.95148241528,0.254749,0,17.6193834688347,1,0,18
399,4568.39999999507,1,93,1,91,3,3,26.2670555186305,42.447561718107,0.815589353612167,0.0262670555186305,45,1,30,1,3,1,-1939.33224418701,0.2467114,0,17.6082252702324,1,0,17
400,4578.44444443958,1,93,1,92,3,3,26.2754673930178,42.4181082647921,0.817490494296578,0.0262754673930178,44,1,30,1,3,1,-1918.97308716866,0.3165287,0,17.6039831209292,1,0,16
401,4592.17777777299,1,89,1,94,2,5,26.3202238458508,42.4474697567036,0.817836812144213,0.0263202238458508,55,2,39,1,5,4,-2425.22647060435,0.3345441,0,17.6047261807231,0,4,11
402,4622.22222221761,1,91,1,93,4,4,26.404003238211,42.609634855314,0.815094339622642,0.026404003238211,60,2,44,1,4,2,-2745.15966105317,0.1691715,0,17.602668825474,0,2,28
403,4628.48888888432,1,89,1,91,2,2,26.3658059237072,42.574863391316,0.815789473684211,0.0263658059237072,29,1,25,1,2,3,-1447.8412905464,0.1485831,0,17.6155821236995,0,3,7
404,4632.26666666212,1,90,1,90,6,1,26.3544075954368,42.6259943430151,0.817669172932331,0.0263544075954368,49,1,35,1,1,2,-2275.42876287002,0.0686216,0,17.6175047502756,2,0,56
405,4648.53333332888,1,89,1,90,3,1,26.3990104857843,42.6552432586094,0.819548872180451,0.0263990104857843,28,1,24,1,1,1,-1426.26849267215,0.0854898,0,17.6184700415995,1,0,15
406,4652.31111110668,1,89,1,90,6,1,26.3631324902138,42.5546626810538,0.821428571428571,0.0263631324902138,48,1,34,1,1,2,-2227.31106418057,0.0795483,0,17.6040461253871,2,0,54
407,4658.57777777338,1,88,1,90,3,1,26.3457277136445,42.4842101350916,0.823308270676692,0.0263457277136445,27,1,23,1,1,1,-1371.3205618936,0.0915896,0,17.6019178650813,1,0,14
408,4662.35555555118,1,89,1,90,6,1,26.3242480478521,42.4074700927539,0.825187969924812,0.0263242480478521,48,1,34,1,1,1,-2231.51975142072,0.0745515,0,17.5970325520312,0,1,53
409,4668.62222221789,1,88,1,89,3,0,26.299692331895,42.4365792718305,0.825515947467167,0.026299692331895,13,1,12,1,0,1,-714.645158890926,0.0045517,0,17.5900539622414,1,0,13
410,4678.66666666239,1,88,1,89,3,0,26.2894139292767,42.3779875578704,0.827392120075047,0.0262894139292767,12,1,11,1,0,1,-658.594013792502,0.0040005,0,17.573593112551,1,0,12
411,4682.39999999575,1,89,1,89,6,0,26.2662120171246,42.2988349366682,0.829268292682927,0.0262662120171246,49,1,33,1,0,1,-2236.58132348392,0.0100108,0,17.5674772930068,1,0,64
412,4688.7111111069,1,87,1,89,2,1,26.2618117930063,42.2502205270904,0.82803738317757,0.0262618117930063,22,1,18,1,1,1,-1089.94024908489,0.1025132,0,17.5739063830354,1,0,9
413,4692.44444444025,1,89,1,89,5,1,26.2532251442858,42.1951060458547,0.829906542056075,0.0262532251442858,48,1,34,1,1,2,-2201.11765277093,0.1951294,0,17.5775091924066,0,2,56
414,4708.75555555146,1,86,1,89,2,2,26.339085654341,42.2918823779753,0.829906542056075,0.026339085654341,33,1,26,1,2,2,-1584.62873661933,0.1275775,0,17.6064918054232,0,2,8
415,4718.79999999596,1,86,1,88,3,1,26.3576263317605,42.2806139614873,0.825278810408922,0.0263576263317605,32,1,25,1,1,1,-1542.42777859609,0.1184884,0,17.6093777634032,0,1,20
416,4728.84444444047,1,82,1,88,3,1,26.4186942654324,42.3376510663981,0.827137546468402,0.0264186942654324,39,1,29,1,1,1,-1837.68843747551,0.3056174,0,17.6406879443325,1,0,34
417,4732.48888888493,1,85,1,88,4,1,26.4197416370355,42.2986144879393,0.824399260628466,0.0264197416370355,45,1,30,1,1,1,-2017.34050539007,0.2715664,0,17.6507558855755,1,0,49
418,4752.53333332949,1,95,1,92,4,3,26.5564765651151,42.5854496325503,0.824723247232472,0.0265564765651151,57,2,38,1,3,5,-2525.91188272253,0.4153513,0,17.6949105274465,3,2,53
419,4758.88888888509,1,86,1,90,3,2,26.5085914407055,42.5354694290912,0.816029143897996,0.0265085914407055,50,3,32,1,2,3,-2151.8502427618,0.289596,0,17.7005350490486,2,1,35
420,4762.577777774,1,90,1,89,4,1,26.4073311381662,42.4667513468729,0.817028985507246,0.0264073311381662,41,2,28,1,1,2,-1832.58817491605,0.0705911,0,17.6982325337445,1,1,36
421,4768.93333332959,1,84,1,88,4,0,26.3569532389097,42.4119501357075,0.820652173913043,0.0263569532389097,35,1,25,1,0,1,-1639.54257130811,0.0149709,0,17.7015978320643,1,0,46
422,4772.6222222185,1,89,1,88,5,0,26.337078011082,42.3393532583216,0.822463768115942,0.026337078011082,38,1,26,1,0,2,-1740.76152555605,0.0090015,0,17.6974016264942,2,0,49
423,4778.9777777741,1,83,1,90,4,1,26.3425843487947,42.3077869844278,0.824275362318841,0.0263425843487947,43,1,32,1,1,1,-2039.71679058572,0.1477918,0,17.7102364120861,0,1,45
424,4789.0222222186,1,83,1,88,4,0,26.420644204064,42.4998746413857,0.824275362318841,0.026420644204064,37,1,27,1,0,1,-1763.7724269356,0.0159693,0,17.7531121919712,1,0,48
425,4792.66666666307,1,84,1,88,4,0,26.4219998504208,42.4615513968979,0.824593128390597,0.0264219998504208,28,1,19,1,0,1,-1287.41282320037,0.0050042,0,17.7631569068161,1,0,35
426,4802.71111110757,1,83,1,88,4,1,26.468155579324,42.4953553145428,0.826401446654611,0.026468155579324,36,1,25,1,1,2,-1654.42007393412,0.2390338,0,17.7845966510915,0,2,34
427,4809.06666666316,1,86,1,88,3,1,26.49194780816,42.4933498677252,0.824909747292419,0.02649194780816,36,2,24,1,1,3,-1609.79766988857,0.2786939,0,17.8097128122084,2,1,38
428,4819.11111110767,1,86,1,88,4,1,26.4736291397197,42.4901747692501,0.827027027027027,0.0264736291397197,42,2,29,1,1,3,-1935.22776770125,0.153576,0,17.8155869053459,3,0,46
429,4842.75555555225,1,88,1,88,4,1,26.5567853129075,42.6497998541457,0.827338129496403,0.0265567853129075,39,3,27,0,1,6,-1786.51832789204,0.0975406,0,17.8337536407846,4,2,39
430,4849.15555555229,1,87,1,89,4,1,26.4721377094187,42.7119029875159,0.829443447037702,0.0264721377094187,41,1,30,1,1,2,-1943.90876432028,0.0915445,0,17.8411178104103,2,0,45
431,4859.19999999679,1,87,1,89,3,1,26.5150385742933,42.7406591943832,0.831238779174147,0.0265150385742933,34,1,28,1,1,2,-1729.88728254171,0.0815101,0,17.8604417839314,2,0,31
432,4862.79999999681,1,87,1,89,5,1,26.492676525561,42.6643847768959,0.833034111310592,0.026492676525561,42,1,33,1,1,2,-2087.35989116111,0.121506,0,17.8543583230416,2,0,45
433,4869.2444444413,1,85,1,90,3,2,26.4919409722224,42.7289370519716,0.834829443447038,0.0264919409722224,40,3,29,1,2,3,-1877.38406495449,0.2171513,0,17.862823269652,0,3,27
434,4902.84444444149,1,87,1,90,4,2,26.5626118768082,42.9341226622667,0.835420393559928,0.0265626118768082,41,2,32,1,2,4,-2017.52184712089,0.21811,0,17.8634248769884,1,3,34
435,4909.28888888598,1,88,1,89,3,1,26.5315164334183,42.9089957133061,0.835714285714286,0.0265315164334183,31,3,19,1,1,3,-1357.89451676358,0.0836117,0,17.8787482138775,2,1,24
436,4929.33333333054,1,92,1,89,3,1,26.5153240604331,42.9731114082882,0.836298932384342,0.0265153240604331,31,1,22,1,1,2,-1464.48929325547,0.2065898,0,17.8761098686117,2,0,32
437,4932.88888888612,1,90,1,89,4,1,26.5106368902099,42.9250852841482,0.838078291814947,0.0265106368902099,37,1,29,1,1,2,-1849.62465775018,0.1675487,0,17.88179090138,2,0,36
438,4939.37777777504,1,91,1,90,3,3,26.511031700103,42.8854924560489,0.838078291814947,0.026511031700103,45,2,31,1,3,4,-2056.64337476269,0.1954836,0,17.890880288413,0,4,30
439,4942.93333333062,1,89,1,90,4,2,26.4502325188356,42.8118677933232,0.83716814159292,0.0264502325188356,41,1,32,1,2,1,-2016.08291640285,0.2225851,0,17.8856526327571,1,0,34
440,4959.42222221961,1,91,1,90,4,2,26.4934470083144,42.8418423573474,0.838938053097345,0.0264934470083144,45,2,30,1,2,3,-2048.94963612661,0.0629685,0,17.8871235911532,3,0,41
441,4972.97777777524,1,89,1,91,3,3,26.4647681704261,42.8201236820763,0.837455830388693,0.0264647681704261,44,2,32,1,3,4,-2054.36347337348,0.2141208,0,17.8670769881557,0,4,21
442,4979.46666666417,1,87,1,90,4,1,26.4135853138247,42.7617995250512,0.837455830388693,0.0264135853138247,35,2,22,1,1,2,-1562.64224600037,0.1076084,0,17.8680135946461,2,0,39
443,5013.02222221992,1,92,1,91,4,2,26.5343766262527,42.9818352614118,0.837455830388693,0.0265343766262527,45,2,33,1,2,3,-2160.50146662856,0.1580298,0,17.8766344037896,3,0,37
444,5029.51111110891,1,90,1,91,3,3,26.5087191070543,42.9646147846218,0.835978835978836,0.0265087191070543,49,3,32,1,3,4,-2179.43306986659,0.0895421,0,17.8587856634874,1,3,35
445,5033.06666666449,1,91,1,90,4,2,26.4016486759076,42.8788221868958,0.834797891036907,0.0264016486759076,43,1,32,1,2,1,-2060.63823944715,0.1582813,0,17.8482559754882,1,0,34
446,5053.11111110905,1,92,1,90,4,2,26.4140370370371,42.8593149038463,0.836555360281195,0.0264140370370371,43,1,31,1,2,1,-2026.99123394166,0.150061,0,17.8116633366634,1,0,33
447,5059.55555555353,1,88,1,90,3,2,26.4167035785662,42.8242005254454,0.836842105263158,0.0264167035785662,44,2,30,1,2,3,-2023.49020053275,0.0715775,0,17.8220475240626,3,0,37
448,5069.59999999804,1,90,1,92,3,3,26.3846436163918,42.7961444304155,0.83859649122807,0.0263846436163918,48,1,35,1,3,1,-2260.34812491669,0.1093591,0,17.8175182987188,1,0,35
449,5083.15555555367,1,92,1,91,3,3,26.4130023216332,42.8029321632195,0.835951134380454,0.0264130023216332,47,1,33,1,3,2,-2163.94491642788,0.1865903,0,17.8097602546067,2,0,25
450,5089.6444444426,1,87,1,91,3,4,26.3928208117738,42.7312336952528,0.834782608695652,0.0263928208117738,54,3,38,1,4,6,-2473.55146853355,0.0936147,0,17.8046807063553,3,3,34
451,5113.19999999829,1,92,1,92,3,4,26.3836366090957,42.8029068978917,0.836805555555556,0.0263836366090957,50,2,37,1,4,6,-2369.90878936674,0.4471841,0,17.7887697966559,0,6,20
452,5123.2444444428,1,94,1,91,5,2,26.3642643845183,42.7950737047276,0.838541666666667,0.0263642643845183,48,2,36,1,2,3,-2319.54010338089,0.0995523,0,17.7926316289607,3,0,33
453,5133.2888888873,1,94,1,91,4,2,26.3470705147416,42.7906322544386,0.842013888888889,0.0263470705147416,44,1,35,1,2,1,-2199.13224681995,0.1225282,0,17.7978735925541,1,0,28
454,5139.68888888734,1,90,1,92,3,3,26.3284910693457,42.7217024898818,0.842287694974003,0.0263284910693457,45,2,33,1,3,3,-2112.51958256249,0.415161,0,17.7937149859625,1,2,20
455,5159.7333333319,1,90,1,90,4,2,26.3104110753266,42.7157262164126,0.838487972508591,0.0263104110753266,43,2,32,1,2,3,-2075.23027512782,0.2150713,0,17.7633890821677,1,2,35
456,5163.33333333192,1,94,1,89,4,1,26.2482021537513,42.6379246253425,0.837328767123288,0.0262482021537513,37,2,25,1,1,2,-1688.27700215988,0.1809503,0,17.7553821020488,2,0,31
457,5173.37777777643,1,94,1,89,4,1,26.2221284399794,42.6186349820743,0.83617747440273,0.0262221284399794,35,1,24,1,1,1,-1601.00807097376,0.1075188,0,17.7542996461909,1,0,29
458,5189.77777777652,1,90,1,89,5,1,26.2424207800427,42.6132767339478,0.837883959044369,0.0262424207800427,43,2,30,1,1,2,-2007.10729279041,0.1720293,0,17.7417144378693,0,2,41
459,5193.42222222099,1,93,1,88,3,0,26.1745912873957,42.5260842128551,0.835034013605442,0.0261745912873957,19,1,14,1,0,1,-923.786430582452,0.0110039,0,17.7295336514235,1,0,23
460,5199.82222222103,1,89,1,89,5,1,26.1711321257385,42.48244238085,0.836734693877551,0.0261711321257385,42,1,31,1,1,1,-2015.90581159406,0.2180319,0,17.7353885667626,1,0,41
461,5213.46666666555,1,93,1,90,3,2,26.1943013829282,42.4821732405263,0.83843537414966,0.0261943013829282,37,1,26,1,2,1,-1698.80682901616,0.2211556,0,17.7248951274606,1,0,23
462,5229.86666666565,1,88,1,89,5,2,26.2193614914022,42.485076490698,0.83843537414966,0.0262193614914022,48,2,35,1,2,4,-2276.37141848256,0.1415285,0,17.715784791488,2,2,40
463,5233.51111111012,1,93,1,88,3,1,26.1587607661972,42.4098153761443,0.840136054421769,0.0261587607661972,29,1,19,1,1,1,-1296.28870980568,0.0935773,0,17.7082449931249,0,1,22
464,5243.55555555462,1,88,1,87,3,0,26.1758664750278,42.4000786450335,0.841836734693878,0.0261758664750278,20,1,15,1,0,1,-986.997646850003,0.0089746,0,17.7109086929206,1,0,26
465,5269.91111111033,1,94,1,89,5,1,26.2877435926102,42.5438425039024,0.843537414965986,0.0262877435926102,41,1,29,1,1,1,-1943.690726853,0.2442026,0,17.7266010432927,1,0,43
466,5299.95555555495,1,96,1,91,5,2,26.3304964539007,42.5756880733945,0.843803056027165,0.0263304964539007,50,1,32,1,2,1,-2235.29279734741,0.2511558,0,17.6790476190476,1,0,43
467,5313.59999999948,1,96,1,92,3,2,26.3068047686497,42.5002383676584,0.842639593908629,0.0263068047686497,33,1,26,1,2,1,-1629.4919091129,0.1881004,0,17.6378007280786,1,0,26
468,5323.64444444398,1,96,1,92,3,2,26.2862686571237,42.4301185858139,0.842905405405405,0.0262862686571237,32,1,25,1,2,1,-1569.95448101287,0.2310112,0,17.6155373844422,1,0,25
469,5333.68888888849,1,95,1,92,2,2,26.2599879736434,42.3509601032791,0.844594594594595,0.0262599879736434,33,1,21,1,2,1,-1457.75445234038,0.2317499,0,17.5894716039163,0,1,22
470,5353.73333333305,1,96,1,90,3,3,26.325336175974,42.4196894290127,0.843434343434343,0.026325336175974,49,3,29,1,3,4,-2060.66110830462,0.5496108,0,17.5915771430401,1,3,28
