bot_id;sample_count;expected_mean_sec;actual_mean_sec;gap_mean_sec;gap_var_sec2;gap_std_sec;abs_err_mean_sec;stop_go_mean;queue_stop_go_mean;conflict_wait_mean_sec
1;67;16.4724909008331;19.4608677851806;2.98837688434756;55.4799716850001;7.44848787909332;4.46285692649056;0.328358208955224;0;2.14394693199756
3;65;17.51998501507;20.1750257639116;2.65504074884168;45.1912741600891;6.72244554906093;4.12459065931708;0.476923076923077;0;1.92273504272661
4;69;17.6250005232801;18.6936851413193;1.06868461803925;29.7700584362746;5.45619450132366;3.17912159494424;0.202898550724638;0;1.58454106279042
5;65;18.5623298919618;20.5513406495991;1.98901075763726;83.9690342194702;9.16346191237079;5.31053819767552;0.4;0;2.15179487178915
7;63;17.340414921024;20.6148382086072;3.27442328758322;63.9522755937637;7.9970166683435;5.16667779931196;0.46031746031746;0;2.64197530862246
10;64;18.9263178665642;21.6742378926704;2.74792002610614;73.2518129951468;8.55872729996387;5.12468483993132;0.578125;0;2.7499999999861
11;67;17.5354843746909;19.4976765932728;1.96219221858183;48.8889129785061;6.99206071044196;4.02847499689364;0.26865671641791;0;1.8892205638325
12;63;18.7927563621253;20.5631348880134;1.7703785258881;41.6072210475538;6.45036596229655;4.02921301121584;0.301587301587302;0;1.94779541445366
13;65;17.3580702638348;18.0473276083262;0.68925734449144;34.7807081351812;5.89751711614144;3.81227073795111;0.338461538461538;0;1.58495726494714
14;66;18.0522136957301;19.6146141731506;1.56240047742048;39.962876310159;6.32161975368331;3.69035361881856;0.272727272727273;0;1.8383838383685
