#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
98.98;1;98.98;98.93;-Infinity
139.02;1;139.02;138.98;-Infinity
152.71;0;152.71;152.67;-Infinity
189.07;1;189.07;189.02;-Infinity
192.76;0;192.76;192.71;-Infinity
209.11;1;209.11;209.07;-Infinity
232.8;0;232.8;232.76;-Infinity
239.16;1;239.16;239.11;-Infinity
249.2;1;249.2;150.18;-Infinity
269.33;1;269.33;130.27;-Infinity
272.93;0;272.93;272.89;-Infinity
283.02;0;283.02;282.98;-Infinity
293.11;0;293.11;293.07;-Infinity
299.51;1;299.51;299.47;-Infinity
329.69;1;329.69;80.44;-Infinity
349.82;1;200.06;160.71;-Infinity
353.42;0;215.18;200.67;-Infinity
363.51;0;363.51;170.71;-Infinity
373.6;0;373.6;90.53;-Infinity
380;1;380;140.8;-Infinity
400.13;1;319.49;190.98;-Infinity
413.82;0;413.82;180.98;-Infinity
423.91;0;423.91;150.93;-Infinity
434;0;434;140.84;-Infinity
450.4;1;127.84;120.67;-Infinity
470.53;1;355.33;201.16;-Infinity
474.22;0;474.22;120.76;-Infinity
510.8;1;510.8;211.24;-Infinity
514.49;0;180.41;140.84;-Infinity
530.84;1;127.64;80.4;-Infinity
544.53;0;337.17;130.67;-Infinity
564.58;0;564.58;140.62;-Infinity
580.89;1;580.89;231.02;-Infinity
594.62;0;467.9;100.22;-Infinity
604.67;0;178.43;170.62;-Infinity
624.71;0;624.71;150.44;-Infinity
644.76;0;587.16;130.22;-Infinity
654.8;0;562.64;110.22;-Infinity
660.98;1;223.22;190.4;-Infinity
671.02;1;647.98;180.31;-Infinity
701.07;1;701.07;190.22;-Infinity
704.84;0;704.84;140.22;-Infinity
714.89;0;714.89;90.13;-Infinity
741.16;1;741.16;160.22;-Infinity
744.93;0;744.93;150.27;-Infinity
764.98;0;764.98;160.27;-Infinity
801.2;1;98.48;80.04;-Infinity
805.07;0;805.07;90.13;-Infinity
821.24;1;464.12;220.27;-Infinity
841.29;1;841.29;180.27;-Infinity
855.16;0;855.16;70.09;-Infinity
865.2;0;300.72;210.36;-Infinity
881.33;1;881.33;180.22;-Infinity
885.24;0;401.4;140.27;-Infinity
901.38;1;290.82;100.13;-Infinity
911.42;1;277.82;240.36;-Infinity
935.33;0;278.69;50.04;-Infinity
951.47;1;283.31;210.27;-Infinity
955.38;0;955.38;50.04;-Infinity
965.42;0;216.62;200.4;-Infinity
971.51;1;971.51;130.18;-Infinity
985.47;0;743.55;180.36;-Infinity
991.56;1;599.88;170.27;-Infinity
1005.51;0;199.11;180.36;-Infinity
1011.6;1;470.16;110.18;-Infinity
1031.64;1;1031.64;60.09;-Infinity
1035.56;0;448.04;170.31;-Infinity
1045.6;0;112.48;110.22;-Infinity
1051.69;1;291.37;60.09;-Infinity
1065.64;0;1065.64;110.22;-Infinity
1071.73;1;196.21;190.36;-Infinity
1085.69;0;187.13;100.18;-Infinity
1091.78;1;147.14;140.27;-Infinity
1135.73;0;1135.73;170.27;-Infinity
1151.82;1;1151.82;240.36;-Infinity
1155.78;0;1155.78;150.22;-Infinity
1171.87;1;1171.87;160.22;-Infinity
1181.91;1;156.63;150.22;-Infinity
