Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;23.50;3.50;174;0;155;11.208888888886;11.6974801987651;10.0444444444438;30.1333333333236;1.12258064516129;12663.0666666753;14400
InputStation1;23.50;9.50;270;1;226;11.9518190757027;23.5914833700756;10.0444444444438;40.1777777773386;1.19469026548673;11705.2000000121;14400
OutputStation0;0.50;6.50;1430;838;330;46.075420875238;564.592056414537;12.3999999999651;132.444444445168;4.33333333333333;104.799999926233;14400
OutputStation1;0.50;12.50;1430;836;317;47.8533473534711;490.709126608524;11.9111111111126;123.466666665016;4.51104100946372;108.311111037291;14400
