#TimeStamp;TripTime;Type
25;20;O
28;18;O
33;21;O
37;27;O
38;26;O
38;25;O
38;30;O
48;42;O
54;44;O
56;44;O
101;15;I
170;8;O
172;7;I
205;7;O
228;9;O
257;13;O
275;29;O
296;15;O
307;8;O
314;14;I
335;20;O
384;17;O
398;32;O
427;11;O
443;14;O
462;18;O
470;21;I
487;7;I
508;16;O
520;22;O
529;7;I
542;14;O
554;25;O
566;15;I
573;23;O
598;10;O
622;9;O
652;20;O
678;17;O
704;20;O
726;16;O
746;4;I
769;20;O
774;17;O
792;24;I
795;15;O
802;20;O
837;22;I
849;13;O
900;10;O
910;16;O
930;9;I
954;22;I
954;17;O
970;10;O
992;14;O
1007;22;I
1012;27;O
1027;40;O
1050;9;O
1077;24;O
1095;11;O
1100;12;I
1116;13;I
1120;20;O
1157;11;O
1192;22;O
1199;10;I
1212;25;O
1224;20;O
1234;25;I
1245;10;I
1253;13;I
1262;17;O
1288;20;I
1305;19;O
1338;23;O
1353;22;O
1361;11;O
1373;30;I
1388;25;O
1394;28;O
1400;19;O
1408;16;I
1420;10;O
1421;24;I
1457;14;I
1460;20;O
1470;16;O
1500;27;I
1534;7;I
1534;16;I
1545;18;O
1550;15;I
1557;21;O
1563;23;O
1570;17;I
1581;20;O
1586;30;O
1596;20;I
1599;20;O
1624;8;O
1631;20;I
1654;16;I
1693;11;O
1708;13;I
1727;21;O
1729;33;I
1744;31;O
1777;20;I
1787;11;O
1793;20;I
1801;23;O
1823;25;I
1837;26;I
1837;28;O
1860;25;O
1865;17;O
1866;31;O
1879;13;O
1892;20;I
1899;24;I
1900;9;I
1911;18;O
1931;18;O
1938;21;I
1950;18;I
1958;20;O
1963;7;O
1966;12;I
2009;20;I
2012;12;O
2020;19;O
2031;12;O
2032;10;I
2039;54;O
2053;28;O
2056;22;I
2066;18;O
2104;20;I
2125;12;O
2135;18;O
2142;22;O
2175;14;O
2220;13;I
2225;19;I
2226;8;O
2232;8;O
2244;31;O
2257;21;I
2285;23;O
2291;21;I
2301;23;O
2309;12;O
2328;22;I
2341;12;I
2351;11;O
2357;15;O
2358;29;O
2369;19;O
2388;11;I
2403;17;O
2424;25;O
2434;15;I
2437;24;I
2449;22;O
2453;11;O
2480;16;O
2496;15;I
2501;13;O
2503;13;I
2510;11;O
2533;33;I
2560;22;I
2573;24;O
2598;26;O
2608;11;I
2610;14;I
2621;16;I
2627;16;O
2634;23;I
2645;33;O
2654;33;O
2663;14;I
2682;24;O
2691;9;I
2722;3;I
2736;11;O
2750;20;I
2769;25;O
2769;23;O
2785;21;I
2788;37;O
2803;11;I
2813;24;O
2831;23;O
2833;22;I
2855;42;O
2882;26;I
2885;29;O
2889;23;I
2897;39;O
2902;21;I
2908;11;O
2920;34;O
2941;25;I
2973;21;I
2978;15;O
2987;20;I
3004;37;O
3006;21;O
3014;21;O
3039;7;O
3051;20;I
3059;22;I
3090;19;O
3116;15;I
3119;21;O
3122;17;O
3124;33;I
3133;17;O
3142;22;I
3174;12;O
3178;15;O
3182;15;I
3208;17;O
3220;23;I
3221;28;O
3249;28;I
3253;18;O
3275;14;O
3291;21;I
3291;14;I
3297;16;I
3310;24;O
3314;16;I
3324;32;O
3348;16;I
3357;28;O
3360;16;I
3380;26;O
3385;28;I
3399;22;O
3415;22;I
3445;29;O
3457;11;O
3461;32;I
3478;17;O
3485;20;I
3492;15;O
3524;23;I
3526;16;I
3546;15;O
3557;19;I
3559;25;O
3570;21;O
3589;14;I
3602;22;O
3628;23;I
3631;24;O
3655;14;O
3663;25;O
3700;22;I
3716;24;O
3721;38;O
3738;20;O
3755;35;O
3762;24;O
3777;22;O
3790;20;I
3807;46;O
3813;27;I
3830;21;O
3830;22;O
3835;23;O
3842;22;I
3849;23;O
3855;19;O
3866;13;I
3883;13;O
3888;20;O
3910;11;O
3932;22;I
3940;11;O
3943;12;I
3954;8;O
3989;24;I
4005;11;O
4033;27;I
4043;22;O
4057;18;I
4062;15;O
4072;8;O
4088;25;O
4091;12;I
4105;15;O
4108;13;I
4116;21;O
4124;19;I
4130;32;O
4144;8;O
4195;25;O
4200;16;O
4202;21;O
4211;18;O
4219;11;O
4233;10;O
4279;15;O
4287;13;O
4289;14;I
4304;33;I
4308;16;O
4322;17;O
4333;9;I
4343;27;O
4344;16;O
4377;22;O
4381;13;O
4384;33;I
4394;8;O
4395;19;I
4396;28;I
4414;12;O
4455;27;I
4467;13;O
4474;19;I
4481;18;O
4496;30;O
4507;9;O
4512;23;I
4521;24;I
4529;14;I
4547;7;O
4589;26;I
4592;25;O
4634;26;O
4638;28;I
4638;27;O
4662;17;O
4665;30;O
4691;50;O
4703;18;I
4705;34;O
4717;18;I
4738;22;O
4743;18;O
4753;34;I
4754;17;O
4793;26;O
4798;33;I
4806;27;O
4807;20;O
4818;21;I
4834;27;O
4844;33;I
4851;17;O
4855;20;O
4879;19;O
4883;36;I
4908;28;O
4919;34;I
4936;19;O
4937;19;O
4949;26;I
4958;12;I
4994;22;O
5012;21;O
5018;25;O
5030;11;I
5062;24;I
5072;15;O
5097;11;I
5111;11;I
5120;14;O
5128;7;O
5138;14;O
5171;13;O
5179;23;I
5182;15;I
5187;14;O
5223;18;O
5238;15;I
5251;19;I
5254;20;I
5258;19;O
5265;20;O
5366;19;O
5366;18;I
5378;20;I
5381;18;I
5396;24;O
5398;25;O
5404;23;I
5407;32;O
5421;22;I
5422;10;O
5438;15;I
5450;12;I
5451;18;O
5466;24;O
5475;26;O
5488;37;O
5501;21;I
5513;14;O
5522;23;O
5522;17;O
5533;20;I
5557;12;I
5567;15;I
5595;22;O
5617;15;I
5627;14;I
5632;9;O
5666;28;I
5670;13;I
5675;15;I
5694;26;O
5705;7;O
5722;16;I
5726;12;I
5728;22;O
5743;22;O
5753;8;O
5769;19;I
5814;22;I
5821;25;O
5822;15;I
5834;14;O
5854;22;I
5872;24;O
5880;24;O
5899;8;O
5907;15;I
5925;26;I
5938;11;O
5954;26;O
5961;19;I
5966;10;O
6010;16;I
6019;16;O
6028;10;O
6035;26;I
6037;24;O
6056;16;I
6071;24;O
6075;20;I
6091;33;O
6093;16;I
6098;25;O
6123;17;O
6129;11;O
6140;13;I
6152;10;O
6201;28;O
6217;18;I
6221;13;I
6222;18;O
6243;24;O
6249;20;I
6273;16;O
6308;25;O
6314;20;O
6317;15;I
6338;14;I
6359;19;O
6370;27;O
6374;33;I
6376;32;O
6391;19;O
6408;14;I
6437;24;I
6444;24;O
6457;18;O
6478;17;I
6479;15;O
6496;24;O
6510;14;O
6521;23;I
6543;27;O
6558;24;O
6567;18;O
6580;16;O
6588;17;O
6604;27;O
6606;11;I
6629;20;O
6637;12;O
6653;11;I
6660;7;O
6664;34;I
6684;17;O
6707;33;I
6713;13;O
6718;21;O
6736;17;O
6770;21;O
6787;15;O
6788;26;I
6797;11;I
6804;25;O
6827;15;O
6841;31;I
6852;26;O
6860;42;O
6871;18;I
6886;28;O
6886;26;I
6896;20;I
6898;17;O
6902;16;O
6922;9;O
6943;17;I
6956;15;I
6972;12;I
6990;32;O
7005;34;O
7012;15;I
7038;18;O
7048;12;I
7053;23;O
7089;28;I
7089;19;O
7094;19;O
7120;29;O
7120;18;I
7139;32;O
7146;24;O
7161;22;O
7177;22;I
7185;12;O
7196;19;O
7221;12;I
7239;12;O
7248;19;O
7286;19;I
7291;30;O
7300;20;I
7309;24;O
7337;12;O
7359;15;I
7363;23;O
7383;4;I
7397;9;O
7403;11;O
7418;15;I
7429;25;O
7464;26;O
7471;19;O
7491;24;O
7503;24;O
7542;13;I
7554;20;O
7571;17;I
7586;24;I
7600;22;O
7644;24;O
7653;37;O
7664;11;I
7672;10;O
7682;10;O
7711;32;I
7723;16;I
7727;20;I
7732;25;O
7748;21;O
7752;26;O
7758;23;O
7772;26;I
7775;32;O
7785;18;O
7796;20;O
7806;27;I
7845;20;O
7850;24;O
7853;24;O
7879;14;I
7892;15;O
7907;14;I
7917;20;I
7934;24;O
7954;18;I
7960;14;I
7967;32;O
7986;15;O
7992;71;O
8009;56;O
8014;14;I
8032;20;O
8050;33;O
8067;27;O
8088;22;I
8126;18;O
8139;15;I
8164;18;O
8173;13;O
8192;22;O
8248;12;I
8274;9;O
8284;14;I
8304;21;O
8319;17;O
8322;23;I
8332;25;O
8345;16;I
8350;15;I
8374;24;O
8384;12;I
8402;21;O
8406;26;O
8425;23;I
8445;22;O
8453;24;I
8462;16;I
8463;27;O
8485;17;I
8487;37;O
8497;20;O
8503;13;O
8521;21;I
8521;15;I
8536;19;O
8565;21;O
8586;10;I
8594;25;I
8594;9;O
8609;19;O
8614;23;I
8631;26;O
8649;27;O
8654;7;O
8674;32;O
8675;22;I
8677;13;O
8692;12;O
8696;16;O
8742;19;O
8743;11;I
8755;24;O
8773;31;I
8777;24;O
8783;23;O
8811;18;O
8820;14;I
8829;14;I
8830;23;O
8845;16;O
8847;12;O
8871;33;O
8904;10;O
8913;28;O
8933;10;I
8958;26;O
8959;20;I
8963;17;O
8978;33;O
9009;27;I
9016;24;O
9020;11;I
9029;23;O
9045;31;O
9078;11;I
9109;23;O
9118;18;I
9124;25;O
9128;29;O
9137;19;O
9138;44;O
9143;23;I
9157;12;O
9166;20;I
9188;26;O
9197;21;I
9201;36;O
9234;33;O
9247;15;I
9253;32;O
9267;12;O
9271;26;I
9288;8;O
9304;23;O
9309;15;I
9322;20;O
9323;23;I
9330;10;O
9368;15;I
9376;19;O
9388;16;I
9390;27;O
9405;20;I
9417;17;O
