#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;100;0;0;0;0;0;0.56
59.94;200;100;58.19;56.9;59.93;59.94;0.43;0.56
119.92;200;100;110.56;76.98;119.91;108.19;0.43;0.63
179.97;200;100;161.37;60.16;179.96;136.51;0.44;0.57
239.64;200;100;207.35;66.7;239.62;156.97;0.46;0.46
299.86;200;100;255;62.58;299.84;171;0.45;0.52
359.82;200;100;293.27;77.42;359.76;177.95;0.46;0.55
419.68;200;100;325.77;83;416.52;271.29;0.45;0.59
479.93;200;100;365.71;67.72;471.57;233.23;0.46;0.55
539.96;200;100;413.96;65.6;519.7;257.87;0.47;0.44
599.97;200;100;442.02;60.72;559.17;286.8;0.48;0.47
