layer,metric,empty,loaded,total,unit
L1,orders_completed,,,181,orders
L1,orders_per_hour,,,1086,orders/h
L1,total_energy_with_support_kJ,,,1674.26455425193,kJ
L1,total_energy_mech_kJ,,,600.424480222998,kJ
L1,energy_total_with_support_per_order_kJ,,,9.25008041023165,kJ/order
L1,energy_mech_per_order_kJ,,,3.31726232167402,kJ/order
L1,total_distance_m,,,6532.9044842864,m
L1,order_distance_m,,,36.0933949408088,m/order
L1,system_order_pile_on,,,5.32352941176471,orders/output_station_arrival
L1,input_station_arrivals,,,44,count
L1,output_station_arrivals,,,34,count
L1,station_arrivals_total,,,78,count
L2,trip_count,92,165,257,trips
L2,distance_m,2104,4484,6588,m
L2,total_time_sec,1843.37668824543,4580.69517291355,6424.07186115898,s
L2,total_move_turn_energy_kJ,137.900057001677,429.013318464537,566.913375466213,kJ
L2,move_turn_pct_of_mech,22.9670943713788,71.4516700427007,,%
L2,avg_distance_per_trip_m,22.8695652173913,27.1757575757576,,m/trip
L2,avg_time_per_trip_sec,20.0367031331025,27.7617889267488,,s/trip
L2,avg_energy_per_trip_kJ,1.4989136630617,2.60008071796689,,kJ/trip
L3,e1_accel_kJ,,,111.033115793964,kJ
L3,e2_decel_kJ,,,0,kJ
L3,e3_cruise_kJ,,,353.757848574144,kJ
L3,e4_rotation_kJ,,,102.122411098105,kJ
L3,e5_lift_kJ,,,33.5111047567839,kJ
L3,e1_pct_of_mech,,,18.492436509705,%
L3,e2_pct_of_mech,,,0,%
L3,e3_pct_of_mech,,,58.9179589151259,%
L3,e4_pct_of_mech,,,17.0083689892486,%
L3,e5_pct_of_mech,,,5.58123558592046,%
L4,turn_count,166,622,788,events
L4,turn_energy_kJ,16.9914320016766,85.1309790964288,102.122411098105,kJ
L4,turn_pct_of_total,1.01485944730332,5.08467905387066,,%
L4,turn_pct_of_state,12.3215554591612,19.8434350246089,,%
L4,turn_per_trip,1.80434782608696,3.76969696969697,,per trip
L4,turn_per_m,0.0788973384030418,0.13871543264942,,per m
L5,wait_time_sec,43.775375165652,142.557777777776,186.333152943428,s
L5,wait_energy_kJ,3.93978376490868,12.8301999999999,16.7699837649085,kJ
L5,wait_pct_of_total,0.235314290976494,0.766318558642154,,%
L5,wait_ratio_mean,0.0196372876948841,0.0194867519209041,0.0195416081775239,ratio
L5,wait_ratio_median,0.00863444658486077,0.00562594958958706,0.00630623055303368,ratio
L5,wait_ratio_p95,0.0577003391801025,0.117406065239491,0.0846721267554223,ratio
L6,composition_move_pct,,,27.7609033284336,%
L6,composition_turn_pct,,,6.09953850117398,%
L6,composition_lift_pct,,,2.00154179168876,%
L6,composition_wait_pct,,,1.00163284961865,%
L6,composition_support_pct,,,63.136383529085,%
L6,energy_empty_to_loaded_ratio,,,0.321435375235503,ratio
L6,effective_motion_ratio,,,0.970994541005989,ratio
L6,wait_energy_per_order_kJ,,,0.0926518440050195,kJ/order
L6,energy_per_m_empty_J,65.5418521871086,,,J/m
L6,energy_per_m_loaded_J,,95.6764760179609,,J/m
