#TimeStamp;DistanceTraveled
59.94;2492.53
119.86;2119.13
179.97;1625.08
239.92;1604.42
299.92;1891.74
359.97;1721.2
419.82;1624.18
480;1520.51
539.96;1572.59
599.99;1706.28
659.9;1593.42
719.78;1713.65
779.62;1856.86
839.98;1971.82
899.86;1714.2
959.94;1735.34
1019.85;1825.7
1079.93;1656.2
1139.98;1929.35
1199.92;1612.69
1259.96;1593.72
1319.97;1870.17
1379.99;1659.07
1439.98;1524.84
1500;1864.53
1559.67;1984.92
1619.83;1922.46
1679.96;1846.63
1739.91;1848.44
1799.99;1687.47
1859.96;1821.47
1920;2052.71
1979.76;1951.13
2039.93;1975.85
2099.98;1765.65
2159.96;1702.97
2219.9;1784.67
2279.95;1878.78
2340;1785.83
2399.96;1805.35
2459.92;1899.99
2519.97;1878.38
2579.98;1979.95
2639.63;2033.3
2699.87;1652.49
2759.87;1694.6
2819.94;1826.92
2879.96;1893.43
2939.98;2022.58
2999.99;1754.23
3059.93;1608.58
3119.99;1455.37
3179.97;1483.5
3239.94;1906.27
3299.9;1946.81
3359.93;1707.31
3419.96;1870.78
3479.96;2043.09
3539.93;1848.1
3600;1767.12
3659.89;1813.2
3720;1904.79
3780;1986.44
3839.85;1849.72
3899.98;1811.54
3959.99;1861.87
4019.96;1643.14
4079.98;1865.37
4139.97;1694.91
4199.99;2031.78
4259.98;1728.3
4319.71;1906.94
4379.83;2095.82
4439.92;1896.69
4499.97;1982.2
4560;1760.03
4619.94;1665.3
4679.9;1659.34
4739.98;1813.48
4799.99;1873.45
4859.92;1921.4
4919.99;1995.06
4979.93;1939.91
5039.96;1996.76
5099.96;1823.73
5159.99;1856.72
5219.89;1697.73
5279.98;1821.59
5339.98;1847.72
5399.97;2016.2
5459.97;1799.57
5519.98;2005.38
5579.96;2078.02
5639.96;1846.5
5699.85;1847.52
5759.97;2048.76
5819.94;1986.84
5879.97;1816.62
5939.93;1832.71
5999.99;1615.8
6059.98;1711.71
6119.97;1987.77
6179.97;1861.88
6239.97;2058.09
6300;1743.69
6359.94;1696.53
6419.99;1904.5
6479.9;1900
6539.95;1622.46
6599.95;1863.35
6659.88;1593.26
6719.96;1581.85
6780;1534.7
6839.99;1420.53
6899.95;1650.46
6959.98;1832.69
7019.98;1931.13
7079.95;1887.23
7139.99;1731.81
7199.98;1717.34
7259.95;1553.64
7319.98;1494.87
7380;1724.48
7439.79;1599.37
7499.81;1540.49
7559.98;1611.13
7619.96;1681.19
7679.94;1806.64
7740;1963.96
7799.95;1641.51
7859.98;1731.62
7919.79;1768.7
7979.91;1732.7
8039.98;1778.72
8099.87;1891.05
8159.97;1782.65
8219.98;1716.6
8279.99;1650.96
8339.97;1890.2
8399.99;1798.05
8459.83;1658.17
8519.99;1713.09
8579.99;1717.61
8639.92;1940.88
8699.94;1901.69
8759.9;1766.63
8819.92;1740.79
8879.62;1597.64
8939.98;1716.6
9000;1855.81
9060;1641.44
9119.82;1650.66
9179.98;1925.91
9239.85;1736.53
9299.84;1714.83
9359.96;1680.99
9419.88;1742.93
9480;1827.91
9539.88;1739.9
9599.85;1815.81
9659.92;1719.14
9719.76;1711.37
9779.89;1741.25
9839.95;1745.27
9899.97;1746.93
9959.98;1692.72
10019.98;1551.59
10079.98;1866.48
10139.96;1879.89
10199.99;1908.57
10259.88;1537.75
10319.89;1677.23
10379.9;1566.58
10440;1557.86
10499.97;1815.33
10559.96;2046.71
10619.99;1725.41
10679.97;1650.71
10740;1720.92
10799.96;1822.36
10859.85;1642.58
10919.91;1774.95
10979.98;1958.73
11040;1801.92
11099.85;1555.04
11159.97;1746.7
11219.92;1407
11279.91;1499.84
11339.96;1748.03
11399.79;1583.97
11459.97;1571.35
11519.99;1586.34
11579.89;1503.03
11639.98;1710.63
11699.98;1558.12
11759.95;1820.69
11819.98;1735.86
11879.86;1809.45
11940;1712.32
11999.98;1893.31
12059.99;1956.42
12119.96;1914.99
12179.98;1620.45
12239.98;1551.95
12299.98;1800.35
12359.97;2048.25
12419.97;2014.49
12479.97;1839.13
