#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;189.29;0.25;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.14,RP/0
59.94;231.78;6.23;PP/0.29,TA/2.94,IS/0.01,PS/2.84,RB/0.01,OB/0.22,RP/0
119.86;268.04;13.99;PP/0.44,TA/9.02,IS/0.01,PS/8.9,RB/0.01,OB/0.78,RP/0
179.97;275.66;22.35;PP/0.58,TA/14,IS/0.01,PS/13.85,RB/0.01,OB/1.66,RP/0
239.92;288.31;25.22;PP/0.73,TA/14.62,IS/0.01,PS/14.45,RB/0.01,OB/2.47,RP/0
299.92;304.85;29.28;PP/0.87,TA/15.49,IS/0.01,PS/15.3,RB/0.02,OB/3.72,RP/0
359.97;322.45;32.54;PP/1.01,TA/16.44,IS/0.01,PS/16.23,RB/0.02,OB/4.75,RP/0
419.82;337.31;35.99;PP/1.12,TA/17.02,IS/0.01,PS/16.79,RB/0.02,OB/5.75,RP/0
480;355.73;40.17;PP/1.24,TA/17.69,IS/0.01,PS/17.45,RB/0.02,OB/6.88,RP/0
539.96;371.64;43.73;PP/1.4,TA/18.4,IS/0.01,PS/18.14,RB/0.02,OB/8.22,RP/0
599.99;388.99;46.58;PP/1.66,TA/18.99,IS/0.01,PS/18.72,RB/0.02,OB/9.08,RP/0
659.9;392.34;50.09;PP/1.78,TA/19.55,IS/0.01,PS/19.25,RB/0.02,OB/10.05,RP/0
719.78;391.98;53.57;PP/1.92,TA/20.06,IS/0.01,PS/19.74,RB/0.02,OB/11.23,RP/0
779.62;387.02;57.41;PP/2.08,TA/20.82,IS/0.01,PS/20.47,RB/0.02,OB/12.42,RP/0
839.98;385.57;60.37;PP/2.26,TA/21.35,IS/0.01,PS/20.98,RB/0.02,OB/13.55,RP/0
899.86;386.32;62.97;PP/2.4,TA/22.07,IS/0.01,PS/21.69,RB/0.02,OB/14.51,RP/0
959.94;386.47;65.61;PP/2.52,TA/22.66,IS/0.01,PS/22.25,RB/0.02,OB/15.66,RP/0
1019.85;386.3;68.48;PP/2.65,TA/23.31,IS/0.01,PS/22.89,RB/0.02,OB/16.74,RP/0
1079.93;387.23;71.76;PP/2.77,TA/23.88,IS/0.01,PS/23.44,RB/0.02,OB/17.96,RP/0
1139.98;388.48;74.13;PP/2.91,TA/24.18,IS/0.01,PS/23.72,RB/0.02,OB/19.18,RP/0
1199.92;390.34;76.81;PP/3.04,TA/24.82,IS/0.01,PS/24.34,RB/0.02,OB/20.32,RP/0
1259.96;392.97;80.17;PP/3.15,TA/25.19,IS/0.01,PS/24.69,RB/0.02,OB/21.58,RP/0
1319.97;393.62;82.64;PP/3.28,TA/25.45,IS/0.01,PS/24.94,RB/0.02,OB/22.79,RP/0
1379.99;395.81;85.68;PP/3.4,TA/26.18,IS/0.01,PS/25.64,RB/0.02,OB/24.12,RP/0
1439.98;397.05;88.52;PP/3.54,TA/26.65,IS/0.01,PS/26.09,RB/0.02,OB/25.3,RP/0
1500;399.59;91.19;PP/3.65,TA/26.94,IS/0.01,PS/26.36,RB/0.02,OB/26.41,RP/0
1559.67;398.7;93.64;PP/3.78,TA/27.48,IS/0.01,PS/26.89,RB/0.02,OB/27.25,RP/0
1619.83;398.65;97.47;PP/3.95,TA/28,IS/0.01,PS/27.39,RB/0.03,OB/28.35,RP/0
1679.96;399.86;99.86;PP/4.09,TA/28.53,IS/0.01,PS/27.9,RB/0.03,OB/29.13,RP/0
1739.91;396.15;102.49;PP/4.21,TA/29.09,IS/0.01,PS/28.45,RB/0.03,OB/30.07,RP/0
1799.99;397.37;105.23;PP/4.35,TA/29.63,IS/0.01,PS/28.97,RB/0.03,OB/31.37,RP/0
1859.96;395.5;107.72;PP/4.51,TA/30.12,IS/0.01,PS/29.44,RB/0.03,OB/32.37,RP/0
1920;395.64;111.12;PP/4.64,TA/30.49,IS/0.01,PS/29.78,RB/0.03,OB/33.3,RP/0
1979.76;395.62;114.97;PP/4.78,TA/31.05,IS/0.02,PS/30.32,RB/0.03,OB/34.43,RP/0
2039.93;395.42;117.55;PP/4.94,TA/31.48,IS/0.02,PS/30.74,RB/0.03,OB/35.36,RP/0
2099.98;395.43;120.81;PP/5.08,TA/31.99,IS/0.02,PS/31.24,RB/0.03,OB/36.83,RP/0
2159.96;397;123.79;PP/5.31,TA/32.3,IS/0.02,PS/31.51,RB/0.03,OB/37.69,RP/0
2219.9;396.55;126.66;PP/5.47,TA/32.74,IS/0.02,PS/31.93,RB/0.03,OB/38.54,RP/0
2279.95;396.33;129.78;PP/5.59,TA/33.26,IS/0.02,PS/32.43,RB/0.03,OB/40.07,RP/0
2340;398.53;132.49;PP/5.74,TA/33.63,IS/0.02,PS/32.79,RB/0.03,OB/41.28,RP/0
2399.96;399.91;134.78;PP/5.88,TA/33.97,IS/0.02,PS/33.11,RB/0.03,OB/42.42,RP/0
2459.92;408.03;138.06;PP/6.05,TA/34.23,IS/0.02,PS/33.34,RB/0.03,OB/43.82,RP/0
2519.97;409.75;141.15;PP/6.24,TA/34.51,IS/0.02,PS/33.61,RB/0.03,OB/44.9,RP/0
2579.98;408.2;143.86;PP/6.37,TA/34.99,IS/0.02,PS/34.06,RB/0.03,OB/45.92,RP/0
2639.63;408.66;145.97;PP/6.5,TA/35.47,IS/0.02,PS/34.53,RB/0.03,OB/46.77,RP/0
2699.87;408.95;148.53;PP/6.6,TA/35.81,IS/0.02,PS/34.86,RB/0.03,OB/48.58,RP/0
2759.87;408.93;152.46;PP/6.77,TA/36.2,IS/0.02,PS/35.23,RB/0.03,OB/50.17,RP/0
2819.94;408.55;156.25;PP/6.91,TA/36.44,IS/0.02,PS/35.46,RB/0.03,OB/51.62,RP/0
2879.96;408.5;159.58;PP/7.03,TA/36.95,IS/0.02,PS/35.95,RB/0.03,OB/52.62,RP/0
2939.98;409.55;162.25;PP/7.19,TA/37.44,IS/0.02,PS/36.43,RB/0.03,OB/53.67,RP/0
2999.99;365.33;164.4;PP/7.35,TA/37.83,IS/0.02,PS/36.8,RB/0.03,OB/54.86,RP/0
3059.93;365.49;167.08;PP/7.48,TA/38.39,IS/0.02,PS/37.35,RB/0.03,OB/56.35,RP/0
3119.99;366.18;169.44;PP/7.58,TA/38.89,IS/0.02,PS/37.84,RB/0.03,OB/57.74,RP/0
3179.97;365.34;172.67;PP/7.68,TA/39.25,IS/0.02,PS/38.18,RB/0.03,OB/59.46,RP/0
3239.94;365.7;175.09;PP/7.82,TA/39.46,IS/0.02,PS/38.37,RB/0.04,OB/60.74,RP/0
3299.9;366.16;177.71;PP/7.96,TA/39.75,IS/0.02,PS/38.63,RB/0.04,OB/61.73,RP/0
3359.93;368.26;180.1;PP/8.07,TA/40.12,IS/0.02,PS/38.98,RB/0.04,OB/62.83,RP/0
3419.96;373.04;182.84;PP/8.23,TA/40.57,IS/0.02,PS/39.42,RB/0.04,OB/64.02,RP/0
3479.96;373.73;185.37;PP/8.37,TA/40.95,IS/0.02,PS/39.78,RB/0.04,OB/65.02,RP/0
3539.93;377.82;188.53;PP/8.52,TA/41.3,IS/0.02,PS/40.11,RB/0.04,OB/66.23,RP/0
3600;382.88;191.65;PP/8.67,TA/41.76,IS/0.02,PS/40.57,RB/0.04,OB/67.72,RP/0
3659.89;388.25;194.8;PP/8.81,TA/42.21,IS/0.02,PS/41,RB/0.04,OB/68.81,RP/0
