idx;bot_id;task_id;trip_id;src_id;dest_id;path_nodes;path_len_m;expected_sec;actual_sec;gap_sec;abs_err_sec;rel_err_pct;stop_go_count;queue_stop_go_count;conflict_wait_sec
0;24;5724764;1;1911;144;22;21;20.9534271247462;21.0645382358573;0.111111111111111;0.111111111111111;0.530276553088957;0;0;0.425000000000001
1;4;61500622;1;2089;72;18;17;18.2916666666667;17.7602793327895;-0.531387333877145;0.531387333877145;2.90507881846275;0;0;0.177777777777777
2;10;21185163;1;1658;128;21;20;19.4166666666667;21.3083333333333;1.89166666666666;1.89166666666666;9.74248927038624;0;0;2.26666666666666
3;13;38276631;1;2426;184;29;28;29;26.1243506530316;-2.87564934696842;2.87564934696842;9.91603223092557;0;0;0.222222222222221
4;39;20549736;1;2336;32;33;32;26.7916666666667;26.3944444444444;-0.397222222222226;0.397222222222226;1.48263348885434;0;0;0.133333333333333
5;9;47093149;1;1333;176;31;30;25.4583333333333;31.8542568616187;6.3959235282854;6.3959235282854;25.1231038754255;0;0;1.22222222222222
6;23;636084;1;1153;152;46;45;42.4534271247462;27.625;-14.8284271247462;14.8284271247462;34.9286927558851;0;0;1.0604617641427
7;36;11852763;1;2695;168;46;45;39.0833333333333;51.3194444444444;12.2361111111111;12.2361111111111;31.3077469793888;0;0;6.63611111111112
8;0;53352557;1;2831;168;58;57;49.8333333333333;46.3805555555556;-3.45277777777776;3.45277777777776;6.92865105908581;0;0;0.355555555555561
9;40;50729898;1;911;24;44;43;35.625;43.9773591762864;8.3523591762864;8.3523591762864;23.4452187404531;2;0;5.77860751465035
10;27;61052759;1;1300;8;43;42;34.9583333333333;41.2666666666667;6.30833333333333;6.30833333333333;18.0452920143027;1;0;5.85555555555558
11;17;53485440;1;1164;56;53;52;42.2475468957064;43.288724019346;1.04117712363958;1.04117712363958;2.46446764402643;0;0;0.222222222222236
12;26;51522882;1;1748;136;48;47;38.9166666666667;54.5851976137212;15.6685309470545;15.6685309470545;40.2617497568852;0;0;11.6147186257614
13;16;13399367;1;1939;104;68;67;55;60.6437950974761;5.64379509747606;5.64379509747606;10.2614456317747;0;0;8.73055555555551
14;32;61455662;1;995;88;55;54;47.8284271247462;49.625;1.79657287525384;1.79657287525384;3.75628675926978;0;0;1.47222222222219
15;34;16230054;1;976;56;64;63;53.8333333333333;61.2194444444445;7.38611111111113;7.38611111111113;13.7203302373581;0;0;6.17500000000002
16;30;14284947;1;509;8;62;61;48.2475468957064;50.2138888888889;1.96634199318248;1.96634199318248;4.07552739921264;0;0;1.4846320272702
17;6;15494477;1;576;184;56;55;44.875;45.7861111111112;0.911111111111168;0.911111111111168;2.03033116682154;0;0;0.266666666666687
18;28;12603924;1;890;40;71;70;54.2475468957064;55.7592926055415;1.51174570983513;1.51174570983513;2.78675404943477;0;0;0.486111111111065
19;22;37353378;1;2299;88;64;63;50.2083333333333;51.9015813222252;1.69324798889189;1.69324798889189;3.37244412725356;0;0;0.413239541920433
20;14;8945359;1;1181;160;68;67;50.75;59.6012986939369;8.85129869393693;8.85129869393693;17.4409826481516;0;0;3.46046176414275
21;41;53915901;1;2329;104;86;85;67.8725468957064;73.99790956355;6.12536266784359;6.12536266784359;9.02480155526781;0;0;1.9687950974761
22;29;46326459;1;2276;120;76;75;57.5833333333333;65.1198259943909;7.53649266105758;7.53649266105758;13.0879756776687;1;0;5.27222222222224
23;21;11606915;1;1462;0;84;83;66.5367604580795;71.9957431383813;5.4589826803018;5.4589826803018;8.20446117712802;0;0;1.50555555555557
24;10;47108560;2;2234;136;28;27;25.5833333333333;28.4416666666667;2.85833333333336;2.85833333333336;11.1726384364822;0;0;3.18055555555553
25;5;16634689;1;1321;104;76;75;61.8259740204526;80.3307977327999;18.5048237123472;18.5048237123472;29.9305009027851;0;0;14.3321284308093
26;36;44740325;2;2800;168;15;14;14.7916666666667;14.8267853032438;0.0351186365771277;0.0351186365771277;0.23742176840875;0;0;0.133333333333354
27;43;15481067;1;514;72;81;80;60.9166666666667;80.0950937914129;19.1784271247462;19.1784271247462;31.4830541035505;1;0;8.96666666666665
28;2;21746483;1;1197;112;80;79;60.25;92.4444444444445;32.1944444444445;32.1944444444445;53.4347625633934;0;0;29.4160173196982
29;37;39566006;1;1084;88;96;95;75.1666666666667;78.1450000000001;2.9783333333334;2.9783333333334;3.96230598669631;0;0;2.17777777777788
30;8;5232572;1;2102;16;90;89;71.1617604580795;76.4895382358574;5.32777777777787;5.32777777777787;7.48685493934118;0;0;1.3367604580796
31;4;54509808;2;1134;72;40;39;37.2058802290398;52.070974222562;14.8650939935223;14.8650939935223;39.9536145953613;3;0;6.94518038990439
32;11;56448742;1;572;72;96;95;75.7892135623731;81.9339876101318;6.14477404775867;6.14477404775867;8.10771580668487;0;0;3.25898268030179
33;24;26346568;2;1099;152;49;48;38.9583333333333;50.9666666666667;12.0083333333334;12.0083333333334;30.8235294117649;0;0;0.444444444444514
34;17;28235313;2;1001;56;33;32;33.7892135623731;31.770093791413;-2.01911977096013;2.01911977096013;5.97563410948569;0;0;0.366017319698329
