>>> Bots
Bot0:
DistanceTraveled: 18487.0000000023
DistanceEstimated: 17657
NumberOfPickups: 153
NumberOfSetdowns: 153
NumCollisions: 0
TotalTimeMoving: 15397.904457599
None: 0.42
ParkPod: 4537.38844898739
RepositionPod: 0
Insert: 0
Extract: 23856.5760903876
Rest: 290.556666666327
PickupPod: 341.384617358569
SetdownPod: 341.088130795842
GetItems: 0
PutItems: 6243.33957476808
Rest: 150.525447377846
Move: 21608.603435741
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 153
SetdownPod_Count: 153
GetItems_Count: 0
PutItems_Count: 153
Rest_Count: 24
Move_Count: 466
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot1:
DistanceTraveled: 18206.000000001
DistanceEstimated: 17133
NumberOfPickups: 149
NumberOfSetdowns: 148
NumCollisions: 0
TotalTimeMoving: 15229.6462276184
None: 0.42
ParkPod: 4400.58114045062
RepositionPod: 0
Insert: 5223.63905460933
Extract: 18469.9999059235
Rest: 594.657669884568
PickupPod: 332.489437251558
SetdownPod: 330.244495078951
GetItems: 2086.76740261213
PutItems: 4058.81437223168
Rest: 360.320981070821
Move: 21520.6610826229
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 149
SetdownPod_Count: 148
GetItems_Count: 33
PutItems_Count: 116
Rest_Count: 66
Move_Count: 459
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot2:
DistanceTraveled: 19868.0000000022
DistanceEstimated: 18824
NumberOfPickups: 163
NumberOfSetdowns: 162
NumCollisions: 0
TotalTimeMoving: 16401.5648489545
None: 0.42
ParkPod: 4755.39467546769
RepositionPod: 0
Insert: 0
Extract: 23678.4961185919
Rest: 247.253614707556
PickupPod: 363.930079690284
SetdownPod: 361.460562748282
GetItems: 0
PutItems: 6779.91156568242
Rest: 126.608968577902
Move: 21049.6532320683
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 163
SetdownPod_Count: 162
GetItems_Count: 0
PutItems_Count: 163
Rest_Count: 19
Move_Count: 494
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
