#TimeStamp;Bot;Pod;OutputStation
41.92;4;482;4
42.12;24;361;9
43.66;10;844;8
52.09;4;482;4
53.68;10;844;8
55.93;13;854;11
57.57;39;35;2
68.93;9;696;11
71.43;23;665;9
74.37;36;1012;10
78.94;9;696;11
80.35;40;628;1
80.55;27;874;0
81.25;23;665;9
82.89;17;471;3
88.92;0;583;10
91.36;23;665;9
92.65;26;935;8
93.02;17;471;3
96.99;16;150;6
98.63;32;536;5
98.98;0;583;10
99.44;30;928;0
101.49;23;665;9
102.78;26;935;8
103.02;34;174;3
105.67;6;1092;11
109.01;32;536;5
109.01;0;583;10
109.53;28;708;2
111.66;23;665;9
112.94;26;935;8
119.04;22;931;5
119.04;0;583;10
119.82;41;766;6
121.7;23;665;9
122.91;26;935;8
125.62;29;820;7
126.92;21;605;0
128.91;22;931;5
129.09;14;324;10
131.4;23;665;9
132.94;26;935;8
134.8;5;891;6
136.95;21;605;0
137.98;43;668;4
139.06;22;931;5
139.1;14;324;10
140.85;2;568;7
141.62;23;665;9
142.92;10;1130;8
144.92;5;891;6
147.09;8;298;1
148.1;43;668;4
149.13;37;611;5
149.13;14;324;10
150.9;2;568;7
151.71;23;665;9
152.96;10;1130;8
154.8;5;891;6
157.04;8;298;1
158.14;43;668;4
159.08;14;324;10
159.17;37;611;5
160.92;2;568;7
161.65;24;291;9
162.85;10;1130;8
164.93;5;891;6
167.18;8;298;1
168.19;43;668;4
169.09;36;854;10
169.38;37;611;5
172.77;17;628;3
172.99;10;1130;8
174.23;27;231;0
175.02;5;891;6
177.19;8;298;1
177.24;13;867;11
178.21;43;668;4
179.13;36;854;10
179.55;37;611;5
182.68;17;628;3
183.03;10;1130;8
184.25;27;231;0
185.05;5;891;6
185.42;39;233;2
187.22;8;298;1
187.31;13;867;11
188.24;43;668;4
189.47;37;611;5
194.3;27;231;0
194.84;5;891;6
195.47;39;233;2
196.77;29;150;7
197.08;8;298;1
197.27;13;867;11
198.29;43;668;4
199.58;37;611;5
204.48;27;231;0
206.81;29;150;7
207.27;8;298;1
207.27;13;867;11
208.28;43;668;4
209.6;37;611;5
214.5;27;231;0
214.93;0;766;10
216.86;29;150;7
217.36;8;298;1
217.36;13;867;11
218.26;11;1080;4
219.64;37;611;5
225.2;0;766;10
226.95;29;150;7
227.37;8;298;1
227.37;9;988;11
228.13;4;1025;4
228.33;41;1185;6
229.86;37;611;5
235.58;0;766;10
236.36;30;1172;0
237.04;29;150;7
237.41;40;1200;1
237.41;9;988;11
238.45;41;1185;6
239.87;37;611;5
240.13;34;259;3
245.62;0;766;10
246.42;30;1172;0
246.54;24;1167;9
247.04;29;150;7
247.47;40;1200;1
248.51;41;1185;6
249.91;37;611;5
252.57;28;353;2
256.5;30;1172;0
256.7;24;1167;9
257.08;29;150;7
257.4;40;1200;1
258.34;41;1185;6
259.94;37;611;5
260.83;17;1044;3
262.52;26;517;8
265.71;36;794;10
267.09;29;150;7
267.54;40;1200;1
268.62;41;1185;6
269.87;32;512;5
275.75;14;1108;10
277.14;2;582;7
277.53;40;1200;1
278.56;41;1185;6
282.56;10;291;8
284.92;21;644;0
285.88;14;1108;10
285.92;4;1040;4
286.55;22;583;5
287.2;2;582;7
287.58;39;156;2
288.66;41;1185;6
292.56;10;291;8
294.92;6;928;11
295.16;21;644;0
295.85;14;1108;10
296.58;22;583;5
297.28;2;582;7
297.68;39;156;2
298.72;16;190;6
299.88;23;605;9
302.65;10;291;8
304.94;6;928;11
305.22;21;644;0
305.87;14;1108;10
