Tag;Instance;Setting;Config;Seed;Timestamp
n.a.;experiments\fast\2026-09-16_pkwhole_guard\runs\m5_pk1_45b_newdll_s0\config\large_45b_12p_6r.xlayo;experiments\fast\2026-09-16_pkwhole_guard\runs\m5_pk1_45b_newdll_s0\config\large_fill200_mu1000_2h_inv70.xsett;experiments\fast\2026-09-16_pkwhole_guard\runs\m5_pk1_45b_newdll_s0\config\hgs_m5_k10_pk1.xconf;0;20260916-105712
