#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/20,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.89;1;None/0,ParkPod/0,RepositionPod/0,Insert/7,Extract/13,Rest/0
119.99;2;None/0,ParkPod/1,RepositionPod/0,Insert/7,Extract/12,Rest/0
179.99;0;None/0,ParkPod/1,RepositionPod/0,Insert/7,Extract/12,Rest/0
240;2;None/0,ParkPod/2,RepositionPod/0,Insert/7,Extract/11,Rest/0
299.98;1;None/0,ParkPod/1,RepositionPod/0,Insert/6,Extract/13,Rest/0
359.7;1;None/0,ParkPod/3,RepositionPod/0,Insert/7,Extract/10,Rest/0
419.93;0;None/0,ParkPod/3,RepositionPod/0,Insert/5,Extract/12,Rest/0
479.99;2;None/0,ParkPod/3,RepositionPod/0,Insert/6,Extract/11,Rest/0
539.71;0;None/0,ParkPod/4,RepositionPod/0,Insert/6,Extract/10,Rest/0
599.77;0;None/0,ParkPod/6,RepositionPod/0,Insert/5,Extract/9,Rest/0
