layer,metric,empty,loaded,total,unit
L1,orders_completed,,,105,orders
L1,orders_per_hour,,,630,orders/h
L1,total_energy_with_support_kJ,,,1848.83092508064,kJ
L1,total_energy_mech_kJ,,,775.622241963117,kJ
L1,energy_total_with_support_per_order_kJ,,,17.6079135721966,kJ/order
L1,energy_mech_per_order_kJ,,,7.38687849488683,kJ/order
L1,total_distance_m,,,8891.70361685727,m
L1,order_distance_m,,,84.6828915891169,m/order
L1,system_order_pile_on,,,2.1875,orders/output_station_arrival
L1,input_station_arrivals,,,34,count
L1,output_station_arrivals,,,48,count
L1,station_arrivals_total,,,82,count
L2,trip_count,91,168,259,trips
L2,distance_m,3326,5686,9012,m
L2,total_time_sec,2709.99132746562,5386.28506473629,8096.27639220192,s
L2,total_move_turn_energy_kJ,210.005778343038,530.698792040917,740.704570383956,kJ
L2,move_turn_pct_of_mech,27.0757808352052,68.4223276910815,,%
L2,avg_distance_per_trip_m,36.5494505494505,33.8452380952381,,m/trip
L2,avg_time_per_trip_sec,29.7801244776442,32.0612206234303,,s/trip
L2,avg_energy_per_trip_kJ,2.30775580596745,3.15892138119594,,kJ/trip
L3,e1_accel_kJ,,,117.653118087475,kJ
L3,e2_decel_kJ,,,0,kJ
L3,e3_cruise_kJ,,,520.732736209445,kJ
L3,e4_rotation_kJ,,,102.318716087036,kJ
L3,e5_lift_kJ,,,34.9176715791614,kJ
L3,e1_pct_of_mech,,,15.168868518996,%
L3,e2_pct_of_mech,,,0,%
L3,e3_pct_of_mech,,,67.1374166490454,%
L3,e4_pct_of_mech,,,13.1918233582452,%
L3,e5_pct_of_mech,,,4.50189147371329,%
L4,turn_count,173,613,786,events
L4,turn_energy_kJ,17.6196033430384,84.6991127439973,102.318716087036,kJ
L4,turn_pct_of_total,0.953013231443533,4.58122544333268,,%
L4,turn_pct_of_state,8.39005644609325,15.9599219018887,,%
L4,turn_per_trip,1.9010989010989,3.64880952380952,,per trip
L4,turn_per_m,0.0520144317498497,0.107808652831516,,per m
L5,wait_time_sec,52.5008369297934,145.217222222221,197.718059152015,s
L5,wait_energy_kJ,4.7250753236814,13.0695499999999,17.7946253236813,kJ
L5,wait_pct_of_total,0.255570980536,0.706908880779882,,%
L5,wait_ratio_mean,0.0167732885936357,0.0181961186882802,0.0176787259265913,ratio
L5,wait_ratio_median,0.00921736118195823,0.00617016378726256,0.00659608268569061,ratio
L5,wait_ratio_p95,0.044843858176352,0.0704360262319211,0.062346751648653,ratio
L6,composition_move_pct,,,34.5291635723302,%
L6,composition_turn_pct,,,5.53423867477621,%
L6,composition_lift_pct,,,1.88863519673322,%
L6,composition_wait_pct,,,0.962479861315883,%
L6,composition_support_pct,,,57.0854826948445,%
L6,energy_empty_to_loaded_ratio,,,0.395715576316682,ratio
L6,effective_motion_ratio,,,0.975579136682827,ratio
L6,wait_energy_per_order_kJ,,,0.169472622130298,kJ/order
L6,energy_per_m_empty_J,63.1406429173296,,,J/m
L6,energy_per_m_loaded_J,,93.334293359289,,J/m
