#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;66.48;0.13;PP/0,TA/0,IS/0.01,PS/0,RB/0,OB/0.05,RP/0
59.89;75.66;0.85;PP/0.4,TA/0.06,IS/0.01,PS/0,RB/0.01,OB/0.05,RP/0
119.99;110.01;6.3;PP/0.66,TA/5.03,IS/0.02,PS/4.96,RB/0.01,OB/0.21,RP/0
179.99;113.14;9.34;PP/0.78,TA/7.63,IS/0.05,PS/7.54,RB/0.01,OB/0.44,RP/0
240;117.43;14.53;PP/1.12,TA/12.18,IS/0.06,PS/12.06,RB/0.01,OB/0.61,RP/0
299.98;116.83;15.78;PP/1.41,TA/12.93,IS/0.07,PS/12.8,RB/0.01,OB/0.7,RP/0
359.7;116.98;16.74;PP/1.6,TA/13.46,IS/0.09,PS/13.32,RB/0.01,OB/0.85,RP/0
419.93;120.43;18.09;PP/1.86,TA/14.27,IS/0.1,PS/14.07,RB/0.01,OB/1.03,RP/0
479.99;121.89;19.47;PP/2.29,TA/14.96,IS/0.11,PS/14.75,RB/0.01,OB/1.16,RP/0
539.71;120.63;20.4;PP/2.62,TA/15.33,IS/0.11,PS/15.11,RB/0.01,OB/1.28,RP/0
599.77;122.79;21.32;PP/2.82,TA/15.74,IS/0.13,PS/15.51,RB/0.01,OB/1.47,RP/0
