Tag;Instance;Setting;Config;Seed;Timestamp
n.a.;experiments\formal\2026-09-18_small_pure_m5_vs_m4g_fidelity\runs\m5_pure_6b_s9\config\small_6b_2p_2r.xlayo;experiments\formal\2026-09-18_small_pure_m5_vs_m4g_fidelity\runs\m5_pure_6b_s9\config\small_fill100_mu100_2h_inv70.xsett;experiments\formal\2026-09-18_small_pure_m5_vs_m4g_fidelity\runs\m5_pure_6b_s9\config\m5_pure_6b.xconf;9;20260918-174811
