#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;39;100;0;0;0;0;0;0.48
60;19;100;59.96;51.8;60;60;0.43;0.43
119.96;18;100;110.97;82.67;119.96;119.96;0.47;0.44
179.96;17;100;155.7;103.89;179.96;179.96;0.32;0.55
239.96;17;100;239.91;76.91;239.96;209.45;0.39;0.62
299.96;17;100;0;85.13;0;269.45;0;0.57
360;17;100;0;130.1;0;305.34;0;0.59
420;17;100;0;98.88;0;338.91;0;0.56
480;17;100;0;127.87;0;430.34;0;0.53
540;17;100;0;112.49;0;495.34;0;0.55
600;17;100;0;84.61;0;560.6;0;0.54
659.96;16;100;11.47;123.69;659.96;581.47;0.09;0.49
719.96;16;100;0;149.43;0;586.37;0;0.52
779.96;16;100;0;123.45;0;595.43;0;0.46
839.96;16;100;0;89.92;0;667.13;0;0.49
899.96;16;100;0;114.71;0;722.19;0;0.5
959.96;16;100;0;90.15;0;687.95;0;0.55
1019.96;16;100;0;77.54;0;690.26;0;0.5
1079.96;16;100;0;63.23;0;713.96;0;0.49
1139.96;16;100;0;109.87;0;598.8;0;0.42
1199.96;16;100;0;111.46;0;731.02;0;0.36
1259.96;1;100;59.91;99.68;1259.96;908.31;0.49;0.49
1319.96;1;100;119.91;82.07;1319.96;910.71;0.5;0.64
1379.96;1;100;179.91;74.45;1379.96;1150.83;0.63;0.51
1439.96;1;100;239.91;53.43;1439.96;1318.4;0.87;0.41
1499.96;1;100;299.91;64.12;1499.96;1126.1;0.87;0.48
1559.96;1;100;0;73.18;0;918.44;0;0.58
1619.96;1;100;0;73.89;0;592.57;0;0.6
1679.96;0;100;29.73;102.16;1679.96;861.09;0.43;0.54
1739.96;0;100;0;117.91;0;979.79;0;0.47
1799.96;0;100;0;110.32;0;1089.14;0;0.5
1859.96;0;100;0;103.57;0;1122.74;0;0.47
1919.96;0;100;0;94.32;0;869.84;0;0.5
