#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;47.14;0.1;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.02,RP/0
60;50.77;0.44;PP/0.11,TA/0.04,IS/0,PS/0.02,RB/0.01,OB/0.02,RP/0
119.96;51.98;0.52;PP/0.14,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/0.02,RP/0
179.96;51.27;0.57;PP/0.14,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/0.02,RP/0
239.96;51.28;0.62;PP/0.15,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/0.02,RP/0
299.96;51.43;0.66;PP/0.16,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/0.03,RP/0
360;51.72;0.69;PP/0.16,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/0.03,RP/0
420;51.79;0.73;PP/0.17,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/0.03,RP/0
480;52.07;0.82;PP/0.22,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/0.04,RP/0
540;52.07;0.86;PP/0.22,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/0.04,RP/0
600;52.18;0.9;PP/0.23,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/0.04,RP/0
659.96;52.37;0.93;PP/0.23,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/0.05,RP/0
719.96;52.61;0.98;PP/0.24,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/0.05,RP/0
779.96;52.93;1.01;PP/0.24,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/0.05,RP/0
839.96;53.48;1.05;PP/0.25,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/0.05,RP/0
899.96;53.63;1.08;PP/0.25,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/0.05,RP/0
959.96;53.89;1.13;PP/0.26,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/0.06,RP/0
1019.96;53.22;1.19;PP/0.29,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/0.06,RP/0
1079.96;53.41;1.23;PP/0.29,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/0.07,RP/0
1139.96;53.73;1.28;PP/0.3,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/0.07,RP/0
1199.96;54.16;1.31;PP/0.3,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/0.07,RP/0
1259.96;56.3;1.4;PP/0.36,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/0.07,RP/0
1319.96;56.87;1.44;PP/0.37,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/0.07,RP/0
1379.96;54.84;1.48;PP/0.38,TA/0.09,IS/0,PS/0.05,RB/0.01,OB/0.07,RP/0
1439.96;55.36;1.54;PP/0.39,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/0.08,RP/0
1499.96;55.72;1.58;PP/0.4,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/0.08,RP/0
1559.96;55.1;1.61;PP/0.4,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/0.08,RP/0
1619.96;55.34;1.66;PP/0.42,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/0.09,RP/0
1679.96;55.3;1.69;PP/0.42,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/0.09,RP/0
1739.96;55.3;1.73;PP/0.42,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/0.09,RP/0
1799.96;55.53;1.76;PP/0.42,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/0.1,RP/0
1859.96;55.63;1.8;PP/0.43,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/0.1,RP/0
1919.96;54.79;1.84;PP/0.44,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/0.1,RP/0
1979.96;54.91;1.87;PP/0.44,TA/0.11,IS/0,PS/0.05,RB/0.01,OB/0.1,RP/0
