#TimeStamp;DistanceTraveled
60;446.57
119.96;227.82
179.96;196.09
239.96;232.44
299.96;208.72
360;100.4
420;77.78
480;148.44
540;65.02
600;164.67
659.96;91.5
719.96;146.49
779.96;95.39
839.96;110.03
899.96;81.63
959.96;90.67
1019.96;209.76
1079.96;126.21
1139.96;132.36
1199.96;83.41
1259.96;200.15
1319.96;197.46
1379.96;209.95
1439.96;218.5
1499.96;149.4
1559.96;97.68
1619.96;183.93
1679.96;65.43
1739.96;148.1
1799.96;141.05
1859.96;168.12
1919.96;128.83
1979.96;78.43
2039.96;104.61
2099.96;107.89
2159.96;231.32
2219.96;152.95
2279.96;198.28
2340;150.69
2400;255.42
2460;339.76
2520;266.93
2580;274.22
2640;207.18
2700;261.21
2760;292.15
2820;194.04
2880;159.62
2940;141.33
3000;93
3060;63.49
3120;51.51
3180;108.03
3240;98.31
3300;187.18
3360;90.93
3420;157.02
3480;233.42
3540;260.24
3600;208.82
3660;210.84
3720;131.88
3780;185.32
3840;59.18
3900;131.64
3960;191.91
4020;45.26
4080;113.16
4140;98.84
4200;94.4
4260;96.21
4320;252.63
4380;148.83
4440;234.15
4500;225.25
4560;289.78
4620;212.53
4680;230.07
4740;305.5
4800;186.26
4860;261.74
4920;154.08
4980;106.73
5040;144.31
5100;120.37
5160;222.04
5220;108.12
5280;151.23
5340;158.42
5400;94.28
5459.96;90.07
5519.96;164.47
5579.96;196.42
5639.96;184.09
5699.96;231.05
5759.96;241.77
5819.96;97.53
5879.96;92.26
5939.96;256.4
5999.96;68.5
6059.96;136.21
6119.96;62.31
6179.96;104.94
6239.96;121.09
6299.96;83.89
6359.96;150.75
6419.96;169.95
6479.96;267.89
6539.96;219.27
6599.96;252.86
6659.96;158.38
6719.96;261.79
6779.96;231.54
6839.96;196.97
6899.96;233.75
6959.96;232.08
7019.96;78.13
7079.96;192.68
7139.96;154.05
7199.96;130.75
