#TimeStamp;Runtime;Requests
0.88;0.14;45
1.88;0;1
2.93;0;1
4.13;0.01;1
5.51;0;1
6.64;0;1
7.68;0;1
8.86;0;2
10.27;0;1
11.48;0;1
13.48;0;1
15.59;0;1
17.52;0;1
20.14;0;1
21.42;0;1
22.47;0;2
24.72;0;1
25.73;0;2
26.76;0;3
27.8;0;2
28.81;0;1
29.85;0;1
30.88;0;2
31.92;0.01;22
32.92;0;3
33.96;0;3
35.22;0;2
36.26;0;3
37.36;0;2
38.97;0;1
39.97;0;1
41.04;0;1
42.06;0;1
43.42;0.01;3
44.48;0;3
45.52;0;2
46.54;0.01;6
47.54;0.01;6
48.54;0;3
49.57;0;2
52.77;0;1
53.96;0;1
54.98;0.01;2
56.46;0;1
57.52;0;1
58.55;0;3
59.66;0;1
61.05;0.01;2
62.05;0;1
63.23;0;1
64.25;0.01;2
66.56;0;1
67.56;0.01;4
68.64;0;1
69.89;0;1
70.89;0;2
71.98;0;1
73.31;0;1
74.34;0.02;3
75.36;0;2
76.39;0.01;3
77.39;0;1
78.42;0.01;5
79.44;0;3
80.44;0.01;3
81.47;0.01;4
82.49;0;2
83.54;0.01;2
84.58;0;2
85.63;0;2
86.67;0;1
87.67;0;1
88.71;0;1
89.74;0;3
90.96;0;1
92.25;0;2
93.29;0;2
94.34;0;1
95.45;0;3
96.45;0;2
97.49;0;1
98.54;0;2
99.55;0;1
100.75;0;2
101.85;0;1
102.94;0;1
106.3;0;1
107.39;0;1
108.44;0;1
109.44;0;1
110.53;0;1
111.55;0.01;3
112.73;0;1
113.77;0;2
115.05;0;1
116.17;0;2
117.47;0;2
118.56;0;1
120.03;0;1
121.05;0.01;2
122.08;0;1
123.08;0;1
124.13;0;3
125.14;0;3
126.18;0;2
127.23;0;3
128.23;0;2
129.26;0;2
130.3;0;3
131.3;0;4
132.32;0;1
133.33;0;1
134.36;0;1
136.4;0;1
138.53;0;1
139.68;0.01;5
140.68;0;1
141.7;0;2
142.74;0;2
144.02;0;2
145.07;0;1
146.3;0;1
147.31;0.01;3
148.34;0.01;4
149.69;0;1
150.98;0;2
152.48;0;1
153.57;0;1
154.68;0;1
155.7;0.01;2
157.08;0;1
158.1;0;1
159.1;0;1
160.61;0;1
161.82;0;1
162.89;0;2
163.91;0;1
165;0;3
166.06;0.01;4
167.06;0;3
168.08;0;1
169.08;0;1
170.12;0;6
171.12;0.01;2
172.22;0;1
173.36;0;3
174.4;0;2
175.4;0;2
176.43;0;2
177.43;0;4
178.47;0;3
179.58;0;3
180.58;0.01;5
181.6;0.01;6
182.64;0;3
183.68;0;4
184.73;0;4
185.77;0;4
186.82;0;2
187.86;0;2
188.87;0;4
189.91;0.01;4
190.94;0;2
191.95;0;2
192.99;0;1
194.08;0;2
195.11;0.01;3
196.12;0;1
197.35;0;1
198.44;0;4
199.54;0;3
200.83;0;3
201.83;0;2
202.87;0;3
203.92;0;3
204.94;0;3
205.98;0;3
207.16;0;1
208.19;0;2
209.19;0.01;1
210.33;0;1
211.36;0;3
212.44;0;2
213.47;0;1
214.54;0;1
215.92;0;1
217.17;0;2
218.17;0;1
219.21;0;1
220.21;0.01;3
221.23;0;3
222.23;0;3
224.4;0;1
225.45;0;1
226.54;0;2
227.58;0;1
228.63;0;1
229.67;0;3
230.8;0.01;3
231.8;0;4
232.82;0;3
233.84;0;3
234.88;0;2
235.93;0;1
236.97;0;3
238.01;0;3
239.02;0;4
240.04;0;1
241.09;0.01;2
242.13;0;2
243.13;0;3
244.18;0;2
245.22;0.01;4
246.22;0;4
247.23;0;1
248.28;0;2
249.28;0;2
250.3;0;2
