#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.7;937;0;0;0;0;0;0;0;0;0
599.98;0.72;938;0;0;0;0;0;0;0;0;0
1199.89;0.73;939;0;0;0;0;0;0;0;0;0
1799.95;0.75;943;0;0;0;0;0;0;0;0;0
2399.98;0.76;944;0;0;0;0;0;0;0;0;0
2999.98;0.78;948;0;0;0;0;0;0;0;0;0
3599.99;0.79;949;0;0;0;0;0;0;0;0;0
4199.98;0.8;952;0;0;0;0;0;0;0;0;0
4799.96;0.81;954;0;0;0;0;0;0;0;0;0
5399.99;0.82;957;0;0;0;0;0;0;0;0;0
5999.97;0.83;958;0;0;0;0;0;0;0;0;0
6599.96;0.84;959;0;0;0;0;0;0;0;0;0
7199.97;0.84;959;0;0;0;0;0;0;0;0;0
7799.96;0.84;959;0;0;0;0;0;0;0;0;0
8399.97;0.83;959;0;0;0;0;0;0;0;0;0
8999.96;0.83;959;0;0;0;0;0;0;0;0;0
9599.98;0.82;959;0;0;0;0;0;0;0;0;0
10199.73;0.82;959;0;0;0;0;0;0;0;0;0
10799.97;0.81;959;0;0;0;0;0;0;0;0;0
11400;0.81;959;0;0;0;0;0;0;0;0;0
11999.97;0.8;959;0;0;0;0;0;0;0;0;0
12599.99;0.8;959;0;0;0;0;0;0;0;0;0
13200;0.79;959;0;0;0;0;0;0;0;0;0
13799.96;0.79;959;0;0;0;0;0;0;0;0;0
14399.98;0.78;959;0;0;0;0;0;0;0;0;0
14999.86;0.78;959;0;0;0;0;0;0;0;0;0
15599.98;0.77;959;0;0;0;0;0;0;0;0;0
16199.97;0.77;959;0;0;0;0;0;0;0;0;0
16799.82;0.76;959;0;0;0;0;0;0;0;0;0
17399.99;0.76;959;0;0;0;0;0;0;0;0;0
18000;0.75;959;0;0;0;0;0;0;0;0;0
18599.98;0.75;959;0;0;0;0;0;0;0;0;0
19199.88;0.74;959;0;0;0;0;0;0;0;0;0
19799.91;0.74;959;0;0;0;0;0;0;0;0;0
20399.95;0.73;959;0;0;0;0;0;0;0;0;0
20999.99;0.73;959;0;0;0;0;0;0;0;0;0
21599.92;0.72;959;0;0;0;0;0;0;0;0;0
22199.93;0.72;959;0;0;0;0;0;0;0;0;0
22799.97;0.72;959;0;0;0;0;0;0;0;0;0
23399.9;0.71;959;0;0;0;0;0;0;0;0;0
23999.96;0.71;959;0;0;0;0;0;0;0;0;0
24599.78;0.7;959;0;0;0;0;0;0;0;0;0
25199.93;0.7;959;0;0;0;0;0;0;0;0;0
25799.97;0.69;959;0;0;0;0;0;0;0;0;0
26399.96;0.69;959;0;0;0;0;0;0;0;0;0
26999.89;0.68;959;0;0;0;0;0;0;0;0;0
27599.98;0.68;959;0;0;0;0;0;0;0;0;0
28199.96;0.67;959;0;0;0;0;0;0;0;0;0
28799.98;0.67;959;0;0;0;0;0;0;0;0;0
