#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;6;12;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/0,1/0,2/0,3/0,4/0,5/0;0/9,1/15,2/14,3/14,4/12,5/12,6/16,7/19,8/11,9/14,10/16,11/11;0/0,1/0,2/0,3/0,4/0,5/0;0/9,1/15,2/14,3/14,4/12,5/12,6/16,7/19,8/11,9/14,10/16,11/11;0/3,1/3,2/2,3/2,4/2,5/3;0/3,1/2,2/2,3/2,4/3,5/3,6/3,7/2,8/2,9/2,10/3,11/3;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0
59.98;0;0;6;12;0/41.4,1/54.94,2/38.69,3/59.98,4/59.98,5/59.98;0/57.6,1/59.98,2/51.16,3/59.98,4/59.98,5/59.98,6/59.98,7/59.98,8/49.98,9/59.98,10/59.98,11/55.55;0/59.98,1/59.98,2/59.98,3/59.98,4/59.98,5/59.98;0/59.98,1/59.98,2/59.98,3/59.98,4/59.98,5/59.98,6/59.98,7/59.98,8/59.98,9/59.98,10/59.98,11/59.98;0/0,1/0,2/0,3/0,4/0,5/0;0/5,1/10,2/11,3/10,4/8,5/7,6/11,7/16,8/9,9/10,10/12,11/7;0/25,1/19,2/22,3/18,4/17,5/16;0/8,1/15,2/13,3/14,4/12,5/12,6/16,7/19,8/10,9/14,10/16,11/10;0/3,1/3,2/2,3/2,4/2,5/3;0/3,1/2,2/2,3/2,4/3,5/3,6/3,7/2,8/2,9/2,10/3,11/3;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/2,1/1,2/3,3/0,4/0,5/0;0/1,1/0,2/1,3/0,4/0,5/0,6/0,7/0,8/1,9/0,10/0,11/1
119.99;0;10;6;12;0/42.09,1/55.79,2/39.56,3/73.54,4/94.47,5/73.6;0/65.24,1/74.31,2/109.99,3/80.44,4/89.73,5/109.99,6/89.99,7/92.07,8/99.99,9/76.26,10/109.99,11/73.22;0/119.99,1/119.99,2/119.99,3/119.99,4/119.99,5/119.99;0/119.99,1/119.99,2/119.99,3/119.99,4/119.99,5/119.99,6/119.99,7/119.99,8/119.99,9/119.99,10/119.99,11/119.99;0/0,1/0,2/11,3/9,4/8,5/0;0/4,1/10,2/11,3/10,4/8,5/9,6/10,7/16,8/11,9/13,10/14,11/8;0/30,1/21,2/27,3/22,4/22,5/19;0/7,1/10,2/13,3/10,4/12,5/15,6/13,7/16,8/12,9/14,10/20,11/12;0/3,1/3,2/2,3/2,4/2,5/3;0/3,1/2,2/2,3/2,4/3,5/3,6/3,7/2,8/2,9/2,10/3,11/3;0/0,1/0,2/0,3/0,4/0,5/0;0/2,1/1,2/0,3/1,4/1,5/0,6/1,7/1,8/1,9/1,10/0,11/1;0/8,1/7,2/9,3/5,4/3,5/5;0/6,1/5,2/1,3/4,4/4,5/1,6/3,7/3,8/2,9/5,10/1,11/5
179.91;6;18;6;12;0/47.29,1/61.6,2/45.63,3/79.41,4/100.01,5/78.69;0/99.91,1/129.91,2/149.91,3/139.91,4/90.03,5/126.06,6/129.91,7/149.91,8/159.91,9/119.91,10/131.44,11/99.91;0/179.91,1/179.91,2/179.91,3/179.91,4/179.91,5/179.91;0/179.91,1/179.91,2/179.91,3/179.91,4/179.91,5/179.91,6/179.91,7/179.91,8/179.91,9/179.91,10/179.91,11/179.91;0/0,1/0,2/11,3/20,4/8,5/0;0/3,1/7,2/6,3/8,4/6,5/7,6/8,7/12,8/10,9/13,10/13,11/8;0/24,1/16,2/22,3/27,4/16,5/13;0/12,1/10,2/11,3/11,4/10,5/10,6/11,7/16,8/12,9/13,10/16,11/9;0/3,1/3,2/2,3/2,4/2,5/3;0/3,1/2,2/2,3/2,4/3,5/3,6/3,7/2,8/2,9/2,10/3,11/3;0/1,1/1,2/1,3/1,4/1,5/1;0/2,1/1,2/1,3/1,4/2,5/2,6/2,7/1,8/1,9/1,10/2,11/2;0/14,1/12,2/14,3/11,4/9,5/11;0/8,1/5,2/3,3/4,4/9,5/6,6/5,7/3,8/2,9/6,10/5,11/8
239.93;6;27;6;12;0/48.18,1/62.49,2/46.41,3/80.25,4/100.61,5/81.3;0/159.93,1/189.93,2/171.65,3/151.16,4/129.93,5/169.93,6/169.93,7/209.93,8/205.15,9/179.93,10/169.93,11/149.93;0/239.93,1/239.93,2/239.93,3/239.93,4/239.93,5/239.93;0/239.93,1/239.93,2/239.93,3/239.93,4/239.93,5/239.93,6/239.93,7/239.93,8/239.93,9/239.93,10/239.93,11/239.93;0/0,1/0,2/7,3/9,4/9,5/0;0/3,1/7,2/8,3/8,4/4,5/11,6/8,7/12,8/10,9/10,10/12,11/2;0/26,1/21,2/23,3/21,4/19,5/16;0/12,1/10,2/12,3/10,4/10,5/16,6/11,7/16,8/10,9/13,10/14,11/11;0/3,1/3,2/2,3/2,4/2,5/3;0/3,1/2,2/2,3/2,4/3,5/3,6/3,7/2,8/2,9/2,10/3,11/3;0/1,1/1,2/1,3/1,4/1,5/1;0/2,1/1,2/3,3/3,4/2,5/2,6/4,7/1,8/3,9/1,10/2,11/3;0/20,1/18,2/20,3/17,4/15,5/16;0/8,1/5,2/7,3/9,4/11,5/7,6/7,7/3,8/4,9/6,10/7,11/9
299.95;9;38;6;12;0/49.09,1/67.7,2/52.21,3/121.66,4/130.96,5/84.79;0/168.14,1/216.52,2/171.85,3/199.95,4/150.17,5/189.95,6/209.68,7/227.01,8/259.95,9/229.95,10/219.95,11/182.94;0/299.95,1/299.95,2/299.95,3/299.95,4/299.95,5/299.95;0/299.95,1/299.95,2/299.95,3/299.95,4/299.95,5/299.95,6/299.95,7/299.95,8/299.95,9/299.95,10/299.95,11/299.95;0/0,1/8,2/7,3/9,4/9,5/0;0/7,1/8,2/6,3/8,4/3,5/12,6/5,7/14,8/6,9/12,10/9,11/3;0/20,1/23,2/17,3/20,4/17,5/18;0/11,1/11,2/9,3/9,4/9,5/18,6/11,7/18,8/10,9/17,10/17,11/13;0/3,1/3,2/2,3/2,4/2,5/3;0/3,1/2,2/2,3/2,4/3,5/3,6/3,7/2,8/2,9/2,10/3,11/3;0/1,1/2,2/2,3/1,4/1,5/2;0/4,1/3,2/3,3/3,4/3,5/3,6/5,7/2,8/3,9/2,10/3,11/4;0/26,1/24,2/26,3/18,4/17,5/22;0/14,1/9,2/13,3/10,4/15,5/11,6/10,7/8,8/4,9/7,10/8,11/12
359.93;14;49;6;12;0/67.48,1/72.87,2/52.57,3/128.84,4/182.89,5/90.34;0/171.88,1/239.93,2/229.93,3/259.93,4/179.93,5/230.92,6/228.79,7/239.93,8/299.93,9/242.13,10/244.87,11/186.49;0/359.93,1/359.93,2/359.93,3/359.93,4/359.93,5/359.93;0/359.93,1/359.93,2/359.93,3/359.93,4/359.93,5/359.93,6/359.93,7/359.93,8/359.93,9/359.93,10/359.93,11/359.93;0/9,1/0,2/7,3/7,4/0,5/0;0/7,1/8,2/5,3/6,4/2,5/12,6/5,7/15,8/8,9/14,10/9,11/3;0/25,1/17,2/20,3/21,4/16,5/19;0/12,1/11,2/9,3/9,4/8,5/16,6/10,7/15,8/12,9/15,10/13,11/11;0/3,1/3,2/2,3/2,4/2,5/3;0/3,1/2,2/2,3/2,4/3,5/3,6/3,7/2,8/2,9/2,10/3,11/3;0/2,1/3,2/2,3/2,4/2,5/3;0/5,1/3,2/3,3/3,4/4,5/5,6/6,7/3,8/4,9/3,10/5,11/5;0/30,1/30,2/32,3/24,4/18,5/28;0/19,1/12,2/13,3/10,4/18,5/13,6/14,7/12,8/6,9/12,10/12,11/18
419.94;16;56;6;12;0/68.58,1/73.31,2/57.57,3/133.21,4/183.48,5/95.99;0/189.94,1/299.94,2/265.54,3/309.94,4/185.74,5/243.05,6/229.16,7/299.94,8/319.94,9/299.94,10/245,11/186.85;0/419.94,1/419.94,2/419.94,3/419.94,4/419.94,5/419.94;0/419.94,1/419.94,2/419.94,3/419.94,4/419.94,5/419.94,6/419.94,7/419.94,8/419.94,9/419.94,10/419.94,11/419.94;0/0,1/0,2/7,3/7,4/8,5/10;0/4,1/8,2/5,3/6,4/1,5/7,6/8,7/13,8/7,9/11,10/7,11/3;0/19,1/21,2/15,3/16,4/18,5/24;0/13,1/11,2/6,3/8,4/8,5/15,6/13,7/15,8/11,9/15,10/13,11/13;0/3,1/3,2/2,3/2,4/2,5/3;0/3,1/2,2/2,3/2,4/3,5/3,6/3,7/2,8/2,9/2,10/3,11/3;0/2,1/3,2/3,3/2,4/2,5/4;0/5,1/3,2/4,3/4,4/5,5/6,6/7,7/3,8/5,9/3,10/5,11/6;0/36,1/35,2/37,3/29,4/24,5/33;0/23,1/12,2/16,3/11,4/24,5/18,6/20,7/12,8/10,9/12,10/18,11/24
479.99;20;66;6;12;0/74.19,1/78.44,2/58.18,3/135.62,4/191.13,5/96.39;0/213.81,1/306.51,2/280.88,3/349.99,4/185.88,5/243.28,6/259.99,7/359.99,8/339.99,9/335.1,10/257.12,11/187.12;0/479.99,1/479.99,2/479.99,3/479.99,4/479.99,5/479.99;0/479.99,1/479.99,2/479.99,3/479.99,4/479.99,5/479.99,6/479.99,7/479.99,8/479.99,9/479.99,10/479.99,11/479.99;0/8,1/8,2/7,3/10,4/8,5/0;0/3,1/9,2/5,3/5,4/1,5/8,6/6,7/13,8/8,9/11,10/8,11/7;0/22,1/23,2/18,3/20,4/20,5/18;0/13,1/12,2/8,3/8,4/9,5/15,6/11,7/15,8/8,9/12,10/12,11/12;0/3,1/3,2/2,3/2,4/2,5/3;0/3,1/2,2/2,3/2,4/3,5/3,6/3,7/2,8/2,9/2,10/3,11/3;0/3,1/4,2/3,3/3,4/3,5/4;0/6,1/5,2/5,3/5,4/6,5/6,6/7,7/3,8/6,9/4,10/7,11/6;0/41,1/41,2/43,3/35,4/30,5/39;0/27,1/18,2/20,3/13,4/30,5/24,6/22,7/12,8/14,9/15,10/23,11/30
539.81;23;75;6;12;0/79.84,1/78.96,2/85.31,3/163.63,4/202.61,5/101.82;0/213.98,1/306.62,2/315.18,3/388.27,4/186.23,5/243.74,6/289.81,7/399.81,8/399.81,9/379.81,10/299.81,11/191.9;0/539.81,1/539.81,2/539.81,3/539.81,4/539.81,5/539.81;0/539.81,1/539.81,2/539.81,3/539.81,4/539.81,5/539.81,6/539.81,7/539.81,8/539.81,9/539.81,10/539.81,11/539.81;0/6,1/11,2/15,3/21,4/17,5/0;0/3,1/9,2/2,3/6,4/2,5/8,6/7,7/12,8/6,9/10,10/3,11/8;0/22,1/28,2/23,3/28,4/25,5/21;0/10,1/10,2/7,3/7,4/11,5/13,6/15,7/13,8/8,9/12,10/11,11/16;0/3,1/3,2/2,3/2,4/2,5/3;0/3,1/2,2/2,3/2,4/3,5/3,6/3,7/2,8/2,9/2,10/3,11/3;0/4,1/4,2/4,3/3,4/3,5/5;0/6,1/5,2/6,3/6,4/7,5/7,6/8,7/5,8/6,9/5,10/7,11/7;0/47,1/47,2/46,3/38,4/34,5/45;0/33,1/24,2/23,3/16,4/36,5/30,6/25,7/14,8/14,9/16,10/24,11/35
599.98;27;86;6;12;0/80.24,1/84.07,2/86.11,3/204.68,4/244.03,5/107.15;0/214.23,1/359.98,2/315.68,3/428.05,4/186.89,5/244,6/306.98,7/449.98,8/439.98,9/439.98,10/316.2,11/206.72;0/599.98,1/599.98,2/599.98,3/599.98,4/599.98,5/599.98;0/599.98,1/599.98,2/599.98,3/599.98,4/599.98,5/599.98,6/599.98,7/599.98,8/599.98,9/599.98,10/599.98,11/599.98;0/0,1/0,2/8,3/10,4/9,5/0;0/3,1/9,2/5,3/5,4/2,5/6,6/6,7/11,8/5,9/9,10/5,11/6;0/16,1/23,2/17,3/26,4/23,5/25;0/8,1/10,2/13,3/10,4/10,5/11,6/13,7/13,8/6,9/12,10/12,11/11;0/3,1/3,2/2,3/2,4/2,5/3;0/3,1/2,2/2,3/2,4/3,5/3,6/3,7/2,8/2,9/2,10/3,11/3;0/4,1/5,2/4,3/4,4/4,5/6;0/8,1/5,2/7,3/7,4/7,5/8,6/9,7/6,8/7,9/5,10/9,11/8;0/53,1/52,2/52,3/40,4/36,5/50;0/39,1/24,2/29,3/18,4/42,5/36,6/30,7/15,8/16,9/16,10/29,11/40
