bot_id;sample_count;expected_mean_sec;actual_mean_sec;gap_mean_sec;gap_var_sec2;gap_std_sec;abs_err_mean_sec;stop_go_mean;queue_stop_go_mean;conflict_wait_mean_sec
0;140;43.5201494527612;51.8769624548093;8.35681300204807;59.9852730433403;7.74501601311064;8.55230012628909;0.242857142857143;0;3.94528039281456
1;102;43.2766951719;52.0293338140497;8.75263864214976;97.3537956186422;9.86680270496184;9.33274743240894;0.362745098039216;0;4.55942653223864
2;152;42.807032257454;49.2647049633039;6.45767270584989;77.9608331829344;8.82954320352613;7.28518268193745;0.342105263157895;0;4.27585361202386
3;107;39.8429528924569;47.1787770824878;7.33582419003085;88.0420458826109;9.38307230509341;8.04264462030619;0.317757009345794;0;4.10432035989155
4;141;40.4954614520305;48.5604146635541;8.06495321152368;96.4740560544321;9.82212075136689;8.33178128624044;0.382978723404255;0;4.66735357219564
5;134;47.3208572921901;54.8374332394147;7.51657594722465;93.4086411768408;9.66481459609241;8.15877574042438;0.395522388059701;0;4.91964171705744
6;140;44.324631260649;52.1304562707999;7.80582501015086;67.2855129756765;8.20277471199084;7.9558423708864;0.285714285714286;0;3.61429199304018
7;117;40.4114071101329;46.7006625868442;6.28925547671126;69.2987877148084;8.32458934211222;6.58945810831889;0.196581196581197;0;3.91274163358519
8;136;43.8700428646702;52.5448461358707;8.6748032712004;76.7474339830049;8.7605612824182;8.92903498646995;0.330882352941176;0;4.33409404574072
9;136;45.1752262640446;53.9135552729044;8.73832900885983;69.5796344879432;8.34144079209001;9.08846798994806;0.272058823529412;0;4.47972741420737
10;152;41.7499176429886;49.3467000494009;7.59678240641237;85.4795181784688;9.24551340805197;8.00330598174308;0.328947368421053;0;5.07265835613497
11;139;43.9608536537057;52.0469907900652;8.08613713635946;103.279503452964;10.1626523827672;8.71243378035716;0.273381294964029;0;4.8254836110406
12;100;45.7054888155425;56.7534592520605;11.047970436518;177.909489768758;13.3382716184953;11.3663747774421;0.4;0;6.18599580184118
13;141;44.7430805000802;52.8708847456013;8.12780424552107;69.8361436480245;8.35680223817846;8.30352187507699;0.304964539007092;0;4.55972756167492
14;138;43.6141646788186;51.6312719533852;8.01710727456665;76.1026347024566;8.72368240495128;8.58292729309936;0.369565217391304;0;4.51802315069444
15;99;47.2459632387686;58.2079249629806;10.961961724212;155.473914259237;12.4689179265579;11.2322465727634;0.393939393939394;0;5.86934284522656
16;138;44.1910682902114;50.620496532735;6.4294282425236;73.4776895450568;8.57191282882979;7.09635669162421;0.333333333333333;0;3.88607738725612
17;144;41.1859668098165;48.862788932725;7.67682212290849;78.521443811971;8.86123263502155;8.0140297026436;0.333333333333333;0;4.24817175917408
18;106;43.6693940746233;51.9443889677748;8.27499489315148;62.152708074946;7.88369888281801;8.40376952576637;0.245283018867925;0;3.96977543538053
19;102;48.3598842049808;56.2919011970697;7.93201699208893;69.8324223812008;8.35657958624226;8.02593687551957;0.284313725490196;0;3.88028766774491
20;104;44.3693657022188;50.1034929965018;5.73412729428299;58.0258970352797;7.61747313978065;6.39786170094414;0.230769230769231;0;3.89483666247673
21;134;44.1143535559019;54.5675009224994;10.4531473665975;112.735583411302;10.6177014184475;10.927080064328;0.291044776119403;0;5.57203322150262
22;138;45.1189953350529;53.1554648642983;8.03646952924537;96.799755909971;9.83868669640268;8.46853124433399;0.333333333333333;0;5.42812187903192
23;146;40.5734275227615;47.9888082989891;7.41538077622755;104.837545099198;10.2390207099702;7.75265061020601;0.267123287671233;0;4.06717456240258
24;145;45.0607657845292;51.7985193922162;6.73775360768689;66.048275039929;8.12700898485593;7.27381905330119;0.317241379310345;0;3.87701616896952
25;101;45.161957623277;54.346741890242;9.18478426696507;87.5878506167187;9.35883810185424;9.6008909605554;0.613861386138614;0;5.08104528182861
26;153;42.1846230735801;49.1722737975608;6.98765072398061;77.1389043315888;8.78287562997387;7.43585515920564;0.261437908496732;0;4.4637672799554
27;134;43.5868624940333;52.9559173115736;9.36905481754025;88.0318787945959;9.38253051125313;9.57488878424218;0.343283582089552;0;4.7110240580493
28;153;42.4488484270693;49.8273419315026;7.3784935044333;82.3298128114854;9.0735777294012;7.58314405049984;0.313725490196078;0;4.24627667623512
29;153;43.4689367990703;49.4395582878146;5.97062148874426;74.9609116865539;8.65799697889494;6.855302112951;0.248366013071895;0;4.21057674105661
30;136;41.5292664025026;50.7359641938136;9.20669779131103;107.333560418313;10.3601911381167;9.56903485753479;0.382352941176471;0;4.68048950853599
31;105;43.5286164350187;50.82360581812;7.29498938310126;81.8908378736475;9.04935566068919;8.15950248537558;0.314285714285714;0;4.78603255593683
32;139;43.8393093303916;50.6345708986465;6.79526156825496;93.9267734630215;9.69158260879107;7.33004851720399;0.194244604316547;0;4.35340331294384
33;114;40.5855038471643;48.8710808080537;8.28557696088932;79.3792043498749;8.90950079128314;8.65939101125265;0.464912280701754;0;4.84000883108253
34;141;41.3858278822905;50.1036902532601;8.71786237096963;86.9115337253886;9.32263555682558;9.06643931943466;0.368794326241135;0;5.25295846372839
35;117;41.7165226735189;48.4643224505166;6.74779977699766;66.6072991085287;8.16132949393226;7.28727731402599;0.282051282051282;0;3.93212433891128
36;137;42.8243690808298;51.9338720184881;9.10950293765825;87.8791625194793;9.37438864777215;9.69717815468479;0.45985401459854;0;4.95083663858172
37;134;48.3161753452375;56.1277783127267;7.81160296748921;78.6002733204028;8.86567951825481;8.15627529624787;0.388059701492537;0;4.99714350465822
38;106;40.0791700689128;48.2288791939762;8.14970912506339;69.1536710835433;8.31586863072904;8.53555820919269;0.349056603773585;0;3.88930020397277
39;154;43.3280483396281;51.243214589497;7.91516624986891;85.0649516877671;9.22306628447216;8.23087347324603;0.38961038961039;0;4.58980712802352
40;140;43.5395297352035;53.0030033159144;9.46347358071093;73.8975029176966;8.59636568078026;9.79477771760275;0.371428571428571;0;4.77380864633759
41;143;42.742439882049;52.0649539536909;9.32251407164184;95.5074451488396;9.77279106237515;9.50014935202766;0.405594405594406;0;5.24516573562061
42;106;41.8433444954281;51.1293105521859;9.2859660567578;97.5471701523554;9.87659709375428;9.51777906849271;0.377358490566038;0;4.41018525244418
43;136;43.0054412283177;52.6390547327853;9.63361350446758;99.1910709283326;9.95947141811917;9.71975555611738;0.536764705882353;0;5.74062099640497
44;109;39.3428210666222;47.6142631434029;8.27144207678068;79.1509152763552;8.89668001427247;8.56941568822247;0.284403669724771;0;4.84736176104255
