>>> Bots
Bot0:
DistanceTraveled: 2750.00000000007
DistanceEstimated: 2518
NumberOfPickups: 54
NumberOfSetdowns: 54
NumCollisions: 0
TotalTimeMoving: 2685.24444443234
None: 0.0444444444444445
ParkPod: 856.711111107256
RepositionPod: 0
Insert: 2597.59999998826
Extract: 0
Rest: 10844.7555555717
PickupPod: 119.999999999447
SetdownPod: 119.999999999447
GetItems: 621.688888885833
PutItems: 0
Rest: 10261.955555575
Move: 3175.46666665194
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 54
SetdownPod_Count: 54
GetItems_Count: 54
PutItems_Count: 0
Rest_Count: 2042
Move_Count: 215
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot1:
DistanceTraveled: 2368
DistanceEstimated: 2013
NumberOfPickups: 52
NumberOfSetdowns: 51
NumCollisions: 0
TotalTimeMoving: 2645.51111109587
None: 0.0444444444444445
ParkPod: 679.111111107
RepositionPod: 0
Insert: 0
Extract: 9550.40000002148
Rest: 4123.59999998283
PickupPod: 115.511111110453
SetdownPod: 113.333333332707
GetItems: 0
PutItems: 2811.68888887645
Rest: 3532.39999998642
Move: 7780.22222224972
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 52
SetdownPod_Count: 51
GetItems_Count: 0
PutItems_Count: 51
Rest_Count: 702
Move_Count: 205
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot2:
DistanceTraveled: 5072.00000000002
DistanceEstimated: 4676
NumberOfPickups: 103
NumberOfSetdowns: 103
NumCollisions: 0
TotalTimeMoving: 4976.75555553458
None: 0.0444444444444445
ParkPod: 1706.22222221508
RepositionPod: 0
Insert: 5221.33333331153
Extract: 0
Rest: 7392.44444447385
PickupPod: 228.888888887865
SetdownPod: 228.888888887865
GetItems: 1252.8888888839
PutItems: 0
Rest: 6643.24444447694
Move: 5966.13333330832
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 103
SetdownPod_Count: 103
GetItems_Count: 103
PutItems_Count: 0
Rest_Count: 1321
Move_Count: 386
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot3:
DistanceTraveled: 2340.99999999999
DistanceEstimated: 2032
NumberOfPickups: 51
NumberOfSetdowns: 50
NumCollisions: 0
TotalTimeMoving: 2589.95555553894
None: 0.0444444444444445
ParkPod: 685.422222217616
RepositionPod: 0
Insert: 0
Extract: 9240.444444464
Rest: 4424.62222220747
PickupPod: 113.333333332623
SetdownPod: 111.111111110402
GetItems: 0
PutItems: 2956.75555553645
Rest: 3863.77777776604
Move: 7305.55555558801
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 51
SetdownPod_Count: 50
GetItems_Count: 0
PutItems_Count: 50
Rest_Count: 768
Move_Count: 202
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot4:
DistanceTraveled: 2287.00000000001
DistanceEstimated: 1934
NumberOfPickups: 49
NumberOfSetdowns: 48
NumCollisions: 0
TotalTimeMoving: 2529.95555554035
None: 0.0444444444444445
ParkPod: 679.288888884501
RepositionPod: 0
Insert: 0
Extract: 9194.62222224208
Rest: 4476.97777776251
PickupPod: 108.888888888255
