#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;1;100;0;0;0;0;0;0
60;3;92;0;55.34;0;60;0;0.55
119.96;1;87;47.33;42.63;83.69;111.32;0.49;0.54
179.96;2;88;22.71;63.94;22.79;173.67;0.02;0.36
239.96;4;88;0;48.95;0;237.08;0;0.22
299.96;4;88;9.73;34.81;33.99;242.36;0.4;0.32
360;5;85;21.42;45.94;21.49;280.32;0.44;0.35
420;7;85;33.07;72.2;33.13;349.92;0.68;0.52
480;7;86;44.71;91.73;56.87;336.96;0.28;0.67
540;6;85;26.13;74.59;44.33;359.52;0.29;0.53
600;6;84;43.82;55.9;43.88;415.68;0.38;0.49
659.96;8;84;103.78;64.06;103.84;465.08;0.36;0.63
719.96;7;80;42.89;44.69;67.12;505.88;0.36;0.58
779.96;8;80;30.36;70.42;30.4;559.16;0.37;0.36
839.96;8;78;42;61.09;42.05;634.52;0.07;0.36
899.96;9;80;0;71;0;688.76;0;0.51
959.96;9;79;28.98;80.88;29.06;806.36;0.4;0.43
1019.96;12;77;0;52.38;0;505.4;0;0.38
1079.96;12;77;28.09;66.44;28.16;355.16;0.29;0.35
1139.96;13;76;3.47;66.3;3.54;218.36;0.16;0.42
1199.96;13;75;39.29;65.31;39.36;412.76;0.08;0.4
1259.96;16;74;0;67.68;0;665.72;0;0.34
1319.96;14;75;19.57;84.26;334.66;692.12;0.52;0.3
1379.96;14;74;51.61;65.79;678.76;738.68;0.39;0.35
1439.96;14;75;42.27;69.84;488.91;661.4;0.68;0.45
1499.96;15;75;18.62;78.08;25.03;749.24;0.46;0.41
1559.96;15;74;41.09;62.93;641.15;686.36;0.6;0.43
1619.96;13;76;27.13;92.04;132.94;754.04;0.34;0.37
1679.96;14;77;78.09;97.79;205.03;689.24;0.49;0.49
1739.96;15;78;47.33;81.83;47.42;726.2;0.26;0.43
1799.96;18;79;0;83.41;0;699.8;0;0.54
1859.96;19;79;0;75.8;0;684.92;0;0.53
1919.96;17;77;20.15;60.65;420.85;773.72;0.84;0.52
1979.96;18;77;42.64;68.87;57.72;464.12;0.43;0.52
2039.96;19;78;47.2;72.92;65.33;407;0.25;0.54
2099.96;19;76;17.33;61.03;1217.42;562.04;0.25;0.61
2159.96;18;75;39.77;54.87;159.13;705.56;0.3;0.57
2219.96;18;75;59.99;68.73;738.99;858.68;0.22;0.63
2279.96;20;75;31.24;69.19;31.3;767;0.1;0.57
2340;19;78;47.89;89.82;369.4;780;0.39;0.43
2400;21;74;54.58;42.48;54.63;837.12;0.2;0.24
2460;19;75;30.28;67.24;308.06;924;0.18;0.25
2520;19;75;29.47;72.72;29.55;699.84;0.43;0.37
2580;20;72;77.38;55.54;77.46;814.56;0.69;0.33
2640;21;74;40.67;75.27;40.75;762.24;0.72;0.39
2700;21;71;40.22;59.78;342.54;626.4;0.26;0.45
2760;22;72;3.51;81.19;3.58;565.44;0.49;0.44
2820;23;73;39.33;91.71;39.4;606.24;0.91;0.47
2880;23;75;24.67;94.69;824.78;545.28;0.19;0.43
2940;20;76;27.49;96;783.22;518.88;0.2;0.42
3000;20;75;28.86;81.37;565.97;486.72;0.59;0.45
3060;19;74;23.73;79.3;553.43;643.68;0.71;0.45
3120;17;74;36.72;77.24;131.46;673.92;0.49;0.44
3180;17;74;10.29;71.82;48.81;479.52;0.32;0.44
3240;19;74;41.18;74.79;84.63;353.28;0.4;0.53
3300;19;72;45.8;61.81;60;422.88;0.18;0.61
3360;19;72;54.73;65.63;664.03;535.68;0.06;0.55
3420;20;73;36.76;77.82;228.36;865.44;0.37;0.5
3480;20;74;26.33;77.44;34.48;1093.44;0.25;0.56
3540;19;73;50.65;72.03;1234.93;993.12;0.02;0.49
3600;20;75;54.53;95.13;1254.63;1540.8;0.52;0.38
3660;23;72;0;57.85;0;1161.12;0;0.34
3720;24;73;31.33;74.24;189.85;520.32;0.17;0.53
3780;24;75;25.54;91.46;290.15;975.84;0.37;0.6
3840;22;74;35.58;76.83;343.7;1224.96;0.67;0.45
3900;24;74;56.72;66.41;394.03;496.8;0.47;0.44
3960;23;76;37.23;97.04;228.36;570.24;0.2;0.49
4020;23;76;39.3;95.83;344.78;747.36;0.44;0.48
4080;20;77;50.74;82.9;513.58;639.36;0.22;0.44
4140;21;75;71.59;64.09;566.33;583.2;0.33;0.48
4200;23;74;65.29;63.85;65.37;1007.04;1;0.54
4260;24;72;28.58;56.19;306.72;763.68;0.16;0.39
4320;26;73;0;68.58;0;888;0;0.36
4380;24;74;27.69;93.51;197.01;874.08;0.62;0.4
4440;25;72;39.33;67.52;39.4;900.48;0.59;0.41
4500;26;72;45.88;63.22;445.97;831.84;0.41;0.56
4560;28;72;0;71.44;0;1003.2;0;0.51
4620;28;73;28.89;89.69;428.96;1421.28;0.48;0.42
4680;26;71;41.59;72.04;267.31;888.96;0.47;0.49
4740;29;71;170.09;72.75;170.15;602.4;0.49;0.59
4800;28;72;50.44;89.33;246.27;390.72;0.28;0.6
4860;29;73;36.22;101.75;36.27;348;0.59;0.59
4920;29;73;14.31;76.6;192.99;613.44;0.83;0.51
4980;28;76;23.2;112.39;35.37;750.24;0.43;0.46
5040;29;76;46.93;96.43;47.01;624;0.67;0.58
5100;29;76;44.49;82.16;191.64;396;0.27;0.68
5160;30;75;21.87;57.03;21.94;291.84;0.41;0.64
5220;30;76;42.61;63.58;779.1;412.32;0.6;0.48
5280;31;76;45.16;75.97;45.22;304.32;0.58;0.46
5340;33;76;0;79.19;0;405.6;0;0.53
5400;34;77;32.18;89.93;32.24;395.52;0.79;0.56
5459.96;35;78;50.96;93.97;249.36;381.56;0.88;0.57
