#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
55.42;1;55.42;55.38;-Infinity
62.76;0;62.76;62.71;-Infinity
65.47;1;65.47;65.42;-Infinity
72.8;0;72.8;72.76;-Infinity
75.51;1;75.51;75.47;-Infinity
82.84;0;82.84;82.8;-Infinity
85.56;1;85.56;85.51;-Infinity
92.89;0;92.89;92.84;-Infinity
105.6;1;105.6;105.56;-Infinity
112.93;0;112.93;112.89;-Infinity
115.64;1;115.64;115.6;-Infinity
132.98;0;132.98;132.93;-Infinity
143.02;0;143.02;80.22;-Infinity
155.69;1;155.69;100.22;-Infinity
173.07;0;173.07;100.22;-Infinity
175.73;1;118.13;110.22;-Infinity
183.11;0;183.11;100.22;-Infinity
185.78;1;185.78;110.22;-Infinity
193.16;0;193.16;100.22;-Infinity
195.82;1;195.82;110.22;-Infinity
215.87;1;215.87;110.22;-Infinity
223.2;0;223.2;110.22;-Infinity
233.24;0;233.24;100.22;-Infinity
235.91;1;189.83;120.22;-Infinity
243.29;0;243.29;100.22;-Infinity
245.96;1;222.92;90.22;-Infinity
263.38;0;263.38;90.27;-Infinity
273.47;0;273.47;90.31;-Infinity
273.91;1;273.91;50.67;-Infinity
283.56;0;283.56;90.36;-Infinity
293.64;0;293.64;70.4;-Infinity
294.04;1;52.12;52.09;-Infinity
323.82;0;323.82;90.53;-Infinity
354;0;146.64;110.67;-Infinity
380.49;1;380.49;51.07;-Infinity
390.58;1;390.58;61.16;-Infinity
394.22;0;83.18;70.36;-Infinity
404.31;0;404.31;140.89;-Infinity
410.71;1;410.71;81.29;-Infinity
420.8;1;420.8;91.38;-Infinity
424.44;0;286.2;150.93;-Infinity
430.89;1;258.09;101.47;-Infinity
471.11;1;471.11;141.69;-Infinity
481.2;1;366;100.67;-Infinity
491.29;1;491.29;100.67;-Infinity
494.8;0;494.8;211.2;-Infinity
514.93;0;514.93;221.24;-Infinity
521.42;1;521.42;110.67;-Infinity
534.98;0;200.9;180.93;-Infinity
545.02;0;545.02;150.76;-Infinity
551.47;1;228.91;130.62;-Infinity
565.07;0;484.43;160.71;-Infinity
571.51;1;571.51;140.58;-Infinity
575.11;0;160.39;150.62;-Infinity
581.56;1;132.28;110.4;-Infinity
595.16;0;111.32;100.31;-Infinity
615.2;0;615.2;100.22;-Infinity
631.6;1;631.6;150.36;-Infinity
635.24;0;93.8;90.18;-Infinity
641.64;1;641.64;150.31;-Infinity
651.69;1;640.17;130.22;-Infinity
661.73;1;661.73;110.22;-Infinity
665.29;0;262.09;130.27;-Infinity
671.78;1;395.3;100.22;-Infinity
675.33;0;491.01;110.22;-Infinity
685.38;0;316.74;110.22;-Infinity
691.82;1;104.3;60.18;-Infinity
701.87;1;275.63;120.27;-Infinity
705.42;0;705.42;110.22;-Infinity
715.47;0;715.47;100.22;-Infinity
721.91;1;721.91;80.22;-Infinity
725.51;0;633.35;90.22;-Infinity
741.96;1;741.96;90.22;-Infinity
755.56;0;64.36;50.09;-Infinity
762;1;105.36;100.22;-Infinity
782.04;1;44.76;40.04;-Infinity
792.09;1;792.09;120.27;-Infinity
802.13;1;341.33;110.27;-Infinity
805.6;0;805.6;140.27;-Infinity
822.18;1;822.18;120.27;-Infinity
825.64;0;825.64;150.27;-Infinity
835.69;0;835.69;150.27;-Infinity
855.73;0;187.57;140.22;-Infinity
875.78;0;875.78;150.22;-Infinity
892.22;1;258.62;170.27;-Infinity
895.82;0;895.82;140.22;-Infinity
905.87;0;122.51;100.22;-Infinity
912.27;1;762.51;150.22;-Infinity
915.91;0;685.51;90.22;-Infinity
935.96;0;935.96;100.22;-Infinity
952.31;1;111.35;60.04;-Infinity
956;0;956;100.22;-Infinity
972.36;1;972.36;190.27;-Infinity
976.04;0;976.04;100.22;-Infinity
986.09;0;456.17;90.22;-Infinity
992.4;1;992.4;200.27;-Infinity
996.13;0;523.81;90.22;-Infinity
1002.44;1;1002.44;200.27;-Infinity
1012.49;1;1012.49;190.27;-Infinity
1022.53;1;987.97;110.22;-Infinity
1046.18;0;239.78;130.22;-Infinity
1052.58;1;96.42;60.13;-Infinity
1066.22;0;1066.22;130.22;-Infinity
1076.27;0;1076.27;120.22;-Infinity
1082.62;1;1082.62;130.27;-Infinity
1086.31;0;233.83;110.22;-Infinity
1096.36;0;900.52;110.22;-Infinity
1102.67;1;158.03;130.27;-Infinity
1116.4;0;217.84;120.22;-Infinity
1122.71;1;512.15;120.22;-Infinity
1142.76;1;267.24;130.22;-Infinity
1146.44;0;132.68;100.22;-Infinity
1152.8;1;219.68;130.22;-Infinity
1156.49;0;292.49;90.22;-Infinity
1166.53;0;452.29;90.22;-Infinity
1176.58;0;116.74;90.22;-Infinity
1196.62;0;102.22;100.22;-Infinity
1202.84;1;407.96;150.22;-Infinity
1206.67;0;100.75;90.22;-Infinity
1212.89;1;775.13;130.22;-Infinity
1226.71;0;86.23;80.22;-Infinity
1246.76;0;175.4;90.22;-Infinity
1252.93;1;204.61;150.22;-Infinity
1262.98;1;145.54;140.22;-Infinity
1266.8;0;1140.08;100.22;-Infinity
1293.02;1;1074.14;150.22;-Infinity
1306.84;0;730.84;130.22;-Infinity
1323.07;1;286.27;170.22;-Infinity
1346.89;0;575.05;150.22;-Infinity
1356.93;0;331.65;150.22;-Infinity
1363.11;1;1363.11;160.22;-Infinity
1373.16;1;1108.2;160.22;-Infinity
1376.98;0;466.9;150.22;-Infinity
1383.2;1;1383.2;130.22;-Infinity
1403.24;1;1403.24;140.22;-Infinity
1407.02;0;324.14;160.22;-Infinity
1423.29;1;248.25;130.22;-Infinity
1433.33;1;223.73;110.22;-Infinity
1443.38;1;72.5;70.18;-Infinity
1447.07;0;1447.07;180.22;-Infinity
1473.42;1;67.98;50.09;-Infinity
1477.11;0;209.91;170.22;-Infinity
1497.16;0;299.08;150.22;-Infinity
1507.2;0;1507.2;150.22;-Infinity
1513.47;1;1121.79;150.31;-Infinity
1527.24;0;1527.24;150.22;-Infinity
1533.51;1;773.19;150.27;-Infinity
1553.56;1;297.88;150.27;-Infinity
1557.29;0;370.73;150.22;-Infinity
1577.33;0;275.57;130.22;-Infinity
