#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;47.87;0.1;PP/0,TA/0,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
60;51.42;0.4;PP/0.04,TA/0.02,IS/0,PS/0,RB/0.01,OB/0.09,RP/0
119.96;52.15;0.47;PP/0.05,TA/0.02,IS/0,PS/0,RB/0.01,OB/0.11,RP/0
179.96;52.37;0.54;PP/0.05,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/0.12,RP/0
239.96;52.66;0.61;PP/0.06,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/0.15,RP/0
299.96;53.08;0.66;PP/0.06,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/0.18,RP/0
360;53.11;0.71;PP/0.07,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/0.19,RP/0
420;53.11;0.74;PP/0.07,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/0.2,RP/0
480;53.17;0.78;PP/0.07,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/0.2,RP/0
540;53.21;0.81;PP/0.07,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/0.21,RP/0
600;52.82;0.85;PP/0.08,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/0.21,RP/0
659.96;52.99;0.88;PP/0.08,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/0.22,RP/0
719.96;53.43;0.92;PP/0.08,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/0.23,RP/0
779.96;53.58;0.96;PP/0.09,TA/0.06,IS/0,PS/0.02,RB/0.01,OB/0.23,RP/0
839.96;53.65;1;PP/0.09,TA/0.06,IS/0,PS/0.02,RB/0.01,OB/0.24,RP/0
899.96;53.65;1.03;PP/0.09,TA/0.06,IS/0,PS/0.02,RB/0.01,OB/0.24,RP/0
959.96;52.97;1.07;PP/0.09,TA/0.06,IS/0,PS/0.02,RB/0.01,OB/0.25,RP/0
1019.96;53.23;1.1;PP/0.1,TA/0.06,IS/0,PS/0.02,RB/0.01,OB/0.25,RP/0
1079.96;53;1.13;PP/0.1,TA/0.06,IS/0,PS/0.02,RB/0.01,OB/0.26,RP/0
1139.96;53.27;1.18;PP/0.1,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/0.26,RP/0
1199.96;53.5;1.22;PP/0.11,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/0.27,RP/0
1259.96;53.5;1.25;PP/0.11,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/0.28,RP/0
1319.96;53.7;1.29;PP/0.12,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/0.29,RP/0
1379.96;53.21;1.33;PP/0.12,TA/0.08,IS/0,PS/0.03,RB/0.01,OB/0.29,RP/0
1439.96;53.46;1.37;PP/0.13,TA/0.08,IS/0,PS/0.03,RB/0.01,OB/0.3,RP/0
1499.96;53.66;1.41;PP/0.13,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/0.31,RP/0
1559.96;53.82;1.45;PP/0.13,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/0.31,RP/0
1619.96;53.89;1.49;PP/0.14,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/0.32,RP/0
1679.96;53.61;1.53;PP/0.14,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/0.32,RP/0
1739.96;53.83;1.57;PP/0.14,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/0.33,RP/0
1799.96;54.05;1.61;PP/0.15,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/0.33,RP/0
1859.96;54.1;1.65;PP/0.15,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/0.34,RP/0
1919.96;54.13;1.72;PP/0.16,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/0.36,RP/0
1979.96;53.89;1.79;PP/0.16,TA/0.1,IS/0.01,PS/0.05,RB/0.01,OB/0.36,RP/0
2039.96;54.04;1.84;PP/0.17,TA/0.1,IS/0.01,PS/0.05,RB/0.01,OB/0.37,RP/0
2099.96;54.38;1.88;PP/0.17,TA/0.1,IS/0.01,PS/0.05,RB/0.01,OB/0.38,RP/0
2159.96;54.52;1.92;PP/0.18,TA/0.1,IS/0.01,PS/0.05,RB/0.01,OB/0.38,RP/0
2219.96;54.56;1.95;PP/0.18,TA/0.1,IS/0.01,PS/0.05,RB/0.01,OB/0.39,RP/0
2279.96;54.15;1.99;PP/0.18,TA/0.1,IS/0.01,PS/0.05,RB/0.01,OB/0.39,RP/0
2340;58.46;2.11;PP/0.28,TA/0.1,IS/0.01,PS/0.05,RB/0.01,OB/0.4,RP/0
2400;58.48;2.17;PP/0.28,TA/0.11,IS/0.01,PS/0.05,RB/0.01,OB/0.42,RP/0
2460;58.46;2.21;PP/0.28,TA/0.11,IS/0.01,PS/0.05,RB/0.01,OB/0.42,RP/0
2520;58.57;2.26;PP/0.29,TA/0.11,IS/0.01,PS/0.05,RB/0.01,OB/0.43,RP/0
2580;58.64;2.31;PP/0.29,TA/0.11,IS/0.01,PS/0.06,RB/0.01,OB/0.44,RP/0
2640;58.84;2.35;PP/0.3,TA/0.11,IS/0.01,PS/0.06,RB/0.01,OB/0.45,RP/0
2700;59.1;2.39;PP/0.3,TA/0.11,IS/0.01,PS/0.06,RB/0.01,OB/0.45,RP/0
2760;59.25;2.43;PP/0.31,TA/0.11,IS/0.01,PS/0.06,RB/0.01,OB/0.46,RP/0
2820;58.99;2.47;PP/0.31,TA/0.11,IS/0.01,PS/0.06,RB/0.01,OB/0.47,RP/0
2880;59.18;2.51;PP/0.32,TA/0.12,IS/0.01,PS/0.06,RB/0.01,OB/0.47,RP/0
2940;59.49;2.55;PP/0.32,TA/0.12,IS/0.01,PS/0.06,RB/0.01,OB/0.48,RP/0
3000;59.61;2.6;PP/0.33,TA/0.12,IS/0.01,PS/0.06,RB/0.01,OB/0.48,RP/0
3060;59.68;2.65;PP/0.34,TA/0.12,IS/0.01,PS/0.06,RB/0.01,OB/0.49,RP/0
3120;59.29;2.7;PP/0.34,TA/0.12,IS/0.01,PS/0.06,RB/0.01,OB/0.5,RP/0
3180;59.44;2.74;PP/0.34,TA/0.12,IS/0.01,PS/0.06,RB/0.01,OB/0.51,RP/0
3240;59.71;2.78;PP/0.34,TA/0.12,IS/0.01,PS/0.06,RB/0.01,OB/0.51,RP/0
3300;59.85;2.82;PP/0.35,TA/0.12,IS/0.01,PS/0.06,RB/0.01,OB/0.52,RP/0
3360;59.52;2.86;PP/0.35,TA/0.12,IS/0.01,PS/0.06,RB/0.01,OB/0.53,RP/0
3420;59.85;2.9;PP/0.35,TA/0.12,IS/0.01,PS/0.06,RB/0.01,OB/0.53,RP/0
3480;59.9;2.93;PP/0.36,TA/0.12,IS/0.01,PS/0.06,RB/0.01,OB/0.53,RP/0
3540;60.13;2.98;PP/0.36,TA/0.12,IS/0.01,PS/0.06,RB/0.01,OB/0.54,RP/0
3600;59.82;3.02;PP/0.37,TA/0.13,IS/0.01,PS/0.06,RB/0.01,OB/0.54,RP/0
3660;59.96;3.07;PP/0.38,TA/0.13,IS/0.01,PS/0.06,RB/0.01,OB/0.55,RP/0
3720;60.27;3.1;PP/0.38,TA/0.13,IS/0.01,PS/0.06,RB/0.01,OB/0.56,RP/0
3780;60.34;3.15;PP/0.39,TA/0.13,IS/0.01,PS/0.06,RB/0.01,OB/0.56,RP/0
3840;60.72;3.2;PP/0.4,TA/0.13,IS/0.01,PS/0.06,RB/0.01,OB/0.57,RP/0
3900;60.89;3.25;PP/0.4,TA/0.13,IS/0.01,PS/0.06,RB/0.01,OB/0.58,RP/0
3960;64.75;3.41;PP/0.51,TA/0.13,IS/0.01,PS/0.06,RB/0.01,OB/0.59,RP/0
4020;59.88;3.47;PP/0.53,TA/0.14,IS/0.01,PS/0.06,RB/0.01,OB/0.59,RP/0
4080;59.32;3.51;PP/0.53,TA/0.14,IS/0.01,PS/0.06,RB/0.01,OB/0.6,RP/0
4140;59.78;3.56;PP/0.54,TA/0.14,IS/0.01,PS/0.06,RB/0.01,OB/0.61,RP/0
4200;59.82;3.6;PP/0.55,TA/0.14,IS/0.01,PS/0.06,RB/0.01,OB/0.62,RP/0
4260;60.17;3.64;PP/0.55,TA/0.14,IS/0.01,PS/0.06,RB/0.01,OB/0.63,RP/0
4320;60.24;3.68;PP/0.55,TA/0.14,IS/0.01,PS/0.06,RB/0.01,OB/0.63,RP/0
4380;60.32;3.71;PP/0.55,TA/0.14,IS/0.01,PS/0.06,RB/0.01,OB/0.64,RP/0
4440;59.48;3.76;PP/0.56,TA/0.14,IS/0.01,PS/0.06,RB/0.01,OB/0.65,RP/0
4500;59.69;3.8;PP/0.57,TA/0.14,IS/0.01,PS/0.06,RB/0.01,OB/0.65,RP/0
4560;59.82;3.84;PP/0.57,TA/0.14,IS/0.01,PS/0.06,RB/0.01,OB/0.66,RP/0
4620;59.88;3.88;PP/0.57,TA/0.14,IS/0.01,PS/0.07,RB/0.01,OB/0.67,RP/0
4680;63.22;4.08;PP/0.71,TA/0.15,IS/0.01,PS/0.07,RB/0.01,OB/0.67,RP/0
4740;63.03;4.12;PP/0.72,TA/0.15,IS/0.02,PS/0.07,RB/0.01,OB/0.68,RP/0
4800;63.12;4.16;PP/0.72,TA/0.15,IS/0.02,PS/0.07,RB/0.01,OB/0.69,RP/0
4860;63.51;4.2;PP/0.73,TA/0.15,IS/0.02,PS/0.07,RB/0.01,OB/0.69,RP/0
4920;63.63;4.24;PP/0.73,TA/0.15,IS/0.02,PS/0.07,RB/0.01,OB/0.7,RP/0
4980;63.76;4.28;PP/0.73,TA/0.15,IS/0.02,PS/0.07,RB/0.01,OB/0.71,RP/0
5040;63.03;4.32;PP/0.74,TA/0.15,IS/0.02,PS/0.07,RB/0.01,OB/0.71,RP/0
5100;63.16;4.36;PP/0.74,TA/0.15,IS/0.02,PS/0.07,RB/0.01,OB/0.72,RP/0
5160;63.41;4.41;PP/0.75,TA/0.15,IS/0.02,PS/0.07,RB/0.01,OB/0.73,RP/0
5220;63.48;4.45;PP/0.75,TA/0.16,IS/0.02,PS/0.07,RB/0.01,OB/0.73,RP/0
5280;63.62;4.49;PP/0.76,TA/0.16,IS/0.02,PS/0.07,RB/0.01,OB/0.73,RP/0
5340;60.05;4.56;PP/0.77,TA/0.16,IS/0.02,PS/0.07,RB/0.01,OB/0.76,RP/0
5400;60.2;4.6;PP/0.77,TA/0.16,IS/0.02,PS/0.07,RB/0.01,OB/0.77,RP/0
5459.96;59.23;4.64;PP/0.77,TA/0.16,IS/0.02,PS/0.07,RB/0.01,OB/0.77,RP/0
5519.96;59.23;4.69;PP/0.78,TA/0.16,IS/0.02,PS/0.07,RB/0.01,OB/0.78,RP/0
5579.96;59.2;4.73;PP/0.78,TA/0.16,IS/0.02,PS/0.07,RB/0.01,OB/0.79,RP/0
5639.96;59.37;4.78;PP/0.79,TA/0.16,IS/0.02,PS/0.07,RB/0.01,OB/0.8,RP/0
5699.96;59.75;4.83;PP/0.79,TA/0.16,IS/0.02,PS/0.07,RB/0.01,OB/0.81,RP/0
5759.96;59.77;4.87;PP/0.8,TA/0.16,IS/0.02,PS/0.07,RB/0.01,OB/0.81,RP/0
5819.96;59.92;4.93;PP/0.81,TA/0.16,IS/0.02,PS/0.07,RB/0.01,OB/0.82,RP/0
5879.96;59.29;4.97;PP/0.81,TA/0.16,IS/0.02,PS/0.07,RB/0.01,OB/0.83,RP/0
5939.96;59.74;5.01;PP/0.81,TA/0.16,IS/0.02,PS/0.07,RB/0.01,OB/0.84,RP/0
5999.96;60.56;5.05;PP/0.81,TA/0.17,IS/0.02,PS/0.07,RB/0.01,OB/0.85,RP/0
6059.96;59.96;5.1;PP/0.82,TA/0.17,IS/0.02,PS/0.07,RB/0.01,OB/0.85,RP/0
6119.96;60.4;5.14;PP/0.83,TA/0.17,IS/0.02,PS/0.07,RB/0.01,OB/0.86,RP/0
6179.96;59.96;5.19;PP/0.83,TA/0.17,IS/0.02,PS/0.07,RB/0.01,OB/0.87,RP/0
6239.96;59.96;5.22;PP/0.84,TA/0.17,IS/0.02,PS/0.07,RB/0.01,OB/0.88,RP/0
6299.96;60.14;5.27;PP/0.84,TA/0.17,IS/0.02,PS/0.07,RB/0.01,OB/0.88,RP/0
6359.96;60.5;5.32;PP/0.85,TA/0.17,IS/0.03,PS/0.07,RB/0.01,OB/0.89,RP/0
6419.96;60.5;5.36;PP/0.85,TA/0.17,IS/0.03,PS/0.07,RB/0.01,OB/0.9,RP/0
6479.96;60.56;5.39;PP/0.86,TA/0.17,IS/0.03,PS/0.07,RB/0.01,OB/0.9,RP/0
6539.96;59.94;5.44;PP/0.86,TA/0.17,IS/0.03,PS/0.07,RB/0.01,OB/0.91,RP/0
6599.96;60.44;5.49;PP/0.87,TA/0.17,IS/0.03,PS/0.07,RB/0.01,OB/0.92,RP/0
6659.96;60.55;5.54;PP/0.88,TA/0.17,IS/0.03,PS/0.07,RB/0.01,OB/0.93,RP/0
6719.96;59.99;5.59;PP/0.89,TA/0.17,IS/0.03,PS/0.07,RB/0.01,OB/0.93,RP/0
6779.96;60.33;5.63;PP/0.9,TA/0.17,IS/0.03,PS/0.07,RB/0.01,OB/0.94,RP/0
6839.96;60.53;5.68;PP/0.9,TA/0.17,IS/0.03,PS/0.07,RB/0.01,OB/0.95,RP/0
6899.96;59.97;5.72;PP/0.91,TA/0.17,IS/0.03,PS/0.07,RB/0.01,OB/0.96,RP/0
6959.96;60.16;5.77;PP/0.92,TA/0.17,IS/0.03,PS/0.07,RB/0.01,OB/0.97,RP/0
7019.96;60.4;5.81;PP/0.92,TA/0.17,IS/0.03,PS/0.07,RB/0.01,OB/0.97,RP/0
7079.96;60.55;5.85;PP/0.93,TA/0.17,IS/0.03,PS/0.07,RB/0.01,OB/0.98,RP/0
7139.96;59.96;5.89;PP/0.93,TA/0.17,IS/0.03,PS/0.08,RB/0.01,OB/0.98,RP/0
7199.96;60.27;5.93;PP/0.94,TA/0.17,IS/0.03,PS/0.08,RB/0.01,OB/0.99,RP/0
7259.96;60.47;5.97;PP/0.94,TA/0.17,IS/0.04,PS/0.08,RB/0.01,OB/1,RP/0
7319.96;59.9;6.01;PP/0.94,TA/0.17,IS/0.04,PS/0.08,RB/0.01,OB/1.01,RP/0
7379.96;59.96;6.05;PP/0.95,TA/0.17,IS/0.04,PS/0.08,RB/0.01,OB/1.01,RP/0
7439.96;60.36;6.08;PP/0.95,TA/0.17,IS/0.04,PS/0.08,RB/0.01,OB/1.02,RP/0
7499.96;60.36;6.11;PP/0.95,TA/0.18,IS/0.04,PS/0.08,RB/0.01,OB/1.02,RP/0
7559.96;60.47;6.15;PP/0.95,TA/0.18,IS/0.04,PS/0.08,RB/0.01,OB/1.03,RP/0
7619.96;60.07;6.2;PP/0.96,TA/0.18,IS/0.04,PS/0.08,RB/0.01,OB/1.04,RP/0
7679.96;60.34;6.24;PP/0.96,TA/0.18,IS/0.04,PS/0.08,RB/0.01,OB/1.05,RP/0
7739.96;60.48;6.28;PP/0.96,TA/0.18,IS/0.04,PS/0.08,RB/0.01,OB/1.05,RP/0
7799.96;60.49;6.32;PP/0.97,TA/0.18,IS/0.04,PS/0.08,RB/0.01,OB/1.06,RP/0
7859.96;60.58;6.35;PP/0.97,TA/0.18,IS/0.04,PS/0.08,RB/0.01,OB/1.07,RP/0
7919.96;59.95;6.4;PP/0.98,TA/0.18,IS/0.04,PS/0.08,RB/0.01,OB/1.07,RP/0
7979.96;60.33;6.44;PP/0.98,TA/0.18,IS/0.04,PS/0.08,RB/0.01,OB/1.08,RP/0
8039.96;60.45;6.48;PP/0.99,TA/0.18,IS/0.04,PS/0.08,RB/0.01,OB/1.09,RP/0
8099.96;59.88;6.52;PP/0.99,TA/0.18,IS/0.04,PS/0.08,RB/0.01,OB/1.09,RP/0
8159.96;60.01;6.56;PP/1,TA/0.18,IS/0.04,PS/0.08,RB/0.01,OB/1.1,RP/0
8219.96;60.11;6.6;PP/1,TA/0.18,IS/0.04,PS/0.08,RB/0.01,OB/1.11,RP/0
8279.96;60.33;6.65;PP/1.01,TA/0.18,IS/0.04,PS/0.08,RB/0.01,OB/1.12,RP/0
8339.96;60.46;6.7;PP/1.02,TA/0.19,IS/0.04,PS/0.08,RB/0.01,OB/1.12,RP/0
8399.96;60.03;6.74;PP/1.02,TA/0.19,IS/0.05,PS/0.08,RB/0.01,OB/1.13,RP/0
8459.96;60.21;6.77;PP/1.02,TA/0.19,IS/0.05,PS/0.08,RB/0.01,OB/1.13,RP/0
8519.96;60.49;6.82;PP/1.03,TA/0.19,IS/0.05,PS/0.08,RB/0.01,OB/1.14,RP/0
8579.96;60.64;6.85;PP/1.04,TA/0.19,IS/0.05,PS/0.08,RB/0.01,OB/1.14,RP/0
8639.96;60;6.89;PP/1.04,TA/0.19,IS/0.05,PS/0.08,RB/0.01,OB/1.15,RP/0
8699.96;60.38;6.94;PP/1.05,TA/0.19,IS/0.05,PS/0.08,RB/0.01,OB/1.16,RP/0
8759.96;60.75;6.99;PP/1.06,TA/0.19,IS/0.05,PS/0.08,RB/0.01,OB/1.16,RP/0
8819.96;59.99;7.03;PP/1.06,TA/0.19,IS/0.05,PS/0.08,RB/0.01,OB/1.17,RP/0
8879.96;60.15;7.08;PP/1.07,TA/0.19,IS/0.05,PS/0.08,RB/0.01,OB/1.18,RP/0
8939.96;60.4;7.12;PP/1.07,TA/0.19,IS/0.05,PS/0.08,RB/0.01,OB/1.18,RP/0
8999.96;60.54;7.16;PP/1.07,TA/0.19,IS/0.05,PS/0.08,RB/0.01,OB/1.19,RP/0
9059.96;60.74;7.19;PP/1.08,TA/0.19,IS/0.05,PS/0.08,RB/0.01,OB/1.2,RP/0
9119.96;60.91;7.23;PP/1.08,TA/0.19,IS/0.05,PS/0.08,RB/0.01,OB/1.21,RP/0
