#TimeStamp;TripTime;Type
38;29;O
39;33;O
82;4;O
118;26;I
131;9;O
150;28;O
170;10;O
178;13;I
259;22;O
260;15;O
294;17;O
304;12;O
314;15;I
356;19;O
356;14;O
364;8;I
427;26;O
444;22;I
477;24;I
515;23;O
546;25;I
568;26;O
615;23;O
634;13;I
656;28;I
692;18;O
700;19;O
731;24;I
746;20;O
746;11;O
760;21;I
786;20;I
815;27;O
830;15;I
867;20;O
881;15;I
943;18;O
967;25;I
983;18;O
988;14;I
1040;19;O
1075;19;O
1081;14;O
1094;15;I
1095;19;I
1102;3;I
1121;22;O
1144;23;O
1186;15;I
1210;13;I
1224;16;O
1228;14;I
1229;16;O
1293;19;O
1301;24;O
1336;21;I
1364;15;I
1383;41;I
1383;13;O
1408;18;I
1453;14;I
1461;15;I
1475;20;I
1480;28;O
1488;34;O
1529;23;O
1535;19;I
1548;22;I
1558;15;O
1583;20;O
1591;15;I
1596;16;I
1609;16;I
1612;10;O
1634;22;I
1676;15;I
1681;12;O
1684;23;I
1698;19;O
1727;14;O
1768;15;I
1775;29;O
1815;17;O
1854;15;I
1891;11;O
1902;20;O
1904;15;I
1927;12;I
1951;20;O
1953;18;O
1956;28;I
1970;14;I
2032;25;O
2040;15;I
2045;15;I
2053;32;O
2090;19;O
2101;16;I
2116;20;O
2135;22;I
2139;10;O
2161;20;I
2191;7;O
2211;14;O
2213;16;I
2222;20;I
2258;25;I
2306;10;O
2347;16;I
2348;29;O
2353;25;I
2359;17;O
2360;20;I
2417;14;I
2419;30;O
2419;7;O
2424;9;I
2476;16;O
2483;14;I
2492;16;O
2496;22;I
2502;16;I
2539;23;O
2539;10;O
2547;13;I
2548;18;I
2582;22;I
2598;23;O
2601;19;O
2619;18;I
2620;10;O
2635;15;I
2650;16;I
2676;24;O
2700;15;I
2704;26;O
2716;14;O
2733;11;O
2737;11;I
2761;7;O
2778;4;I
2786;9;O
2793;20;O
2852;16;O
2862;20;I
2865;24;O
2872;22;I
2886;18;I
2899;13;O
2921;23;I
2937;23;I
2952;18;I
2984;14;I
3008;27;O
3008;11;I
3018;26;O
3021;14;I
3031;26;I
3048;22;O
3078;21;I
3081;15;I
3092;19;I
3114;22;O
3115;15;I
3139;15;I
3145;18;O
3160;20;I
3192;15;I
3194;18;O
3235;17;O
3243;11;O
3278;14;I
3280;24;I
3298;16;O
3301;25;O
3335;15;I
3352;15;I
3369;24;I
3380;23;O
3389;15;O
3396;15;I
3407;13;I
3453;18;O
3459;15;I
3504;25;O
3519;25;I
3527;24;I
3531;14;I
3533;18;O
3546;33;O
3570;11;O
3585;22;I
3594;26;O
3614;20;I
3638;19;O
3654;25;O
3671;18;O
3710;10;O
3750;9;O
3765;22;I
3771;22;O
3771;19;O
3787;32;O
3815;15;I
3829;10;O
3833;13;I
3841;21;I
3870;26;O
3889;24;O
3917;15;I
3925;15;I
3928;21;I
3941;26;O
3997;19;I
4000;15;I
4001;20;O
4006;16;O
4019;15;I
4029;16;O
4037;22;I
4060;15;I
4077;21;O
4089;27;I
4101;25;O
4103;16;I
4137;27;O
4139;19;I
4149;22;O
4156;25;I
4168;17;I
4193;22;O
4211;15;I
4237;15;O
4239;16;O
4260;11;I
4265;24;O
4288;11;O
4325;17;O
4378;14;I
4382;13;I
4406;18;O
4414;14;O
4420;28;I
4424;24;O
4449;17;O
4463;18;O
4498;13;I
4516;8;I
4516;18;O
4534;17;O
4555;25;I
4570;16;O
4587;19;O
4616;15;O
4640;15;I
4661;19;O
4677;30;I
4688;18;O
4696;17;I
4711;27;O
4712;35;I
4786;29;O
4802;20;I
4804;28;O
4824;22;I
4868;19;I
4878;15;O
4889;23;O
4894;21;I
4923;16;O
4930;23;O
4942;9;O
4949;20;I
4958;10;I
4963;23;I
4974;22;O
5020;15;I
5031;26;I
5038;24;O
5111;23;I
5114;13;I
5116;20;I
5126;24;O
5160;14;I
5176;30;O
5181;14;O
5190;26;O
5203;27;O
5223;22;O
5229;18;I
5238;15;I
5242;12;I
5278;18;I
5293;14;I
5301;14;O
5320;18;O
5330;10;O
5339;33;O
5383;25;O
5386;15;I
5396;17;O
5430;11;O
5501;11;I
5522;15;I
5524;16;O
5593;11;I
5597;13;O
5609;31;I
5619;11;O
5623;9;O
5651;10;I
5661;16;O
5670;14;I
5688;8;O
5689;16;I
5717;13;O
5722;14;I
5740;16;O
5757;16;I
5788;13;I
5797;15;O
5822;22;I
5850;8;I
5854;10;O
5861;13;I
5878;10;O
5921;16;O
5945;19;O
5955;12;O
5958;15;I
6005;11;O
6012;17;O
6015;19;I
6032;15;I
6036;27;I
6042;14;O
6069;22;I
6069;7;O
6099;19;I
6101;17;O
6106;21;I
6124;21;I
6135;25;I
6149;7;O
6168;22;I
6170;22;O
6214;15;I
6239;23;O
6244;16;I
6275;24;O
6297;20;O
6320;15;I
6323;22;I
6332;14;O
6347;17;O
6350;22;I
6356;20;O
6394;15;I
6404;7;O
6411;21;O
6455;13;I
6468;15;I
6500;19;O
6514;14;O
6539;18;I
6551;15;I
6557;18;O
6574;20;I
6600;16;O
6622;12;O
6626;18;O
6636;15;I
6645;16;I
6650;25;I
6650;32;O
6662;17;I
6689;21;I
6697;19;O
6703;14;O
6706;11;O
6709;21;I
6746;15;I
6776;21;I
6785;13;O
6786;23;O
6802;24;O
6802;15;I
6813;22;I
6846;17;O
6859;14;O
6867;20;O
6871;14;I
6878;9;O
6882;16;I
6884;19;O
6921;17;I
6933;15;I
6948;21;O
6980;22;I
6986;24;O
7023;21;O
7024;10;O
7048;17;I
7063;18;O
7072;24;I
7076;22;I
7077;10;O
7091;24;O
7121;16;O
7141;15;I
7141;20;O
7157;24;I
7205;29;I
7209;13;O
7217;15;I
7232;17;O
7235;11;O
7275;24;O
7304;18;O
7316;22;O
7340;15;I
7352;18;O
7356;14;I
7374;18;O
7447;16;O
7466;7;O
7512;12;O
7527;20;I
7529;11;I
7532;19;O
7560;15;O
7575;21;O
7577;16;I
7602;21;O
7621;20;O
7629;17;O
7647;11;I
7671;8;O
7695;24;O
7704;18;O
7708;21;I
7725;11;I
7733;8;O
7736;14;I
7801;22;I
7831;24;O
7875;25;O
7893;8;I
7895;8;O
7913;23;I
7915;22;O
7929;15;I
7931;20;O
7951;13;O
7968;15;I
7969;14;O
8009;15;I
8016;15;I
8018;11;O
8070;22;O
8094;7;O
8116;9;I
8134;21;O
8160;23;O
8163;11;I
8201;10;O
8236;25;O
8261;8;I
8272;24;O
8278;13;O
8281;20;O
8294;20;I
8294;9;I
8297;10;O
8323;26;O
8349;14;I
8354;26;I
8357;26;O
8360;17;I
8399;19;O
8436;22;I
8453;18;O
8462;17;I
8486;12;I
8515;15;I
8529;22;O
8543;24;I
8564;15;O
8565;18;O
8588;13;I
8634;19;O
8641;14;O
8642;9;O
8685;23;O
8690;21;I
8704;32;I
8712;18;I
8719;22;O
8724;27;I
8737;7;O
8740;29;I
8753;35;O
8753;20;I
8772;15;I
8785;11;I
8828;13;O
8858;29;I
8858;22;O
8874;20;I
8885;17;O
8917;27;O
8925;13;I
8931;25;O
8948;21;I
8976;13;I
8985;12;O
8987;14;O
9020;12;I
9028;15;O
9062;20;O
9086;9;I
9102;12;I
9110;10;O
9131;4;O
9157;11;O
9162;12;I
9179;11;O
9185;29;I
9198;17;O
9212;20;O
9266;20;O
9288;20;I
9295;6;O
9301;8;I
9314;22;O
9316;8;O
9352;22;I
9360;15;O
9367;11;I
9390;11;I
9405;20;I
9411;9;O
9422;11;I
9436;20;O
9444;19;O
9464;15;I
9498;16;I
9517;12;O
9523;18;O
9561;24;O
9565;24;I
9586;21;O
9599;12;I
9613;25;O
9627;17;I
9632;24;O
9646;16;O
9663;15;I
9673;9;O
9677;19;I
9696;11;I
9717;18;O
9740;25;O
9779;15;I
9787;8;O
9801;11;I
9805;9;O
9825;7;O
9847;13;I
9855;12;O
9867;20;O
9872;20;O
9900;7;O
9906;24;I
9937;26;I
9945;22;O
9968;13;O
9977;22;O
9987;21;I
9993;27;O
10006;14;I
10028;19;O
10053;7;O
10073;14;I
10125;24;O
10130;22;O
10150;13;I
10226;15;O
10236;12;I
10259;13;O
10274;9;I
10295;28;O
10308;22;O
10337;23;O
10346;11;O
10351;14;I
10376;13;O
10385;12;I
10396;15;I
10406;24;O
10407;20;I
10426;16;O
10466;25;O
10466;26;I
10470;15;I
10479;10;O
10493;20;O
10501;10;O
10515;14;I
10545;24;O
10564;20;O
10615;7;I
10652;24;O
10658;12;I
10660;12;I
10668;18;O
10688;27;O
10721;15;I
10734;11;O
10742;9;O
10785;29;O
10788;24;I
10804;9;I
10828;28;I
10829;14;O
10836;18;I
10868;14;O
10889;11;O
10892;32;I
10922;30;O
10955;26;O
10979;22;I
10996;25;O
11005;11;I
11016;17;I
11039;10;O
11070;16;O
11072;12;I
11074;11;I
11077;21;O
11079;23;O
11099;13;O
11118;19;O
11126;12;I
11138;12;I
11156;23;O
11163;15;O
11172;10;I
11194;11;O
11197;18;I
11222;17;I
11224;16;O
11247;12;I
11269;12;O
11280;17;I
11295;16;O
11321;19;I
11343;10;I
11346;17;O
11364;25;I
11385;8;O
11391;22;I
11397;12;I
11424;16;O
11444;11;I
11448;24;I
11454;22;O
11461;30;O
11510;23;O
11530;23;I
11558;24;O
11563;34;I
11566;18;O
11582;28;I
11582;20;O
11589;22;O
11602;16;I
11614;11;O
11615;33;O
11641;33;O
11644;27;I
11657;18;O
11659;7;O
11683;13;I
11693;15;O
11712;25;O
11735;25;I
11745;8;O
11762;27;I
11787;20;O
11794;14;I
