#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
5879.96;157;162;2;2;0/5111.69,1/4613.42;0/64.67,1/140.67;0/5879.96,1/5879.96;0/5879.96,1/5879.96;0/1,1/0;0/0,1/0;0/1,1/0;0/6,1/14;0/3,1/2;0/5,1/5;0/63,1/94;0/81,1/81;0/77,1/127;0/582,1/574
5939.96;157;164;2;2;0/5171.69,1/4673.42;0/64.84,1/140.76;0/5939.96,1/5939.96;0/5939.96,1/5939.96;0/0,1/0;0/0,1/0;0/1,1/0;0/7,1/11;0/3,1/2;0/5,1/5;0/63,1/94;0/82,1/82;0/77,1/127;0/588,1/580
5999.96;158;166;2;2;0/5221.73,1/4733.42;0/65.07,1/140.84;0/5999.96,1/5999.96;0/5999.96,1/5999.96;0/0,1/1;0/0,1/0;0/3,1/2;0/10,1/10;0/3,1/2;0/5,1/5;0/64,1/94;0/84,1/82;0/78,1/127;0/594,1/586
6059.96;161;168;2;2;0/5251.87,1/4783.47;0/65.2,1/140.93;0/6059.96,1/6059.96;0/6059.96,1/6059.96;0/1,1/1;0/0,1/0;0/1,1/2;0/11,1/10;0/3,1/2;0/5,1/5;0/66,1/95;0/84,1/84;0/81,1/128;0/600,1/592
6119.96;164;171;2;2;0/5301.91,1/4823.82;0/65.33,1/141.07;0/6119.96,1/6119.96;0/6119.96,1/6119.96;0/0,1/1;0/0,1/0;0/1,1/2;0/11,1/9;0/3,1/2;0/5,1/5;0/67,1/97;0/86,1/85;0/82,1/130;0/606,1/598
6179.96;167;172;2;2;0/5351.96,1/4865.96;0/65.47,1/141.16;0/6179.96,1/6179.96;0/6179.96,1/6179.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/10;0/3,1/2;0/5,1/5;0/68,1/99;0/86,1/86;0/83,1/132;0/612,1/604
6239.96;168;173;2;2;0/5411.96,1/4913.69;0/65.6,1/141.33;0/6239.96,1/6239.96;0/6239.96,1/6239.96;0/0,1/0;0/2,1/0;0/1,1/0;0/10,1/13;0/3,1/2;0/5,1/5;0/68,1/100;0/87,1/86;0/83,1/133;0/618,1/610
6299.96;169;175;2;2;0/5462,1/4973.69;0/65.69,1/141.42;0/6299.96,1/6299.96;0/6299.96,1/6299.96;0/2,1/0;0/0,1/0;0/2,1/2;0/13,1/12;0/3,1/2;0/5,1/5;0/69,1/100;0/88,1/87;0/84,1/133;0/624,1/616
6359.96;172;176;2;2;0/5515.87,1/5013.78;0/65.82,1/141.56;0/6359.96,1/6359.96;0/6359.96,1/6359.96;0/1,1/0;0/0,1/0;0/2,1/0;0/13,1/13;0/3,1/2;0/5,1/5;0/70,1/102;0/88,1/88;0/85,1/135;0/630,1/622
6419.96;173;178;2;2;0/5552.13,1/5073.78;0/65.91,1/141.6;0/6419.96,1/6419.96;0/6419.96,1/6419.96;0/0,1/1;0/0,1/0;0/0,1/1;0/12,1/12;0/3,1/2;0/5,1/5;0/71,1/102;0/89,1/89;0/87,1/135;0/636,1/628
6479.96;175;179;2;2;0/5605.42,1/5123.82;0/66,1/141.69;0/6479.96,1/6479.96;0/6479.96,1/6479.96;0/0,1/1;0/0,1/0;0/1,1/1;0/9,1/12;0/3,1/2;0/5,1/5;0/72,1/103;0/90,1/89;0/88,1/136;0/642,1/634
6539.96;175;181;2;2;0/5652.22,1/5183.82;0/66.13,1/141.82;0/6539.96,1/6539.96;0/6539.96,1/6539.96;0/0,1/0;0/0,1/0;0/1,1/4;0/7,1/11;0/3,1/2;0/5,1/5;0/72,1/103;0/91,1/90;0/89,1/136;0/648,1/640
6599.96;178;184;2;2;0/5702.27,1/5204;0/66.31,1/141.91;0/6599.96,1/6599.96;0/6599.96,1/6599.96;0/0,1/0;0/0,1/0;0/0,1/2;0/9,1/9;0/3,1/2;0/5,1/5;0/73,1/105;0/92,1/92;0/90,1/140;0/654,1/646
6659.96;180;187;2;2;0/5753.33,1/5245.51;0/66.44,1/142.04;0/6659.96,1/6659.96;0/6659.96,1/6659.96;0/0,1/0;0/0,1/0;0/2,1/1;0/11,1/10;0/3,1/2;0/5,1/5;0/74,1/106;0/94,1/93;0/91,1/142;0/660,1/652
6719.96;184;189;2;2;0/5792.4,1/5288.84;0/66.58,1/142.22;0/6719.96,1/6719.96;0/6719.96,1/6719.96;0/1,1/0;0/0,1/0;0/1,1/0;0/9,1/11;0/3,1/2;0/5,1/5;0/76,1/108;0/95,1/94;0/93,1/144;0/666,1/658
6779.96;185;191;2;2;0/5842.44,1/5344.18;0/66.71,1/142.31;0/6779.96,1/6779.96;0/6779.96,1/6779.96;0/0,1/0;0/0,1/0;0/3,1/1;0/12,1/10;0/3,1/2;0/5,1/5;0/77,1/108;0/96,1/95;0/94,1/144;0/672,1/664
6839.96;188;193;2;2;0/5872.58,1/5394.22;0/66.8,1/142.49;0/6839.96,1/6839.96;0/6839.96,1/6839.96;0/1,1/1;0/0,1/0;0/1,1/1;0/13,1/12;0/3,1/2;0/5,1/5;0/79,1/109;0/97,1/96;0/97,1/145;0/678,1/670
6899.96;190;195;2;2;0/5922.62,1/5444.27;0/66.93,1/142.58;0/6899.96,1/6899.96;0/6899.96,1/6899.96;0/0,1/2;0/0,1/0;0/1,1/2;0/16,1/11;0/3,1/2;0/5,1/5;0/80,1/110;0/98,1/97;0/98,1/146;0/684,1/676
6959.96;192;197;2;2;0/5972.67,1/5484.36;0/67.02,1/142.71;0/6959.96,1/6959.96;0/6959.96,1/6959.96;0/0,1/0;0/0,1/0;0/0,1/1;0/16,1/11;0/3,1/2;0/5,1/5;0/81,1/111;0/99,1/98;0/99,1/148;0/690,1/682
7019.96;193;200;2;2;0/6032.67,1/5534.4;0/67.11,1/142.76;0/7019.96,1/7019.96;0/7019.96,1/7019.96;0/1,1/0;0/0,1/0;0/1,1/1;0/13,1/6;0/3,1/2;0/5,1/5;0/81,1/112;0/100,1/100;0/99,1/149;0/696,1/688
7079.96;195;202;2;2;0/6090.36,1/5584.44;0/67.2,1/142.98;0/7079.96,1/7079.96;0/7079.96,1/7079.96;0/0,1/0;0/0,1/0;0/0,1/1;0/12,1/13;0/3,1/2;0/5,1/5;0/82,1/113;0/101,1/101;0/100,1/150;0/702,1/694
7139.96;196;204;2;2;0/6142.71,1/5634.49;0/67.24,1/143.07;0/7139.96,1/7139.96;0/7139.96,1/7139.96;0/0,1/1;0/0,1/0;0/2,1/2;0/8,1/10;0/3,1/2;0/5,1/5;0/82,1/114;0/102,1/102;0/100,1/151;0/708,1/700
7199.96;198;207;2;2;0/6182.8,1/5684.53;0/67.42,1/143.11;0/7199.96,1/7199.96;0/7199.96,1/7199.96;0/0,1/0;0/0,1/0;0/1,1/1;0/10,1/9;0/3,1/2;0/5,1/5;0/83,1/115;0/104,1/103;0/102,1/152;0/714,1/706
7259.96;200;209;2;2;0/6232.84,1/5724.62;0/67.56,1/143.24;0/7259.96,1/7259.96;0/7259.96,1/7259.96;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/11;0/3,1/2;0/5,1/5;0/84,1/116;0/105,1/104;0/103,1/154;0/720,1/712
7319.96;200;211;2;2;0/6292.84,1/5784.62;0/67.64,1/143.42;0/7319.96,1/7319.96;0/7319.96,1/7319.96;0/0,1/0;0/2,1/0;0/1,1/0;0/15,1/14;0/3,1/2;0/5,1/5;0/84,1/116;0/106,1/105;0/103,1/154;0/726,1/718
7379.96;202;213;2;2;0/6342.89,1/5834.67;0/67.73,1/143.47;0/7379.96,1/7379.96;0/7379.96,1/7379.96;0/0,1/0;0/0,1/0;0/0,1/0;0/13,1/9;0/3,1/2;0/5,1/5;0/85,1/117;0/107,1/106;0/104,1/155;0/732,1/724
7439.96;202;215;2;2;0/6402.89,1/5894.67;0/67.82,1/143.64;0/7439.96,1/7439.96;0/7439.96,1/7439.96;0/0,1/0;0/0,1/2;0/0,1/0;0/12,1/11;0/3,1/2;0/5,1/5;0/85,1/117;0/107,1/108;0/104,1/155;0/738,1/730
7499.96;202;216;2;2;0/6462.89,1/5954.67;0/67.91,1/143.73;0/7499.96,1/7499.96;0/7499.96,1/7499.96;0/0,1/0;0/0,1/0;0/2,1/0;0/9,1/7;0/3,1/2;0/5,1/5;0/85,1/117;0/108,1/108;0/104,1/155;0/744,1/736
7559.96;204;219;2;2;0/6502.98,1/6004.71;0/68.04,1/143.87;0/7559.96,1/7559.96;0/7559.96,1/7559.96;0/0,1/0;0/0,1/0;0/1,1/0;0/9,1/9;0/3,1/2;0/5,1/5;0/86,1/118;0/109,1/110;0/106,1/156;0/750,1/742
7619.96;205;222;2;2;0/6553.02,1/6064.71;0/69.16,1/144;0/7619.96,1/7619.96;0/7619.96,1/7619.96;0/0,1/0;0/0,1/0;0/0,1/2;0/8,1/17;0/3,1/2;0/5,1/5;0/87,1/118;0/111,1/111;0/107,1/156;0/756,1/748
7679.96;206;224;2;2;0/6613.02,1/6104.8;0/69.38,1/144.09;0/7679.96,1/7679.96;0/7679.96,1/7679.96;0/0,1/1;0/1,1/0;0/1,1/1;0/14,1/16;0/3,1/2;0/5,1/5;0/87,1/119;0/113,1/111;0/107,1/158;0/762,1/754
7739.96;208;225;2;2;0/6663.07,1/6155.24;0/69.47,1/144.13;0/7739.96,1/7739.96;0/7739.96,1/7739.96;0/0,1/0;0/0,1/0;0/0,1/1;0/14,1/11;0/3,1/2;0/5,1/5;0/88,1/120;0/113,1/112;0/108,1/159;0/768,1/760
7799.96;209;228;2;2;0/6723.07,1/6204.89;0/69.56,1/144.22;0/7799.96,1/7799.96;0/7799.96,1/7799.96;0/0,1/0;0/0,1/0;0/2,1/0;0/12,1/11;0/3,1/2;0/5,1/5;0/88,1/121;0/114,1/114;0/108,1/160;0/774,1/766
7859.96;210;229;2;2;0/6763.16,1/6264.89;0/69.64,1/144.31;0/7859.96,1/7859.96;0/7859.96,1/7859.96;0/0,1/1;0/0,1/0;0/0,1/1;0/11,1/8;0/3,1/2;0/5,1/5;0/89,1/121;0/115,1/114;0/110,1/160;0/780,1/772
7919.96;212;231;2;2;0/6823.16,1/6314.53;0/69.73,1/144.49;0/7919.96,1/7919.96;0/7919.96,1/7919.96;0/1,1/0;0/0,1/0;0/2,1/0;0/10,1/15;0/3,1/2;0/5,1/5;0/89,1/123;0/115,1/116;0/110,1/162;0/786,1/778
7979.96;214;234;2;2;0/6866.36,1/6364.98;0/69.87,1/144.58;0/7979.96,1/7979.96;0/7979.96,1/7979.96;0/1,1/2;0/0,1/0;0/1,1/2;0/10,1/14;0/3,1/2;0/5,1/5;0/91,1/123;0/117,1/117;0/112,1/162;0/792,1/784
8039.96;216;236;2;2;0/6913.29,1/6405.07;0/70,1/144.67;0/8039.96,1/8039.96;0/8039.96,1/8039.96;0/0,1/1;0/0,1/0;0/0,1/1;0/14,1/14;0/3,1/2;0/5,1/5;0/92,1/124;0/118,1/118;0/113,1/164;0/797,1/790
8099.96;216;238;2;2;0/6973.29,1/6465.07;0/70.13,1/144.8;0/8099.96,1/8099.96;0/8099.96,1/8099.96;0/1,1/0;0/0,1/0;0/1,1/1;0/12,1/16;0/3,1/2;0/5,1/5;0/92,1/124;0/118,1/120;0/113,1/164;0/803,1/796
8159.96;217;239;2;2;0/7033.29,1/6515.11;0/70.22,1/144.89;0/8159.96,1/8159.96;0/8159.96,1/8159.96;0/0,1/0;0/0,1/0;0/1,1/0;0/8,1/15;0/3,1/2;0/5,1/5;0/92,1/125;0/119,1/120;0/113,1/165;0/809,1/802
8219.96;218;241;2;2;0/7083.33,1/6575.11;0/70.44,1/145.02;0/8219.96,1/8219.96;0/8219.96,1/8219.96;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/12;0/3,1/2;0/5,1/5;0/93,1/125;0/120,1/121;0/114,1/165;0/815,1/808
8279.96;219;243;2;2;0/7133.33,1/6635.11;0/70.89,1/145.42;0/8279.96,1/8279.96;0/8279.96,1/8279.96;0/0,1/0;0/0,1/0;0/1,1/2;0/9,1/17;0/3,1/2;0/5,1/5;0/94,1/125;0/122,1/121;0/115,1/165;0/821,1/814
8339.96;221;246;2;2;0/7183.33,1/6675.11;0/71.29,1/145.73;0/8339.96,1/8339.96;0/8339.96,1/8339.96;0/0,1/0;0/0,1/0;0/2,1/1;0/11,1/13;0/3,1/2;0/5,1/5;0/95,1/126;0/124,1/122;0/116,1/167;0/827,1/820
8399.96;224;247;2;2;0/7223.33,1/6725.11;0/71.69,1/146.09;0/8399.96,1/8399.96;0/8399.96,1/8399.96;0/1,1/1;0/0,1/0;0/1,1/1;0/12,1/14;0/3,1/2;0/5,1/5;0/97,1/127;0/125,1/122;0/118,1/168;0/833,1/826
8459.96;225;250;2;2;0/7273.33,1/6785.11;0/72.09,1/146.4;0/8459.96,1/8459.96;0/8459.96,1/8459.96;0/1,1/0;0/0,1/0;0/1,1/2;0/12,1/11;0/3,1/2;0/5,1/5;0/98,1/127;0/126,1/124;0/119,1/168;0/839,1/832
8519.96;227;252;2;2;0/7323.33,1/6825.11;0/72.44,1/146.8;0/8519.96,1/8519.96;0/8519.96,1/8519.96;0/0,1/0;0/0,1/0;0/2,1/1;0/8,1/13;0/3,1/2;0/5,1/5;0/99,1/128;0/127,1/125;0/120,1/170;0/845,1/838
8579.96;229;253;2;2;0/7363.33,1/6875.11;0/72.84,1/147.16;0/8579.96,1/8579.96;0/8579.96,1/8579.96;0/0,1/0;0/0,1/0;0/0,1/2;0/6,1/9;0/3,1/2;0/5,1/5;0/100,1/129;0/127,1/126;0/122,1/171;0/851,1/844
8639.96;230;253;2;2;0/7423.33,1/6915.11;0/73.33,1/147.51;0/8639.96,1/8639.96;0/8639.96,1/8639.96;0/1,1/2;0/0,1/0;0/1,1/2;0/11,1/10;0/3,1/2;0/5,1/5;0/100,1/130;0/127,1/126;0/122,1/173;0/857,1/850
8699.96;231;257;2;2;0/7477.64,1/6975.11;0/73.73,1/147.96;0/8699.96,1/8699.96;0/8699.96,1/8699.96;0/0,1/1;0/0,1/0;0/2,1/3;0/10,1/12;0/3,1/2;0/5,1/5;0/101,1/130;0/129,1/128;0/123,1/173;0/863,1/856
8759.96;235;258;2;2;0/7513.33,1/7015.11;0/74.09,1/148.31;0/8759.96,1/8759.96;0/8759.96,1/8759.96;0/0,1/1;0/0,1/0;0/2,1/2;0/11,1/10;0/3,1/2;0/5,1/5;0/103,1/132;0/129,1/129;0/125,1/175;0/869,1/862
8819.96;238;260;2;2;0/7553.33,1/7055.11;0/74.44,1/148.71;0/8819.96,1/8819.96;0/8819.96,1/8819.96;0/0,1/0;0/0,1/0;0/0,1/1;0/7,1/12;0/3,1/2;0/5,1/5;0/104,1/134;0/130,1/130;0/127,1/177;0/875,1/868
8879.96;240;262;2;2;0/7612.84,1/7105.11;0/74.89,1/149.07;0/8879.96,1/8879.96;0/8879.96,1/8879.96;0/0,1/0;0/0,1/0;0/1,1/0;0/8,1/9;0/3,1/2;0/5,1/5;0/105,1/135;0/131,1/131;0/128,1/178;0/881,1/874
8939.96;241;265;2;2;0/7653.33,1/7155.47;0/75.33,1/149.42;0/8939.96,1/8939.96;0/8939.96,1/8939.96;0/0,1/0;0/0,1/0;0/1,1/0;0/11,1/11;0/3,1/2;0/5,1/5;0/105,1/136;0/132,1/133;0/129,1/179;0/887,1/880
8999.96;243;267;2;2;0/7703.33,1/7205.11;0/75.73,1/149.82;0/8999.96,1/8999.96;0/8999.96,1/8999.96;0/0,1/0;0/0,1/2;0/0,1/1;0/13,1/12;0/3,1/2;0/5,1/5;0/106,1/137;0/133,1/134;0/130,1/180;0/893,1/886
9059.96;244;268;2;2;0/7763.33,1/7255.11;0/76,1/150.13;0/9059.96,1/9059.96;0/9059.96,1/9059.96;0/1,1/0;0/0,1/0;0/1,1/0;0/7,1/10;0/3,1/2;0/5,1/5;0/106,1/138;0/134,1/134;0/130,1/181;0/899,1/891
9119.96;246;269;2;2;0/7813.33,1/7305.11;0/76.49,1/150.53;0/9119.96,1/9119.96;0/9119.96,1/9119.96;0/1,1/1;0/0,1/0;0/1,1/1;0/12,1/12;0/3,1/2;0/5,1/5;0/107,1/139;0/134,1/135;0/131,1/182;0/905,1/897
9179.96;247;272;2;2;0/7863.33,1/7365.11;0/76.93,1/150.93;0/9179.96,1/9179.96;0/9179.96,1/9179.96;0/0,1/0;0/0,1/0;0/0,1/2;0/15,1/12;0/3,1/2;0/5,1/5;0/108,1/139;0/135,1/137;0/132,1/182;0/911,1/903
9239.96;248;273;2;2;0/7923.33,1/7405.11;0/77.24,1/151.29;0/9239.96,1/9239.96;0/9239.96,1/9239.96;0/3,1/0;0/0,1/0;0/3,1/0;0/12,1/13;0/3,1/2;0/5,1/5;0/108,1/140;0/135,1/138;0/132,1/184;0/917,1/909
9299.96;249;276;2;2;0/7977.33,1/7465.11;0/77.64,1/151.64;0/9299.96,1/9299.96;0/9299.96,1/9299.96;0/1,1/2;0/0,1/0;0/3,1/2;0/14,1/13;0/3,1/2;0/5,1/5;0/109,1/140;0/137,1/139;0/133,1/184;0/923,1/915
9360;251;277;2;2;0/8013.38,1/7521.6;0/77.96,1/152;0/9360,1/9360;0/9360,1/9360;0/1,1/0;0/0,1/0;0/1,1/1;0/10,1/18;0/3,1/2;0/5,1/5;0/110,1/141;0/137,1/140;0/135,1/185;0/929,1/921
9420;254;281;2;2;0/8055.82,1/7565.16;0/78.4,1/152.4;0/9420,1/9420;0/9420,1/9420;0/0,1/0;0/1,1/0;0/0,1/2;0/10,1/16;0/3,1/2;0/5,1/5;0/112,1/142;0/140,1/141;0/137,1/186;0/935,1/927
9480;256;283;2;2;0/8103.38,1/7605.16;0/78.8,1/152.71;0/9480,1/9480;0/9480,1/9480;0/0,1/1;0/1,1/0;0/1,1/1;0/8,1/12;0/3,1/2;0/5,1/5;0/113,1/143;0/141,1/142;0/138,1/188;0/941,1/933
9540;257;284;2;2;0/8153.38,1/7665.16;0/79.24,1/153.02;0/9540,1/9540;0/9540,1/9540;0/0,1/1;0/0,1/0;0/2,1/1;0/10,1/7;0/3,1/2;0/5,1/5;0/114,1/143;0/142,1/142;0/139,1/188;0/947,1/939
9600;258;288;2;2;0/8193.38,1/7725.16;0/79.64,1/153.47;0/9600,1/9600;0/9600,1/9600;0/0,1/0;0/0,1/0;0/1,1/2;0/11,1/9;0/3,1/2;0/5,1/5;0/115,1/143;0/144,1/144;0/141,1/188;0/953,1/945
9660;260;289;2;2;0/8243.38,1/7765.16;0/80,1/153.91;0/9660,1/9660;0/9660,1/9660;0/0,1/1;0/0,1/0;0/2,1/1;0/12,1/14;0/3,1/2;0/5,1/5;0/116,1/144;0/145,1/144;0/142,1/190;0/958,1/951
9720;263;291;2;2;0/8283.38,1/7815.16;0/80.36,1/154.27;0/9720,1/9720;0/9720,1/9720;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/14;0/3,1/2;0/5,1/5;0/118,1/145;0/145,1/146;0/144,1/191;0/964,1/957
9780;263;294;2;2;0/8343.38,1/7875.16;0/80.76,1/154.58;0/9780,1/9780;0/9780,1/9780;0/0,1/1;0/0,1/0;0/2,1/1;0/8,1/9;0/3,1/2;0/5,1/5;0/118,1/145;0/147,1/147;0/144,1/191;0/970,1/963
9840;265;295;2;2;0/8383.38,1/7925.16;0/81.16,1/154.98;0/9840,1/9840;0/9840,1/9840;0/0,1/1;0/0,1/0;0/1,1/1;0/11,1/9;0/3,1/2;0/5,1/5;0/119,1/146;0/148,1/147;0/146,1/192;0/976,1/969
9900;266;299;2;2;0/8433.38,1/7985.16;0/81.56,1/155.42;0/9900,1/9900;0/9900,1/9900;0/0,1/0;0/0,1/0;0/0,1/2;0/16,1/9;0/3,1/2;0/5,1/5;0/120,1/146;0/150,1/149;0/147,1/192;0/982,1/975
9960;268;301;2;2;0/8493.38,1/8025.16;0/81.96,1/155.82;0/9960,1/9960;0/9960,1/9960;0/0,1/0;0/0,1/0;0/1,1/0;0/19,1/9;0/3,1/2;0/5,1/5;0/120,1/148;0/151,1/150;0/147,1/194;0/988,1/981
10020;270;302;2;2;0/8543.38,1/8076.8;0/82.27,1/156.27;0/10020,1/10020;0/10020,1/10020;0/0,1/0;0/0,1/0;0/0,1/0;0/16,1/20;0/3,1/2;0/5,1/5;0/121,1/149;0/152,1/150;0/148,1/195;0/994,1/987
10080;271;304;2;2;0/8603.38,1/8133.96;0/82.58,1/156.53;0/10080,1/10080;0/10080,1/10080;0/0,1/0;0/0,1/0;0/0,1/0;0/14,1/14;0/3,1/2;0/5,1/5;0/121,1/150;0/153,1/151;0/148,1/196;0/1000,1/993
10140;271;306;2;2;0/8663.38,1/8185.16;0/82.93,1/156.93;0/10140,1/10140;0/10140,1/10140;0/0,1/0;0/0,1/0;0/0,1/1;0/13,1/12;0/3,1/2;0/5,1/5;0/121,1/150;0/154,1/152;0/148,1/196;0/1006,1/999
10200;272;307;2;2;0/8723.38,1/8235.16;0/83.29,1/157.24;0/10200,1/10200;0/10200,1/10200;0/0,1/1;0/0,1/0;0/0,1/1;0/10,1/9;0/3,1/2;0/5,1/5;0/121,1/151;0/155,1/152;0/148,1/197;0/1012,1/1005
10260;273;310;2;2;0/8783.38,1/8285.16;0/83.64,1/157.6;0/10260,1/10260;0/10260,1/10260;0/0,1/0;0/0,1/1;0/1,1/0;0/8,1/9;0/3,1/2;0/5,1/5;0/121,1/152;0/157,1/153;0/148,1/198;0/1018,1/1011
10320;274;311;2;2;0/8833.38,1/8345.16;0/84.04,1/158.04;0/10320,1/10320;0/10320,1/10320;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/9;0/3,1/2;0/5,1/5;0/122,1/152;0/157,1/154;0/149,1/198;0/1024,1/1017
10380;275;314;2;2;0/8873.38,1/8405.16;0/84.49,1/158.44;0/10380,1/10380;0/10380,1/10380;0/0,1/0;0/0,1/0;0/1,1/2;0/14,1/9;0/3,1/2;0/5,1/5;0/123,1/152;0/158,1/156;0/151,1/198;0/1030,1/1023
10440;278;317;2;2;0/8923.38,1/8445.16;0/84.84,1/158.89;0/10440,1/10440;0/10440,1/10440;0/0,1/0;0/0,1/0;0/0,1/1;0/12,1/8;0/3,1/2;0/5,1/5;0/124,1/154;0/159,1/158;0/152,1/200;0/1036,1/1029
10500;280;318;2;2;0/8973.38,1/8495.16;0/85.2,1/159.29;0/10500,1/10500;0/10500,1/10500;0/0,1/0;0/0,1/0;0/1,1/0;0/8,1/8;0/3,1/2;0/5,1/5;0/125,1/155;0/160,1/158;0/153,1/201;0/1042,1/1035
10560;281;321;2;2;0/9023.38,1/8555.16;0/85.6,1/159.73;0/10560,1/10560;0/10560,1/10560;0/1,1/0;0/0,1/0;0/1,1/0;0/11,1/16;0/3,1/2;0/5,1/5;0/126,1/155;0/161,1/160;0/154,1/201;0/1048,1/1041
10620;281;323;2;2;0/9083.38,1/8615.16;0/85.96,1/160;0/10620,1/10620;0/10620,1/10620;0/1,1/0;0/0,1/0;0/2,1/0;0/8,1/13;0/3,1/2;0/5,1/5;0/126,1/155;0/162,1/161;0/154,1/201;0/1054,1/1046
10680;284;325;2;2;0/9123.38,1/8665.16;0/86.4,1/160.4;0/10680,1/10680;0/10680,1/10680;0/1,1/0;0/0,1/0;0/1,1/0;0/14,1/15;0/3,1/2;0/5,1/5;0/128,1/156;0/163,1/162;0/156,1/202;0/1060,1/1052
10740;285;326;2;2;0/9173.38,1/8725.16;0/86.76,1/160.71;0/10740,1/10740;0/10740,1/10740;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/13;0/3,1/2;0/5,1/5;0/129,1/156;0/164,1/162;0/157,1/202;0/1066,1/1058
10800;286;327;2;2;0/9226.53,1/8785.16;0/87.11,1/161.07;0/10800,1/10800;0/10800,1/10800;0/0,1/1;0/0,1/0;0/1,1/3;0/9,1/12;0/3,1/2;0/5,1/5;0/130,1/156;0/165,1/162;0/158,1/202;0/1072,1/1064
10860;289;330;2;2;0/9273.38,1/8806.4;0/87.51,1/161.42;0/10860,1/10860;0/10860,1/10860;0/0,1/0;0/0,1/0;0/0,1/1;0/13,1/10;0/3,1/2;0/5,1/5;0/131,1/158;0/166,1/164;0/159,1/206;0/1078,1/1070
10920;290;332;2;2;0/9333.38,1/8855.16;0/87.91,1/161.82;0/10920,1/10920;0/10920,1/10920;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/12;0/3,1/2;0/5,1/5;0/131,1/159;0/167,1/165;0/159,1/207;0/1084,1/1076
10980;290;334;2;2;0/9393.38,1/8915.16;0/88.31,1/162.22;0/10980,1/10980;0/10980,1/10980;0/0,1/3;0/0,1/0;0/1,1/3;0/12,1/12;0/3,1/2;0/5,1/5;0/131,1/159;0/168,1/166;0/159,1/207;0/1090,1/1082
11040;293;337;2;2;0/9443.38,1/8950.67;0/88.67,1/162.58;0/11040,1/11040;0/11040,1/11040;0/0,1/1;0/3,1/0;0/1,1/1;0/13,1/11;0/3,1/2;0/5,1/5;0/132,1/161;0/170,1/167;0/160,1/210;0/1096,1/1088
11100;295;337;2;2;0/9493.38,1/8995.16;0/89.07,1/162.98;0/11100,1/11100;0/11100,1/11100;0/1,1/1;0/0,1/0;0/1,1/2;0/16,1/10;0/3,1/2;0/5,1/5;0/133,1/162;0/170,1/167;0/161,1/211;0/1102,1/1094
11160;297;339;2;2;0/9553.38,1/9035.16;0/89.42,1/163.33;0/11160,1/11160;0/11160,1/11160;0/1,1/1;0/0,1/0;0/1,1/2;0/19,1/6;0/3,1/2;0/5,1/5;0/133,1/164;0/170,1/169;0/161,1/213;0/1108,1/1100
11220;299;343;2;2;0/9613.38,1/9075.16;0/89.73,1/163.78;0/11220,1/11220;0/11220,1/11220;0/0,1/1;0/0,1/0;0/2,1/1;0/15,1/11;0/3,1/2;0/5,1/5;0/133,1/166;0/172,1/171;0/161,1/215;0/1114,1/1106
11280;301;346;2;2;0/9653.38,1/9125.16;0/90.04,1/164.13;0/11280,1/11280;0/11280,1/11280;0/1,1/0;0/0,1/0;0/1,1/1;0/14,1/7;0/3,1/2;0/5,1/5;0/134,1/167;0/173,1/173;0/163,1/216;0/1119,1/1112
11340;303;347;2;2;0/9703.38,1/9175.16;0/90.4,1/164.58;0/11340,1/11340;0/11340,1/11340;0/0,1/0;0/0,1/0;0/0,1/2;0/14,1/9;0/3,1/2;0/5,1/5;0/135,1/168;0/173,1/174;0/164,1/217;0/1125,1/1118
11400;306;349;2;2;0/9758.13,1/9215.16;0/90.76,1/165.02;0/11400,1/11400;0/11400,1/11400;0/0,1/1;0/0,1/0;0/2,1/1;0/12,1/13;0/3,1/2;0/5,1/5;0/136,1/170;0/174,1/175;0/165,1/219;0/1131,1/1124
11460;309;351;2;2;0/9786.62,1/9265.16;0/91.16,1/165.38;0/11460,1/11460;0/11460,1/11460;0/0,1/1;0/0,1/0;0/1,1/1;0/10,1/9;0/3,1/2;0/5,1/5;0/138,1/171;0/175,1/176;0/168,1/220;0/1137,1/1130
11520;309;352;2;2;0/9833.38,1/9325.16;0/91.51,1/165.78;0/11520,1/11520;0/11520,1/11520;0/0,1/0;0/0,1/0;0/1,1/2;0/7,1/6;0/3,1/2;0/5,1/5;0/138,1/171;0/175,1/177;0/169,1/220;0/1143,1/1136
11580;311;356;2;2;0/9883.38,1/9373.56;0/92,1/166.27;0/11580,1/11580;0/11580,1/11580;0/0,1/0;0/0,1/3;0/1,1/1;0/14,1/11;0/3,1/2;0/5,1/5;0/139,1/172;0/177,1/179;0/170,1/222;0/1149,1/1142
