#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;66.54;2.89;PP/0,TA/0,IS/0.01,PS/0,RB/0,OB/2.78,RP/0
59.99;77.57;3.91;PP/0.3,TA/0.03,IS/0.02,PS/0,RB/0.01,OB/3.14,RP/0
119.96;105.66;11.52;PP/0.39,TA/4.36,IS/0.05,PS/4.33,RB/0.01,OB/6.17,RP/0
179.98;109.4;20.99;PP/0.47,TA/5.81,IS/0.08,PS/5.77,RB/0.01,OB/13.88,RP/0
239.6;121.69;29.96;PP/0.59,TA/10.71,IS/0.12,PS/10.67,RB/0.01,OB/17.6,RP/0
299.91;122.96;38.93;PP/0.69,TA/14.92,IS/0.16,PS/14.87,RB/0.01,OB/22.06,RP/0
359.86;123;47.25;PP/0.87,TA/18.01,IS/0.2,PS/17.95,RB/0.01,OB/26.83,RP/0
419.98;124.82;52.72;PP/0.98,TA/18.63,IS/0.25,PS/18.56,RB/0.01,OB/31.31,RP/0
479.99;129.28;58.18;PP/1.13,TA/19.42,IS/0.3,PS/19.35,RB/0.01,OB/35.6,RP/0
539.93;130.36;64.95;PP/1.23,TA/20.26,IS/0.35,PS/20.18,RB/0.01,OB/41.21,RP/0
599.96;129.91;71.66;PP/1.34,TA/20.84,IS/0.38,PS/20.76,RB/0.01,OB/47.02,RP/0
659.96;129.64;76.74;PP/1.44,TA/21.57,IS/0.43,PS/21.48,RB/0.01,OB/51.04,RP/0
719.96;129.5;82.93;PP/1.59,TA/22.09,IS/0.47,PS/22.01,RB/0.01,OB/56.33,RP/0
779.98;128.08;89.45;PP/1.73,TA/22.74,IS/0.52,PS/22.65,RB/0.01,OB/61.84,RP/0
839.97;128.08;94.91;PP/1.87,TA/23.42,IS/0.54,PS/23.33,RB/0.01,OB/66.28,RP/0
899.95;127.93;101.2;PP/2.03,TA/24.19,IS/0.58,PS/24.09,RB/0.01,OB/71.4,RP/0
959.98;127.91;107.21;PP/2.17,TA/24.69,IS/0.61,PS/24.59,RB/0.01,OB/76.5,RP/0
1019.97;133.44;115.2;PP/2.38,TA/25.54,IS/0.66,PS/25.43,RB/0.01,OB/83.14,RP/0
1079.94;134.19;121.6;PP/2.54,TA/26.05,IS/0.68,PS/25.94,RB/0.01,OB/88.66,RP/0
1139.89;134.13;128.93;PP/2.71,TA/26.67,IS/0.71,PS/26.56,RB/0.01,OB/94.99,RP/0
1199.99;134.81;136.6;PP/2.84,TA/27.42,IS/0.73,PS/27.31,RB/0.01,OB/101.57,RP/0
1259.98;134.5;142.95;PP/2.97,TA/28.05,IS/0.77,PS/27.92,RB/0.01,OB/106.94,RP/0
1319.97;133.99;150.03;PP/3.13,TA/28.59,IS/0.82,PS/28.46,RB/0.01,OB/113.12,RP/0
1379.95;133.77;156.09;PP/3.27,TA/29.24,IS/0.87,PS/29.11,RB/0.01,OB/118.13,RP/0
1439.91;134.16;162.75;PP/3.42,TA/29.89,IS/0.92,PS/29.75,RB/0.01,OB/123.74,RP/0
1499.99;132.29;169.9;PP/3.6,TA/30.76,IS/0.97,PS/30.62,RB/0.01,OB/129.59,RP/0
1559.96;132.79;174.9;PP/3.72,TA/31.29,IS/1.01,PS/31.15,RB/0.01,OB/133.74,RP/0
1619.96;136.73;183.82;PP/4.08,TA/32.01,IS/1.05,PS/31.86,RB/0.01,OB/141.32,RP/0
1679.97;139.11;190.57;PP/4.22,TA/32.33,IS/1.09,PS/32.18,RB/0.01,OB/147.37,RP/0
1739.96;140.76;197.34;PP/4.38,TA/32.77,IS/1.12,PS/32.61,RB/0.01,OB/153.32,RP/0
1799.99;140.35;203.62;PP/4.55,TA/33.54,IS/1.16,PS/33.38,RB/0.01,OB/158.44,RP/0
1859.96;151.55;303.65;PP/4.72,TA/34.4,IS/1.19,PS/34.24,RB/0.01,OB/257.07,RP/0
1919.96;155.05;396.02;PP/4.86,TA/34.9,IS/1.22,PS/34.73,RB/0.01,OB/348.47,RP/0
1979.94;290.75;542.09;PP/5.02,TA/35.5,IS/1.24,PS/35.33,RB/0.01,OB/493.37,RP/0
2040;3205.62;675.84;PP/5.21,TA/36.21,IS/1.27,PS/36.04,RB/0.01,OB/625.78,RP/0
2100;477.32;763.19;PP/5.32,TA/36.93,IS/1.29,PS/36.75,RB/0.01,OB/711.98,RP/0
2160;198.22;798.97;PP/5.48,TA/37.29,IS/1.31,PS/37.11,RB/0.01,OB/746.89,RP/0
2219.99;198.2;859.47;PP/5.66,TA/37.67,IS/1.34,PS/37.48,RB/0.01,OB/806.56,RP/0
2279.89;201.13;904.87;PP/5.84,TA/38.1,IS/1.36,PS/37.9,RB/0.01,OB/850.97,RP/0
2339.96;201.87;939.55;PP/6,TA/38.67,IS/1.37,PS/38.47,RB/0.01,OB/884.6,RP/0
2399.99;203.31;1030.64;PP/6.22,TA/39.28,IS/1.39,PS/39.07,RB/0.01,OB/974.43,RP/0
2459.96;205.8;1076.12;PP/6.47,TA/39.56,IS/1.4,PS/39.35,RB/0.01,OB/1019.12,RP/0
2519.96;206.96;1121.98;PP/6.6,TA/40.14,IS/1.41,PS/39.92,RB/0.01,OB/1064.01,RP/0
2579.91;199.99;1133.95;PP/6.75,TA/40.45,IS/1.42,PS/40.23,RB/0.01,OB/1075.3,RP/0
2640;199.57;1140.66;PP/6.9,TA/40.91,IS/1.43,PS/40.7,RB/0.01,OB/1081.19,RP/0
2699.98;199.32;1148.76;PP/7.09,TA/41.25,IS/1.43,PS/41.03,RB/0.01,OB/1088.55,RP/0
2759.92;204.98;1156.03;PP/7.24,TA/41.63,IS/1.44,PS/41.4,RB/0.01,OB/1095.1,RP/0
2819.99;204.43;1180.58;PP/7.4,TA/42.15,IS/1.44,PS/41.91,RB/0.01,OB/1118.75,RP/0
2879.97;204.1;1191.58;PP/7.57,TA/42.73,IS/1.45,PS/42.5,RB/0.01,OB/1128.73,RP/0
2939.94;209.39;1215.34;PP/7.72,TA/43.06,IS/1.46,PS/42.82,RB/0.01,OB/1151.78,RP/0
2999.99;219.83;1221.99;PP/7.93,TA/43.57,IS/1.46,PS/43.33,RB/0.01,OB/1157.51,RP/0
3059.86;228.93;1239.95;PP/8.07,TA/43.76,IS/1.47,PS/43.51,RB/0.01,OB/1174.94,RP/0
3119.64;231.14;1312.17;PP/8.3,TA/44.7,IS/1.47,PS/44.45,RB/0.01,OB/1245.74,RP/0
3179.97;230.98;1319.74;PP/8.43,TA/45.22,IS/1.47,PS/44.97,RB/0.01,OB/1252.48,RP/0
3239.97;231.38;1349.17;PP/8.61,TA/45.52,IS/1.48,PS/45.26,RB/0.01,OB/1281.2,RP/0
3299.96;231.33;1357;PP/8.72,TA/46.18,IS/1.48,PS/45.92,RB/0.01,OB/1288.05,RP/0
3359.95;234.54;1366.29;PP/8.92,TA/46.65,IS/1.48,PS/46.39,RB/0.01,OB/1296.47,RP/0
3419.96;233.7;1374.23;PP/9.08,TA/47,IS/1.48,PS/46.73,RB/0.01,OB/1303.69,RP/0
3479.73;235.41;1382.87;PP/9.46,TA/47.44,IS/1.48,PS/47.17,RB/0.01,OB/1311.33,RP/0
3539.96;234.68;1390.73;PP/9.64,TA/47.71,IS/1.48,PS/47.44,RB/0.01,OB/1318.53,RP/0
3599.93;232.65;1398.55;PP/9.79,TA/48.05,IS/1.48,PS/47.77,RB/0.01,OB/1325.65,RP/0
3659.8;231.38;1413.62;PP/9.91,TA/48.51,IS/1.48,PS/48.23,RB/0.01,OB/1339.96,RP/0
3719.98;240.85;1420.15;PP/10.03,TA/48.77,IS/1.48,PS/48.49,RB/0.01,OB/1345.95,RP/0
3779.98;250.96;1427.06;PP/10.17,TA/49.02,IS/1.48,PS/48.74,RB/0.01,OB/1352.32,RP/0
3839.85;251.66;1432.39;PP/10.3,TA/49.26,IS/1.48,PS/48.98,RB/0.01,OB/1357.16,RP/0
3899.86;251.7;1441.54;PP/10.42,TA/49.33,IS/1.48,PS/49.04,RB/0.01,OB/1365.97,RP/0
3959.92;251.5;1447.64;PP/10.67,TA/49.42,IS/1.48,PS/49.13,RB/0.01,OB/1371.63,RP/0
4019.99;251.86;1457.23;PP/10.79,TA/49.43,IS/1.48,PS/49.14,RB/0.01,OB/1380.92,RP/0
4079.99;256.13;1463.3;PP/10.91,TA/49.51,IS/1.48,PS/49.22,RB/0.01,OB/1386.67,RP/0
4139.8;263.09;1471.97;PP/11.01,TA/49.62,IS/1.48,PS/49.32,RB/0.01,OB/1395.01,RP/0
4199.97;264.47;1479.83;PP/11.1,TA/49.97,IS/1.48,PS/49.67,RB/0.01,OB/1402.27,RP/0
4259.97;1557.09;1499.67;PP/11.19,TA/50.28,IS/1.48,PS/49.98,RB/0.01,OB/1421.59,RP/0
4319.88;1562.16;1507.19;PP/11.35,TA/50.56,IS/1.48,PS/50.26,RB/0.01,OB/1428.54,RP/0
4379.99;1622.07;1514.72;PP/11.44,TA/50.77,IS/1.48,PS/50.47,RB/0.01,OB/1435.65,RP/0
4439.91;1628.37;1521.16;PP/11.6,TA/50.92,IS/1.48,PS/50.62,RB/0.01,OB/1441.64,RP/0
4499.98;1633.55;1530.41;PP/11.69,TA/51.15,IS/1.48,PS/50.85,RB/0.01,OB/1450.46,RP/0
4559.99;3333.75;1562.78;PP/11.82,TA/51.35,IS/1.48,PS/51.04,RB/0.01,OB/1482.36,RP/0
4619.96;3332.05;1572.87;PP/11.94,TA/51.5,IS/1.48,PS/51.2,RB/0.01,OB/1492.02,RP/0
4679.85;3336.02;1580.72;PP/12.07,TA/51.63,IS/1.48,PS/51.32,RB/0.01,OB/1499.47,RP/0
4739.96;3339.24;1587.96;PP/12.17,TA/51.83,IS/1.48,PS/51.53,RB/0.01,OB/1506.31,RP/0
4799.97;3341.92;1594.73;PP/12.23,TA/51.95,IS/1.48,PS/51.64,RB/0.01,OB/1512.8,RP/0
4859.97;3346.43;1603.74;PP/12.35,TA/52.16,IS/1.48,PS/51.85,RB/0.01,OB/1521.36,RP/0
4919.94;3351.04;1612.79;PP/12.44,TA/52.41,IS/1.48,PS/52.1,RB/0.01,OB/1529.93,RP/0
4980;3354.44;1622.26;PP/12.53,TA/52.61,IS/1.48,PS/52.3,RB/0.01,OB/1539,RP/0
5039.8;3357.77;1630.6;PP/12.6,TA/52.83,IS/1.48,PS/52.52,RB/0.01,OB/1546.95,RP/0
5099.99;3360.27;1636.68;PP/12.65,TA/52.95,IS/1.48,PS/52.64,RB/0.01,OB/1552.76,RP/0
5159.96;3362.77;1644.19;PP/12.75,TA/53.07,IS/1.48,PS/52.76,RB/0.01,OB/1559.93,RP/0
5219.61;3366.57;1652.32;PP/12.86,TA/53.15,IS/1.48,PS/52.84,RB/0.01,OB/1567.75,RP/0
5279.92;898.24;1660.64;PP/12.95,TA/53.29,IS/1.48,PS/52.98,RB/0.01,OB/1575.7,RP/0
5339.94;898.07;1667.93;PP/13.03,TA/53.47,IS/1.48,PS/53.16,RB/0.01,OB/1582.63,RP/0
5399.75;898;1674.63;PP/13.12,TA/53.65,IS/1.48,PS/53.33,RB/0.01,OB/1588.95,RP/0
5459.84;486.21;1740.76;PP/13.35,TA/53.88,IS/1.48,PS/53.56,RB/0.01,OB/1654.41,RP/0
5519.89;1361.4;1876.3;PP/13.46,TA/54.26,IS/1.48,PS/53.94,RB/0.01,OB/1789.24,RP/0
5579.98;933.63;1966.61;PP/13.59,TA/54.63,IS/1.48,PS/54.31,RB/0.01,OB/1878.85,RP/0
5639.89;420.96;1973.84;PP/13.67,TA/54.76,IS/1.48,PS/54.44,RB/0.01,OB/1885.75,RP/0
5699.99;426.01;1980.37;PP/13.76,TA/55.03,IS/1.49,PS/54.7,RB/0.01,OB/1891.77,RP/0
5760;438.85;1986.95;PP/13.88,TA/55.19,IS/1.51,PS/54.86,RB/0.01,OB/1897.91,RP/0
5819.99;451.17;2012.85;PP/13.99,TA/55.91,IS/1.52,PS/55.58,RB/0.01,OB/1922.78,RP/0
5879.71;459.75;2051.01;PP/14.14,TA/56.56,IS/1.54,PS/56.22,RB/0.01,OB/1959.94,RP/0
5939.96;462.51;2137.13;PP/14.21,TA/56.8,IS/1.56,PS/56.46,RB/0.02,OB/2045.48,RP/0
5999.99;463.35;2204.96;PP/14.35,TA/57.1,IS/1.58,PS/56.75,RB/0.02,OB/2112.55,RP/0
6059.96;463.02;2234.77;PP/14.51,TA/57.44,IS/1.6,PS/57.09,RB/0.02,OB/2141.61,RP/0
6119.98;462.98;2242.67;PP/14.62,TA/57.57,IS/1.62,PS/57.23,RB/0.02,OB/2149.09,RP/0
6179.91;3355.02;2295.42;PP/14.81,TA/57.79,IS/1.64,PS/57.44,RB/0.02,OB/2201.15,RP/0
6239.96;3363.66;2368.5;PP/15.01,TA/58.07,IS/1.66,PS/57.72,RB/0.02,OB/2273.44,RP/0
6299.98;484.78;2452.24;PP/15.32,TA/58.5,IS/1.68,PS/58.15,RB/0.02,OB/2356.11,RP/0
6359.88;498.03;2543.43;PP/15.8,TA/58.71,IS/1.7,PS/58.35,RB/0.02,OB/2446.31,RP/0
6419.87;499.41;2653.23;PP/15.97,TA/59.12,IS/1.72,PS/58.76,RB/0.02,OB/2555.14,RP/0
6479.98;450.62;2755.83;PP/16.11,TA/59.49,IS/1.73,PS/59.12,RB/0.02,OB/2656.9,RP/0
6539.98;495.42;2866.23;PP/16.25,TA/59.74,IS/1.74,PS/59.38,RB/0.02,OB/2766.55,RP/0
6599.85;489.05;2981.91;PP/16.4,TA/60.15,IS/1.75,PS/59.79,RB/0.02,OB/2881.29,RP/0
6659.98;522.88;3088.37;PP/16.51,TA/60.31,IS/1.77,PS/59.94,RB/0.02,OB/2987.12,RP/0
6719.96;550.91;3198;PP/16.71,TA/60.44,IS/1.78,PS/60.07,RB/0.02,OB/3096.06,RP/0
6779.96;553.85;3296.03;PP/16.83,TA/60.61,IS/1.78,PS/60.24,RB/0.02,OB/3193.52,RP/0
6839.97;894.52;3525.22;PP/16.96,TA/60.72,IS/1.79,PS/60.34,RB/0.02,OB/3422.15,RP/0
6899.86;401.93;3607.09;PP/17.1,TA/60.83,IS/1.82,PS/60.45,RB/0.02,OB/3503.49,RP/0
6959.95;433.68;3664.8;PP/17.56,TA/61.02,IS/1.85,PS/60.64,RB/0.02,OB/3560.3,RP/0
7019.98;467.43;3738.5;PP/17.73,TA/61.4,IS/1.87,PS/61.01,RB/0.02,OB/3633.17,RP/0
7079.99;478.11;3819.63;PP/17.86,TA/61.74,IS/1.89,PS/61.35,RB/0.02,OB/3713.56,RP/0
7139.91;478.32;3926.24;PP/18.05,TA/62.06,IS/1.91,PS/61.67,RB/0.02,OB/3819.32,RP/0
7200;519.31;4028.65;PP/18.15,TA/62.38,IS/1.94,PS/61.99,RB/0.02,OB/3921,RP/0
