layer,metric,empty,loaded,total,unit
L1,orders_completed,,,3713,orders
L1,orders_per_hour,,,1856.5,orders/h
L1,total_energy_with_support_kJ,,,46580.046552999,kJ
L1,total_energy_mech_kJ,,,14331.8027619498,kJ
L1,energy_total_with_support_per_order_kJ,,,12.5451243072984,kJ/order
L1,energy_mech_per_order_kJ,,,3.85989840074058,kJ/order
L1,total_distance_m,,,165875.503875276,m
L1,order_distance_m,,,44.6742536696139,m/order
L1,system_order_pile_on,,,4.32246798603027,orders/output_station_arrival
L1,input_station_arrivals,,,657,count
L1,output_station_arrivals,,,859,count
L1,station_arrivals_total,,,1516,count
L2,trip_count,2156,3046,5202,trips
L2,distance_m,61989,104115,166104,m
L2,total_time_sec,53294.6212043356,105708.198939648,159002.820143984,s
L2,total_move_turn_energy_kJ,4008.34442917574,9691.63428685955,13699.9787160353,kJ
L2,move_turn_pct_of_mech,27.9681802474822,67.6232742512363,,%
L2,avg_distance_per_trip_m,28.7518552875696,34.1808929743926,,m/trip
L2,avg_time_per_trip_sec,24.7192120613801,34.7039392447958,,s/trip
L2,avg_energy_per_trip_kJ,1.85915789850452,3.18175780921194,,kJ/trip
L3,e1_accel_kJ,,,2580.00402742178,kJ
L3,e2_decel_kJ,,,0,kJ
L3,e3_cruise_kJ,,,9006.17402246042,kJ
L3,e4_rotation_kJ,,,2113.8006661531,kJ
L3,e5_lift_kJ,,,631.824045914492,kJ
L3,e1_pct_of_mech,,,18.0019504194655,%
L3,e2_pct_of_mech,,,0,%
L3,e3_pct_of_mech,,,62.840482610962,%
L3,e4_pct_of_mech,,,14.749021468291,%
L3,e5_pct_of_mech,,,4.40854550128162,%
L4,turn_count,4281,12246,16527,events
L4,turn_energy_kJ,439.50167917574,1674.29898697736,2113.8006661531,kJ
L4,turn_pct_of_total,0.943540661076139,3.59445537494757,,%
L4,turn_pct_of_state,10.9646685044508,17.2757136456073,,%
L4,turn_per_trip,1.98562152133581,4.02035456336179,,per trip
L4,turn_per_m,0.0690606397909306,0.117619939489987,,per m
L5,wait_time_sec,1227.62499337388,4864.83587840432,6092.46087177819,s
L5,wait_energy_kJ,110.486249403649,437.835229056389,548.321478460037,kJ
L5,wait_pct_of_total,0.237196519926053,0.939963055979812,,%
L5,wait_ratio_mean,0.0239621250009081,0.0252298159785417,0.0246976197003655,ratio
L5,wait_ratio_median,0.00633145148522664,0.00595829195628013,0.00613657208267176,ratio
L5,wait_ratio_p95,0.10713003967976,0.121759930633472,0.117779471014505,ratio
L6,composition_move_pct,,,24.8736935818632,%
L6,composition_turn_pct,,,4.53799603602371,%
L6,composition_lift_pct,,,1.35642639428365,%
L6,composition_wait_pct,,,1.17715957590586,%
L6,composition_support_pct,,,68.0547244119236,%
L6,energy_empty_to_loaded_ratio,,,0.413588081280623,ratio
L6,effective_motion_ratio,,,0.96168331564018,ratio
L6,wait_energy_per_order_kJ,,,0.147676132092658,kJ/order
L6,energy_per_m_empty_J,64.66218892345,,,J/m
L6,energy_per_m_loaded_J,,93.0858597402829,,J/m
