Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;13.50;0.50;158;0;111;14.144811434944;46.3765269881577;10.0444444444443;40.1888888888789;1.42342342342342;5631.28563496093;7200
InputStation1;23.50;0.50;158;0;106;14.9126056387696;55.9928707326024;10.0444444444443;40.1576839863653;1.49056603773585;5630.99626992225;7200
InputStation2;33.50;0.50;175;0;118;14.7538770881654;52.6677288555084;10.0444444444443;40.2111111111112;1.48305084745763;5461.73283532124;7200
InputStation3;43.50;0.50;143;0;90;15.6469978358251;50.0262050251603;10.0444444444443;40.2388888888918;1.58888888888889;5783.83037516564;7200
InputStation4;53.50;0.50;158;0;109;14.4885414433002;51.1204159883571;10.0444444444443;40.2722222222237;1.44954128440367;5637.20845589639;7200
InputStation5;63.50;0.50;174;0;117;14.7848624211521;54.9824358736109;10.0444444444443;40.4223160136352;1.48717948717949;5480.43638529247;7200
OutputStation0;81.50;11.50;705;531;73;97.9055831317287;2136.97722977997;12.4145382358611;271.139444444445;9.65753424657534;200.974379424662;7200
OutputStation1;81.50;17.50;707;549;69;104.623621724864;2371.62918935835;10.0444444444447;263.517316013632;10.2463768115942;181.95813827384;7200
OutputStation2;81.50;23.50;707;549;66;108.927324544423;2204.54265754887;20.052777777777;271.153419931825;10.7121212121212;188.945014385624;7200
OutputStation3;81.50;29.50;703;539;68;105.316527350495;2271.0501284439;12.3852813742333;250.975555555558;10.3382352941176;221.301876679168;7200
OutputStation4;81.50;35.50;707;537;71;101.256027579828;1968.86332469351;11.7874098050552;243.86453823586;9.95774647887324;187.680837213243;7200
OutputStation5;81.50;41.50;701;528;74;95.1079850604462;1863.73721314528;12.541666666667;180.810281374239;9.47297297297297;237.931787591961;7200
OutputStation6;0.50;14.50;704;549;69;103.72257063537;1935.48086095407;22.7346320272713;213.340995740999;10.2028985507246;215.177474257585;7200
OutputStation7;0.50;20.50;701;521;65;109.206104564713;2128.83626206487;22.3611111111059;232.944819610107;10.7846153846154;251.004068995188;7200
OutputStation8;0.50;26.50;699;500;74;96.4235742578169;2163.60186150719;22.0972222222213;210.41323954192;9.44594594594595;260.913759133246;7200
OutputStation9;0.50;32.50;706;528;68;104.175462821925;1737.37434895528;22.2111111111117;213.904249668697;10.3823529411765;195.872871569056;7200
OutputStation10;0.50;38.50;710;511;71;101.67077671311;1808.28811410265;12.605555555554;213.454632027284;10;156.096842069136;7200
OutputStation11;0.50;44.50;693;506;79;89.9390934679396;1990.77712873663;11.5249999999987;212.654170263134;8.77215189873418;324.226446972786;7200
