>>> Bots
Bot0:
DistanceTraveled: 1216.87083344393
DistanceEstimated: 1119
NumberOfPickups: 25
NumberOfSetdowns: 24
NumCollisions: 0
TotalTimeMoving: 1218.53333340289
None: 0.0444444444444445
ParkPod: 384.933333405874
RepositionPod: 0
Insert: 1603.59999999302
Extract: 0
Rest: 12297.9111110461
PickupPod: 55.5555555553578
SetdownPod: 53.3333333331679
GetItems: 360.933333331694
PutItems: 0
Rest: 12111.6444443799
Move: 1705.02222228935
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 25
SetdownPod_Count: 24
GetItems_Count: 25
PutItems_Count: 0
Rest_Count: 2411
Move_Count: 94
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot1:
DistanceTraveled: 785.015312512928
DistanceEstimated: 723
NumberOfPickups: 20
NumberOfSetdowns: 19
NumCollisions: 0
TotalTimeMoving: 867.422222294432
None: 0.0444444444444445
ParkPod: 285.6444444439
RepositionPod: 0
Insert: 0
Extract: 3577.86666673393
Rest: 10441.1555554894
PickupPod: 44.444444444332
SetdownPod: 42.2222222221649
GetItems: 0
PutItems: 1697.86666666266
Rest: 10222.8444443786
Move: 2297.3333334039
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 20
SetdownPod_Count: 19
GetItems_Count: 0
PutItems_Count: 19
Rest_Count: 2035
Move_Count: 79
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot2:
DistanceTraveled: 3556.71667061317
DistanceEstimated: 3230
NumberOfPickups: 76
NumberOfSetdowns: 75
NumCollisions: 0
TotalTimeMoving: 3497.95555561037
None: 0.0444444444444445
ParkPod: 1340.35555554808
RepositionPod: 0
Insert: 4261.33333338437
Extract: 0
Rest: 8707.911111068
PickupPod: 168.888888887956
SetdownPod: 166.666666665765
GetItems: 1173.37777777061
PutItems: 0
Rest: 8485.02222218008
Move: 4315.68888894048
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 76
SetdownPod_Count: 75
GetItems_Count: 75
PutItems_Count: 0
Rest_Count: 1688
Move_Count: 245
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
