#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;2;2;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/11;0/0,1/0;0/12,1/11;0/3,1/2;0/5,1/5;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0
2099.96;23;38;2;2;0/1990.36,1/1820.93;0/63.2,1/54.58;0/2099.96,1/2099.96;0/2099.96,1/2099.96;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/6;0/3,1/2;0/5,1/5;0/7,1/16;0/20,1/18;0/11,1/28;0/204,1/205
2159.96;23;40;2;2;0/2050.36,1/1880.93;0/63.69,1/54.98;0/2159.96,1/2159.96;0/2159.96,1/2159.96;0/0,1/17;0/0,1/0;0/3,1/23;0/9,1/9;0/3,1/2;0/5,1/5;0/7,1/16;0/21,1/19;0/11,1/28;0/210,1/211
2219.96;26;42;2;2;0/2080.36,1/1906.84;0/64.04,1/55.33;0/2219.96,1/2219.96;0/2219.96,1/2219.96;0/1,1/18;0/0,1/0;0/1,1/20;0/7,1/5;0/3,1/2;0/5,1/5;0/9,1/17;0/22,1/20;0/14,1/32;0/216,1/217
2279.96;28;43;2;2;0/2130.36,1/1940.93;0/64.53,1/55.87;0/2279.96,1/2279.96;0/2279.96,1/2279.96;0/0,1/14;0/0,1/0;0/0,1/18;0/11,1/7;0/3,1/2;0/5,1/5;0/10,1/18;0/22,1/21;0/15,1/34;0/222,1/223
2340;30;43;2;2;0/2190.4,1/1960.98;0/64.89,1/56.31;0/2340,1/2340;0/2340,1/2340;0/0,1/12;0/0,1/0;0/0,1/14;0/11,1/7;0/3,1/2;0/5,1/5;0/10,1/20;0/22,1/21;0/15,1/38;0/228,1/229
2400;32;44;2;2;0/2250.4,1/1995.69;0/65.24,1/56.71;0/2400,1/2400;0/2400,1/2400;0/1,1/10;0/0,1/0;0/1,1/11;0/7,1/8;0/3,1/2;0/5,1/5;0/10,1/22;0/22,1/22;0/15,1/41;0/234,1/235
2460;33;45;2;2;0/2310.4,1/2020.98;0/65.73,1/57.16;0/2460,1/2460;0/2460,1/2460;0/0,1/6;0/0,1/0;0/1,1/8;0/8,1/7;0/3,1/2;0/5,1/5;0/10,1/23;0/23,1/22;0/15,1/44;0/240,1/241
2520;36;46;2;2;0/2360.4,1/2050.98;0/66.13,1/57.56;0/2520,1/2520;0/2520,1/2520;0/0,1/4;0/0,1/0;0/0,1/5;0/5,1/8;0/3,1/2;0/5,1/5;0/11,1/25;0/23,1/23;0/16,1/47;0/246,1/247
2580;38;47;2;2;0/2420.4,1/2090.98;0/66.67,1/58.04;0/2580,1/2580;0/2580,1/2580;0/0,1/2;0/0,1/0;0/0,1/3;0/8,1/7;0/3,1/2;0/5,1/5;0/11,1/27;0/24,1/23;0/16,1/49;0/252,1/253
2640;40;48;2;2;0/2480.4,1/2130.98;0/67.07,1/58.49;0/2640,1/2640;0/2640,1/2640;0/0,1/0;0/0,1/0;0/0,1/1;0/9,1/10;0/3,1/2;0/5,1/5;0/11,1/29;0/24,1/24;0/16,1/51;0/258,1/259
2700;41;50;2;2;0/2540.4,1/2180.98;0/67.51,1/58.89;0/2700,1/2700;0/2700,1/2700;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/11;0/3,1/2;0/5,1/5;0/11,1/30;0/25,1/25;0/16,1/52;0/264,1/265
2760;41;50;2;2;0/2600.4,1/2240.98;0/67.91,1/59.29;0/2760,1/2760;0/2760,1/2760;0/0,1/1;0/0,1/0;0/0,1/1;0/8,1/12;0/3,1/2;0/5,1/5;0/11,1/30;0/25,1/25;0/16,1/52;0/270,1/271
2820;41;52;2;2;0/2660.4,1/2300.98;0/68.36,1/59.6;0/2820,1/2820;0/2820,1/2820;0/0,1/1;0/0,1/2;0/0,1/1;0/8,1/8;0/3,1/2;0/5,1/5;0/11,1/30;0/26,1/26;0/16,1/52;0/276,1/277
2880;42;53;2;2;0/2720.4,1/2350.98;0/68.76,1/60;0/2880,1/2880;0/2880,1/2880;0/0,1/0;0/0,1/0;0/1,1/0;0/6,1/8;0/3,1/2;0/5,1/5;0/11,1/31;0/27,1/26;0/16,1/53;0/282,1/282
2940;43;55;2;2;0/2770.4,1/2410.98;0/69.2,1/60.4;0/2940,1/2940;0/2940,1/2940;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/7;0/3,1/2;0/5,1/5;0/12,1/31;0/28,1/27;0/17,1/53;0/288,1/288
3000;43;56;2;2;0/2830.4,1/2470.98;0/69.6,1/60.8;0/3000,1/3000;0/3000,1/3000;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/7;0/3,1/2;0/5,1/5;0/12,1/31;0/29,1/27;0/17,1/53;0/294,1/294
3060;43;56;2;2;0/2890.4,1/2530.98;0/70,1/61.24;0/3060,1/3060;0/3060,1/3060;0/1,1/0;0/0,1/0;0/1,1/0;0/6,1/7;0/3,1/2;0/5,1/5;0/12,1/31;0/29,1/27;0/17,1/53;0/299,1/300
3120;44;59;2;2;0/2943.91,1/2590.98;0/70.44,1/61.73;0/3120,1/3120;0/3120,1/3120;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/12;0/3,1/2;0/5,1/5;0/13,1/31;0/31,1/28;0/18,1/53;0/305,1/306
3180;44;60;2;2;0/3000.4,1/2650.98;0/70.84,1/62.04;0/3180,1/3180;0/3180,1/3180;0/0,1/1;0/0,1/0;0/0,1/1;0/14,1/8;0/3,1/2;0/5,1/5;0/13,1/31;0/31,1/29;0/18,1/53;0/311,1/312
3240;45;60;2;2;0/3060.4,1/2700.98;0/71.2,1/62.44;0/3240,1/3240;0/3240,1/3240;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/8;0/3,1/2;0/5,1/5;0/13,1/32;0/31,1/29;0/18,1/54;0/317,1/318
3300;45;61;2;2;0/3120.4,1/2760.98;0/71.56,1/62.89;0/3300,1/3300;0/3300,1/3300;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/7;0/3,1/2;0/5,1/5;0/13,1/32;0/32,1/29;0/18,1/54;0/323,1/324
3360;45;62;2;2;0/3180.4,1/2820.98;0/72.04,1/63.38;0/3360,1/3360;0/3360,1/3360;0/1,1/7;0/0,1/0;0/5,1/11;0/10,1/8;0/3,1/2;0/5,1/5;0/13,1/32;0/32,1/30;0/18,1/54;0/329,1/330
3420;48;63;2;2;0/3220.4,1/2862.58;0/72.44,1/63.78;0/3420,1/3420;0/3420,1/3420;0/0,1/7;0/0,1/0;0/3,1/9;0/8,1/13;0/3,1/2;0/5,1/5;0/15,1/33;0/32,1/31;0/20,1/56;0/335,1/336
3480;52;64;2;2;0/3250.4,1/2899.11;0/72.84,1/64.13;0/3480,1/3480;0/3480,1/3480;0/0,1/4;0/0,1/0;0/1,1/6;0/7,1/11;0/3,1/2;0/5,1/5;0/17,1/35;0/33,1/31;0/23,1/59;0/341,1/342
3540;54;66;2;2;0/3300.4,1/2930.98;0/73.29,1/64.53;0/3540,1/3540;0/3540,1/3540;0/0,1/2;0/0,1/0;0/0,1/4;0/6,1/10;0/3,1/2;0/5,1/5;0/18,1/36;0/34,1/32;0/24,1/61;0/347,1/348
3600;56;66;2;2;0/3360.4,1/2970.98;0/73.78,1/64.93;0/3600,1/3600;0/3600,1/3600;0/0,1/0;0/0,1/0;0/0,1/2;0/9,1/8;0/3,1/2;0/5,1/5;0/18,1/38;0/34,1/32;0/24,1/63;0/353,1/354
3660;58;68;2;2;0/3420.4,1/3010.98;0/74.22,1/65.38;0/3660,1/3660;0/3660,1/3660;0/0,1/0;0/0,1/0;0/0,1/0;0/14,1/13;0/3,1/2;0/5,1/5;0/18,1/40;0/35,1/33;0/24,1/65;0/359,1/360
3720;58;69;2;2;0/3480.4,1/3070.98;0/74.58,1/65.78;0/3720,1/3720;0/3720,1/3720;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/12;0/3,1/2;0/5,1/5;0/18,1/40;0/35,1/34;0/24,1/65;0/365,1/366
3780;58;70;2;2;0/3540.4,1/3130.98;0/74.89,1/66.09;0/3780,1/3780;0/3780,1/3780;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/9;0/3,1/2;0/5,1/5;0/18,1/40;0/36,1/34;0/24,1/65;0/371,1/372
3840;58;70;2;2;0/3600.4,1/3190.98;0/75.38,1/66.53;0/3840,1/3840;0/3840,1/3840;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/9;0/3,1/2;0/5,1/5;0/18,1/40;0/36,1/34;0/24,1/65;0/377,1/378
3900;58;71;2;2;0/3660.4,1/3250.98;0/75.78,1/66.93;0/3900,1/3900;0/3900,1/3900;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/8;0/3,1/2;0/5,1/5;0/18,1/40;0/37,1/34;0/24,1/65;0/383,1/384
3960;58;72;2;2;0/3720.4,1/3310.98;0/76.18,1/67.38;0/3960,1/3960;0/3960,1/3960;0/0,1/0;0/0,1/1;0/0,1/0;0/7,1/10;0/3,1/2;0/5,1/5;0/18,1/40;0/37,1/35;0/24,1/65;0/389,1/390
4020;58;73;2;2;0/3780.4,1/3370.98;0/76.62,1/67.78;0/4020,1/4020;0/4020,1/4020;0/0,1/0;0/0,1/0;0/0,1/0;0/6,1/8;0/3,1/2;0/5,1/5;0/18,1/40;0/38,1/35;0/24,1/65;0/395,1/396
4080;58;75;2;2;0/3840.4,1/3430.98;0/77.11,1/68.22;0/4080,1/4080;0/4080,1/4080;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/8;0/3,1/2;0/5,1/5;0/18,1/40;0/39,1/36;0/24,1/65;0/401,1/402
4140;58;77;2;2;0/3900.4,1/3490.98;0/77.33,1/68.44;0/4140,1/4140;0/4140,1/4140;0/0,1/0;0/0,1/0;0/0,1/0;0/6,1/10;0/3,1/2;0/5,1/5;0/18,1/40;0/40,1/37;0/24,1/65;0/407,1/408
4200;58;78;2;2;0/3960.4,1/3550.98;0/77.56,1/68.62;0/4200,1/4200;0/4200,1/4200;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/13;0/3,1/2;0/5,1/5;0/18,1/40;0/41,1/37;0/24,1/65;0/413,1/414
4260;58;79;2;2;0/4020.4,1/3610.98;0/77.78,1/68.71;0/4260,1/4260;0/4260,1/4260;0/0,1/0;0/0,1/0;0/0,1/0;0/14,1/10;0/3,1/2;0/5,1/5;0/18,1/40;0/41,1/38;0/24,1/65;0/419,1/420
4320;58;79;2;2;0/4080.4,1/3670.98;0/77.87,1/68.84;0/4320,1/4320;0/4320,1/4320;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/7;0/3,1/2;0/5,1/5;0/18,1/40;0/41,1/38;0/24,1/65;0/425,1/426
4380;58;80;2;2;0/4140.4,1/3730.98;0/77.96,1/69.02;0/4380,1/4380;0/4380,1/4380;0/1,1/9;0/0,1/0;0/8,1/13;0/10,1/8;0/3,1/2;0/5,1/5;0/18,1/40;0/41,1/39;0/24,1/65;0/431,1/432
4440;62;82;2;2;0/4160.58,1/3751.16;0/78.09,1/69.16;0/4440,1/4440;0/4440,1/4440;0/0,1/8;0/0,1/1;0/4,1/10;0/8,1/7;0/3,1/2;0/5,1/5;0/20,1/42;0/42,1/40;0/28,1/69;0/437,1/438
4500;66;82;2;2;0/4180.76,1/3781.29;0/78.22,1/69.38;0/4500,1/4500;0/4500,1/4500;0/0,1/6;0/0,1/0;0/0,1/7;0/10,1/7;0/3,1/2;0/5,1/5;0/22,1/44;0/42,1/40;0/32,1/72;0/443,1/444
4560;67;83;2;2;0/4240.76,1/3831.33;0/78.31,1/69.56;0/4560,1/4560;0/4560,1/4560;0/0,1/5;0/0,1/0;0/0,1/7;0/7,1/11;0/3,1/2;0/5,1/5;0/22,1/45;0/42,1/41;0/32,1/73;0/449,1/450
4620;69;83;2;2;0/4300.76,1/3871.42;0/78.44,1/69.69;0/4620,1/4620;0/4620,1/4620;0/1,1/5;0/0,1/0;0/1,1/6;0/7,1/10;0/3,1/2;0/5,1/5;0/22,1/47;0/42,1/41;0/32,1/75;0/455,1/456
4680;71;85;2;2;0/4360.76,1/3911.51;0/78.62,1/69.82;0/4680,1/4680;0/4680,1/4680;0/0,1/3;0/0,1/0;0/1,1/4;0/6,1/11;0/3,1/2;0/5,1/5;0/22,1/49;0/43,1/42;0/32,1/77;0/461,1/462
4740;74;86;2;2;0/4410.8,1/3953.16;0/78.84,1/69.96;0/4740,1/4740;0/4740,1/4740;0/0,1/1;0/0,1/0;0/1,1/2;0/8,1/8;0/3,1/2;0/5,1/5;0/23,1/51;0/44,1/42;0/33,1/79;0/467,1/468
4800;77;87;2;2;0/4460.84,1/3999.47;0/79.02,1/70.04;0/4800,1/4800;0/4800,1/4800;0/0,1/0;0/0,1/0;0/0,1/0;0/4,1/8;0/3,1/2;0/5,1/5;0/24,1/53;0/44,1/43;0/34,1/81;0/473,1/473
4860;77;88;2;2;0/4520.84,1/4051.69;0/79.24,1/70.27;0/4860,1/4860;0/4860,1/4860;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/11;0/3,1/2;0/5,1/5;0/24,1/53;0/45,1/43;0/34,1/81;0/479,1/479
4920;77;89;2;2;0/4580.84,1/4111.69;0/79.42,1/70.4;0/4920,1/4920;0/4920,1/4920;0/1,1/0;0/0,1/0;0/1,1/1;0/6,1/14;0/3,1/2;0/5,1/5;0/24,1/53;0/45,1/44;0/34,1/81;0/485,1/485
4980;79;90;2;2;0/4630.89,1/4161.73;0/79.64,1/70.53;0/4980,1/4980;0/4980,1/4980;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/13;0/3,1/2;0/5,1/5;0/25,1/54;0/46,1/44;0/35,1/82;0/491,1/491
5040;79;91;2;2;0/4690.89,1/4221.73;0/79.78,1/70.53;0/5040,1/5040;0/5040,1/5040;0/0,1/1;0/0,1/0;0/0,1/1;0/9,1/7;0/3,1/2;0/5,1/5;0/25,1/54;0/47,1/44;0/35,1/82;0/497,1/497
5100;79;93;2;2;0/4750.89,1/4281.73;0/79.91,1/70.76;0/5100,1/5100;0/5100,1/5100;0/0,1/0;0/2,1/0;0/0,1/1;0/8,1/5;0/3,1/2;0/5,1/5;0/25,1/54;0/48,1/45;0/35,1/82;0/503,1/503
5160;80;95;2;2;0/4810.89,1/4331.78;0/80.09,1/70.89;0/5160,1/5160;0/5160,1/5160;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/9;0/3,1/2;0/5,1/5;0/25,1/55;0/48,1/47;0/35,1/83;0/508,1/509
5220;80;95;2;2;0/4870.89,1/4391.78;0/80.18,1/71.07;0/5220,1/5220;0/5220,1/5220;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/10;0/3,1/2;0/5,1/5;0/25,1/55;0/48,1/47;0/35,1/83;0/514,1/515
5280;80;97;2;2;0/4930.89,1/4451.78;0/80.4,1/71.16;0/5280,1/5280;0/5280,1/5280;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/6;0/3,1/2;0/5,1/5;0/25,1/55;0/49,1/48;0/35,1/83;0/520,1/521
5340;80;97;2;2;0/4990.89,1/4511.78;0/80.58,1/71.38;0/5340,1/5340;0/5340,1/5340;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/9;0/3,1/2;0/5,1/5;0/25,1/55;0/49,1/48;0/35,1/83;0/526,1/527
5400;80;98;2;2;0/5050.89,1/4571.78;0/80.67,1/71.47;0/5400,1/5400;0/5400,1/5400;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/3;0/3,1/2;0/5,1/5;0/25,1/55;0/50,1/48;0/35,1/83;0/532,1/533
5459.96;80;100;2;2;0/5110.84,1/4631.73;0/80.84,1/87.82;0/5459.96,1/5459.96;0/5459.96,1/5459.96;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/5;0/3,1/2;0/5,1/5;0/25,1/55;0/50,1/50;0/35,1/83;0/538,1/538
5519.96;80;101;2;2;0/5170.84,1/4691.73;0/80.98,1/88;0/5519.96,1/5519.96;0/5519.96,1/5519.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/7;0/3,1/2;0/5,1/5;0/25,1/55;0/51,1/50;0/35,1/83;0/544,1/544
5579.96;82;102;2;2;0/5220.89,1/4746.53;0/81.07,1/88.13;0/5579.96,1/5579.96;0/5579.96,1/5579.96;0/2,1/10;0/0,1/0;0/4,1/13;0/8,1/6;0/3,1/2;0/5,1/5;0/26,1/56;0/51,1/51;0/36,1/84;0/550,1/550
5639.96;86;103;2;2;0/5259.56,1/4771.91;0/81.2,1/88.27;0/5639.96,1/5639.96;0/5639.96,1/5639.96;0/0,1/6;0/0,1/0;0/1,1/10;0/4,1/7;0/3,1/2;0/5,1/5;0/29,1/57;0/52,1/51;0/39,1/87;0/556,1/556
5699.96;89;105;2;2;0/5301.07,1/4792.89;0/81.47,1/88.49;0/5699.96,1/5699.96;0/5699.96,1/5699.96;0/0,1/4;0/0,1/0;0/0,1/6;0/9,1/12;0/3,1/2;0/5,1/5;0/30,1/59;0/53,1/52;0/40,1/91;0/562,1/562
