idx;bot_id;task_id;trip_id;src_id;dest_id;path_nodes;path_len_m;expected_sec;actual_sec;gap_sec;abs_err_sec;rel_err_pct;stop_go_count;queue_stop_go_count;conflict_wait_sec
0;14;14964925;1;147;16;19;18;14.7107864376269;14.8219025359983;0.111116098371367;0.111116098371367;0.755337580641895;0;0;0.488888888888887
1;4;38945471;1;178;24;15;14;16.9142135623731;18.1107914248871;1.19657786251403;1.19657786251403;7.07439254034195;0;0;2.13333333333333
2;7;7371802;1;148;28;11;10;11.6642135623731;11.5200937914143;-0.144119770958842;0.144119770958842;1.23557212141373;0;0;0.177777777777791
3;12;36283926;1;134;16;6;5;6.66911977096024;6.54722222222266;-0.12189754873758;0.12189754873758;1.8277906668938;0;0;0.133333333333354
4;11;47559048;1;220;20;12;11;15.5441197709602;15.2694444444466;-0.274675326513663;0.274675326513663;1.7670690303533;0;0;0.177777777777806
5;3;27990826;1;221;24;9;8;8.66911977096024;21.1200937914098;12.4509740204496;12.4509740204496;143.624431884743;0;0;7.11111111111191
6;5;56551657;1;137;16;9;8;9.29411977096024;14.7645382358514;5.47041846489114;5.47041846489114;58.8589193995931;0;0;0.177777777777692
7;13;13786063;1;275;28;11;10;13.6225468957064;13.3583333333277;-0.264213562378766;0.264213562378766;1.93953131085965;0;0;0.177777777777692
8;12;5248819;2;135;16;7;6;7.96078643762691;13.4312049025187;5.47041846489178;5.47041846489178;68.7170609053859;0;0;0.177777777777692
9;14;16988450;2;196;20;16;15;17.5857864376269;17.3138888888813;-0.271897548745596;0.271897548745596;1.54612106606639;0;0;0.177777777777692
10;5;49473351;2;113;24;19;18;18.9607864376269;20.7645382358487;1.8037517982218;1.8037517982218;9.51306426110221;0;0;0.177777777777749
11;1;52414096;1;154;28;29;28;30.5024531042936;31.6666666666911;1.1642135623975;1.1642135623975;3.81678666439332;0;0;0.311111111111359
12;3;31527747;2;114;16;14;13;11.3774531042936;16.8089826803132;5.43152957601962;5.43152957601962;47.7394151945122;0;0;0.177777777777919
13;4;35308952;2;238;24;21;20;20.2941197709602;27.7423160136552;7.44819624269499;7.44819624269499;36.7012530070555;0;0;2.22222222222399
14;11;180664;2;191;20;11;10;14.2475468957064;19.9805555555702;5.73300865986373;5.73300865986373;40.2385666938314;0;0;6.13333333333821
15;5;59972204;3;280;28;16;15;17.5857864376269;17.3138888889014;-0.27189754872553;0.27189754872553;1.54612106595229;0;0;0.177777777777919
16;7;5898160;2;150;24;15;14;16.2892135623731;21.7423160136505;5.45310245127736;5.45310245127736;33.4767693381688;0;0;0.266666666666879
17;4;4171212;3;219;24;7;6;7.33578643762691;12.80898268031;5.4731962426831;5.4731962426831;74.6095362674388;0;0;0.177777777777919
18;1;51807421;2;240;20;21;20;23.034307353786;22.7805555555724;-0.253751798213564;0.253751798213564;1.10162547679931;0;0;0.222222222222399
19;5;54018223;4;192;20;12;11;14.9191197709602;14.6472222222326;-0.271897548727654;0.271897548727654;1.82247714946895;0;0;0.177777777777919
20;11;24052218;3;260;28;7;6;9.45588022903976;9.31388888889501;-0.141991340144754;0.141991340144754;1.50161948655703;0;0;0.133333333333439
21;3;13627896;3;224;24;12;11;10.6691197709602;16.142316013646;5.47319624268576;5.47319624268576;51.2994170107921;0;0;0.177777777777919
22;14;64598594;3;134;16;6;5;7.29411977096024;12.7645382358655;5.47041846490529;5.47041846490529;74.9976506649155;0;0;0.177777777777919
23;4;66251615;4;176;20;7;6;8.83088022903976;8.69166666667229;-0.139213562367472;0.139213562367472;1.57644038597282;0;0;0.133333333333439
24;7;1873767;3;286;20;28;27;24.9558802290398;24.6472222222405;-0.30865800679922;0.30865800679922;1.23681474653037;0;0;0.177777777777919
25;1;52024772;3;232;28;5;4;3.41911977096024;3.2555555555557;-0.163564215404536;0.163564215404536;4.78381064020463;0;0;0.0444444444444798
26;11;17261019;4;148;20;5;4;4.04411977096024;3.8805555555557;-0.163564215404536;0.163564215404536;4.04449483863084;0;0;0.0444444444444798
27;5;10637120;5;190;24;6;5;6.66911977096024;12.1423160136428;5.47319624268257;5.47319624268257;82.0677455294003;0;0;0.177777777777919
28;4;15662758;5;134;16;6;5;7.29411977096024;12.7645382358655;5.47041846490529;5.47041846490529;74.9976506649155;0;0;0.177777777777919
29;12;46117208;3;220;24;8;7;8.00245310429357;13.4756493469772;5.47319624268363;5.47319624268363;68.3939808375395;0;0;0.177777777777919
30;7;47857970;4;140;16;12;11;10.6691197709602;16.8978715692022;6.22875179824191;6.22875179824191;58.3811217041133;0;0;0.355555555555839
31;3;37462774;4;193;24;9;8;8.66911977096024;20.0978715692047;11.4287517982445;11.4287517982445;131.832897689664;0;0;2.17777777777951
32;11;35636245;5;112;16;12;11;11.2941197709602;16.7645382358687;5.47041846490847;5.47041846490847;48.4359877161403;0;0;0.177777777777919
33;4;24305863;6;179;24;12;11;12.7892135623731;9.22190253600161;-3.56731102637149;3.56731102637149;27.8931226613246;0;0;0.133333333333439
34;12;8220225;4;148;20;5;4;3.41911977096024;3.2555555555557;-0.163564215404536;0.163564215404536;4.78381064020463;0;0;0.0444444444444798
35;3;22194770;5;177;24;16;15;17.5857864376269;23.0756493469848;5.48986290935794;5.48986290935794;31.2176138885192;0;0;0.266666666666879
36;7;61810725;5;109;16;9;8;8.66911977096024;7.79968031377825;-0.869439457181986;0.869439457181986;10.0291549794297;0;0;0.0888888888889596
37;10;19425615;1;188;24;25;24;23.5808802290398;29.4756493469899;5.89476911795018;5.89476911795018;24.998087690937;0;0;0.266666666666879
38;12;21812325;5;144;16;16;15;13.3357864376269;18.8089826803148;5.47319624268788;5.47319624268788;41.0414209037216;0;0;0.177777777777919
39;14;46202276;4;226;24;14;13;11.3774531042936;16.8089826803132;5.43152957601962;5.43152957601962;47.7394151945122;0;0;0.177777777777919
40;7;60813243;6;239;20;24;23;26.534307353786;22.1138888889052;-4.42041846488076;4.42041846488076;16.6592570363441;0;0;0.222222222222399
41;11;62501259;6;235;20;24;23;25.0441197709602;24.780555555574;-0.263564215386257;0.263564215386257;1.05239959637899;0;0;0.222222222222399
42;3;65582653;6;102;24;33;32;28.9191197709602;35.697871569047;6.7787517980868;6.7787517980868;23.4403807991896;0;0;0.311111111109767
43;10;43182132;2;223;20;15;14;16.9142135623731;24.51388888879;7.59967532641691;7.59967532641691;44.9307045721768;0;0;7.33333333330165
44;13;22543170;2;118;28;26;25;24.2524531042936;24.8534271246494;0.600974020355874;0.600974020355874;2.47799271179491;0;0;0.311111111109767
45;11;28971568;7;112;16;12;11;11.2941197709602;16.7645382357955;5.47041846483526;5.47041846483526;48.4359877154921;0;0;0.17777777777701
46;4;44493491;7;192;24;8;7;8.00245310429357;15.5645382358007;7.56208513150711;7.56208513150711;94.49708774238;0;0;2.17777777776837
47;7;60786689;7;221;24;9;8;8.66911977096024;14.1423160135846;5.47319624262436;5.47319624262436;63.1343941164412;0;0;0.17777777777701
48;3;17249344;7;118;16;18;17;14.6691197709602;20.1423160135587;5.47319624259845;5.47319624259845;37.3110065774599;0;0;0.17777777777701
49;13;30349077;3;270;24;19;18;17.4607864376269;26.0089826802;8.5481962425731;8.5481962425731;48.9565362540159;0;0;3.15555555554192
50;1;56463452;4;224;20;16;15;18.2107864376269;17.9361111110406;-0.274675326586259;0.274675326586259;1.50831117330951;0;0;0.17777777777701
51;11;46471264;8;221;24;9;8;9.29411977096024;20.9423160135552;11.648196242595;11.648196242595;125.328665109203;0;0;6.17777777775109
52;10;39326345;3;140;16;12;11;10.0441197709602;15.5200937913564;5.47597402039619;5.47597402039619;54.5192027302227;0;0;0.222222222221262
53;7;43344261;8;190;24;6;5;6.66911977096024;12.1423160135932;5.47319624263301;5.47319624263301;82.0677455286571;0;0;0.17777777777701
54;1;3449672;5;148;20;5;4;4.04411977096024;3.88055555555502;-0.163564215405218;0.163564215405218;4.0444948386477;0;0;0.0444444444442524
55;12;12799410;6;224;24;12;11;10.6691197709602;16.142316013576;5.47319624261573;5.47319624261573;51.2994170101357;0;0;0.222222222221262
56;10;24448059;4;106;16;6;5;7.29411977096024;12.7645382358128;5.47041846485254;5.47041846485254;74.9976506641923;0;0;0.222222222221262
57;14;1068885;5;196;24;12;11;10.0441197709602;15.5200937913564;5.47597402039619;5.47597402039619;54.5192027302227;0;0;0.17777777777701
58;7;4223224;9;107;16;7;6;7.33578643762691;12.808982680257;5.47319624263013;5.47319624263013;74.6095362667166;0;0;0.17777777777701
59;1;26890566;6;198;20;18;17;18.9191197709602;18.6472222221487;-0.271897548811555;0.271897548811555;1.43715750047157;0;0;0.17777777777701
60;5;58290928;6;192;24;8;7;8.00245310429357;13.6534271246978;5.65097402040426;5.65097402040426;70.6155218500728;0;0;0.17777777777701
61;10;55440644;5;193;20;13;12;16.2058802290398;15.9361111110493;-0.269769117990478;0.269769117990478;1.66463724387566;0;0;0.17777777777701
