#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;6;12;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/0,1/0,2/0,3/0,4/0,5/0;0/10,1/8,2/7,3/6,4/8,5/13,6/13,7/9,8/10,9/10,10/10,11/11;0/0,1/0,2/0,3/0,4/0,5/0;0/10,1/8,2/7,3/6,4/8,5/13,6/13,7/9,8/10,9/10,10/10,11/11;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0
660;92;40;6;12;0/322.14,1/322.64,2/271.96,3/332.13,4/362,5/275.56;0/63.72,1/75.74,2/72.46,3/49.69,4/80.69,5/48.78,6/131.91,7/91.36,8/51.65,9/49.97,10/40.92,11/78.1;0/660,1/660,2/660,3/660,4/660,5/660;0/660,1/660,2/660,3/660,4/660,5/660,6/660,7/660,8/660,9/660,10/660,11/660;0/17,1/12,2/13,3/10,4/12,5/14;0/0,1/0,2/4,3/0,4/0,5/0,6/2,7/0,8/0,9/0,10/1,11/0;0/19,1/14,2/14,3/13,4/13,5/18;0/9,1/8,2/11,3/10,4/11,5/5,6/9,7/11,8/10,9/8,10/11,11/9;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/16,1/14,2/14,3/15,4/15,5/18;0/3,1/3,2/3,3/4,4/3,5/4,6/3,7/4,8/4,9/3,10/2,11/4;0/34,1/34,2/39,3/33,4/30,5/39;0/60,1/59,2/60,3/62,4/59,5/62,6/54,7/58,8/62,9/62,10/63,11/59
719.95;100;44;6;12;0/362.16,1/362.86,2/322.04,3/382.17,4/421.95,5/303.15;0/64.4,1/77.25,2/73.47,3/50.37,4/82.67,5/49.84,6/132.54,7/92.14,8/52.17,9/50.52,10/41.53,11/78.76;0/719.95,1/719.95,2/719.95,3/719.95,4/719.95,5/719.95;0/719.95,1/719.95,2/719.95,3/719.95,4/719.95,5/719.95,6/719.95,7/719.95,8/719.95,9/719.95,10/719.95,11/719.95;0/14,1/11,2/10,3/9,4/10,5/15;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/5,9/0,10/0,11/0;0/18,1/12,2/13,3/12,4/13,5/17;0/12,1/15,2/15,3/9,4/8,5/10,6/9,7/11,8/13,9/10,10/15,11/11;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/18,1/16,2/15,3/16,4/15,5/20;0/3,1/3,2/4,3/4,4/4,5/4,6/3,7/4,8/4,9/4,10/3,11/4;0/36,1/36,2/40,3/34,4/30,5/42;0/66,1/65,2/66,3/68,4/65,5/68,6/60,7/64,8/68,9/68,10/69,11/65
779.97;114;49;6;12;0/395.02,1/413.18,2/361.71,3/423.05,4/465.22,5/340.9;0/65.22,1/77.8,2/73.89,3/50.95,4/83.26,5/50.46,6/133.13,7/92.77,8/52.65,9/51.11,10/41.85,11/79.45;0/779.97,1/779.97,2/779.97,3/779.97,4/779.97,5/779.97;0/779.97,1/779.97,2/779.97,3/779.97,4/779.97,5/779.97,6/779.97,7/779.97,8/779.97,9/779.97,10/779.97,11/779.97;0/14,1/11,2/11,3/8,4/11,5/17;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/4,10/0,11/0;0/16,1/14,2/11,3/10,4/13,5/20;0/19,1/13,2/16,3/10,4/9,5/8,6/8,7/9,8/13,9/22,10/12,11/9;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/21,1/17,2/18,3/18,4/17,5/23;0/4,1/3,2/4,3/5,4/4,5/5,6/4,7/5,8/4,9/4,10/3,11/4;0/39,1/37,2/43,3/36,4/32,5/45;0/72,1/71,2/72,3/74,4/71,5/74,6/66,7/70,8/74,9/74,10/75,11/71
839.99;125;55;6;12;0/428.98,1/453.26,2/406.6,3/462.33,4/502.34,5/373.34;0/65.82,1/78.3,2/74.21,3/51.37,4/83.92,5/51.02,6/133.83,7/93.34,8/53,9/51.47,10/42.16,11/80.14;0/839.99,1/839.99,2/839.99,3/839.99,4/839.99,5/839.99;0/839.99,1/839.99,2/839.99,3/839.99,4/839.99,5/839.99,6/839.99,7/839.99,8/839.99,9/839.99,10/839.99,11/839.99;0/12,1/10,2/8,3/6,4/9,5/15;0/0,1/0,2/0,3/0,4/1,5/0,6/2,7/4,8/0,9/0,10/2,11/1;0/14,1/12,2/10,3/8,4/11,5/20;0/19,1/13,2/11,3/11,4/11,5/12,6/11,7/11,8/9,9/16,10/10,11/6;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/24,1/19,2/19,3/20,4/19,5/24;0/4,1/4,2/4,3/5,4/5,5/5,6/4,7/6,8/4,9/5,10/4,11/5;0/42,1/39,2/44,3/38,4/34,5/47;0/78,1/77,2/78,3/80,4/76,5/80,6/72,7/76,8/80,9/80,10/81,11/77
899.98;135;60;6;12;0/462.51,1/503.28,2/446.73,3/502.98,4/554.39,5/393.57;0/66.51,1/78.93,2/75.94,3/51.91,4/84.76,5/51.48,6/134.21,7/94.03,8/53.48,9/51.91,10/42.63,11/80.93;0/899.98,1/899.98,2/899.98,3/899.98,4/899.98,5/899.98;0/899.98,1/899.98,2/899.98,3/899.98,4/899.98,5/899.98,6/899.98,7/899.98,8/899.98,9/899.98,10/899.98,11/899.98;0/9,1/9,2/6,3/4,4/8,5/15;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/1,9/0,10/0,11/0;0/12,1/11,2/8,3/6,4/10,5/18;0/16,1/10,2/11,3/12,4/11,5/9,6/7,7/17,8/7,9/17,10/13,11/12;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/26,1/20,2/21,3/22,4/20,5/26;0/5,1/4,2/5,3/5,4/5,5/6,6/5,7/6,8/5,9/5,10/4,11/5;0/44,1/40,2/46,3/40,4/35,5/51;0/84,1/83,2/83,3/86,4/82,5/86,6/78,7/82,8/86,9/86,10/87,11/83
959.96;146;65;6;12;0/502.54,1/543.32,2/492.61,3/552.47,4/592.55,5/423.74;0/66.92,1/79.39,2/76.57,3/52.36,4/85.58,5/52,6/134.91,7/94.56,8/53.98,9/52.31,10/43.03,11/105.36;0/959.96,1/959.96,2/959.96,3/959.96,4/959.96,5/959.96;0/959.96,1/959.96,2/959.96,3/959.96,4/959.96,5/959.96,6/959.96,7/959.96,8/959.96,9/959.96,10/959.96,11/959.96;0/9,1/7,2/5,3/2,4/6,5/14;0/0,1/0,2/0,3/2,4/0,5/2,6/0,7/0,8/0,9/0,10/1,11/0;0/11,1/9,2/7,3/5,4/8,5/17;0/12,1/8,2/7,3/10,4/11,5/8,6/7,7/14,8/9,9/15,10/13,11/10;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/28,1/22,2/22,3/23,4/22,5/29;0/5,1/5,2/5,3/6,4/6,5/6,6/5,7/6,8/5,9/5,10/5,11/6;0/46,1/42,2/47,3/41,4/37,5/54;0/90,1/89,2/89,3/92,4/88,5/92,6/84,7/88,8/92,9/92,10/93,11/87
1019.97;156;72;6;12;0/552.72,1/583.54,2/532.74,3/596.05,4/642.59,5/459.71;0/67.35,1/79.99,2/77.21,3/53.17,4/86.05,5/52.73,6/135.79,7/95.12,8/54.61,9/52.62,10/43.68,11/105.87;0/1019.97,1/1019.97,2/1019.97,3/1019.97,4/1019.97,5/1019.97;0/1019.97,1/1019.97,2/1019.97,3/1019.97,4/1019.97,5/1019.97,6/1019.97,7/1019.97,8/1019.97,9/1019.97,10/1019.97,11/1019.97;0/6,1/5,2/3,3/2,4/5,5/11;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/3,8/2,9/0,10/0,11/0;0/10,1/7,2/5,3/3,4/7,5/14;0/12,1/14,2/12,3/10,4/8,5/13,6/16,7/11,8/9,9/10,10/9,11/10;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/29,1/24,2/24,3/25,4/23,5/31;0/5,1/5,2/5,3/6,4/7,5/7,6/6,7/7,8/6,9/6,10/5,11/7;0/47,1/44,2/49,3/43,4/38,5/57;0/96,1/95,2/95,3/98,4/94,5/98,6/90,7/94,8/98,9/98,10/99,11/93
1079.96;167;74;6;12;0/592.77,1/626.1,2/580.27,3/642.55,4/682.72,5/494.1;0/67.76,1/80.58,2/77.66,3/53.75,4/86.71,5/53.44,6/136.12,7/95.59,8/55.18,9/53.38,10/44.29,11/106.33;0/1079.96,1/1079.96,2/1079.96,3/1079.96,4/1079.96,5/1079.96;0/1079.96,1/1079.96,2/1079.96,3/1079.96,4/1079.96,5/1079.96,6/1079.96,7/1079.96,8/1079.96,9/1079.96,10/1079.96,11/1079.96;0/9,1/4,2/2,3/0,4/3,5/12;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/1,8/0,9/0,10/0,11/0;0/12,1/5,2/3,3/2,4/5,5/15;0/12,1/11,2/10,3/11,4/10,5/15,6/11,7/10,8/12,9/6,10/7,11/10;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/31,1/26,2/26,3/26,4/25,5/33;0/5,1/6,2/5,3/7,4/7,5/7,6/6,7/7,8/6,9/6,10/5,11/7;0/49,1/46,2/51,3/44,4/40,5/59;0/102,1/101,2/101,3/104,4/100,5/104,6/96,7/100,8/104,9/104,10/104,11/99
1139.88;175;83;6;12;0/633.02,1/673.54,2/622.74,3/692.5,4/732.74,5/534.18;0/68.25,1/81.23,2/78.34,3/54.21,4/87.49,5/53.9,6/136.66,7/96.18,8/55.63,9/54.34,10/48.76,11/107.03;0/1139.88,1/1139.88,2/1139.88,3/1139.88,4/1139.88,5/1139.88;0/1139.88,1/1139.88,2/1139.88,3/1139.88,4/1139.88,5/1139.88,6/1139.88,7/1139.88,8/1139.88,9/1139.88,10/1139.88,11/1139.88;0/8,1/1,2/0,3/0,4/1,5/12;0/0,1/0,2/3,3/0,4/0,5/0,6/0,7/0,8/0,9/1,10/0,11/0;0/12,1/4,2/2,3/1,4/4,5/14;0/8,1/9,2/12,3/13,4/12,5/11,6/8,7/9,8/9,9/6,10/6,11/9;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/33,1/27,2/27,3/27,4/26,5/35;0/6,1/6,2/6,3/7,4/7,5/8,6/7,7/8,8/7,9/7,10/6,11/8;0/51,1/47,2/52,3/45,4/41,5/61;0/108,1/107,2/107,3/110,4/106,5/110,6/102,7/106,8/110,9/110,10/110,11/105
1199.99;186;86;6;12;0/663.98,1/723.66,2/663.98,3/742.72,4/773.04,5/574.38;0/68.84,1/81.83,2/78.81,3/54.88,4/87.88,5/54.8,6/137.22,7/96.71,8/55.94,9/57.6,10/63.97,11/107.95;0/1199.99,1/1199.99,2/1199.99,3/1199.99,4/1199.99,5/1199.99;0/1199.99,1/1199.99,2/1199.99,3/1199.99,4/1199.99,5/1199.99,6/1199.99,7/1199.99,8/1199.99,9/1199.99,10/1199.99,11/1199.99;0/7,1/0,2/0,3/0,4/0,5/11;0/4,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/2,11/1;0/10,1/3,2/0,3/0,4/2,5/14;0/8,1/10,2/13,3/13,4/9,5/11,6/10,7/8,8/9,9/8,10/8,11/15;0/4,1/4,2/3,3/0,4/3,5/4;0/4,1/3,2/3,3/3,4/4,5/4,6/4,7/3,8/3,9/3,10/4,11/4;0/36,1/28,2/29,3/28,4/28,5/37;0/6,1/6,2/6,3/7,4/8,5/8,6/7,7/9,8/7,9/7,10/7,11/8;0/54,1/48,2/54,3/46,4/43,5/63;0/114,1/113,2/113,3/116,4/112,5/116,6/107,7/111,8/115,9/115,10/115,11/111
1259.8;193;93;6;12;0/703.11,1/763.5,2/722.81,3/802.52,4/827.21,5/608.89;0/81.41,1/82.53,2/79.48,3/55.42,4/88.36,5/55.46,6/137.63,7/97.16,8/56.34,9/69.79,10/65.07,11/108.28;0/1259.8,1/1259.8,2/1259.8,3/1259.8,4/1259.8,5/1259.8;0/1259.8,1/1259.8,2/1259.8,3/1259.8,4/1259.8,5/1259.8,6/1259.8,7/1259.8,8/1259.8,9/1259.8,10/1259.8,11/1259.8;0/17,1/24,2/24,3/23,4/20,5/17;0/0,1/0,2/0,3/0,4/0,5/3,6/0,7/0,8/0,9/0,10/0,11/0;0/26,1/29,2/32,3/30,4/24,5/22;0/12,1/10,2/10,3/11,4/6,5/11,6/10,7/10,8/11,9/11,10/11,11/15;0/4,1/3,2/3,3/3,4/3,5/4;0/4,1/3,2/3,3/3,4/3,5/4,6/3,7/3,8/3,9/3,10/4,11/4;0/37,1/30,2/29,3/28,4/29,5/40;0/7,1/7,2/7,3/8,4/8,5/9,6/7,7/9,8/8,9/8,10/7,11/8;0/56,1/50,2/54,3/46,4/44,5/66;0/119,1/119,2/119,3/122,4/118,5/122,6/113,7/117,8/121,9/120,10/121,11/116
