#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;66.69;2.33;PP/0,TA/0,IS/0,PS/0,RB/0,OB/2.24,RP/0
59.9;79.13;3.22;PP/0.37,TA/0.03,IS/0.01,PS/0,RB/0.01,OB/2.42,RP/0
119.97;110.98;9.96;PP/0.44,TA/4.61,IS/0.04,PS/4.58,RB/0.01,OB/4.33,RP/0
180;112.75;14.85;PP/0.53,TA/4.95,IS/0.06,PS/4.91,RB/0.01,OB/8.63,RP/0
239.94;128.9;22.55;PP/0.63,TA/9.76,IS/0.09,PS/9.72,RB/0.01,OB/11.22,RP/0
299.99;129.25;27.46;PP/0.74,TA/10.96,IS/0.12,PS/10.92,RB/0.01,OB/14.6,RP/0
360;134.24;34.32;PP/0.85,TA/14.91,IS/0.16,PS/14.87,RB/0.01,OB/17.18,RP/0
419.99;135.9;38.28;PP/1.22,TA/15.37,IS/0.21,PS/15.32,RB/0.01,OB/20.08,RP/0
479.99;135.61;42.19;PP/1.35,TA/16.22,IS/0.24,PS/16.16,RB/0.01,OB/22.8,RP/0
539.82;136.58;47.77;PP/1.55,TA/16.72,IS/0.28,PS/16.66,RB/0.01,OB/27.44,RP/0
599.97;133.17;51.87;PP/1.68,TA/17.13,IS/0.31,PS/17.07,RB/0.01,OB/30.77,RP/0
660;134.83;56.64;PP/1.82,TA/18.18,IS/0.35,PS/18.12,RB/0.01,OB/34.09,RP/0
719.95;134.53;62.51;PP/1.94,TA/18.56,IS/0.39,PS/18.49,RB/0.01,OB/39.23,RP/0
779.97;134.2;68.7;PP/2.09,TA/19.42,IS/0.44,PS/19.34,RB/0.01,OB/44.13,RP/0
839.99;135.65;73.36;PP/2.26,TA/19.93,IS/0.47,PS/19.85,RB/0.01,OB/47.89,RP/0
899.98;135.24;77.73;PP/2.4,TA/20.56,IS/0.51,PS/20.47,RB/0.01,OB/51.29,RP/0
959.96;136.16;82.58;PP/2.54,TA/21.18,IS/0.54,PS/21.09,RB/0.01,OB/55.16,RP/0
1019.97;135.28;86.89;PP/2.67,TA/21.68,IS/0.57,PS/21.58,RB/0.01,OB/58.61,RP/0
1079.96;135.3;91.73;PP/2.8,TA/22.05,IS/0.61,PS/21.95,RB/0.01,OB/62.73,RP/0
1139.88;135;97.02;PP/2.95,TA/23.17,IS/0.63,PS/23.07,RB/0.01,OB/66.53,RP/0
1199.99;136.38;101.86;PP/3.08,TA/23.43,IS/0.66,PS/23.33,RB/0.01,OB/70.79,RP/0
1259.8;131.04;106.12;PP/3.25,TA/24.04,IS/0.7,PS/23.93,RB/0.01,OB/74.05,RP/0
1319.93;131.52;111.53;PP/3.33,TA/24.5,IS/0.74,PS/24.39,RB/0.01,OB/78.72,RP/0
1379.98;131.17;115.24;PP/3.46,TA/25.26,IS/0.78,PS/25.14,RB/0.01,OB/81.36,RP/0
1439.98;132.59;120.55;PP/3.58,TA/25.83,IS/0.81,PS/25.71,RB/0.01,OB/85.74,RP/0
1499.89;131.93;125.63;PP/3.71,TA/26.52,IS/0.84,PS/26.39,RB/0.01,OB/89.79,RP/0
1559.78;131.41;131.04;PP/3.85,TA/27.06,IS/0.88,PS/26.92,RB/0.01,OB/94.3,RP/0
1619.92;131.8;135.25;PP/3.98,TA/27.53,IS/0.91,PS/27.39,RB/0.02,OB/97.7,RP/0
1679.98;134.65;139.58;PP/4.11,TA/28.05,IS/0.93,PS/27.9,RB/0.02,OB/101.22,RP/0
1739.98;141.37;144.35;PP/4.25,TA/28.64,IS/0.94,PS/28.49,RB/0.02,OB/105.05,RP/0
1800;140.3;149.77;PP/4.43,TA/29.11,IS/0.97,PS/28.95,RB/0.02,OB/109.56,RP/0
1859.96;227.08;196.37;PP/4.66,TA/29.73,IS/0.98,PS/29.57,RB/0.02,OB/155,RP/0
1919.84;235.8;231.99;PP/4.83,TA/30.53,IS/0.99,PS/30.36,RB/0.02,OB/189.39,RP/0
1979.89;236.86;235.02;PP/4.95,TA/30.89,IS/0.99,PS/30.72,RB/0.02,OB/191.78,RP/0
2039.9;4400.97;261.17;PP/5.11,TA/31.22,IS/1,PS/31.04,RB/0.02,OB/217.25,RP/0
2099.79;4443.27;266.19;PP/5.31,TA/31.55,IS/1.01,PS/31.37,RB/0.02,OB/221.56,RP/0
2159.96;4452.94;273.07;PP/5.5,TA/32.54,IS/1.02,PS/32.36,RB/0.02,OB/227.01,RP/0
2219.99;4474.88;277.67;PP/5.84,TA/32.99,IS/1.03,PS/32.8,RB/0.02,OB/230.63,RP/0
2279.98;4484.03;282.39;PP/5.97,TA/33.31,IS/1.03,PS/33.12,RB/0.02,OB/234.7,RP/0
2339.96;4493.88;287.31;PP/6.12,TA/33.53,IS/1.03,PS/33.35,RB/0.02,OB/239.07,RP/0
2399.96;4505.12;290.74;PP/6.29,TA/34.02,IS/1.04,PS/33.83,RB/0.02,OB/241.65,RP/0
2459.9;4557.82;295.15;PP/6.73,TA/34.31,IS/1.04,PS/34.12,RB/0.02,OB/245.15,RP/0
2519.74;4589.66;299.3;PP/6.97,TA/34.98,IS/1.04,PS/34.79,RB/0.02,OB/248.21,RP/0
2580;4600.59;304.75;PP/7.13,TA/35.48,IS/1.04,PS/35.29,RB/0.02,OB/252.79,RP/0
