#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.7;94;0;0;0;0;0;0;0;0;0
599.97;0.73;95;0;0;0;0;0;0;0;0;0
1199.99;0.74;95;0;0;0;0;0;0;0;0;0
1800;0.76;95;0;0;0;0;0;0;0;0;0
2399.96;0.77;95;0;0;0;0;0;0;0;0;0
2999.94;0.76;95;0;0;0;0;0;0;0;0;0
3599.95;0.74;95;0;0;0;0;0;0;0;0;0
4199.98;0.71;95;0;0;0;0;0;0;0;0;0
4799.99;0.68;95;0;0;0;0;0;0;0;0;0
5399.99;0.65;95;0;0;0;0;0;0;0;0;0
5999.96;0.66;96;0;0;0;0;0;0;0;0;0
6599.96;0.67;98;0;0;0;0;0;0;0;0;0
7199.99;0.68;98;0;0;0;0;0;0;0;0;0
