#TimeStamp;TripTime;Type
27;13;O
29;19;O
31;20;O
36;24;O
37;25;O
44;27;O
44;29;O
46;31;O
47;28;I
49;33;I
51;38;O
54;33;I
55;39;I
56;35;I
57;39;I
70;42;I
71;55;O
71;44;I
72;57;O
77;39;I
80;66;O
83;54;I
83;47;I
84;59;I
85;45;I
96;45;I
106;68;I
150;13;I
161;35;I
171;27;I
172;23;O
177;38;I
178;29;O
179;24;I
182;41;O
182;46;I
183;35;O
187;45;I
193;23;O
195;19;O
200;36;I
203;16;O
206;46;O
207;24;O
208;27;I
209;44;I
214;39;I
214;34;O
216;58;O
217;43;O
246;42;I
249;47;I
250;28;I
252;11;I
253;30;I
269;43;I
277;25;O
285;15;I
289;30;I
290;53;I
300;35;I
306;22;O
320;53;I
322;43;I
325;45;O
327;53;O
332;40;I
333;24;I
335;32;O
337;19;O
340;33;I
347;48;O
349;58;I
351;26;O
360;27;O
360;39;I
362;28;O
368;90;I
378;26;I
383;39;O
387;42;I
395;46;I
401;36;O
405;37;I
414;24;I
417;27;I
418;28;I
422;22;O
424;30;O
430;51;I
436;32;I
439;57;O
454;40;I
457;76;I
460;39;O
461;43;I
468;40;O
481;6;O
486;25;I
488;13;I
497;59;I
499;49;O
504;42;O
506;46;I
514;34;O
516;35;I
517;21;I
519;62;I
524;41;I
524;42;O
538;56;I
546;28;I
546;91;O
548;74;O
549;74;I
567;13;I
574;48;I
575;38;I
576;21;O
583;19;O
585;22;I
596;53;I
598;38;O
600;36;I
613;68;O
615;60;O
618;33;I
619;28;O
623;20;I
625;22;O
627;28;O
633;44;I
638;39;O
646;70;I
654;33;I
656;47;I
658;48;O
671;39;O
671;29;O
673;30;O
679;23;O
679;47;I
680;63;I
681;26;I
692;26;I
694;45;I
701;41;I
702;26;O
703;78;O
708;34;I
715;53;I
725;18;O
733;39;I
741;50;O
754;16;O
762;53;I
766;42;I
773;50;O
777;79;I
778;33;I
779;16;O
781;43;I
783;42;O
785;58;I
785;38;I
789;34;I
800;35;I
800;17;O
801;24;I
803;24;I
804;17;O
808;69;I
809;31;I
822;65;I
838;23;O
847;45;O
854;37;I
858;38;O
862;35;O
862;27;I
869;36;I
873;52;O
874;42;O
878;49;I
889;41;I
892;44;I
895;49;I
895;36;I
898;39;I
899;39;I
910;23;I
912;39;O
921;70;O
923;48;I
923;35;I
925;29;O
929;55;O
949;51;I
951;48;I
955;25;I
957;35;O
965;30;I
967;31;O
970;20;O
977;37;O
978;28;I
978;49;I
979;32;I
988;28;O
