#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.7;94;0;0;0;0;0;0;0;0;0
600;0.72;95;0;0;0;0;0;0;0;0;0
1199.86;0.73;96;0;0;0;0;0;0;0;0;0
1799.97;0.73;96;0;0;0;0;0;0;0;0;0
2399.94;0.73;97;0;0;0;0;0;0;0;0;0
2999.76;0.74;97;0;0;0;0;0;0;0;0;0
3599.93;0.73;98;0;0;0;0;0;0;0;0;0
4199.95;0.72;98;0;0;0;0;0;0;0;0;0
4799.89;0.69;98;0;0;0;0;0;0;0;0;0
5399.99;0.66;98;0;0;0;0;0;0;0;0;0
5999.96;0.64;98;0;0;0;0;0;0;0;0;0
6599.97;0.66;99;0;0;0;0;0;0;0;0;0
7199.98;0.67;99;0;0;0;0;0;0;0;0;0
