Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;13.50;0.50;187;0;123;15.2131077362682;50.2498188978907;10.0444444444443;40.2027777777776;1.52032520325203;5346.08222250571;7200
InputStation1;23.50;0.50;177;0;118;14.9355020620888;52.8771262809016;10.0444444444443;40.1777777777788;1.5;5448.81432992504;7200
InputStation2;33.50;0.50;140;0;92;15.2073807845646;67.6201584255068;10.0444444444443;40.4274098050481;1.52173913043478;5815.7020567855;7200
InputStation3;43.50;0.50;130;0;92;14.0140298918237;39.833850398763;10.0444444444443;40.1750000000011;1.41304347826087;5913.65833939223;7200
InputStation4;53.50;0.50;141;0;88;15.893638746916;54.7903087136555;10.0444444444443;40.1207434219132;1.60227272727273;5799.66757637608;7200
InputStation5;63.50;0.50;178;0;122;14.5327526905357;48.1925380485275;10.0444444444443;40.1777777777778;1.45901639344262;5433.52697652903;7200
OutputStation0;81.50;11.50;707;559;65;110.764188932557;1482.800465756;23.0222222222201;201.190649346969;10.8769230769231;182.075243634212;7200
OutputStation1;81.50;17.50;708;536;71;102.201534764714;1586.87701151478;21.9173160136243;201.357316013635;9.97183098591549;180.164140073416;7200
OutputStation2;81.50;23.50;711;561;70;103.294055041775;2001.0539557474;12.458333333333;221.395649346969;10.1571428571429;144.091053567759;7200
OutputStation3;81.50;29.50;706;532;69;103.705088883675;1732.42787535772;31.758333333333;233.262503596461;10.231884057971;205.699049685398;7200
OutputStation4;81.50;35.50;707;548;68;105.097671247123;2504.65960404213;11.9537013060633;213.000649346968;10.3970588235294;193.902513864518;7200
OutputStation5;81.50;41.50;703;503;69;104.103519656993;2527.2652587732;12.7850071929215;221.037965360604;10.1884057971014;228.729350369415;7200
OutputStation6;0.50;14.50;699;529;68;104.453054819279;2009.62210905556;12.1423160136428;253.69704183232;10.2794117647059;269.32025660197;7200
OutputStation7;0.50;20.50;701;529;64;111.236147200879;1385.16043578609;23.0722222222219;183.013708498981;10.953125;250.103020038775;7200
OutputStation8;0.50;26.50;704;536;66;107.711113416951;1870.51217531238;22.6641702631223;213.795143858132;10.6666666666667;222.573116025651;7200
OutputStation9;0.50;32.50;697;494;67;105.409182870433;1622.5221460441;10.0444444444443;193.409538235857;10.4029850746269;284.366787454394;7200
OutputStation10;0.50;38.50;677;463;66;103.664434078126;1727.28998181166;12.2861111111106;203.395468957064;10.2575757575758;484.527902297011;7200
OutputStation11;0.50;44.50;629;411;64;100.063761485857;1779.8741565147;22.7673879426975;183.225836929814;9.828125;961.32268313543;7200
