Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;13.50;0.50;165;0;116;14.1423341785969;38.4496356792782;10.0444444444443;30.2166666666672;1.42241379310345;5566.96445135403;7200
InputStation1;23.50;0.50;173;0;112;15.3676571837565;48.8585422761207;10.0444444444443;40.1605555555555;1.54464285714286;5482.37611858749;7200
InputStation2;33.50;0.50;153;0;96;15.830350377982;50.3399716685858;10.0444444444443;40.37;1.59375;5691.93417745619;7200
InputStation3;43.50;0.50;96;0;68;14.1019014708696;42.5348518809263;10.0444444444443;40.1968542494924;1.41176470588235;6246.85455233822;7200
InputStation4;53.50;0.50;127;0;83;15.1656114531901;57.4364709980777;10.0444444444443;30.3812915010144;1.53012048192771;5941.37062776815;7200
InputStation5;63.50;0.50;180;0;123;14.4961366863185;48.0897567843286;10.0444444444443;40.1777777777778;1.46341463414634;5417.61336210499;7200
OutputStation0;81.50;11.50;703;556;72;100.078299160572;2249.54090614665;12.0083333333328;271.763888888889;9.76388888888889;236.158491860797;7200
OutputStation1;81.50;17.50;705;551;71;101.650973287559;2550.21888110928;12.1183333333324;243.330649346968;9.92957746478873;206.127819108466;7200
OutputStation2;81.50;23.50;708;523;74;97.9260947314443;2135.06967761466;12.7937084989817;210.765649346955;9.56756756756757;181.093102592967;7200
OutputStation3;81.50;29.50;703;518;71;101.472081069233;2169.77005545778;30.0630591520162;223.766565682332;9.90140845070423;223.549249384886;7200
OutputStation4;81.50;35.50;700;533;67;106.867703146682;1449.87443766203;40.7133333333377;183.058059152021;10.4477611940299;265.057943498245;7200
OutputStation5;81.50;41.50;707;519;73;97.7647868116665;2168.94484875877;20.0444444444443;200.813795097475;9.68493150684932;190.41746763164;7200
OutputStation6;0.50;14.50;704;536;63;112.744381683991;2359.47293681648;21.8720346393943;242.645252602546;11.1746031746032;221.187236041472;7200
OutputStation7;0.50;20.50;699;499;71;99.2848504144341;1844.08483370763;12.5854617641426;201.352676793454;9.84507042253521;261.90827607344;7200
OutputStation8;0.50;26.50;698;530;67;106.294279143752;1655.26451604797;22.8472222222235;191.345093791413;10.4179104477612;275.217424474227;7200
OutputStation9;0.50;32.50;707;520;65;109.241997810537;1702.5141410805;42.0083333333318;194.120649346967;10.8769230769231;194.167927966555;7200
OutputStation10;0.50;38.50;677;487;66;104.210805783563;1623.4544935125;12.1300000000051;190.894350653032;10.2575757575758;485.059723425037;7200
OutputStation11;0.50;44.50;676;458;68;100.962823721479;1450.93273315886;32.4898268030056;203.547871569178;9.94117647058824;497.191876111583;7200
