#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;66.88;2.28;PP/0,TA/0,IS/0.01,PS/0,RB/0,OB/2.19,RP/0
59.99;85.84;3.88;PP/1.11,TA/0.02,IS/0.01,PS/0,RB/0.01,OB/2.39,RP/0
119.98;112.28;11.05;PP/1.3,TA/4.59,IS/0.04,PS/4.56,RB/0.01,OB/4.68,RP/0
179.98;120.51;16.51;PP/2.15,TA/4.97,IS/0.07,PS/4.94,RB/0.01,OB/8.76,RP/0
239.97;126.05;24.13;PP/2.84,TA/8.37,IS/0.1,PS/8.34,RB/0.01,OB/12.13,RP/0
299.99;128.53;34.16;PP/3.7,TA/12.12,IS/0.13,PS/12.09,RB/0.01,OB/17.36,RP/0
359.99;132.23;40.88;PP/4.73,TA/15.38,IS/0.18,PS/15.35,RB/0.01,OB/19.64,RP/0
419.94;132.26;46.03;PP/5.29,TA/16.27,IS/0.21,PS/16.22,RB/0.01,OB/23.16,RP/0
479.81;130.53;50.06;PP/6.04,TA/16.96,IS/0.24,PS/16.91,RB/0.01,OB/25.59,RP/0
539.96;131.51;56.21;PP/6.97,TA/17.41,IS/0.28,PS/17.36,RB/0.01,OB/30.13,RP/0
599.96;132.13;62.86;PP/8.58,TA/18.07,IS/0.31,PS/18.02,RB/0.01,OB/34.3,RP/0
659.96;133.95;66.87;PP/9.51,TA/18.43,IS/0.36,PS/18.38,RB/0.01,OB/36.85,RP/0
719.96;133.36;71.17;PP/10.03,TA/19.08,IS/0.4,PS/19.02,RB/0.01,OB/39.81,RP/0
779.86;135.3;75.88;PP/10.91,TA/19.54,IS/0.45,PS/19.48,RB/0.01,OB/43,RP/0
839.97;134.77;82.45;PP/11.79,TA/20.04,IS/0.5,PS/19.98,RB/0.01,OB/47.96,RP/0
899.99;135.07;87.19;PP/12.72,TA/20.41,IS/0.54,PS/20.34,RB/0.01,OB/51.21,RP/0
959.9;130.5;91.78;PP/13.43,TA/20.78,IS/0.58,PS/20.71,RB/0.01,OB/54.54,RP/0
1019.96;132.53;98.19;PP/14.15,TA/21.14,IS/0.63,PS/21.07,RB/0.01,OB/59.64,RP/0
1079.97;133.66;104.32;PP/15.15,TA/21.66,IS/0.67,PS/21.59,RB/0.01,OB/64.08,RP/0
1139.82;133.24;108.91;PP/16.21,TA/21.96,IS/0.71,PS/21.88,RB/0.01,OB/67.09,RP/0
1199.97;134.82;112.69;PP/17,TA/22.44,IS/0.75,PS/22.37,RB/0.01,OB/69.43,RP/0
1259.99;135.89;119.13;PP/18,TA/22.9,IS/0.81,PS/22.82,RB/0.01,OB/74.19,RP/0
1320;134.96;124.55;PP/19.06,TA/23.45,IS/0.86,PS/23.36,RB/0.01,OB/77.81,RP/0
1379.99;134.11;129.73;PP/20.02,TA/23.93,IS/0.91,PS/23.84,RB/0.01,OB/81.35,RP/0
1439.91;134.63;135.52;PP/20.78,TA/24.28,IS/0.97,PS/24.19,RB/0.01,OB/85.79,RP/0
