#TimeStamp;TripTime;Type
27;14;O
29;19;O
31;20;O
36;24;O
37;25;O
44;30;O
46;29;O
46;31;O
47;28;I
49;34;I
51;38;O
55;39;I
56;34;I
57;38;I
63;42;I
64;37;I
71;43;I
71;55;O
71;57;O
77;64;O
77;39;I
78;37;I
78;47;I
83;58;I
85;56;I
85;45;I
109;71;I
141;14;I
151;28;I
169;29;O
170;26;I
176;35;O
179;38;I
183;49;I
189;34;O
191;32;I
192;25;I
192;39;O
197;14;O
199;35;O
200;23;O
200;37;O
205;35;I
207;33;I
212;52;I
219;24;O
223;41;I
224;39;O
239;41;I
241;31;I
245;22;O
251;41;O
270;42;I
273;54;I
290;23;O
294;51;O
295;45;I
297;6;O
301;29;I
307;40;I
309;65;I
311;38;I
314;39;I
318;51;O
323;42;O
330;49;I
332;24;I
337;43;I
340;55;I
341;24;O
345;16;O
347;48;I
353;47;O
353;35;O
355;38;O
355;29;I
361;51;O
362;38;I
368;30;I
378;50;I
386;17;I
390;23;I
411;62;O
412;33;I
416;37;I
417;16;I
421;40;I
435;42;O
443;22;I
448;16;O
453;12;I
467;33;I
467;42;I
469;49;O
470;19;O
470;29;I
477;34;I
480;37;O
485;54;I
485;23;O
491;52;I
494;36;I
496;20;O
507;41;I
508;70;I
512;29;I
515;24;I
515;32;I
525;40;O
526;14;I
530;15;O
537;26;O
545;21;I
549;43;O
556;33;O
557;56;I
564;41;O
565;61;O
576;44;I
585;38;O
587;23;I
599;29;O
602;25;I
608;31;O
612;56;I
613;47;O
622;51;I
622;38;O
628;41;I
631;50;I
637;28;O
637;22;I
639;20;I
644;45;O
646;28;O
647;41;I
652;27;O
661;75;I
662;20;O
663;69;I
668;42;I
674;49;I
676;70;I
683;35;I
716;27;I
724;46;O
729;19;O
731;22;I
735;54;I
742;26;I
744;37;O
745;21;O
760;71;I
760;27;I
762;36;I
763;43;O
776;64;I
779;47;I
785;23;O
785;42;I
787;45;I
793;38;I
794;36;I
799;74;I
804;20;I
811;28;O
812;41;O
814;58;O
819;18;I
824;48;I
825;28;O
838;22;O
839;35;O
851;17;I
855;19;O
863;29;O
867;42;O
868;47;I
869;35;O
880;14;O
882;60;I
896;43;I
900;39;O
903;38;I
908;47;I
910;37;I
912;26;O
912;54;I
912;26;O
920;42;O
931;72;I
940;42;I
941;70;I
951;39;I
954;39;I
957;61;O
966;68;I
972;26;O
973;25;I
975;69;I
978;39;O
982;70;I
990;23;O
992;56;I
1001;44;O
1014;56;I
1015;42;I
1024;30;I
1042;41;O
1042;20;O
1049;17;O
1051;46;O
1058;39;I
1060;36;O
1061;64;I
1063;13;O
1068;36;I
1070;67;I
1072;21;O
1076;45;I
1076;40;I
1077;53;I
1077;23;O
1080;59;O
1093;55;I
1094;21;I
1094;44;I
1111;52;I
1123;44;I
1125;25;O
1127;57;O
1137;46;I
1139;32;O
1144;41;I
1144;18;O
1147;49;O
1149;70;I
1153;26;I
1155;30;O
1167;29;I
1167;49;O
1168;35;O
1173;36;I
1177;28;O
1179;57;I
1182;18;O
1188;45;I
1195;48;I
1203;15;O
1214;16;O
1215;15;O
1217;45;I
1225;39;I
1226;35;I
1241;78;I
1254;30;O
1257;44;O
1259;23;I
1260;76;I
1263;56;I
1267;29;I
1272;39;I
1273;36;O
1275;54;I
1280;23;O
1287;53;I
1290;35;O
1294;86;I
1300;64;O
1305;45;I
1307;49;I
1312;20;O
1328;47;O
1335;37;I
1337;46;O
1340;31;I
1340;43;I
1343;19;O
1344;18;O
1352;31;O
1354;39;O
1356;58;I
1358;62;I
1362;13;O
1368;42;I
1374;34;I
1379;6;I
1385;52;I
1388;28;O
1397;34;I
1398;19;O
1403;45;I
1405;28;I
1423;51;I
1425;65;I
1436;40;I
1440;47;O
1443;23;O
1451;43;O
1453;38;O
1464;63;I
1465;38;I
1471;23;I
1473;30;I
1493;27;O
1496;58;I
1497;51;I
1498;40;I
1498;68;O
1503;46;O
1507;54;O
1512;50;O
1512;66;O
1514;26;O
1519;34;O
1521;36;O
1532;52;I
1534;35;I
1547;28;I
1551;55;I
1564;33;I
1564;33;O
1568;59;I
1571;78;I
1573;29;O
1577;48;I
1577;36;O
1578;92;I
1582;37;O
1588;43;I
1590;69;O
1594;39;I
1599;40;I
1616;39;I
1618;29;O
1619;54;O
1626;35;I
1629;29;O
1633;39;O
1648;73;I
1653;33;O
1661;31;O
1662;65;I
1665;47;I
1665;18;O
1673;16;O
1673;53;I
1673;54;I
1674;28;O
1684;67;O
1686;48;O
1689;33;I
1690;37;O
1708;41;O
1710;78;I
1713;48;I
1717;41;I
1718;51;O
1722;33;I
1724;66;I
1728;35;O
1729;44;I
1731;48;O
1746;69;I
1755;86;I
1759;30;I
1761;27;O
1777;46;I
1778;44;O
1778;47;I
1782;33;I
1793;55;I
1795;57;O
1797;28;I
1805;62;I
1806;25;O
1808;55;O
1813;38;O
1816;43;I
1816;41;I
1826;29;O
1830;76;I
1834;18;O
1838;43;I
1839;46;O
1842;33;I
1859;36;I
1872;36;I
1873;53;O
1874;64;O
1878;35;O
1879;22;O
1881;28;I
1881;53;O
1883;62;O
1895;59;I
1896;32;O
1902;78;I
1902;85;O
1904;31;I
1906;46;I
1907;33;I
1908;65;O
1911;35;O
1913;63;I
1915;37;I
1927;46;O
1927;60;I
1931;23;O
1936;29;I
1942;50;O
1950;47;I
1952;18;O
1952;44;O
1954;44;I
1954;40;I
1955;22;O
1963;22;O
1966;20;I
1973;45;O
1985;28;I
1994;34;I
1995;75;O
1998;58;O
1999;32;I
2005;40;I
2009;37;I
2013;44;O
2016;31;O
2018;61;I
2028;47;I
2032;50;I
2033;25;O
2035;35;I
2037;33;O
2044;77;I
2046;15;O
2047;47;I
2053;37;O
2055;42;I
2056;27;O
2057;36;I
2062;22;O
2064;29;I
2071;86;O
2085;26;O
2094;44;O
2094;37;O
2101;86;I
2114;22;I
2114;57;O
2120;50;O
2123;67;O
2128;51;I
2138;20;I
2142;50;I
2145;33;I
2147;25;O
2151;59;I
2153;44;O
2156;66;I
2157;19;O
2157;17;O
2161;40;O
2161;40;O
2168;27;O
2170;71;O
2173;43;I
2185;47;O
2186;20;I
2189;44;I
2193;59;I
2197;30;I
2202;32;I
2204;51;I
2211;38;I
2218;41;O
2218;31;O
2218;36;O
2221;21;O
2233;48;O
2236;50;I
2238;27;O
2246;22;O
2259;39;I
2260;35;O
2265;42;I
2274;53;I
2280;45;O
2281;79;O
2282;43;I
2283;29;O
2286;29;O
2286;29;O
2293;38;I
2298;41;O
2305;47;I
2307;41;O
2307;44;O
2307;78;O
2310;33;O
2311;43;I
2314;70;I
2325;71;I
2327;55;I
2328;63;O
2338;86;I
2344;38;O
2347;25;I
2350;67;I
2353;39;I
2354;32;O
2355;26;I
2357;47;I
2363;48;O
2374;60;I
2382;29;O
2383;43;I
2394;20;O
2395;24;I
2399;44;O
2409;34;I
2412;20;O
2417;28;I
2418;49;O
2422;39;I
2423;35;O
2428;49;O
2433;47;O
2439;75;I
2450;65;O
2456;43;I
2459;42;O
2460;26;O
2464;42;I
2468;42;I
2479;67;I
2483;28;O
2484;46;O
2484;20;I
2486;45;I
2487;60;O
2489;13;O
2502;48;O
2503;29;O
2507;65;I
2510;33;O
2512;37;I
2514;80;I
2517;59;I
2518;29;I
2536;35;O
2540;49;I
2542;39;O
2544;46;I
2546;20;O
2554;80;I
2558;67;O
2579;47;O
2580;41;I
2581;47;I
2582;51;O
2583;52;O
2587;57;I
2590;30;O
2591;24;O
2592;37;O
2593;51;I
2594;43;O
2596;37;I
2598;60;I
2599;35;O
2599;16;O
2602;26;O
2603;29;I
2615;33;I
2615;31;I
2619;11;O
2623;25;O
2624;28;I
2629;54;I
2631;34;I
2635;16;O
2647;31;O
2657;21;I
2674;73;I
2674;40;O
2679;15;O
2687;55;I
2690;37;I
2703;24;I
2704;29;O
2707;43;O
2707;33;I
2713;28;I
2714;66;O
2717;51;I
2726;72;I
2735;53;I
2743;31;O
2743;52;I
2745;19;O
2749;13;O
2750;22;O
2757;44;I
2773;61;I
2782;77;I
2783;26;I
2785;59;O
2786;71;I
2788;49;I
2793;28;O
2798;39;O
2802;31;O
2802;42;O
2803;35;I
2807;25;O
2818;56;I
2824;49;I
2825;43;I
2828;44;I
2833;37;I
2841;40;O
2842;19;O
2844;25;O
2845;44;I
2847;47;O
2854;43;O
2858;62;O
2863;31;O
2869;52;I
2870;27;I
2878;42;I
2883;18;O
2883;35;I
2884;32;I
2889;34;O
2893;26;I
2895;66;I
2904;47;O
2915;21;I
2916;23;O
2924;15;O
2935;46;I
2939;36;I
2945;25;I
2946;59;I
2949;29;O
2950;28;I
2950;58;O
2954;35;O
2960;49;O
2963;59;O
2967;33;I
2970;97;I
2973;40;I
2979;41;O
2979;31;I
2984;58;O
2988;38;I
2991;40;I
2996;65;I
3000;49;O
3003;31;O
3004;20;I
3018;66;O
3022;56;O
3050;43;I
3057;58;I
3058;25;O
3058;23;O
3065;37;I
3070;53;I
3073;53;O
3074;33;O
3076;57;I
3077;19;O
3078;15;O
3081;38;I
3087;57;O
3101;24;I
3104;54;I
3108;85;I
3109;52;I
3113;15;O
3113;50;I
3114;56;O
3121;29;O
3121;58;I
3129;54;O
3133;80;I
3134;40;O
3138;60;I
3142;80;O
3142;49;I
3146;19;O
3157;60;O
3159;27;I
3166;39;I
3173;44;I
3177;46;I
3182;47;O
3182;78;O
3188;45;I
3194;30;I
3198;44;I
3199;23;O
3208;40;I
3216;48;O
3218;49;O
3222;22;I
3223;38;O
3224;16;O
3230;43;I
3247;45;I
3250;6;O
3252;25;I
3257;78;O
3264;37;I
3266;36;O
3272;50;I
3273;54;I
3277;28;O
3282;23;O
3283;34;O
3286;36;I
3289;21;O
3292;49;I
3298;52;O
3299;28;I
3304;35;I
3306;58;I
3308;33;O
3311;23;O
3312;47;O
3312;52;O
3312;30;I
3317;65;I
3317;49;I
3333;37;I
3335;16;O
3336;13;O
3342;61;O
3351;48;I
3352;36;I
3363;39;O
3365;33;I
3370;32;O
3371;50;I
3375;18;O
3376;31;O
3377;27;I
3378;33;I
3388;45;O
3390;33;I
3402;18;O
3407;30;I
3407;52;I
3410;39;I
3414;67;O
3418;44;O
3419;17;O
3420;74;O
3423;43;I
3435;54;I
3437;24;O
3438;43;I
3438;32;O
3443;45;I
3450;41;I
3470;21;I
3472;33;O
3484;40;I
3492;40;O
3498;35;O
3499;64;I
3512;72;I
3513;27;I
3516;15;O
3519;38;I
3521;44;O
3522;39;O
3522;44;O
3523;34;I
3523;40;I
3524;25;I
3534;61;I
3541;43;I
3542;21;O
3543;58;O
3548;47;I
3553;49;I
3556;66;O
3558;38;I
3563;42;I
3572;35;O
3574;29;O
3579;34;O
3582;44;O
3584;35;I
3587;51;I
3588;12;I
3593;24;O
3595;59;O
3599;63;O
3608;27;O
3617;39;O
3617;69;O
3625;31;I
3639;42;I
3640;46;I
3644;50;I
3648;49;O
3652;27;I
3654;38;I
3658;18;O
3658;69;I
3662;53;I
3662;52;I
3666;16;I
3667;37;I
3673;46;I
3674;24;O
3679;44;O
3689;60;O
3693;15;O
3698;40;O
3706;37;O
3711;31;O
3711;47;I
3712;57;I
3721;45;I
3731;44;I
3738;41;O
3743;34;O
3745;50;O
3749;37;O
3749;45;I
3754;68;O
3757;42;O
3760;41;O
3761;20;O
3762;49;I
3770;46;I
3772;53;O
3778;73;I
3779;31;I
3784;39;O
3789;71;O
3791;58;I
3792;54;I
3796;54;O
3812;40;I
3817;44;I
3829;38;I
3833;37;O
3835;31;O
3838;57;O
3839;74;I
3841;38;I
3845;38;O
3846;47;O
3847;54;I
3848;13;O
3860;20;I
3866;45;I
3870;28;I
3871;18;I
3872;52;O
3874;42;I
3881;40;I
3882;34;O
3888;42;O
3890;50;I
3910;43;O
3920;70;O
3921;39;O
3927;52;I
3932;28;O
3932;34;I
3933;64;O
3935;43;O
3943;34;O
3948;33;O
3959;32;I
3961;41;I
3962;30;O
3968;37;O
3974;24;I
3976;28;O
3984;43;I
3986;22;O
3989;38;I
3994;31;O
3994;31;O
3996;74;I
4003;33;I
4006;36;O
4010;68;I
4014;66;O
4020;53;I
4021;39;I
4025;53;I
4036;16;O
4040;23;O
4055;16;O
4056;20;O
4060;50;I
4062;35;O
4064;24;O
4067;18;O
4071;20;O
4084;37;I
4085;28;I
4088;48;O
4090;47;I
4091;56;I
