#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/45,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.99;3;None/0,ParkPod/0,RepositionPod/0,Insert/15,Extract/12,Rest/18
119.98;3;None/0,ParkPod/2,RepositionPod/0,Insert/13,Extract/14,Rest/16
179.98;3;None/0,ParkPod/3,RepositionPod/0,Insert/12,Extract/22,Rest/8
239.97;5;None/0,ParkPod/3,RepositionPod/0,Insert/12,Extract/20,Rest/10
299.99;6;None/0,ParkPod/2,RepositionPod/0,Insert/13,Extract/25,Rest/5
359.99;12;None/0,ParkPod/3,RepositionPod/0,Insert/13,Extract/23,Rest/6
419.94;6;None/0,ParkPod/5,RepositionPod/0,Insert/11,Extract/19,Rest/10
479.81;4;None/0,ParkPod/3,RepositionPod/0,Insert/13,Extract/18,Rest/11
539.96;5;None/0,ParkPod/5,RepositionPod/0,Insert/12,Extract/21,Rest/7
599.96;5;None/0,ParkPod/4,RepositionPod/0,Insert/14,Extract/22,Rest/5
659.96;10;None/0,ParkPod/4,RepositionPod/0,Insert/11,Extract/23,Rest/7
719.96;6;None/0,ParkPod/6,RepositionPod/0,Insert/11,Extract/21,Rest/7
779.86;4;None/0,ParkPod/6,RepositionPod/0,Insert/11,Extract/20,Rest/8
839.97;5;None/0,ParkPod/7,RepositionPod/0,Insert/10,Extract/23,Rest/5
899.99;7;None/0,ParkPod/2,RepositionPod/0,Insert/13,Extract/23,Rest/7
959.9;5;None/0,ParkPod/5,RepositionPod/0,Insert/12,Extract/21,Rest/7
1019.96;7;None/0,ParkPod/3,RepositionPod/0,Insert/13,Extract/25,Rest/4
1079.97;8;None/0,ParkPod/3,RepositionPod/0,Insert/13,Extract/20,Rest/9
1139.82;5;None/0,ParkPod/3,RepositionPod/0,Insert/13,Extract/25,Rest/4
1199.97;10;None/0,ParkPod/6,RepositionPod/0,Insert/11,Extract/22,Rest/6
1259.99;6;None/0,ParkPod/4,RepositionPod/0,Insert/12,Extract/22,Rest/7
1320;8;None/0,ParkPod/6,RepositionPod/0,Insert/11,Extract/26,Rest/2
1379.99;9;None/0,ParkPod/3,RepositionPod/0,Insert/13,Extract/24,Rest/5
1439.91;9;None/0,ParkPod/6,RepositionPod/0,Insert/11,Extract/26,Rest/2
1499.99;9;None/0,ParkPod/5,RepositionPod/0,Insert/10,Extract/25,Rest/5
1559.97;8;None/0,ParkPod/5,RepositionPod/0,Insert/13,Extract/25,Rest/2
1619.96;4;None/0,ParkPod/5,RepositionPod/0,Insert/10,Extract/24,Rest/6
1679.84;6;None/0,ParkPod/4,RepositionPod/0,Insert/13,Extract/25,Rest/3
1739.89;7;None/0,ParkPod/8,RepositionPod/0,Insert/10,Extract/22,Rest/5
1799.95;8;None/0,ParkPod/7,RepositionPod/0,Insert/11,Extract/24,Rest/3
1859.98;5;None/0,ParkPod/7,RepositionPod/0,Insert/10,Extract/27,Rest/1
1919.98;9;None/0,ParkPod/5,RepositionPod/0,Insert/13,Extract/27,Rest/0
1979.96;11;None/0,ParkPod/8,RepositionPod/0,Insert/11,Extract/26,Rest/0
2039.84;11;None/0,ParkPod/4,RepositionPod/0,Insert/11,Extract/30,Rest/0
2099.91;5;None/0,ParkPod/10,RepositionPod/0,Insert/10,Extract/24,Rest/1
2159.93;9;None/0,ParkPod/4,RepositionPod/0,Insert/13,Extract/27,Rest/1
2219.91;6;None/0,ParkPod/5,RepositionPod/0,Insert/12,Extract/27,Rest/1
2279.87;7;None/0,ParkPod/4,RepositionPod/0,Insert/13,Extract/28,Rest/0
2339.96;12;None/0,ParkPod/7,RepositionPod/0,Insert/12,Extract/26,Rest/0
2399.94;8;None/0,ParkPod/6,RepositionPod/0,Insert/10,Extract/27,Rest/2
2459.96;8;None/0,ParkPod/3,RepositionPod/0,Insert/12,Extract/30,Rest/0
2519.66;11;None/0,ParkPod/4,RepositionPod/0,Insert/12,Extract/29,Rest/0
2579.98;7;None/0,ParkPod/5,RepositionPod/0,Insert/13,Extract/27,Rest/0
2639.99;14;None/0,ParkPod/8,RepositionPod/0,Insert/10,Extract/27,Rest/0
2699.9;8;None/0,ParkPod/5,RepositionPod/0,Insert/13,Extract/27,Rest/0
2759.96;10;None/0,ParkPod/7,RepositionPod/0,Insert/10,Extract/28,Rest/0
2819.96;8;None/0,ParkPod/8,RepositionPod/0,Insert/10,Extract/27,Rest/0
2879.92;9;None/0,ParkPod/7,RepositionPod/0,Insert/12,Extract/25,Rest/1
2939.98;8;None/0,ParkPod/6,RepositionPod/0,Insert/11,Extract/28,Rest/0
2999.99;8;None/0,ParkPod/4,RepositionPod/0,Insert/11,Extract/24,Rest/6
3059.99;8;None/0,ParkPod/2,RepositionPod/0,Insert/15,Extract/28,Rest/0
3119.97;9;None/0,ParkPod/5,RepositionPod/0,Insert/12,Extract/27,Rest/1
3179.95;11;None/0,ParkPod/10,RepositionPod/0,Insert/10,Extract/25,Rest/0
3239.98;6;None/0,ParkPod/8,RepositionPod/0,Insert/10,Extract/26,Rest/1
3299.97;10;None/0,ParkPod/5,RepositionPod/0,Insert/13,Extract/27,Rest/0
3359.86;9;None/0,ParkPod/5,RepositionPod/0,Insert/12,Extract/28,Rest/0
3420;12;None/0,ParkPod/8,RepositionPod/0,Insert/12,Extract/25,Rest/0
3479.93;7;None/0,ParkPod/6,RepositionPod/0,Insert/12,Extract/26,Rest/1
3539.81;9;None/0,ParkPod/7,RepositionPod/0,Insert/10,Extract/28,Rest/0
3599.84;13;None/0,ParkPod/7,RepositionPod/0,Insert/11,Extract/27,Rest/0
