>>> Bots
Bot0:
DistanceTraveled: 5085.74592007491
DistanceEstimated: 4864
NumberOfPickups: 45
NumberOfSetdowns: 45
NumCollisions: 0
TotalTimeMoving: 4270.26665919003
None: 0.42
ParkPod: 1214.67822487253
RepositionPod: 0
Insert: 4094.83028165771
Extract: 1585.18742419097
Rest: 272.301002933886
PickupPod: 100.436038898471
SetdownPod: 100.607503596414
GetItems: 551.626544103607
PutItems: 583.79000719294
Rest: 121.698261120716
Move: 5709.25857874295
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 45
SetdownPod_Count: 45
GetItems_Count: 39
PutItems_Count: 6
Rest_Count: 22
Move_Count: 142
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot1:
DistanceTraveled: 2595
DistanceEstimated: 2433
NumberOfPickups: 25
NumberOfSetdowns: 24
NumCollisions: 0
TotalTimeMoving: 2238.12987715352
None: 0.42
ParkPod: 576.838600321774
RepositionPod: 0
Insert: 0
Extract: 5678.90275619898
Rest: 914.257070604019
PickupPod: 55.751637894972
SetdownPod: 53.7276839863644
GetItems: 0
PutItems: 2317.49020225203
Rest: 599.502424190878
Move: 4143.94647880053
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 25
SetdownPod_Count: 24
GetItems_Count: 0
PutItems_Count: 25
Rest_Count: 118
Move_Count: 85
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot2:
DistanceTraveled: 4807.88214597887
DistanceEstimated: 4543
NumberOfPickups: 43
NumberOfSetdowns: 42
NumCollisions: 0
TotalTimeMoving: 4050.81792220314
None: 0.42
ParkPod: 1273.07960325564
RepositionPod: 0
Insert: 3219.32502877166
Extract: 2224.59380948336
Rest: 445.802308820736
PickupPod: 96.0125901949248
SetdownPod: 93.6895238500638
GetItems: 441.602041832295
PutItems: 762.446948040941
Rest: 311.205649347081
Move: 5458.26399706609
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 43
SetdownPod_Count: 42
GetItems_Count: 32
PutItems_Count: 10
Rest_Count: 60
Move_Count: 135
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot3:
DistanceTraveled: 2608.99999999999
DistanceEstimated: 2459
NumberOfPickups: 28
NumberOfSetdowns: 27
NumCollisions: 0
TotalTimeMoving: 2265.28612549695
None: 0.42
ParkPod: 650.070707173802
RepositionPod: 0
Insert: 0
Extract: 5943.82547614993
Rest: 579.485166004114
PickupPod: 62.6053607798329
SetdownPod: 60.3016450878346
GetItems: 0
PutItems: 2567.13795816774
Rest: 298.524913401638
Move: 4185.2314718908
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 28
SetdownPod_Count: 27
GetItems_Count: 0
PutItems_Count: 27
Rest_Count: 58
Move_Count: 94
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot4:
DistanceTraveled: 5029.0000000015
DistanceEstimated: 4734
NumberOfPickups: 48
NumberOfSetdowns: 47
NumCollisions: 0
TotalTimeMoving: 4240.33043059906
None: 0.42
ParkPod: 1333.42132746571
RepositionPod: 0
Insert: 3237.55366534142
Extract: 2207.39912710558
Rest: 384.880844122727
PickupPod: 106.989812417099
SetdownPod: 105.077482017684
GetItems: 551.827806549436
PutItems: 853.060375165704
Rest: 192.415569941424
Move: 5354.30391794409
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 48
SetdownPod_Count: 47
GetItems_Count: 36
PutItems_Count: 11
Rest_Count: 36
Move_Count: 152
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot5:
DistanceTraveled: 2655.57591680613
DistanceEstimated: 2500
NumberOfPickups: 27
NumberOfSetdowns: 26
NumCollisions: 0
TotalTimeMoving: 2309.68763546271
None: 0.42
ParkPod: 607.959567290883
RepositionPod: 0
Insert: 0
Extract: 6049.6822057263
Rest: 520.108181715141
PickupPod: 60.2368470565647
SetdownPod: 58.1642640545345
GetItems: 0
PutItems: 2436.52251078939
Rest: 142.823860117188
Move: 4480.42247271464
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 27
SetdownPod_Count: 26
GetItems_Count: 0
PutItems_Count: 27
Rest_Count: 27
Move_Count: 95
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot6:
DistanceTraveled: 5071.56342007495
DistanceEstimated: 4762
NumberOfPickups: 46
NumberOfSetdowns: 45
NumCollisions: 0
TotalTimeMoving: 4276.98795125809
None: 0.42
ParkPod: 1343.67475995653
RepositionPod: 0
Insert: 3732.15358593584
Extract: 1781.15483399594
Rest: 308.425187582826
PickupPod: 102.880822543952
SetdownPod: 100.486291501007
GetItems: 612.087222222221
PutItems: 750.122590194991
Rest: 146.239999999994
Move: 5454.01144100896
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 46
SetdownPod_Count: 45
GetItems_Count: 39
PutItems_Count: 7
Rest_Count: 27
Move_Count: 144
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot7:
DistanceTraveled: 2806.8084200734
DistanceEstimated: 2655
NumberOfPickups: 27
NumberOfSetdowns: 26
NumCollisions: 0
TotalTimeMoving: 2419.47663070186
None: 0.42
ParkPod: 633.320194775631
RepositionPod: 0
Insert: 0
Extract: 5840.93829736876
Rest: 702.332597387877
PickupPod: 60.2649856141714
SetdownPod: 58.0989682944926
GetItems: 0
PutItems: 2709.49495147628
Rest: 229.536087422149
Move: 4119.61609672517
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 27
SetdownPod_Count: 26
GetItems_Count: 0
PutItems_Count: 27
Rest_Count: 44
Move_Count: 94
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot8:
DistanceTraveled: 3037
DistanceEstimated: 2833
NumberOfPickups: 31
NumberOfSetdowns: 30
NumCollisions: 0
TotalTimeMoving: 2611.4475035963
None: 0.42
ParkPod: 711.448701306092
RepositionPod: 0
Insert: 1102.76854997117
Extract: 4510.06924938538
Rest: 847.002474824838
PickupPod: 69.1262120954668
SetdownPod: 66.8522944348822
GetItems: 299.46945911359
PutItems: 1916.3454977288
Rest: 530.831976812712
Move: 4289.08353530202
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 31
SetdownPod_Count: 30
GetItems_Count: 12
PutItems_Count: 19
Rest_Count: 104
Move_Count: 104
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot9:
DistanceTraveled: 2966.99999999998
DistanceEstimated: 2808
NumberOfPickups: 26
NumberOfSetdowns: 25
NumCollisions: 0
TotalTimeMoving: 2525.97248892714
None: 0.42
ParkPod: 564.101608839857
RepositionPod: 0
Insert: 0
Extract: 5753.79467575156
Rest: 855.39993498029
PickupPod: 58.0457359454624
SetdownPod: 55.7869480408779
GetItems: 0
PutItems: 2365.50233039944
Rest: 323.542756198977
Move: 4370.83844898695
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 26
SetdownPod_Count: 25
GetItems_Count: 0
PutItems_Count: 25
Rest_Count: 63
Move_Count: 95
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot10:
DistanceTraveled: 4753.00000000139
DistanceEstimated: 4445
NumberOfPickups: 38
NumberOfSetdowns: 37
NumCollisions: 0
TotalTimeMoving: 3937.64794914814
None: 0.42
ParkPod: 1145.44342712481
RepositionPod: 0
Insert: 2962.32279033686
Extract: 2607.57312417169
Rest: 451.191486276815
