#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
52.4;3;52.4;52.4;-7147.6
52.56;8;52.56;52.56;-7147.44
54.03;9;54.03;54.03;-7145.97
56.35;10;56.35;56.35;-7143.65
62.41;3;62.41;62.41;-7137.59
62.67;8;62.67;62.67;-7137.33
64.32;9;64.32;64.32;-7135.68
68.17;1;68.17;68.17;-7131.83
70.89;2;70.89;70.89;-7129.11
72.45;5;72.45;72.45;-7127.55
72.62;3;72.62;72.62;-7127.39
73.02;11;73.02;73.02;-3526.98
76.44;10;76.44;76.44;-3523.56
81.14;2;81.14;81.14;-7118.86
82.54;5;82.54;82.54;-7117.46
82.66;0;82.66;82.66;-7117.34
82.66;3;82.66;82.66;-7117.34
82.72;8;82.72;82.72;-3517.28
84.48;9;84.48;84.48;-3515.52
88.2;1;88.2;88.2;-7111.8
90.94;2;90.94;90.94;-7109.06
92.43;7;92.43;92.43;-7107.57
92.72;3;92.72;92.72;-7107.28
93.33;11;93.33;93.33;-3506.67
96.39;4;96.39;96.39;-3503.61
96.48;10;96.48;96.48;-7103.52
98.28;1;98.28;98.28;-7101.72
101.13;2;101.13;101.13;-7098.87
102.48;7;102.48;102.48;-7097.52
102.66;0;102.66;102.66;-7097.34
102.81;3;102.81;102.81;-3497.19
102.85;8;102.85;102.85;-7097.15
104.85;9;104.85;104.85;-7095.15
106.44;4;106.44;106.44;-3493.56
106.52;10;106.52;106.52;-7093.48
106.79;6;106.79;106.79;-7093.21
111.35;2;111.35;111.35;-7088.65
112.75;0;112.75;112.75;-7087.25
112.81;3;112.81;60.34;-7087.19
113.86;11;113.86;113.86;-7086.14
114.93;9;114.93;114.93;-7085.07
116.61;10;116.61;116.61;-7083.39
116.77;6;116.77;116.77;-3483.23
118.34;1;118.34;118.34;-7081.66
121.36;2;121.36;121.36;-3478.64
122.55;7;122.55;122.55;-7077.45
122.68;0;122.68;122.68;-7077.32
123.03;8;123.03;123.03;-7076.97
126.35;4;126.35;126.35;-3473.65
128.39;1;128.39;128.39;-7071.61
132.65;5;132.65;132.65;-7067.35
132.86;3;132.86;70.34;-7067.14
133.11;8;133.11;133.11;-7066.89
135.04;9;135.04;135.04;-3464.96
136.54;4;136.54;136.54;-7063.46
136.63;10;136.63;136.63;-7063.37
138.67;1;138.67;138.67;-7061.33
141.52;2;73.31;70.53;-7126.69
142.8;5;142.8;142.8;-7057.2
142.84;0;142.84;142.84;-7057.16
142.94;3;142.94;70.28;-7057.06
143.17;8;143.17;90.56;-7056.83
143.84;11;143.84;143.84;-3456.16
146.61;4;146.61;146.61;-7053.39
146.79;10;94.32;90.4;-3505.68
146.93;6;146.93;146.93;-7053.07
148.75;1;148.75;80.53;-7051.25
151.3;2;78.78;70.12;-3521.22
152.62;7;152.62;152.62;-7047.38
152.94;0;152.94;152.94;-7047.06
153.11;3;153.11;70.39;-3446.89
153.89;11;153.89;153.89;-7046.11
155.15;9;155.15;101.07;-7044.85
156.69;4;156.69;156.69;-3443.31
156.84;10;156.84;80.36;-3443.16
161.69;2;88.28;70.4;-7111.72
162.67;7;162.67;162.67;-3437.34
162.71;5;162.71;162.71;-7037.29
163.19;3;163.19;70.43;-7036.81
163.24;8;163.24;100.51;-7036.76
163.93;11;163.93;163.93;-7036.07
166.75;4;166.75;70.31;-7033.25
167;6;167;167;-3433
171.86;2;171.86;70.53;-7028.14
172.94;7;172.94;172.94;-7027.06
173.03;0;100.37;90.3;-3499.63
173.03;5;173.03;173.03;-3426.97
173.44;8;173.44;90.67;-3426.56
174.06;11;174.06;100.65;-7025.94
176.79;4;176.79;70.31;-3423.21
182.9;7;182.9;90.42;-7017.1
183.25;0;183.25;80.49;-3416.75
183.25;3;183.25;80.4;-7016.75
183.9;11;183.9;90.45;-7016.1
185.2;9;185.2;120.84;-7014.8
186.87;4;53.93;50.29;-7146.07
