#TimeStamp;Bot;Pod;OutputStation
32.45;13;43;8
34.02;17;1191;9
36.23;3;1077;10
42.39;14;905;3
42.47;42;570;5
42.52;13;43;8
44;17;1191;9
46.31;3;1077;10
50.95;37;324;2
52.47;14;905;3
52.47;42;570;5
52.61;28;936;0
52.61;13;43;8
53.32;39;528;11
54.08;17;1191;9
56.39;3;1077;10
58.14;7;1104;1
60.95;37;324;2
62.41;42;570;5
62.52;14;905;3
62.67;28;936;0
62.72;13;43;8
63.37;39;528;11
64.36;17;1191;9
66.41;3;1077;10
68.22;7;1104;1
70.99;37;324;2
72.52;42;570;5
72.66;28;936;0
72.66;14;905;3
72.72;13;43;8
73.41;39;528;11
74.45;17;1191;9
76.39;5;628;4
76.48;3;1077;10
76.77;8;498;6
78.24;7;1104;1
81.18;37;324;2
82.41;31;889;7
82.62;42;570;5
82.72;28;936;0
82.72;14;905;3
82.77;13;43;8
83.28;39;528;11
84.62;17;1191;9
86.39;5;628;4
86.48;3;1077;10
86.7;8;498;6
88.28;7;1104;1
91.28;37;324;2
92.48;31;889;7
92.62;42;570;5
92.72;28;936;0
92.77;14;905;3
92.83;13;43;8
93.45;39;528;11
94.83;17;1191;9
96.44;5;628;4
96.52;3;1077;10
96.57;8;498;6
98.33;7;1104;1
101.33;37;324;2
102.52;31;889;7
102.57;42;570;5
102.77;28;936;0
102.85;14;905;3
102.9;13;43;8
103.67;39;528;11
104.89;17;1191;9
106.48;5;628;4
106.57;3;1077;10
106.83;8;498;6
108.33;7;1104;1
111.39;37;324;2
112.55;31;889;7
112.59;42;570;5
112.81;28;936;0
112.9;14;905;3
113.03;13;43;8
113.91;39;528;11
114.98;17;1191;9
116.31;5;628;4
116.68;3;1077;10
116.88;8;498;6
118.45;7;1104;1
121.45;37;324;2
122.59;31;889;7
122.64;42;570;5
122.9;28;936;0
122.9;14;905;3
123.08;13;43;8
123.76;39;528;11
125.02;17;1191;9
126.52;5;628;4
126.72;3;1077;10
126.76;8;498;6
128.54;7;1104;1
131.27;37;324;2
132.6;31;889;7
132.69;42;570;5
132.86;28;936;0
132.94;14;905;3
133.16;13;43;8
133.8;39;528;11
135.09;17;1191;9
136.59;5;628;4
136.76;3;1077;10
136.87;8;498;6
138.72;7;1104;1
141.57;37;324;2
142.62;31;889;7
142.84;42;570;5
142.94;28;936;0
142.99;14;905;3
143.21;13;43;8
143.95;39;528;11
144.87;17;1191;9
146.66;5;628;4
146.84;3;1077;10
146.97;8;498;6
148.79;7;1104;1
151.61;37;324;2
152.67;31;889;7
152.9;42;570;5
152.99;28;936;0
153.15;14;905;3
153.22;13;43;8
154;39;528;11
155.2;17;1191;9
156.73;5;628;4
156.89;3;1077;10
157;8;498;6
158.8;7;1104;1
161.86;37;324;2
162.71;31;889;7
162.94;28;936;0
162.94;42;570;5
163.24;14;905;3
163.28;13;43;8
164.04;39;528;11
165.12;17;1191;9
166.79;5;628;4
166.91;3;1077;10
167.04;8;498;6
168.73;7;1104;1
171.91;37;324;2
172.98;31;889;7
173.07;28;936;0
173.07;14;905;3
173.07;42;570;5
173.59;13;43;8
174.1;39;528;11
174.96;17;1191;9
176.87;5;628;4
176.91;3;1077;10
177;8;498;6
178.7;7;1104;1
182.27;37;324;2
183.03;31;889;7
183.25;42;570;5
183.3;28;936;0
183.3;14;905;3
183.49;13;43;8
184.2;39;528;11
185.25;17;1191;9
186.92;5;628;4
186.96;3;1077;10
187.05;8;498;6
188.83;7;1104;1
192.15;37;324;2
193.23;31;889;7
193.28;42;570;5
193.37;14;905;3
193.41;28;936;0
193.67;13;43;8
194.27;39;528;11
195.27;17;1191;9
196.93;5;628;4
197.02;3;1077;10
197.11;8;498;6
198.88;7;1104;1
202.35;37;324;2
203.22;31;889;7
203.28;42;570;5
203.4;14;905;3
203.49;28;936;0
203.75;13;43;8
204.35;20;164;11
205.32;17;1191;9
206.95;5;628;4
207.07;3;1077;10
207.16;8;498;6
208.88;7;1104;1
212.02;37;324;2
213.22;31;889;7
213.32;42;570;5
213.46;14;905;3
213.7;28;936;0
213.75;13;43;8
214.39;20;164;11
215.36;17;1191;9
216.99;5;628;4
217.08;3;1077;10
217.29;8;498;6
218.96;7;1104;1
222.41;37;324;2
223.3;31;889;7
223.37;43;440;5
223.59;14;905;3
223.63;28;936;0
223.75;27;574;8
224.78;20;164;11
225.29;29;265;9
226.99;5;628;4
227.12;40;60;10
227.3;8;498;6
229.06;7;1104;1
232.44;37;324;2
233.37;43;440;5
233.37;31;889;7
233.55;14;905;3
233.76;28;936;0
233.76;27;574;8
234.95;20;164;11
235.4;29;265;9
237.04;5;628;4
237.08;40;60;10
237.35;8;498;6
239.08;7;1104;1
242.48;37;324;2
243.42;43;440;5
243.42;31;889;7
243.66;14;905;3
243.8;28;936;0
243.8;27;574;8
245.15;20;164;11
245.47;29;265;9
246.8;32;23;4
247.17;40;60;10
247.43;8;498;6
249.13;7;1104;1
252.52;33;462;2
253.51;31;889;7
253.55;43;440;5
253.72;14;905;3
254.01;28;936;0
254.14;27;574;8
255.19;20;164;11
255.52;29;265;9
256.89;32;23;4
257.21;40;60;10
257.56;8;498;6
259.19;7;1104;1
262.58;33;462;2
263.56;31;889;7
263.6;43;440;5
263.8;35;1013;3
263.97;28;936;0
264.18;27;574;8
265.3;20;164;11
265.51;29;265;9
267.1;32;23;4
