#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;300;0;0;0;0;0;0.68
59.99;200;300;59.76;57;59.98;59.26;0.48;0.69
119.98;200;300;106.5;65.98;119.96;110.15;0.48;0.73
179.98;200;300;153.51;50.54;179.96;137.8;0.47;0.59
239.97;200;300;186.37;58.93;239.88;181.79;0.47;0.54
299.99;200;300;231.35;54.67;297.19;201.84;0.48;0.48
359.99;200;300;265.87;58.21;347.65;216.5;0.48;0.47
419.94;200;300;287.65;64.35;387.71;273.37;0.48;0.51
479.81;200;300;307.41;63.55;428.03;273.78;0.49;0.53
539.96;200;300;335.35;58.03;453;275.26;0.51;0.58
599.96;200;300;380.35;67.73;493.43;286.76;0.5;0.56
659.96;200;300;393.68;77.82;518.48;310.49;0.5;0.53
719.96;200;300;415.03;89.61;550.43;360.62;0.5;0.53
779.86;200;300;452.67;68.3;586.65;392.73;0.52;0.49
839.97;200;300;468.13;60.98;582.98;351.52;0.5;0.45
899.99;200;300;515.88;62.95;625.66;375.9;0.51;0.43
959.9;200;300;572.13;67.84;696.63;443.6;0.51;0.48
1019.96;200;300;630.53;66.34;774.11;383.13;0.52;0.51
1079.97;200;300;694.17;55.99;835.64;299.91;0.5;0.52
1139.82;200;300;745.13;67.96;903.67;335.7;0.49;0.49
1199.97;200;300;779.12;79.83;945.59;385.32;0.48;0.52
1259.99;200;300;581.03;76.11;1095.61;453.75;0.5;0.53
1320;200;300;602.14;83.11;1160.62;471.94;0.51;0.52
1379.99;200;300;619.99;73.22;1101.78;476.79;0.49;0.52
1439.91;200;300;639.71;80.24;1134.26;510.87;0.5;0.47
1499.99;200;300;686.43;70.05;1236.53;463.71;0.5;0.47
1559.97;199;300;725.44;69.57;1342.07;437.71;0.5;0.46
1619.96;192;300;797.47;74.83;1401.43;472.23;0.48;0.43
1679.84;187;300;864.24;70.79;1425.93;501.35;0.47;0.45
1739.89;186;300;938.95;60.24;1475.66;536.1;0.48;0.43
1799.95;166;300;888.33;72.11;1465.91;490.94;0.49;0.42
1859.98;166;300;986.49;82;1548.99;567.93;0.5;0.44
1919.98;145;300;929.84;73.68;1532.19;581.05;0.5;0.46
1979.96;142;300;972.53;68.89;1576.81;553.3;0.49;0.47
2039.84;129;300;983.77;81.01;1599.82;620.65;0.48;0.42
2099.91;116;300;1005.41;84.95;1661.74;638.2;0.48;0.43
2159.93;111;300;1068.96;65.04;1734.91;628.33;0.48;0.46
2219.91;104;300;1127.69;74.17;1826.09;643.4;0.48;0.44
2279.87;97;300;1170.77;64.66;1870.64;436.53;0.48;0.45
2339.96;88;300;1236.9;68.92;1950.52;473.07;0.49;0.48
2399.94;78;300;1244.08;68.34;2023.12;440.73;0.48;0.53
2459.96;76;300;1332.82;74.85;2086.58;481.32;0.48;0.51
2519.66;65;300;1294.53;73.2;2112.17;537.05;0.47;0.46
2579.98;61;300;1336.17;73.53;2174.36;714.81;0.47;0.4
2639.99;44;300;1264.96;80.04;2174.62;678.12;0.47;0.41
2699.9;44;300;1363.58;77.23;2233.58;660.22;0.47;0.42
2759.96;32;300;1345.26;85.01;2253.87;565.17;0.47;0.44
2819.96;23;300;1355.38;75.96;2289.81;410.32;0.47;0.49
2879.92;16;300;1364.67;80.21;2341.69;400.9;0.48;0.51
2939.98;15;300;1462.55;79.59;2425.74;509.56;0.48;0.47
2999.99;12;300;1539.57;85.62;2500.76;545.91;0.48;0.49
3059.99;11;300;1586.03;82.33;2556.59;622.54;0.48;0.45
3119.97;9;300;1691.88;70.58;2631.82;607.9;0.49;0.47
3179.95;8;300;1728.03;83.53;2693.71;684.48;0.48;0.41
3239.98;6;300;1812.05;74.54;2747.13;614.08;0.48;0.42
3299.97;4;300;1839.78;81.86;2796.3;494.41;0.47;0.44
3359.86;4;300;1974.9;85.06;2875.5;431.46;0.45;0.46
3420;2;300;2064.89;78.89;2982.58;366.35;0.47;0.47
3479.93;1;300;2175.31;88.38;3063.72;384.75;0.47;0.48
3539.81;0;300;2169.6;76.91;3091.56;362.58;0.46;0.5
3599.84;0;300;2229.63;74.02;3113.46;596.14;0.47;0.5
3659.99;0;300;2319.71;70.36;3179.76;585.93;0.5;0.46
3719.96;0;300;2382.2;71.15;3257.85;623.44;0.51;0.45
3779.96;0;300;2436.84;66.07;3304.52;734.28;0.5;0.48
3839.98;0;300;2510.06;81.01;3375.79;576.01;0.5;0.52
3899.99;0;300;2282.62;77.82;3323.48;499.94;0.43;0.52
3959.77;0;300;2450.83;75.26;3455.66;508.96;0.44;0.53
4019.96;0;300;2172.83;77.91;3494.07;602.02;0.44;0.48
4079.98;0;300;2130.94;76.31;3409.13;443.76;0.42;0.46
4139.97;0;300;2315.57;79.88;3416.18;383.39;0.4;0.51
4199.91;0;300;2113.71;74.54;3519.56;358.81;0.34;0.53
4259.8;0;300;0;72.31;0;511.63;0;0.51
4319.83;0;300;0;74.17;0;695.6;0;0.45
4379.97;0;300;0;73.89;0;773.2;0;0.44
4439.76;0;300;0;84.13;0;948.67;0;0.41
4499.82;0;300;0;83.07;0;848.4;0;0.46
4559.98;0;300;0;92.15;0;693.71;0;0.5
