layer,metric,empty,loaded,total,unit
L1,orders_completed,,,3744,orders
L1,orders_per_hour,,,1872,orders/h
L1,total_energy_with_support_kJ,,,27489.5870087519,kJ
L1,total_energy_mech_kJ,,,13451.339345614,kJ
L1,energy_total_with_support_per_order_kJ,,,7.34230422242304,kJ/order
L1,energy_mech_per_order_kJ,,,3.59277226111486,kJ/order
L1,total_distance_m,,,155241.105475577,m
L1,order_distance_m,,,41.4639704795878,m/order
L1,system_order_pile_on,,,4.45714285714286,orders/output_station_arrival
L1,input_station_arrivals,,,604,count
L1,output_station_arrivals,,,840,count
L1,station_arrivals_total,,,1444,count
L2,trip_count,1928,2896,4824,trips
L2,distance_m,54962,100381,155343,m
L2,total_time_sec,46873.2649935007,100864.146824427,147737.411817928,s
L2,total_move_turn_energy_kJ,3536.24491883827,9318.62307082189,12854.8679896602,kJ
L2,move_turn_pct_of_mech,26.2891659185693,69.2765443751915,,%
L2,avg_distance_per_trip_m,28.5072614107884,34.6619475138122,,m/trip
L2,avg_time_per_trip_sec,24.311859436463,34.8287799808106,,s/trip
L2,avg_energy_per_trip_kJ,1.83415192885803,3.21775658522855,,kJ/trip
L3,e1_accel_kJ,,,2404.87314101244,kJ
L3,e2_decel_kJ,,,0,kJ
L3,e3_cruise_kJ,,,8482.17601370488,kJ
L3,e4_rotation_kJ,,,1967.81883494285,kJ
L3,e5_lift_kJ,,,596.471355953865,kJ
L3,e1_pct_of_mech,,,17.8783173870086,%
L3,e2_pct_of_mech,,,0,%
L3,e3_pct_of_mech,,,63.058226365173,%
L3,e4_pct_of_mech,,,14.6291665415793,%
L3,e5_pct_of_mech,,,4.43428970623919,%
L4,turn_count,3612,11689,15301,events
L4,turn_energy_kJ,370.857318838271,1596.96151610458,1967.81883494285,kJ
L4,turn_pct_of_total,1.34908290444742,5.80933251414856,,%
L4,turn_pct_of_state,10.4873199495499,17.1373120681844,,%
L4,turn_per_trip,1.87344398340249,4.03625690607735,,per trip
L4,turn_per_m,0.0657181325279284,0.116446339446708,,per m
L4,stop_and_go_count,,,1325,events
L4,stop_and_go_energy_kJ,,,164.813109326515,kJ
L4,stop_and_go_pct_of_e1,,,6.85329743660114,%
L4,stop_and_go_per_order,,,0.353899572649573,per order
L5,wait_time_sec,1031.61467546864,4061.02944004327,5092.64411551192,s
L5,wait_energy_kJ,20.6322935093729,203.051472002164,223.683765511537,kJ
L5,wait_pct_of_total,0.0750549417232212,0.738648681544464,,%
L5,wait_ratio_mean,0.0192209308083086,0.024158006107819,0.0221662931981737,ratio
L5,wait_ratio_median,0.00625726632620827,0.00611523981116916,0.00616563405127958,ratio
L5,wait_ratio_p95,0.0823203285603172,0.113369774393214,0.102542622530062,ratio
L6,composition_move_pct,,,39.6042659762448,%
L6,composition_turn_pct,,,7.15841541859599,%
L6,composition_lift_pct,,,2.16980835602938,%
L6,composition_wait_pct,,,0.813703623267685,%
L6,composition_support_pct,,,50.2538066258622,%
L6,energy_empty_to_loaded_ratio,,,0.379481484760428,ratio
L6,effective_motion_ratio,,,0.965529082628115,ratio
L6,wait_energy_per_order_kJ,,,0.0597445954891925,kJ/order
L6,energy_per_m_empty_J,64.3398151238724,,,J/m
L6,energy_per_m_loaded_J,,92.8325387356361,,J/m
