#TimeStamp;Runtime;Requests
0.88;0.24;60
1.88;0;3
2.88;0.01;2
3.97;0.01;3
5.01;0.02;3
6.13;0.01;2
7.15;0.01;1
8.26;0.01;1
9.35;0.01;2
10.39;0.01;3
11.43;0;1
12.44;0;2
13.49;0.01;3
14.52;0;2
15.52;0;1
16.55;0.01;5
17.55;0;2
18.57;0.01;1
19.7;0;4
20.8;0;2
21.82;0;3
22.95;0.01;5
23.98;0.01;3
25.02;0;3
26.14;0.01;5
27.16;0;3
28.2;0.02;6
29.2;0;3
30.24;0.02;4
31.28;0.02;17
32.31;0.01;11
33.33;0;3
34.35;0;2
35.37;0.01;6
36.37;0.01;6
37.4;0.01;8
38.45;0.01;7
39.48;0.01;7
40.51;0.01;5
41.52;0.01;6
42.52;0.02;6
43.53;0.01;5
44.55;0.01;6
45.57;0.01;4
46.57;0.01;4
47.57;0.01;4
48.6;0.01;3
49.61;0;1
50.68;0;2
51.68;0.01;4
52.68;0.01;7
53.69;0.01;4
54.72;0;5
55.74;0;2
56.77;0.01;5
57.81;0.01;3
58.82;0.01;6
59.83;0;3
60.87;0.01;4
61.87;0.01;7
62.87;0.01;7
63.92;0.01;6
64.96;0;5
66;0.01;5
67.04;0.02;4
68.09;0;5
69.16;0.01;5
70.16;0.01;8
71.16;0;5
72.16;0.02;7
73.29;0.02;7
74.3;0.01;3
75.41;0.03;4
76.42;0.01;6
77.46;0.01;4
78.49;0;2
79.52;0.01;2
80.91;0;1
81.94;0.01;1
82.97;0;2
84;0;2
85.01;0.01;4
86.03;0;2
87.03;0;2
88.03;0;2
89.06;0.01;4
90.07;0;4
91.09;0;3
92.12;0;3
93.12;0;5
94.14;0;2
95.16;0.01;2
96.25;0;1
97.29;0;3
98.32;0;2
99.34;0.01;2
100.38;0;3
101.42;0;2
102.47;0.01;2
103.51;0;1
104.54;0.01;5
105.57;0;5
106.57;0;2
107.58;0;2
108.59;0.01;6
109.59;0.01;3
110.64;0;4
111.68;0.01;4
112.68;0;1
113.69;0;2
114.78;0;2
115.78;0;2
116.78;0;2
117.83;0.01;4
118.87;0.01;5
119.91;0.01;4
120.92;0;2
121.95;0;4
122.99;0;1
123.99;0.01;2
124.99;0;2
126;0;2
127.01;0.01;2
128.05;0;3
129.1;0.01;2
130.1;0.01;4
131.14;0.01;3
132.14;0;3
133.17;0.01;2
134.21;0;1
135.22;0;2
136.22;0;1
137.42;0.01;1
138.47;0;1
139.49;0.01;2
140.52;0;2
141.56;0;1
142.77;0;2
144.08;0.01;1
145.11;0;1
146.11;0;2
149.31;0;1
151.69;0;1
152.77;0.02;4
153.86;0;1
154.87;0;1
155.89;0.01;2
156.91;0;1
158.07;0;1
159.2;0;1
160.21;0;2
161.23;0.01;3
162.74;0.01;1
163.74;0.01;4
164.77;0;1
165.93;0;1
170.04;0;2
171.08;0;1
172.08;0;2
173.12;0;2
174.12;0;2
175.24;0.01;1
176.25;0;2
177.29;0.01;3
178.31;0;1
180;0;1
181.05;0;1
182.41;0.01;3
183.46;0.02;2
184.49;0;2
185.5;0;4
186.5;0;2
187.55;0;3
188.59;0.01;4
189.59;0;2
190.63;0;3
191.64;0.01;6
195.32;0;1
196.34;0.01;4
197.46;0.01;3
198.54;0;1
200.29;0;1
201.5;0.01;1
202.52;0;1
203.55;0.01;3
204.61;0;1
205.65;0;1
206.65;0;1
207.65;0;1
208.65;0;1
209.67;0;1
211.48;0;1
213.16;0;1
214.34;0;1
216.03;0;1
217.05;0;2
218.12;0.01;2
219.45;0;1
220.46;0;1
221.49;0;1
222.53;0.01;4
223.55;0.01;2
225.45;0.01;1
226.46;0.01;4
227.47;0.01;4
228.51;0;1
229.52;0;2
231.28;0;1
232.34;0;1
233.42;0.01;1
234.55;0;1
235.61;0.01;2
239.19;0;1
240.26;0;1
241.45;0.01;1
242.48;0;1
243.62;0;1
244.63;0;2
245.67;0.01;1
246.68;0;1
247.72;0;3
248.76;0;2
249.79;0.01;1
250.81;0.01;4
251.84;0;1
252.99;0;1
254.03;0.01;2
256.95;0;1
257.96;0;1
259.03;0;1
260.2;0.01;4
261.23;0;1
262.25;0;2
263.28;0;1
264.31;0;2
265.31;0.01;3
266.36;0.09;3
267.4;0.01;3
268.41;0.02;4
269.45;0.02;5
272.04;0;1
273.28;0;1
275.15;0;1
276.23;0.01;2
277.98;0;1
279.06;0.01;4
280.08;0.01;5
281.15;0;2
282.27;0.01;2
283.28;0;1
285.36;0;1
286.36;0.01;1
287.5;0.01;2
288.68;0;1
290.08;0;1
291.28;0;2
292.3;0;1
294.16;0;1
295.21;0;1
296.46;0;2
297.47;0;1
298.48;0.02;1
299.56;0.02;6
300.6;0.01;3
301.64;0;2
302.65;0;1
304.83;0;1
305.85;0.01;1
306.94;0;1
307.95;0;5
309.06;0;2
310.16;0;1
311.16;0;2
312.16;0;3
313.19;0;4
314.36;0.01;2
315.36;0;1
316.37;0.01;2
317.37;0;3
318.37;0.01;5
319.4;0;4
320.4;0;3
321.4;0;1
322.48;0;3
323.53;0;1
324.9;0;1
325.92;0.01;6
326.92;0;2
327.95;0.01;4
329.06;0.02;2
330.15;0.01;5
331.21;0.02;3
332.25;0;1
333.27;0.01;2
334.31;0.01;2
335.36;0;1
336.38;0;1
337.38;0;3
338.43;0;2
339.45;0;1
340.71;0;1
341.73;0;1
342.78;0.01;2
343.8;0;1
344.87;0.01;2
345.91;0;1
347.92;0;1
348.95;0;2
350.02;0;1
351.03;0.01;3
352.06;0.01;1
353.24;0.01;1
354.27;0;1
355.3;0.01;2
356.33;0;2
357.37;0;2
358.37;0.01;5
359.42;0.01;2
360.42;0.01;3
361.42;0;2
362.46;0;1
363.46;0.01;3
364.63;0.01;1
366.51;0;1
367.62;0;1
368.66;0;4
369.69;0.01;2
370.71;0;1
371.76;0;1
372.83;0.02;4
374.01;0;1
375.07;0;1
376.09;0.01;4
377.13;0;1
378.17;0;1
379.17;0;1
380.17;0.01;4
381.17;0;4
382.17;0.01;5
383.21;0;5
384.25;0;4
385.29;0;5
386.29;0;3
387.3;0;3
388.33;0.03;3
389.33;0.03;4
390.33;0.03;4
391.33;0;3
392.36;0;2
393.51;0;3
394.51;0.01;5
395.54;0;2
397.07;0.01;1
398.12;0;2
399.14;0.01;5
400.16;0;3
401.19;0;2
402.29;0;1
403.37;0;2
404.55;0;1
405.59;0.01;3
406.73;0.06;5
407.77;0;1
408.8;0;1
409.83;0;3
410.86;0.01;4
411.87;0;2
412.88;0.01;4
413.9;0;3
414.92;0;2
415.93;0.02;2
417.46;0;1
418.53;0;1
419.78;0.01;2
420.81;0;2
422.45;0;1
423.62;0;2
424.66;0;1
425.73;0;1
426.8;0;1
427.81;0.01;1
428.99;0;1
430.18;0;1
431.22;0.01;1
432.29;0.01;1
433.71;0;1
434.74;0;1
435.86;0.01;3
436.87;0.01;3
437.9;0;3
438.91;0.01;5
440;0;1
441.04;0;2
442.04;0.01;5
443.08;0;2
444.1;0;2
445.28;0.01;1
446.3;0.01;1
447.38;0;1
448.39;0;1
449.4;0;1
450.54;0;1
451.59;0;1
452.6;0;1
453.63;0;1
454.75;0.01;4
455.78;0;2
456.78;0;1
457.8;0.01;4
459.15;0;1
460.15;0;2
461.21;0.01;3
462.29;0.01;2
463.31;0;1
464.33;0.01;2
465.33;0.01;2
466.33;0;3
467.38;0;1
468.38;0;2
469.46;0.02;3
470.55;0;1
471.68;0;1
472.71;0;2
473.73;0;2
474.82;0;2
475.88;0.02;2
476.89;0.01;4
477.91;0.01;4
478.92;0;1
479.95;0;3
480.99;0;1
481.99;0;2
483;0;2
484.04;0;2
485.09;0.01;5
486.1;0;3
487.14;0;3
488.18;0.01;3
489.18;0.01;1
490.22;0;1
491.22;0;1
492.22;0.01;2
493.23;0.01;4
494.27;0.01;4
495.31;0;2
496.32;0;1
497.35;0.01;3
498.37;0.01;3
499.4;0;3
500.42;0;4
501.45;0;3
503.09;0;1
504.1;0.01;1
505.23;0.01;2
506.23;0;2
507.31;0;3
508.43;0;2
509.43;0.01;4
510.48;0;2
511.48;0;1
512.62;0;1
513.65;0.01;3
514.65;0.01;2
515.69;0.01;3
516.71;0.01;4
517.74;0.03;3
519.21;0;1
520.22;0;1
521.24;0;2
522.37;0;1
523.38;0.01;2
524.4;0.01;2
525.4;0.01;4
526.4;0.01;3
528.66;0;1
529.69;0;1
530.88;0.01;2
531.91;0;1
533.04;0;3
534.2;0;2
535.23;0.01;3
536.26;0;3
537.29;0;2
538.31;0;2
539.31;0.01;5
540.35;0;3
541.4;0.01;3
542.44;0;1
543.46;0.03;5
544.49;0.01;4
545.53;0.01;4
546.56;0;2
547.75;0;3
548.99;0.01;4
550.04;0;2
551.07;0;1
552.09;0;3
553.09;0.01;2
554.15;0;1
555.19;0.01;2
556.2;0.01;5
557.2;0.01;3
558.24;0;4
559.26;0;2
560.27;0.02;4
561.28;0;4
562.32;0;1
563.33;0.01;3
564.33;0.01;4
565.36;0;1
566.37;0.01;3
567.39;0;2
569.46;0.01;1
570.5;0;2
571.5;0;2
572.75;0.01;3
573.84;0;1
574.9;0.01;3
575.96;0;1
577;0.01;2
578;0;1
579.03;0;1
580.08;0;1
581.09;0.01;3
582.1;0.01;3
583.1;0;2
584.12;0;2
585.12;0.01;6
586.13;0;3
587.14;0.01;2
588.18;0;5
589.23;0.01;4
590.27;0.01;3
591.28;0;4
592.31;0;3
593.32;0.01;4
594.35;0;3
595.4;0;4
596.4;0;1
597.4;0;2
598.4;0;1
599.41;0;2
600.45;0.01;4
601.49;0;2
602.53;0.01;3
603.57;0;2
604.61;0;2
605.65;0;3
606.68;0.01;3
607.72;0;1
608.74;0;1
610.02;0;2
611.03;0.02;2
612.07;0;2
613.21;0;2
614.3;0.01;2
615.33;0;1
616.8;0;1
617.8;0.01;2
619.67;0;1
620.94;0;1
621.97;0.01;1
623;0.01;1
624.03;0;2
625.03;0.01;4
626.52;0.01;2
627.63;0;1
628.63;0.01;2
629.63;0;2
630.63;0;3
631.69;0;1
632.69;0.01;4
634.2;0;1
635.3;0.01;2
637.54;0.01;1
638.57;0;3
639.57;0;2
640.62;0;1
641.67;0.01;4
642.8;0.01;2
643.86;0;2
644.88;0.01;3
645.88;0;3
646.95;0;1
649.03;0;1
650.2;0;1
651.28;0.01;2
652.31;0;1
653.36;0.01;1
654.87;0;1
655.9;0;1
656.94;0;2
657.94;0;1
658.94;0.03;3
659.98;0;1
661.03;0.01;3
662.08;0;1
663.13;0.01;3
664.16;0;3
665.16;0;1
666.16;0.02;7
667.16;0;2
668.21;0;2
669.23;0.02;5
670.25;0.01;2
671.28;0;3
672.28;0;2
673.32;0;2
674.32;0.01;3
675.36;0;2
676.56;0;2
677.87;0;1
678.9;0;1
679.91;0.01;2
680.91;0;2
681.93;0;2
682.95;0;1
683.98;0.01;2
685.02;0.01;3
686.06;0.01;3
687.1;0.01;2
688.12;0.01;2
689.35;0.01;1
690.35;0;1
691.39;0;2
692.4;0;2
693.41;0.01;7
694.45;0.01;4
695.45;0;2
696.49;0.01;4
697.49;0.01;3
698.54;0;3
699.55;0;4
700.56;0;1
701.57;0;3
702.58;0.01;4
703.61;0.04;2
704.63;0;1
705.83;0;1
707.15;0;1
708.19;0;1
709.37;0;1
710.52;0.01;3
711.74;0.01;3
712.76;0;1
713.83;0;2
714.85;0;2
715.96;0.01;2
716.97;0.01;3
718.08;0;1
719.09;0;1
720.17;0.01;2
721.29;0;1
722.31;0;2
723.31;0.01;2
724.35;0;3
725.4;0.01;3
726.4;0;2
727.4;0.02;5
728.43;0;1
729.43;0;2
730.48;0.01;3
731.5;0;3
732.55;0;1
733.58;0.01;5
734.6;0;4
735.6;0.01;3
736.63;0;1
737.63;0;2
738.64;0;2
739.68;0;3
740.72;0.01;4
741.74;0;1
742.8;0;1
743.81;0;1
745.03;0;5
746.03;0;1
747.05;0;1
748.11;0;1
749.14;0;1
750.16;0;2
751.32;0;1
752.41;0;1
753.54;0.01;1
754.72;0.01;2
755.75;0;3
756.82;0;1
