#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;67.29;0.19;PP/0,TA/0,IS/0.01,PS/0,RB/0,OB/0.13,RP/0
59.97;95.64;2.62;PP/0.67,TA/1.13,IS/0.02,PS/1,RB/0.01,OB/0.13,RP/0
119.99;134.85;15.75;PP/1.02,TA/12.69,IS/0.07,PS/12.53,RB/0.01,OB/0.95,RP/0
179.77;132.31;21.53;PP/1.22,TA/16.38,IS/0.14,PS/16.21,RB/0.01,OB/2.46,RP/0
239.95;132.82;25.69;PP/1.43,TA/19.07,IS/0.21,PS/18.88,RB/0.01,OB/3.32,RP/0
299.91;131.4;28.28;PP/1.77,TA/20.23,IS/0.28,PS/20.01,RB/0.01,OB/3.97,RP/0
360;130.06;30.85;PP/2.05,TA/21.07,IS/0.36,PS/20.83,RB/0.01,OB/4.97,RP/0
419.97;129.66;33.8;PP/2.43,TA/22.09,IS/0.45,PS/21.82,RB/0.01,OB/6.07,RP/0
480;129.35;36.69;PP/2.68,TA/22.95,IS/0.56,PS/22.66,RB/0.01,OB/7.34,RP/0
539.95;130.21;39.6;PP/2.99,TA/23.77,IS/0.65,PS/23.46,RB/0.01,OB/8.67,RP/0
599.98;130.04;41.94;PP/3.28,TA/24.47,IS/0.74,PS/24.14,RB/0.01,OB/9.5,RP/0
659.98;129.13;44.89;PP/3.55,TA/25.38,IS/0.85,PS/25.03,RB/0.01,OB/10.79,RP/0
719.88;128.95;47.58;PP/3.84,TA/25.92,IS/0.94,PS/25.54,RB/0.01,OB/12.13,RP/0
779.98;132.22;50.47;PP/4.07,TA/26.6,IS/1.04,PS/26.2,RB/0.01,OB/13.61,RP/0
839.96;139.9;53.3;PP/4.45,TA/27.38,IS/1.14,PS/26.97,RB/0.01,OB/14.78,RP/0
899.93;140.58;56.28;PP/4.81,TA/27.95,IS/1.23,PS/27.52,RB/0.01,OB/16.38,RP/0
959.95;141.83;58.77;PP/5.1,TA/28.7,IS/1.3,PS/28.26,RB/0.01,OB/17.41,RP/0
1019.92;141.62;61.24;PP/5.34,TA/29.12,IS/1.39,PS/28.66,RB/0.01,OB/18.75,RP/0
1079.97;141.93;64.41;PP/5.65,TA/30.25,IS/1.48,PS/29.76,RB/0.01,OB/20,RP/0
1139.97;142.77;66.6;PP/6.02,TA/30.52,IS/1.55,PS/30.01,RB/0.01,OB/21.06,RP/0
1199.93;141.39;69.3;PP/6.36,TA/31.46,IS/1.62,PS/30.93,RB/0.01,OB/22.01,RP/0
1259.98;138.82;72.02;PP/6.69,TA/31.99,IS/1.72,PS/31.42,RB/0.01,OB/23.32,RP/0
1319.98;137.66;74.44;PP/7.05,TA/32.53,IS/1.8,PS/31.96,RB/0.01,OB/24.34,RP/0
1379.98;137.68;77.22;PP/7.38,TA/33.52,IS/1.87,PS/32.93,RB/0.01,OB/25.35,RP/0
1439.98;138.61;79.65;PP/7.66,TA/33.89,IS/1.94,PS/33.27,RB/0.01,OB/26.63,RP/0
1499.99;136.96;82.22;PP/7.95,TA/34.43,IS/2.02,PS/33.79,RB/0.01,OB/27.88,RP/0
1559.78;136.61;84.93;PP/8.2,TA/35.01,IS/2.09,PS/34.34,RB/0.01,OB/29.32,RP/0
1619.94;136.39;87.13;PP/8.53,TA/35.32,IS/2.15,PS/34.63,RB/0.01,OB/30.45,RP/0
1679.97;137.26;89.85;PP/9.02,TA/35.72,IS/2.21,PS/35,RB/0.01,OB/31.78,RP/0
1739.94;135.89;92.69;PP/9.37,TA/36.38,IS/2.26,PS/35.65,RB/0.01,OB/33.15,RP/0
1799.96;136.64;94.74;PP/9.64,TA/36.57,IS/2.3,PS/35.82,RB/0.01,OB/34.32,RP/0
1859.92;135.73;98.05;PP/10.04,TA/37.05,IS/2.34,PS/36.27,RB/0.01,OB/36.26,RP/0
1919.99;135.83;100.75;PP/10.35,TA/37.7,IS/2.37,PS/36.9,RB/0.01,OB/37.56,RP/0
1979.97;136.3;103.36;PP/10.69,TA/38.14,IS/2.39,PS/37.32,RB/0.01,OB/38.96,RP/0
2039.98;135.67;105.71;PP/11.03,TA/38.66,IS/2.43,PS/37.83,RB/0.01,OB/39.97,RP/0
