#TimeStamp;TripTime;Type
29;19;O
30;14;I
39;27;I
42;22;O
43;25;O
46;26;O
47;28;I
48;26;O
51;29;I
54;35;O
54;38;I
55;31;O
57;35;O
58;35;I
58;39;I
61;35;O
64;36;I
66;42;I
69;41;I
70;36;O
75;30;O
76;51;O
77;40;I
79;49;I
82;66;O
82;42;O
83;46;O
84;65;I
86;61;I
86;56;O
88;56;I
88;56;I
90;44;I
92;69;I
93;45;O
94;55;O
95;53;O
95;82;O
98;44;O
98;59;O
101;73;O
101;64;I
104;60;I
112;60;O
115;68;O
116;59;O
122;66;O
125;72;O
125;62;O
125;53;O
131;79;O
133;82;O
134;36;I
137;74;O
137;25;I
148;97;O
148;80;O
151;93;O
151;25;I
155;105;O
157;35;O
163;52;O
169;111;O
170;49;I
170;40;I
177;36;I
180;50;O
182;49;I
183;38;I
193;47;O
196;38;O
201;40;I
201;36;O
208;39;I
209;64;O
210;29;I
212;61;I
217;64;O
219;49;I
222;51;O
225;73;O
226;38;I
228;56;O
232;37;I
238;35;O
239;48;I
244;26;O
245;60;O
246;49;O
248;53;O
254;40;I
258;17;I
259;5;O
264;38;I
266;34;I
267;47;O
268;38;O
274;52;I
280;41;I
283;23;I
298;38;I
299;51;I
299;40;I
305;41;I
311;41;I
315;65;O
321;22;I
328;40;O
330;50;O
336;67;O
336;18;I
341;25;I
341;42;I
345;40;O
345;38;I
345;58;O
348;54;I
353;53;O
354;59;O
356;54;O
357;37;O
365;51;I
372;21;O
373;54;O
381;56;O
388;16;I
389;48;I
390;34;I
394;60;O
400;57;I
403;77;O
403;45;I
411;24;I
412;44;I
412;33;O
416;5;O
418;21;I
420;52;O
422;60;O
422;66;O
424;18;I
428;83;O
431;25;O
435;25;I
436;54;O
438;94;O
443;35;I
444;43;I
445;73;I
447;50;O
453;71;I
455;107;I
459;60;O
471;37;I
471;48;O
474;63;O
478;34;I
482;83;I
484;71;I
484;27;O
487;27;O
490;35;I
490;29;O
497;79;I
500;12;I
504;48;O
507;38;I
512;53;O
516;22;I
516;34;I
521;75;O
523;70;O
524;71;O
525;34;O
528;43;I
533;29;O
540;47;O
550;50;O
550;62;O
555;31;O
555;34;I
567;34;I
571;50;O
573;34;I
573;64;O
574;39;O
576;51;I
581;65;I
583;42;I
585;57;I
587;75;O
587;39;I
592;56;O
593;35;I
593;50;O
594;76;I
596;47;O
605;23;I
607;54;I
608;56;O
611;37;O
613;74;O
617;58;O
619;26;I
621;96;I
621;45;I
622;58;O
626;54;O
627;47;O
630;30;I
631;46;I
641;48;I
644;16;I
651;42;O
658;33;O
660;29;O
660;18;I
664;35;O
666;55;O
670;48;O
673;71;O
676;66;O
680;59;O
681;30;I
685;55;O
688;88;I
694;48;I
695;15;O
697;62;O
700;36;I
701;55;I
711;45;I
716;44;I
726;57;I
729;63;O
733;63;O
734;75;O
740;49;I
745;46;O
746;45;I
747;67;I
753;42;I
756;45;I
758;67;O
759;45;I
760;59;I
767;65;O
772;18;O
773;47;O
775;45;O
775;16;I
785;40;I
790;56;O
790;65;O
792;66;I
795;27;I
796;61;I
802;75;O
802;45;O
807;28;O
809;49;I
814;66;O
815;46;I
816;37;I
819;25;I
820;52;O
832;30;O
832;33;I
834;73;O
840;43;O
850;52;I
852;82;I
854;38;O
855;25;O
861;35;I
861;61;O
863;54;I
863;40;I
867;81;O
869;36;I
875;35;O
880;33;O
881;43;I
883;68;O
884;72;O
891;38;I
892;50;O
892;64;I
893;28;O
899;88;I
905;53;O
907;38;I
907;67;O
909;41;I
909;36;O
910;49;O
919;33;I
920;42;O
922;37;I
925;63;O
926;51;O
927;124;I
927;56;I
927;43;I
937;48;I
951;87;I
