layer,metric,empty,loaded,total,unit
L1,orders_completed,,,3248,orders
L1,orders_per_hour,,,1624,orders/h
L1,total_energy_with_support_kJ,,,59926.0865776582,kJ
L1,total_energy_mech_kJ,,,21195.6291400807,kJ
L1,energy_total_with_support_per_order_kJ,,,18.4501498083923,kJ/order
L1,energy_mech_per_order_kJ,,,6.52574788795587,kJ/order
L1,total_distance_m,,,248553.754527587,m
L1,order_distance_m,,,76.5251707289369,m/order
L1,system_order_pile_on,,,2.35532994923858,orders/output_station_arrival
L1,input_station_arrivals,,,658,count
L1,output_station_arrivals,,,1379,count
L1,station_arrivals_total,,,2037,count
L2,trip_count,2548,4095,6643,trips
L2,distance_m,83423,165385,248808,m
L2,total_time_sec,71602.4626183705,166719.723015298,238322.185633669,s
L2,total_move_turn_energy_kJ,5345.97932206963,15025.2761768373,20371.2554989069,kJ
L2,move_turn_pct_of_mech,25.2220836981925,70.8885595116623,,%
L2,avg_distance_per_trip_m,32.7405808477237,40.3870573870574,,m/trip
L2,avg_time_per_trip_sec,28.1014374483401,40.7129970733328,,s/trip
L2,avg_energy_per_trip_kJ,2.09810805418745,3.66917611155978,,kJ/trip
L3,e1_accel_kJ,,,3671.99916182367,kJ
L3,e2_decel_kJ,,,0,kJ
L3,e3_cruise_kJ,,,13865.2388757725,kJ
L3,e4_rotation_kJ,,,2834.01746131082,kJ
L3,e5_lift_kJ,,,824.373641173721,kJ
L3,e1_pct_of_mech,,,17.3243225645988,%
L3,e2_pct_of_mech,,,0,%
L3,e3_pct_of_mech,,,65.4155570666854,%
L3,e4_pct_of_mech,,,13.3707635785707,%
L3,e5_pct_of_mech,,,3.88935679014519,%
L4,turn_count,5248,16900,22148,events
L4,turn_energy_kJ,538.14009706963,2295.87736424119,2834.01746131082,kJ
L4,turn_pct_of_total,0.898006407230104,3.8311818697955,,%
L4,turn_pct_of_state,10.0662584841667,15.280100926068,,%
L4,turn_per_trip,2.0596546310832,4.12698412698413,,per trip
L4,turn_per_m,0.0629083106577323,0.102185808870212,,per m
L5,wait_time_sec,2450.24529658136,10943.2124173567,13393.457713938,s
L5,wait_energy_kJ,220.522076692323,984.8891175621,1205.41119425442,kJ
L5,wait_pct_of_total,0.367990117970658,1.64350648241611,,%
L5,wait_ratio_mean,0.0337530347816243,0.0374012524721715,0.0359975402108946,ratio
L5,wait_ratio_median,0.0121511296753376,0.00896734112336581,0.010120003738022,ratio
L5,wait_ratio_p95,0.143195472422278,0.164245652915419,0.154922169145688,ratio
L6,composition_move_pct,,,29.2647810647032,%
L6,composition_turn_pct,,,4.7291882770256,%
L6,composition_lift_pct,,,1.37565071949996,%
L6,composition_wait_pct,,,2.01149660038676,%
L6,composition_support_pct,,,62.6188833383845,%
L6,energy_empty_to_loaded_ratio,,,0.355799072120278,ratio
L6,effective_motion_ratio,,,0.943801045302071,ratio
L6,wait_energy_per_order_kJ,,,0.371124136162076,kJ/order
L6,energy_per_m_empty_J,64.0827987733554,,,J/m
L6,energy_per_m_loaded_J,,90.8502958360027,,J/m
